,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME
81,POM00008515,2022-09,36.971,-25.171,93.9,"SANTA MARIA, PO"
82,POM00008521,2021-01,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
83,POM00008521,2021-03,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
84,POM00008521,2021-04,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
85,POM00008521,2021-05,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
86,POM00008521,2021-07,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
87,POM00008521,2021-08,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
88,POM00008521,2021-09,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
89,POM00008521,2021-10,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
90,POM00008521,2021-11,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
91,POM00008521,2021-12,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
92,POM00008521,2022-03,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
93,POM00008521,2022-04,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
94,POM00008521,2022-05,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
95,POM00008521,2022-06,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
96,POM00008521,2022-07,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
97,POM00008521,2022-08,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
98,POM00008521,2022-09,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
99,POM00008521,2022-10,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
100,POM00008521,2022-11,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
101,POM00008521,2022-12,32.683,-16.767,49.0,"FUNCHAL S.CATARINA, PO"
102,POM00008524,2022-05,33.073,-16.35,103.9,"PORTO SANTO, PO"
103,POM00008524,2022-06,33.073,-16.35,103.9,"PORTO SANTO, PO"
104,POM00008524,2022-08,33.073,-16.35,103.9,"PORTO SANTO, PO"
105,POM00008548,2021-04,40.15,-8.467,179.0,"COIMBRA CERNACHE, PO"
106,POM00008548,2021-09,40.15,-8.467,179.0,"COIMBRA CERNACHE, PO"
107,POM00008548,2022-04,40.15,-8.467,179.0,"COIMBRA CERNACHE, PO"
108,POM00008554,2021-01,37.014,-7.966,7.3,"FARO, PO"
109,POM00008554,2021-02,37.014,-7.966,7.3,"FARO, PO"
110,POM00008554,2021-03,37.014,-7.966,7.3,"FARO, PO"
111,POM00008554,2021-04,37.014,-7.966,7.3,"FARO, PO"
112,POM00008554,2021-05,37.014,-7.966,7.3,"FARO, PO"
113,POM00008554,2021-06,37.014,-7.966,7.3,"FARO, PO"
114,POM00008554,2021-07,37.014,-7.966,7.3,"FARO, PO"
115,POM00008554,2021-08,37.014,-7.966,7.3,"FARO, PO"
116,POM00008554,2021-09,37.014,-7.966,7.3,"FARO, PO"
117,POM00008554,2021-10,37.014,-7.966,7.3,"FARO, PO"
118,POM00008554,2021-11,37.014,-7.966,7.3,"FARO, PO"
119,POM00008554,2021-12,37.014,-7.966,7.3,"FARO, PO"
120,POM00008554,2022-01,37.014,-7.966,7.3,"FARO, PO"
121,POM00008554,2022-02,37.014,-7.966,7.3,"FARO, PO"
122,POM00008554,2022-03,37.014,-7.966,7.3,"FARO, PO"
123,POM00008554,2022-05,37.014,-7.966,7.3,"FARO, PO"
124,POM00008554,2022-06,37.014,-7.966,7.3,"FARO, PO"
125,POM00008554,2022-08,37.014,-7.966,7.3,"FARO, PO"
126,POM00008558,2021-05,38.533,-7.9,246.0,"EVORA C. COORD, PO"
127,POM00008558,2021-06,38.533,-7.9,246.0,"EVORA C. COORD, PO"
128,POM00008558,2021-07,38.533,-7.9,246.0,"EVORA C. COORD, PO"
129,POM00008558,2021-08,38.533,-7.9,246.0,"EVORA C. COORD, PO"
130,POM00008558,2021-09,38.533,-7.9,246.0,"EVORA C. COORD, PO"
131,POM00008558,2021-10,38.533,-7.9,246.0,"EVORA C. COORD, PO"
132,POM00008558,2021-11,38.533,-7.9,246.0,"EVORA C. COORD, PO"
133,POM00008558,2021-12,38.533,-7.9,246.0,"EVORA C. COORD, PO"
134,POM00008558,2022-01,38.533,-7.9,246.0,"EVORA C. COORD, PO"
135,POM00008558,2022-02,38.533,-7.9,246.0,"EVORA C. COORD, PO"
136,POM00008558,2022-03,38.533,-7.9,246.0,"EVORA C. COORD, PO"
137,POM00008558,2022-04,38.533,-7.9,246.0,"EVORA C. COORD, PO"
138,POM00008558,2022-05,38.533,-7.9,246.0,"EVORA C. COORD, PO"
139,POM00008558,2022-06,38.533,-7.9,246.0,"EVORA C. COORD, PO"
140,POM00008558,2022-07,38.533,-7.9,246.0,"EVORA C. COORD, PO"
141,POM00008558,2022-08,38.533,-7.9,246.0,"EVORA C. COORD, PO"
142,POM00008558,2022-09,38.533,-7.9,246.0,"EVORA C. COORD, PO"
143,POM00008570,2021-05,39.833,-7.483,384.0,"CASTELO BRANCO, PO"
144,POM00008570,2021-06,39.833,-7.483,384.0,"CASTELO BRANCO, PO"
145,POM00008570,2021-07,39.833,-7.483,384.0,"CASTELO BRANCO, PO"
146,POM00008570,2021-08,39.833,-7.483,384.0,"CASTELO BRANCO, PO"
147,POM00008570,2021-09,39.833,-7.483,384.0,"CASTELO BRANCO, PO"
148,POM00008570,2022-05,39.833,-7.483,384.0,"CASTELO BRANCO, PO"
149,POM00008570,2022-06,39.833,-7.483,384.0,"CASTELO BRANCO, PO"
150,POM00008570,2022-07,39.833,-7.483,384.0,"CASTELO BRANCO, PO"
151,POM00008570,2022-08,39.833,-7.483,384.0,"CASTELO BRANCO, PO"
152,POW00013201,2021-01,38.76667,-27.1,55.2,"LAJES AB, Y3"
153,POW00013201,2021-02,38.76667,-27.1,55.2,"LAJES AB, Y3"
154,POW00013201,2021-09,38.76667,-27.1,55.2,"LAJES AB, Y3"
155,POW00013201,2021-12,38.76667,-27.1,55.2,"LAJES AB, Y3"
156,POW00013201,2022-04,38.76667,-27.1,55.2,"LAJES AB, Y3"
157,POW00013201,2022-05,38.76667,-27.1,55.2,"LAJES AB, Y3"
158,POW00013201,2022-06,38.76667,-27.1,55.2,"LAJES AB, Y3"
159,POW00013201,2022-07,38.76667,-27.1,55.2,"LAJES AB, Y3"
160,POW00013201,2022-08,38.76667,-27.1,55.2,"LAJES AB, Y3"
161,POW00013201,2022-09,38.76667,-27.1,55.2,"LAJES AB, Y3"
162,POW00013201,2022-10,38.76667,-27.1,55.2,"LAJES AB, Y3"
163,POW00013201,2022-11,38.76667,-27.1,55.2,"LAJES AB, Y3"
164,POW00013201,2022-12,38.76667,-27.1,55.2,"LAJES AB, Y3"
