,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME
35,BR00E3-0520,2022-06,-23.617,-46.65,802.0,"SAO PAULO AEROPORT, BR"
36,BR00E3-0520,2022-07,-23.617,-46.65,802.0,"SAO PAULO AEROPORT, BR"
37,BR00E3-0520,2022-08,-23.617,-46.65,802.0,"SAO PAULO AEROPORT, BR"
38,BR00E3-0520,2022-10,-23.617,-46.65,802.0,"SAO PAULO AEROPORT, BR"
39,BR00E3-0520,2022-11,-23.617,-46.65,802.0,"SAO PAULO AEROPORT, BR"
40,BR00E3-0520,2022-12,-23.617,-46.65,802.0,"SAO PAULO AEROPORT, BR"
41,BR00E3-1520,2022-11,-23.433,-46.467,4.0,"SAO PAULO CUMBICA, BR"
42,BR00E3-1520,2022-12,-23.433,-46.467,4.0,"SAO PAULO CUMBICA, BR"
43,BR037041370,2021-01,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
44,BR037041370,2021-02,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
45,BR037041370,2021-03,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
46,BR037041370,2021-04,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
47,BR037041370,2021-05,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
48,BR037041370,2021-06,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
49,BR037041370,2021-07,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
50,BR037041370,2021-08,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
51,BR037041370,2021-09,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
52,BR037041370,2021-10,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
53,BR037041370,2021-11,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
54,BR037041370,2021-12,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
55,BR037041370,2022-01,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
56,BR037041370,2022-02,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
57,BR037041370,2022-03,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
58,BR037041370,2022-04,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
59,BR037041370,2022-05,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
60,BR037041370,2022-06,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
61,BR037041370,2022-07,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
62,BR037041370,2022-08,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
63,BR037041370,2022-10,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
64,BR037041370,2022-11,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
65,BR037041370,2022-12,-5.05,-42.817,67.0,"TERESINA AEROPORTO, BR"
66,BR038983570,2021-01,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
67,BR038983570,2021-03,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
68,BR038983570,2021-04,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
69,BR038983570,2021-05,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
70,BR038983570,2021-06,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
71,BR038983570,2021-07,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
72,BR038983570,2021-08,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
73,BR038983570,2021-09,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
74,BR038983570,2021-10,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
75,BR038983570,2021-11,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
76,BR038983570,2021-12,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
77,BR038983570,2022-01,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
78,BR038983570,2022-02,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
79,BR038983570,2022-03,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
80,BR038983570,2022-04,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
81,BR038983570,2022-05,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
82,BR038983570,2022-06,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
83,BR038983570,2022-07,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
84,BR038983570,2022-08,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
85,BR038983570,2022-11,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
86,BR038983570,2022-12,-9.517,-35.783,118.0,"MACEIO AEROPORTO, BR"
87,BR039402250,2021-04,-7.1,-34.867,66.0,"JOAO PESSOA, BR"
88,BR039402250,2021-05,-7.1,-34.867,66.0,"JOAO PESSOA, BR"
89,BR039402250,2021-06,-7.1,-34.867,66.0,"JOAO PESSOA, BR"
90,BR039402250,2021-07,-7.1,-34.867,66.0,"JOAO PESSOA, BR"
91,BR039402250,2021-08,-7.1,-34.867,66.0,"JOAO PESSOA, BR"
92,BR039402250,2021-09,-7.1,-34.867,66.0,"JOAO PESSOA, BR"
93,BR039402250,2021-12,-7.1,-34.867,66.0,"JOAO PESSOA, BR"
94,BR039402250,2022-01,-7.1,-34.867,66.0,"JOAO PESSOA, BR"
95,BR039402250,2022-02,-7.1,-34.867,66.0,"JOAO PESSOA, BR"
96,BR039402250,2022-03,-7.1,-34.867,66.0,"JOAO PESSOA, BR"
97,BRM00082098,2021-01,0.051,-51.072,17.1,"MACAPA, BR"
98,BRM00082098,2021-02,0.051,-51.072,17.1,"MACAPA, BR"
99,BRM00082098,2021-03,0.051,-51.072,17.1,"MACAPA, BR"
100,BRM00082098,2021-04,0.051,-51.072,17.1,"MACAPA, BR"
101,BRM00082098,2021-05,0.051,-51.072,17.1,"MACAPA, BR"
102,BRM00082098,2021-06,0.051,-51.072,17.1,"MACAPA, BR"
103,BRM00082098,2021-07,0.051,-51.072,17.1,"MACAPA, BR"
104,BRM00082098,2021-09,0.051,-51.072,17.1,"MACAPA, BR"
105,BRM00082098,2021-10,0.051,-51.072,17.1,"MACAPA, BR"
106,BRM00082098,2021-11,0.051,-51.072,17.1,"MACAPA, BR"
107,BRM00082098,2022-01,0.051,-51.072,17.1,"MACAPA, BR"
108,BRM00082098,2022-02,0.051,-51.072,17.1,"MACAPA, BR"
109,BRM00082098,2022-03,0.051,-51.072,17.1,"MACAPA, BR"
110,BRM00082098,2022-05,0.051,-51.072,17.1,"MACAPA, BR"
111,BRM00082098,2022-07,0.051,-51.072,17.1,"MACAPA, BR"
112,BRM00082193,2021-01,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
113,BRM00082193,2021-03,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
114,BRM00082193,2021-04,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
115,BRM00082193,2021-05,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
116,BRM00082193,2021-06,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
117,BRM00082193,2021-07,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
118,BRM00082193,2021-08,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
119,BRM00082193,2021-09,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
120,BRM00082193,2021-10,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
121,BRM00082193,2021-11,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
122,BRM00082193,2021-12,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
123,BRM00082193,2022-01,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
124,BRM00082193,2022-02,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
125,BRM00082193,2022-03,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
126,BRM00082193,2022-04,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
127,BRM00082193,2022-05,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
128,BRM00082193,2022-06,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
129,BRM00082193,2022-07,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
130,BRM00082193,2022-08,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
131,BRM00082193,2022-10,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
132,BRM00082193,2022-11,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
133,BRM00082193,2022-12,-1.379,-48.476,16.5,"VAL DE CANS INTERNATIONAL, BR"
134,BRM00082361,2022-05,-3.786,-49.72,253.0,"TUCURUI, BR"
135,BRM00082361,2022-06,-3.786,-49.72,253.0,"TUCURUI, BR"
136,BRM00082533,2021-01,-5.811,-61.278,53.0,"MANICORE, BR"
137,BRM00082533,2021-03,-5.811,-61.278,53.0,"MANICORE, BR"
138,BRM00082533,2021-04,-5.811,-61.278,53.0,"MANICORE, BR"
139,BRM00082562,2021-03,-5.369,-49.138,108.8,"MARABA, BR"
140,BRM00082562,2022-02,-5.369,-49.138,108.8,"MARABA, BR"
141,BRM00082562,2022-03,-5.369,-49.138,108.8,"MARABA, BR"
142,BRM00083208,2021-01,-12.694,-60.098,615.1,"VILHENA, BR"
143,BRM00083208,2021-03,-12.694,-60.098,615.1,"VILHENA, BR"
144,BRM00083208,2021-04,-12.694,-60.098,615.1,"VILHENA, BR"
145,BRM00083208,2021-05,-12.694,-60.098,615.1,"VILHENA, BR"
146,BRM00083208,2021-06,-12.694,-60.098,615.1,"VILHENA, BR"
147,BRM00083208,2021-07,-12.694,-60.098,615.1,"VILHENA, BR"
148,BRM00083208,2021-08,-12.694,-60.098,615.1,"VILHENA, BR"
149,BRM00083208,2021-10,-12.694,-60.098,615.1,"VILHENA, BR"
150,BRM00083208,2021-11,-12.694,-60.098,615.1,"VILHENA, BR"
151,BRM00083208,2021-12,-12.694,-60.098,615.1,"VILHENA, BR"
152,BRM00083208,2022-01,-12.694,-60.098,615.1,"VILHENA, BR"
153,BRM00083208,2022-02,-12.694,-60.098,615.1,"VILHENA, BR"
154,BRM00083208,2022-03,-12.694,-60.098,615.1,"VILHENA, BR"
155,BRM00083208,2022-04,-12.694,-60.098,615.1,"VILHENA, BR"
156,BRM00083208,2022-05,-12.694,-60.098,615.1,"VILHENA, BR"
157,BRM00083208,2022-06,-12.694,-60.098,615.1,"VILHENA, BR"
158,BRM00083208,2022-07,-12.694,-60.098,615.1,"VILHENA, BR"
159,BRM00083208,2022-08,-12.694,-60.098,615.1,"VILHENA, BR"
160,BRM00083566,2021-01,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
161,BRM00083566,2021-02,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
162,BRM00083566,2021-03,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
163,BRM00083566,2021-04,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
164,BRM00083566,2021-05,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
165,BRM00083566,2021-06,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
166,BRM00083566,2021-07,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
167,BRM00083566,2021-08,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
168,BRM00083566,2021-09,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
169,BRM00083566,2021-10,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
170,BRM00083566,2021-11,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
171,BRM00083566,2021-12,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
172,BRM00083566,2022-01,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
173,BRM00083566,2022-02,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
174,BRM00083566,2022-03,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
175,BRM00083566,2022-04,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
176,BRM00083566,2022-05,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
177,BRM00083566,2022-06,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
178,BRM00083566,2022-07,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
179,BRM00083566,2022-09,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
180,BRM00083566,2022-10,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
181,BRM00083566,2022-11,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
182,BRM00083566,2022-12,-19.833,-43.917,0.0,"BELO HORIZONTE CONFINS, BR"
183,BRM00083698,2021-01,-21.698,-41.302,17.4,"BARTOLOMEU LISANDRO, BR"
184,BRM00083698,2021-06,-21.698,-41.302,17.4,"BARTOLOMEU LISANDRO, BR"
185,BRM00083698,2021-07,-21.698,-41.302,17.4,"BARTOLOMEU LISANDRO, BR"
186,BRM00083698,2021-08,-21.698,-41.302,17.4,"BARTOLOMEU LISANDRO, BR"
187,BRM00083698,2021-09,-21.698,-41.302,17.4,"BARTOLOMEU LISANDRO, BR"
188,BRM00083698,2021-10,-21.698,-41.302,17.4,"BARTOLOMEU LISANDRO, BR"
189,BRM00083698,2022-01,-21.698,-41.302,17.4,"BARTOLOMEU LISANDRO, BR"
190,BRM00083698,2022-05,-21.698,-41.302,17.4,"BARTOLOMEU LISANDRO, BR"
191,BRM00083698,2022-06,-21.698,-41.302,17.4,"BARTOLOMEU LISANDRO, BR"
192,BRM00083698,2022-07,-21.698,-41.302,17.4,"BARTOLOMEU LISANDRO, BR"
193,BRM00083698,2022-08,-21.698,-41.302,17.4,"BARTOLOMEU LISANDRO, BR"
194,BRM00083698,2022-09,-21.698,-41.302,17.4,"BARTOLOMEU LISANDRO, BR"
195,BRM00083698,2022-12,-21.698,-41.302,17.4,"BARTOLOMEU LISANDRO, BR"
196,BRM00083746,2021-01,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
197,BRM00083746,2021-02,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
198,BRM00083746,2021-03,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
199,BRM00083746,2021-04,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
200,BRM00083746,2021-05,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
201,BRM00083746,2021-06,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
202,BRM00083746,2021-07,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
203,BRM00083746,2021-08,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
204,BRM00083746,2021-09,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
205,BRM00083746,2021-10,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
206,BRM00083746,2021-11,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
207,BRM00083746,2021-12,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
208,BRM00083746,2022-01,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
209,BRM00083746,2022-02,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
210,BRM00083746,2022-03,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
211,BRM00083746,2022-04,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
212,BRM00083746,2022-05,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
213,BRM00083746,2022-06,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
214,BRM00083746,2022-07,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
215,BRM00083746,2022-08,-22.809,-43.244,8.5,"GALEAO ANTONIO CARLOS JOBIM, BR"
216,BRM00083827,2021-01,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
217,BRM00083827,2021-03,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
218,BRM00083827,2021-04,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
219,BRM00083827,2021-05,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
220,BRM00083827,2021-06,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
221,BRM00083827,2021-07,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
222,BRM00083827,2021-08,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
223,BRM00083827,2021-09,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
224,BRM00083827,2021-10,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
225,BRM00083827,2021-11,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
226,BRM00083827,2021-12,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
227,BRM00083827,2022-01,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
228,BRM00083827,2022-02,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
229,BRM00083827,2022-03,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
230,BRM00083827,2022-04,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
231,BRM00083827,2022-05,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
232,BRM00083827,2022-06,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
233,BRM00083827,2022-07,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
234,BRM00083827,2022-08,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
235,BRM00083827,2022-11,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
236,BRM00083827,2022-12,-25.596,-54.487,239.9,"CATARATAS INTERNATIONAL, BR"
