"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00012979","2017-08","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00012979","2017-09","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","3.3","2,W","","","","","1","1,W","0","1,W","0","1,W","","","","","","","","","","","","","","","11","","3","","","","","","","","","","20170926",",1,W","","","","","","","","","2.3","1,,W,26,","","","","","","","2.3","1,,,W","","","","","","","","","120","1,W","140","1,W","10.7","1,W","13.0","1,W"
"USW00012979","2017-10","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","","","","","","","2",",W","1",",W","0",",W","","","","","","","","","","","","","","","6","","","","","","","","","","3","","20171031",",,W","","","","","","","","","17.0",",,W,31,","","","","","","","17.3",",,,W","","","","","","","","","320","2,W","320","2,W","49.2","2,W","49.2","2,W"
"USW00012979","2017-11","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","3.6","2,W","","","58.0","2,W","3","2,W","1","2,W","0","2,W","","","","","0","2,W","0","2,W","0","2,W","23","2,W","1","2,W","11","","5","","20171123",",2,W","","","","","1","","20171108",",2,W","20171105",",2,W","0.6","2,W,23,","","","","","4.6","2,,W,08,","32.8","2,W,05,","","","63.6","2,W","5.4","2,,,W","","","18.13","2,W","25.12","2,,,W","11.15","2,,,W","350","2,W","360","2,W","14.3","2,W","17.4","2,W"
"USW00012979","2017-12","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","3.4","3,W","","","1.9","2,W","7","2,W","3","2,W","3","2,W","","","","","0","2,W","5","2,W","0","2,W","10","2,W","0","2,W","15","","3","","20171231","+,2,W","","","","","1","","20171216",",2,W","20171221","+,2,W","-2.1","2,W,31,+","","","","","36.1","2,,W,16,","26.1","2,W,21,+","","","222.4","2,W","91.4","2,,,W","","","10.73","2,W","16.87","2,,,W","4.59","2,,,W","10","2,W","330","2,W","13.0","2,W","14.8","2,W"
"USW00012979","2018-01","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","3.9",",W","0.0","W","0.0",",W","4",",W","1",",W","0",",W","","","","","0",",W","16",",W","0",",W","9",",W","0",",W","12","","4","","20180117",",,W","","","","","","","20180127",",,W","20180111",",,W","-8.2",",W,17,","","","","","5.3",",,W,27,","23.9",",W,11,","","","287.4",",W","6.9",",,,W","","","9.06",",W","16.18",",,,W","1.94",",,,W","10",",W","320",",W","17.0",",W","21.0",",W"
"USW00012979","2018-02","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","4.7",",W","23.3","W","23.3",",W","16",",W","4",",W","0",",W","","","","","0",",W","3",",W","0",",W","14",",W","0",",W","24","","7","","20180212",",,W","","","","","4","","20180223",",,W","20180228",",,W","-2.7",",W,12,","","","","","11.2",",,W,23,","30.0",",W,28,","","","155.5",",W","28.8",",,,W","","","13.61",",W","18.81",",,,W","8.42",",,,W","170",",W","170",",W","13.4",",W","16.5",",W"
"USW00012979","2018-03","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","4.6","2,W","78.3","W","55.0","2,W","5","2,W","2","2,W","1","2,W","","","","","0","2,W","0","2,W","0","2,W","28","2,W","0","2,W","17","","3","","20180314",",2,W","","","","","5","","20180328",",2,W","20180326","+,2,W","2.2","2,W,14,","","","","","101.3","2,,W,28,","31.1","2,W,26,+","","","40.9","2,W","112.0","2,,,W","","","18.82","2,W","25.70","2,,,W","11.93","2,,,W","10","2,W","350","2,W","14.3","2,W","18.3","2,W"
"USW00012979","2018-04","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","4.8","1,W","138.1","W","59.8","1,W","4","1,W","3","1,W","0","1,W","","","","","0","1,W","0","1,W","0","1,W","26","1,W","0","1,W","10","","1","","20180415","+,1,W","","","","","6","","20180425",",1,W","20180425","+,1,W","5.0","1,W,15,+","","","","","11.7","1,,W,25,","31.1","1,W,25,+","","","27.3","1,W","24.9","1,,,W","","","19.45","1,W","26.95","1,,,W","11.96","1,,,W","20","1,W","330","1,W","14.3","1,W","17.9","1,W"
"USW00012979","2018-05","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
