"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093817","1948-11","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","697.7","0","0.8",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","13",",0","0",",0","2",",0","0",",0","19","","","","19481124",",,0","19481130","+,,0","19481109",",,0","2","","19481105",",,0","19481104",",,0","-5.0",",0,24,","0",",,0,30,+","10",",,0,09,","38.1",",,0,05,","24.4",",0,04,","45.1","5,,,0","479.6","0","291.7",",0","","","","","155.9",",,,0","","","","","","","","","10",",,,0","8.64",",0","14.51",",,,0","2.77",",,,0","","","","","","","","","","","","","3801",",,,0","","","","","","","","","",""
"USW00093817","1948-12","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","698.3","0","0.6",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","18",",0","2",",0","0",",0","0",",0","13","","","","19481226",",,0","19481227","+,,0","19481224",",,0","","","19481214",",,0","19481215","+,,0","-12.2",",0,26,","0",",T,0,27,+","18",",,0,24,","27.2",",,0,14,","20.0",",0,15,+","","","910.2","0","430.6",",0","","","","","91.8",",,,0","","","","","","","","","18",",,,0","4.46",",0","9.05",",,,0","-0.14",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1949-01","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","0.0","0","0.0",",0","14",",0","12",",0","4",",0","1",",0","1",",0","0",",0","12",",0","4",",0","1",",0","0",",0","18","","","","19490130",",,0","19490131",",,0","19490131",",,0","4","","19490104",",,0","19490115",",,0","-13.9",",0,30,","51",",,0,31,","64",",,0,31,","48.3",",,0,04,","21.1",",0,15,","","","1357.8","0","447.6",",0","","","","","224.8",",,,0","","","","","","","","","70",",,,0","3.89",",0","8.17",",,,0","-0.38",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1949-02","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","16",",0","1",",0","0",",0","0",",0","14","","","","19490201",",,0","19490203","+,,0","19490228","+,,0","1","","19490214",",,0","19490215","+,,0","-13.3",",0,01,","0",",T,0,03,+","0",",T,0,28,+","34.3",",,0,14,","20.0",",0,15,+","","","1764.3","0","406.5",",0","","","","","89.0",",,,0","","","","","","","","","0",",T,,0","3.81",",0","9.41",",,,0","-1.78",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1949-03","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","3.3","0","3.3",",0","13",",0","9",",0","3",",0","0",",0","2",",0","0",",0","17",",0","1",",0","7",",0","0",",0","11","","","","19490301",",,0","19490310",",,0","19490310",",,0","5","","19490326",",,0","19490326","+,,0","-7.8",",0,01,","0",",T,0,10,","91",",,0,10,","74.7",",,0,26,","24.4",",0,26,+","","","2112.0","0","347.7",",0","","","","","216.0",",,,0","","","","","","","","","147",",,,0","7.22",",0","12.75",",,,0","1.70",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1949-04","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","6.4","0","3.1",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","11","","","","19490420","+,,0","19490430","+,,0","19490416","+,,0","3","","19490427",",,0","19490422",",,0","0.6",",0,20,+","0",",,0,30,+","0",",T,0,16,+","26.7",",,0,27,","25.6",",0,22,","153.8",",,,0","2302.8","0","190.8",",0","","","","","69.5",",,,0","","","","","","","","","0",",T,,0","12.08",",0","17.36",",,,0","6.79",",,,0","","","","","","","","","","","","","5089",",,,0","","","","","","","","","",""
"USW00093817","1949-05","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","63.1","0","56.7",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","10","","","","19490511",",,0","19490531","+,,0","19490521",",,0","4","","19490509",",,0","19490506",",,0","6.1",",0,11,","0",",,0,31,+","0",",T,0,21,","46.2",",,0,09,","32.8",",0,06,","177.3",",,,0","2332.3","0","29.5",",0","","","","","89.9",",,,0","","","","","","","","","0",",T,,0","19.21",",0","26.13",",,,0","12.29",",,,0","","","","","","","","","","","","","3014",",,,0","","","","","","","","","",""
"USW00093817","1949-06","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","237.7","0","174.6",",0","17",",0","13",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","9","","","","19490606",",,0","19490630","+,,0","19490630","+,,0","12","","19490626",",,0","19490630","+,,0","13.3",",0,06,","0",",,0,30,+","0",",,0,30,+","19.3",",,0,26,","33.9",",0,30,+","164.7",",,,0","2332.3","0","0.0",",0","","","","","122.3",",,,0","","","","","","","","","0",",,,0","24.15",",0","29.45",",,,0","18.85",",,,0","","","","","","","","","","","","","2751",",,,0","","","","","","","","","",""
"USW00093817","1949-07","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","496.7","0","259.0",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","8","","","","19490731",",,0","19490731","+,,0","19490716",",,0","10","","19490707",",,0","19490701",",,0","16.1",",0,31,","0",",,0,31,+","0",",T,0,16,","27.2",",,0,07,","34.4",",0,01,","182.8",",,,0","0.0","0","0.0",",0","","","","","81.2",",,,0","","","","","","","","","0",",T,,0","26.69",",0","31.49",",,,0","21.88",",,,0","","","","","","","","","","","","","1955",",,,0","","","","","","","","","",""
"USW00093817","1949-08","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","685.6","0","188.9",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","18","","","","19490821",",,0","19490831","+,,0","19490831","+,,0","10","","19490809",",,0","19490809",",,0","12.2",",0,21,","0",",,0,31,+","0",",,0,31,+","44.5",",,0,09,","34.4",",0,09,","152.8","1,,,0","0.0","0","0.0",",0","","","","","96.5",",,,0","","","","","","","","","0",",,,0","24.43",",0","30.25",",,,0","18.61",",,,0","","","","","","","","","","","","","1466",",,,0","","","","","","","","","",""
"USW00093817","1949-09","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","721.5","0","35.9",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","5","","","","19490930",",,0","19490930","+,,0","19490930","+,,0","6","","19490912",",,0","19490904",",,0","0.6",",0,30,","0",",,0,30,+","0",",,0,30,+","20.8",",,0,12,","30.6",",0,04,","134.1",",,,0","61.6","0","61.6",",0","","","","","59.9",",,,0","","","","","","","","","0",",,,0","17.48",",0","24.22",",,,0","10.73",",,,0","","","","","","","","","","","","","2394",",,,0","","","","","","","","","",""
"USW00093817","1949-10","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","750.4","0","28.9",",0","12",",0","9",",0","4",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","15","","","","19491031",",,0","19491031","+,,0","19491031","+,,0","4","","19491004",",,0","19491011",",,0","0.0",",0,31,","0",",,0,31,+","0",",,0,31,+","38.9",",,0,04,","29.4",",0,11,","95.9",",,,0","158.0","0","96.4",",0","","","","","178.0",",,,0","","","","","","","","","0",",,,0","16.15",",0","21.89",",,,0","10.42",",,,0","","","","","","","","","","","","","2375",",,,0","","","","","","","","","",""
"USW00093817","1949-11","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","750.7","0","0.3",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","5",",0","0",",0","3","","","","19491122",",,0","19491130","+,,0","19491125","+,,0","2","","19491112",",,0","19491112","+,,0","-6.1",",0,22,","0",",,0,30,+","0",",T,0,25,+","18.8",",,0,12,","25.0",",0,12,+","64.3","2,,,0","471.3","0","313.3",",0","","","","","24.7",",,,0","","","","","","","","","0",",T,,0","7.90",",0","14.02",",,,0","1.78",",,,0","","","","","","","","","","","","","4085",",,,0","","","","","","","","","",""
"USW00093817","1949-12","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","750.7","0","0.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","20",",0","1",",0","0",",0","0",",0","10","","","","19491216",",,0","19491209",",,0","19491209",",,0","1","","19491211",",,0","19491221","+,,0","-9.4",",0,16,","0",",T,0,09,","8",",,0,09,","33.0",",,0,11,","20.0",",0,21,+","","","896.1","0","424.8",",0","","","","","108.6",",,,0","","","","","","","","","8",",,,0","4.63",",0","10.05",",,,0","-0.80",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1950-01","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","3.3","0","3.3",",0","20",",0","15",",0","7",",0","4",",0","2",",0","0",",0","20",",0","4",",0","3",",0","0",",0","17","","","","19500104",",,0","19500130","+,,0","19500130","+,,0","5","","19500104",",,0","19500125",",,0","-7.8",",0,04,","25",",,0,30,+","25",",,0,30,+","55.6",",,0,04,","23.3",",0,25,","","","1286.9","0","390.8",",0","","","","","343.1",",,,0","","","","","","","","","53",",,,0","5.83",",0","10.68",",,,0","0.99",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1950-02","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","3.3","0","0.0",",0","10",",0","9",",0","3",",0","0",",0","0",",0","0",",0","18",",0","1",",0","0",",0","0",",0","12","","","","19500226",",,0","19500222","+,,0","19500222","+,,0","2","","19500208",",,0","19500213","+,,0","-11.7",",0,26,","0",",T,0,22,+","0",",T,0,22,+","41.4",",,0,08,","17.2",",0,13,+","","","1701.1","0","414.2",",0","","","","","167.6",",,,0","","","","","","","","","0",",T,,0","3.54",",0","8.21",",,,0","-1.14",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1950-03","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","3.9","0","0.6",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","14",",0","1",",0","1",",0","0",",0","10","","","","19500302",",,0","19500331","+,,0","19500329","+,,0","3","","19500327",",,0","19500326",",,0","-8.9",",0,02,","0",",,0,31,+","0",",T,0,29,+","76.5",",,0,27,","25.0",",0,26,","","","2097.0","0","395.9",",0","","","","","118.8",",,,0","","","","","","","","","0",",T,,0","5.58",",0","10.94",",,,0","0.22",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093817","1950-04","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","12.0","0","8.1",",0","13",",0","9",",0","3",",0","0",",0","0",",0","0",",0","7",",0","0",",0","6",",0","0",",0","8","","","","19500414",",,0","19500405",",,0","19500413","+,,0","6","","19500403",",,0","19500424",",,0","-4.4",",0,14,","0",",T,0,05,","0",",T,0,13,+","40.6",",,0,03,","27.8",",0,24,","116.1","2,,,0","2336.8","0","239.8",",0","","","","","150.2",",,,0","","","","","","","","","0",",T,,0","10.61",",0","16.60",",,,0","4.62",",,,0","","","","","","","","","","","","","4217",",,,0","","","","","","","","","",""
"USW00093817","1950-05","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","78.7","0","66.7",",0","14",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","6","","","","19500513",",,0","19500531","+,,0","19500521",",,0","8","","19500509",",,0","19500524",",,0","7.2",",0,13,","0",",,0,31,+","0",",T,0,21,","43.7",",,0,09,","31.1",",0,24,","141.5","3,,,0","2370.1","0","33.3",",0","","","","","140.9",",,,0","","","","","","","","","0",",T,,0","19.41",",0","24.97",",,,0","13.85",",,,0","","","","","","","","","","","","","2801",",,,0","","","","","","","","","",""
"USW00093817","1950-06","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","216.7","0","138.0",",0","9",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","4","","","","19500604",",,0","19500630","+,,0","19500630","+,,0","7","","19500620",",,0","19500626",",,0","9.4",",0,04,","0",",,0,30,+","0",",,0,30,+","40.1",",,0,20,","35.0",",0,26,","187.5",",,,0","2373.5","0","3.4",",0","","","","","99.6",",,,0","","","","","","","","","0",",,,0","22.82",",0","28.58",",,,0","17.07",",,,0","","","","","","","","","","","","","2871",",,,0","","","","","","","","","",""
"USW00093817","1950-07","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","375.4","0","158.7",",0","11",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","11","","","","19500714",",,0","19500731","+,,0","19500731","+,,0","6","","19500731",",,0","19500719","+,,0","12.8",",0,14,","0",",,0,31,+","0",",,0,31,+","79.2",",,0,31,","32.2",",0,19,+","186.7",",,,0","0.0","0","0.0",",0","","","","","182.5",",,,0","","","","","","","","","0",",,,0","23.45",",0","29.21",",,,0","17.70",",,,0","","","","","","","","","","","","","2616",",,,0","","","","","","","","","",""
"USW00093817","1950-08","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","498.1","0","122.7",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","14","","","","19500822","+,,0","19500831","+,,0","19500831","+,,0","6","","19500831",",,0","19500827",",,0","9.4",",0,22,+","0",",,0,31,+","0",",,0,31,+","66.3",",,0,31,","31.7",",0,27,","138.8",",,,0","3.1","0","3.1",",0","","","","","132.6",",,,0","","","","","","","","","0",",,,0","22.19",",0","27.58",",,,0","16.80",",,,0","","","","","","","","","","","","","1555",",,,0","","","","","","","","","",""
"USW00093817","1950-09","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","559.1","0","61.0",",0","10",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","22","","","","19500925",",,0","19500930","+,,0","19500930","+,,0","2","","19500908",",,0","19500919",",,0","2.8",",0,25,","0",",,0,30,+","0",",,0,30,+","19.6",",,0,08,","31.7",",0,19,","99.3",",,,0","28.8","0","25.7",",0","","","","","71.1",",,,0","","","","","","","","","0",",,,0","19.51",",0","24.54",",,,0","14.48",",,,0","","","","","","","","","","","","","2462",",,,0","","","","","","","","","",""
"USW00093817","1950-10","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","586.3","0","27.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","16","","","","19501005",",,0","19501031","+,,0","19501031","+,,0","","","19501022",",,0","19501017",",,0","2.8",",0,05,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,22,","30.0",",0,17,","95.0",",,,0","98.5","0","69.7",",0","","","","","26.7",",,,0","","","","","","","","","0",",,,0","16.96",",0","23.89",",,,0","10.04",",,,0","","","","","","","","","","","","","2256",",,,0","","","","","","","","","",""
"USW00093817","1950-11","38.05015","-87.51465","122.5","EVANSVILLE REGIONAL AIRPORT, IN US","","","","","","","","","","","590.5","0","4.2",",0","14",",0","10",",0","1",",0","4",",0","1",",0","2",",0","19",",0","5",",0","1",",0","0",",0","4","","","","19501125",",,0","19501126","+,,0","19501123",",,0","8","","19501119",",,0","19501101",",,0","-19.4",",0,25,","51",",,0,26,+","46",",,0,23,","57.2",",,0,19,","27.8",",0,01,","","","518.9","0","420.4",",0","","","","","129.0",",,,0","","","","","","","","","67",",,,0","4.46",",0","9.77",",,,0","-0.85",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
