"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"EIE00101859","1861-02","53.28","-9.02","8.0","GALWAY, EI","","","0.0",",E","16",",E","13",",E","0",",E","0",",E","4",",E","0",",E","0",",E","0",",E","18610212",",,E","18610217",",,E","18610226",",,E","-3.3",",E,12,","13.0",",,E,17,","11.7",",E,26,","","","342.8",",E","106.6",",,,E","6.09",",E","8.58",",,,E","3.61",",,,E"
"EIE00101859","1861-03","53.28","-9.02","8.0","GALWAY, EI","","","0.0","2,E","25",",E","19",",E","1",",E","0","1,E","0","1,E","0","1,E","0","1,E","0","1,E","18610320",",1,E","18610303",",,E","18610326","+,1,E","0.6","1,E,20,","32.1",",,E,03,","12.2","1,E,26,+","","","323.1","1,E","175.5",",,,E","7.15","2,E","10.20","1,,,E","4.10","1,,,E"
"EIE00101859","1861-04","53.28","-9.02","8.0","GALWAY, EI","","","0.0",",E","3",",E","3",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","18610427",",,E","18610408",",,E","18610420","+,,E","2.8",",E,27,","13.0",",,E,08,","19.4",",E,20,+","","","247.7",",E","31.1",",,,E","10.08",",E","14.04",",,,E","6.11",",,,E"
"EIE00101859","1861-05","53.28","-9.02","8.0","GALWAY, EI","","","0.0",",E","8",",E","3",",E","0",",E","0",",E","0",",E","0",",E","3",",E","0",",E","18610510",",,E","18610525",",,E","18610518",",,E","1.1",",E,10,","8.9",",,E,25,","23.3",",E,18,","","","187.4",",E","27.7",",,,E","12.29",",E","16.84",",,,E","7.73",",,,E"
"EIE00101859","1861-06","53.28","-9.02","8.0","GALWAY, EI","","","2.2",",E","16",",E","9",",E","0",",E","0",",E","0",",E","0",",E","13",",E","0",",E","18610605","+,,E","18610626",",,E","18610622",",,E","6.7",",E,05,+","17.6",",,E,26,","26.1",",E,22,","","","89.2",",E","71.3",",,,E","15.43",",E","20.49",",,,E","10.37",",,,E"
"EIE00101859","1861-07","53.28","-9.02","8.0","GALWAY, EI","","","2.0","2,E","24",",E","15",",E","1",",E","0","2,E","0","2,E","0","1,E","8","1,E","0","1,E","18610717","+,2,E","18610703",",,E","18610731",",1,E","8.3","2,E,17,+","35.2",",,E,03,","27.8","1,E,31,","96.4","E","96.4","1,E","163.2",",,,E","15.02","2,E","19.61","1,,,E","10.42","2,,,E"
"EIE00101859","1861-08","53.28","-9.02","8.0","GALWAY, EI","","","2.7",",E","15",",E","13",",E","3",",E","0",",E","0",",E","0",",E","14",",E","0",",E","18610823",",,E","18610822",",,E","18610831","+,,E","9.4",",E,23,","40.8",",,E,22,","24.4",",E,31,+","147.0","E","50.6",",E","216.2",",,,E","16.79",",E","20.59",",,,E","12.99",",,,E"
"EIE00101859","1861-09","53.28","-9.02","8.0","GALWAY, EI","","","0.0",",E","18",",E","15",",E","3",",E","0",",E","0",",E","0",",E","1",",E","0",",E","18610924",",,E","18610905",",,E","18610901",",,E","6.7",",E,24,","30.1",",,E,05,","21.7",",E,01,","288.3","E","141.3",",E","244.3",",,,E","13.62",",E","17.50",",,,E","9.75",",,,E"
"EIE00101859","1861-10","53.28","-9.02","8.0","GALWAY, EI","","","0.0",",E","14",",E","9",",E","1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","18611031",",,E","18611010",",,E","18611003",",,E","1.1",",E,31,","28.8",",,E,10,","16.7",",E,03,","525.8","E","237.5",",E","99.7",",,,E","10.67",",E","14.37",",,,E","6.97",",,,E"
"EIE00101859","1861-11","53.28","-9.02","8.0","GALWAY, EI","","","0.0",",E","11",",E","9",",E","2",",E","0",",E","4",",E","0",",E","0",",E","0",",E","18611116",",,E","18611121",",,E","18611104",",,E","-1.1",",E,16,","40.8",",,E,21,","12.2",",E,04,","950.7","E","424.9",",E","148.9",",,,E","4.17",",E","6.64",",,,E","1.70",",,,E"
