"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000TMID","2001-01","32.0","-102.0","854.0","MIDLAND TEXAS, TX US","0.0","U","0.0",",U","0",",U","16",",U","1",",U","1",",U","0",",U","20010119",",,U","20010106",",,U","-3.9",",U,19,","23.9",",U,06,","","","393.0",",U","5.65",",U","11.15",",,,U","0.16",",,,U"
"USR0000TMID","2001-02","32.0","-102.0","854.0","MIDLAND TEXAS, TX US","0.0","U","0.0","2,U","0","1,U","11","1,U","0","1,U","6","1,U","0","1,U","20010210","+,1,U","20010220",",1,U","-4.4","1,U,10,+","26.7","1,U,20,","","","230.4","1,U","9.45","2,U","15.98","1,,,U","2.93","1,,,U"
"USR0000TMID","2001-03","32.0","-102.0","854.0","MIDLAND TEXAS, TX US","0.3","U","0.3",",U","0",",U","1",",U","0",",U","8",",U","0",",U","20010316",",,U","20010322","+,,U","0.0",",U,16,","27.8",",U,22,+","","","217.5",",U","11.32",",U","17.29",",,,U","5.36",",,,U"
"USR0000TMID","2001-04","32.0","-102.0","854.0","MIDLAND TEXAS, TX US","69.8","U","69.5",",U","0",",U","0",",U","0",",U","28",",U","2",",U","20010424",",,U","20010420",",,U","5.6",",U,24,","32.8",",U,20,","","","31.7",",U","19.59",",U","26.85",",,,U","12.33",",,,U"
"USR0000TMID","2001-07","32.0","-102.0","854.0","MIDLAND TEXAS, TX US","","","357.5",",U","0",",U","0",",U","0",",U","31",",U","29",",U","20010703",",,U","20010716","+,,U","17.8",",U,03,","38.3",",U,16,+","0.0","U","0.0",",U","29.87",",U","35.95",",,,U","23.78",",,,U"
"USR0000TMID","2001-08","32.0","-102.0","854.0","MIDLAND TEXAS, TX US","","","284.2",",U","0",",U","0",",U","0",",U","31",",U","22",",U","20010830",",,U","20010806",",,U","17.8",",U,30,","36.7",",U,06,","0.0","U","0.0",",U","27.50",",U","33.18",",,,U","21.83",",,,U"
"USR0000TMID","2001-09","32.0","-102.0","854.0","MIDLAND TEXAS, TX US","","","168.0",",U","0",",U","0",",U","0",",U","30",",U","9",",U","20010925",",,U","20010907",",,U","9.4",",U,25,","36.7",",U,07,","3.1","U","3.1",",U","23.83",",U","29.63",",,,U","18.04",",,,U"
"USR0000TMID","2001-10","32.0","-102.0","854.0","MIDLAND TEXAS, TX US","","","47.5",",U","0",",U","0",",U","0",",U","29",",U","1",",U","20011016",",,U","20011022",",,U","2.8",",U,16,","32.2",",U,22,","32.0","U","28.9",",U","18.93",",U","26.00",",,,U","11.87",",,,U"
"USR0000TMID","2001-11","32.0","-102.0","854.0","MIDLAND TEXAS, TX US","","","9.1",",U","0",",U","3",",U","1",",U","13",",U","0",",U","20011129",",,U","20011101",",,U","-9.4",",U,29,","30.0",",U,01,","206.0","U","174.0",",U","12.84",",U","18.42",",,,U","7.26",",,,U"
"USR0000TMID","2001-12","32.0","-102.0","854.0","MIDLAND TEXAS, TX US","","","0.0",",U","0",",U","14",",U","0",",U","1",",U","0",",U","20011231",",,U","20011218",",,U","-6.1",",U,31,","21.7",",U,18,","538.5","U","332.5",",U","7.61",",U","13.75",",,,U","1.47",",,,U"
