"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00151046","1917-02","37.2","-86.26667","125.0","BROWNSVILLE, KY US","9",",6","7",",6","1",",6","","","1",",6","","","","","19170206",",,6","19170228",",,6","","","51",",,6,06,","50.3",",,6,28,","103.5",",,,6","51",",,,6"
"USC00151046","1917-03","37.2","-86.26667","125.0","BROWNSVILLE, KY US","16",",6","15",",6","1",",6","","","2",",6","","","","","19170305",",,6","19170312",",,6","","","122",",,6,05,","45.2",",,6,12,","189.8",",,,6","198",",,,6"
"USC00151046","1917-04","37.2","-86.26667","125.0","BROWNSVILLE, KY US","7",",6","7",",6","2",",6","","","","","","","","","","","19170402",",,6","","","","","73.9",",,6,02,","162.8",",,,6","",""
"USC00151046","1917-05","37.2","-86.26667","125.0","BROWNSVILLE, KY US","9",",6","5",",6","0",",6","","","","","","","","","","","19170528",",,6","","","","","20.6",",,6,28,","64.6",",,,6","",""
"USC00151046","1917-06","37.2","-86.26667","125.0","BROWNSVILLE, KY US","11",",6","6",",6","4",",6","","","","","","","","","","","19170624",",,6","","","","","37.6",",,6,24,","168.0",",,,6","",""
"USC00151046","1917-07","37.2","-86.26667","125.0","BROWNSVILLE, KY US","14",",6","8",",6","1",",6","","","","","","","","","","","19170728",",,6","","","","","35.3",",,6,28,","126.1",",,,6","",""
"USC00151046","1917-08","37.2","-86.26667","125.0","BROWNSVILLE, KY US","8",",6","6",",6","1",",6","","","","","","","","","","","19170808",",,6","","","","","49.0",",,6,08,","111.3",",,,6","",""
"USC00151046","1917-09","37.2","-86.26667","125.0","BROWNSVILLE, KY US","8",",6","5",",6","1",",6","","","","","","","","","","","19170908",",,6","","","","","28.4",",,6,08,","64.3",",,,6","",""
"USC00151046","1917-10","37.2","-86.26667","125.0","BROWNSVILLE, KY US","7",",6","5",",6","0",",6","","","0",",6","","","","","19171024","+,,6","19171012",",,6","","","0",",T,6,24,+","24.9",",,6,12,","72.9",",,,6","0",",T,,6"
"USC00151046","1917-11","37.2","-86.26667","125.0","BROWNSVILLE, KY US","5",",6","3",",6","0",",6","","","0",",6","","","","","19171123",",,6","19171129",",,6","","","5",",,6,23,","16.8",",,6,29,","33.3",",,,6","5",",,,6"
