"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000TSBS","2000-01","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","13.8","U","13.8","2,U","0","1,U","10","1,U","0","1,U","14","1,U","0","1,U","20000105",",1,U","20000119","+,1,U","-5.6","1,U,05,","25.6","1,U,19,+","","","219.6","1,U","11.22","2,U","16.78","1,,,U","5.65","1,,,U"
"USR0000TSBS","2000-02","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","38.2","U","24.4","2,U","0","1,U","3","1,U","0","1,U","18","1,U","0","1,U","20000206",",1,U","20000217",",1,U","-3.3","1,U,06,","27.2","1,U,17,","","","122.0","1,U","14.87","2,U","21.47","1,,,U","8.27","1,,,U"
"USR0000TSBS","2000-04","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","","","39.8",",U","0",",U","0",",U","0",",U","23",",U","0",",U","20000409",",,U","20000418",",,U","1.1",",U,09,","30.0",",U,18,","","","55.3",",U","17.82",",U","24.26",",,,U","11.37",",,,U"
"USR0000TSBS","2000-05","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","","","183.7","1,U","0","1,U","0","1,U","0","1,U","30","1,U","5","1,U","20000515",",1,U","20000527",",1,U","11.7","1,U,15,","33.3","1,U,27,","","","0.0","1,U","24.46","1,U","29.49","1,,,U","19.42","1,,,U"
"USR0000TSBS","2000-06","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","","","239.2",",U","0",",U","0",",U","0",",U","30",",U","13",",U","20000607",",,U","20000624",",,U","13.9",",U,07,","35.0",",U,24,","","","0.0",",U","26.31",",U","31.62",",,,U","20.99",",,,U"
"USR0000TSBS","2000-07","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","","","321.5",",U","0",",U","0",",U","0",",U","31",",U","29",",U","20000726","+,,U","20000716",",,U","17.2",",U,26,+","40.0",",U,16,","0.0","U","0.0",",U","28.70",",U","35.45",",,,U","21.96",",,,U"
"USR0000TSBS","2000-08","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","","","348.1",",U","0",",U","0",",U","0",",U","31",",U","31",",U","20000813",",,U","20000831",",,U","17.2",",U,13,","42.8",",U,31,","0.0","U","0.0",",U","29.56",",U","37.38",",,,U","21.75",",,,U"
"USR0000TSBS","2000-09","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","","","205.9","1,U","0","1,U","0","1,U","0","1,U","28","1,U","14","1,U","20000927","+,1,U","20000901",",1,U","8.3","1,U,27,+","43.3","1,U,01,","4.7","U","4.7","1,U","25.27","1,U","32.15","1,,,U","18.39","1,,,U"
"USR0000TSBS","2000-10","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","","","94.0",",U","0",",U","0",",U","0",",U","27",",U","2",",U","20001011",",,U","20001005",",,U","3.9",",U,11,","33.9",",U,05,","38.3","U","33.6",",U","20.28",",U","26.97",",,,U","13.59",",,,U"
"USR0000TSBS","2000-11","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","","","15.0",",U","0",",U","5",",U","0",",U","8",",U","0",",U","20001121",",,U","20001101",",,U","-1.7",",U,21,","28.3",",U,01,","238.2","U","199.9",",U","12.17",",U","17.30",",,,U","7.04",",,,U"
"USR0000TSBS","2000-12","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","","","0.0",",U","0",",U","14",",U","0",",U","2",",U","0",",U","20001230","+,,U","20001211","+,,U","-4.4",",U,30,+","22.2",",U,11,+","633.4","U","395.2",",U","5.58",",U","10.50",",,,U","0.66",",,,U"
"USR0000TSBS","2001-01","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","0.0","U","0.0",",U","0",",U","16",",U","0",",U","3",",U","0",",U","20010103",",,U","20010105",",,U","-7.8",",U,03,","22.8",",U,05,","981.7","U","348.3",",U","7.10",",U","12.49",",,,U","1.70",",,,U"
"USR0000TSBS","2001-02","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","16.1","U","16.1",",U","0",",U","7",",U","0",",U","13",",U","0",",U","20010203",",,U","20010227",",,U","-2.2",",U,03,","26.7",",U,27,","1143.5","U","161.8",",U","13.13",",U","19.05",",,,U","7.21",",,,U"
"USR0000TSBS","2001-03","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","16.4","U","0.3",",U","0",",U","0",",U","0",",U","9",",U","0",",U","20010310",",,U","20010312",",,U","0.6",",U,10,","25.6",",U,12,","1343.0","U","199.5",",U","11.91",",U","17.60",",,,U","6.22",",,,U"
"USR0000TSBS","2001-04","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","122.5","U","106.1",",U","0",",U","0",",U","0",",U","29",",U","0",",U","20010418",",,U","20010412","+,,U","3.9",",U,18,","30.0",",U,12,+","1365.2","U","22.2",",U","21.13",",U","27.10",",,,U","15.16",",,,U"
"USR0000TSBS","2001-07","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","","","303.7",",U","0",",U","0",",U","0",",U","31",",U","27",",U","20010702",",,U","20010722",",,U","18.9",",U,02,","37.8",",U,22,","0.0","U","0.0",",U","28.13",",U","34.07",",,,U","22.19",",,,U"
"USR0000TSBS","2001-08","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","","","287.9",",U","0",",U","0",",U","0",",U","31",",U","25",",U","20010825",",,U","20010826","+,,U","19.4",",U,25,","36.1",",U,26,+","0.0","U","0.0",",U","27.62",",U","33.40",",,,U","21.84",",,,U"
"USR0000TSBS","2001-09","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","","","165.7",",U","0",",U","0",",U","0",",U","30",",U","9",",U","20010927","+,,U","20010920","+,,U","8.3",",U,27,+","33.9",",U,20,+","5.2","U","5.2",",U","23.68",",U","29.34",",,,U","18.02",",,,U"
"USR0000TSBS","2001-10","31.2803","-93.8386","101.2","SABINE SOUTH TEXAS, TX US","","","41.2","2,U","0","1,U","0","1,U","0","1,U","24","1,U","0","1,U","20011029",",1,U","20011010",",1,U","0.6","1,U,29,","31.1","1,U,10,","73.7","U","68.5","1,U","17.40","2,U","24.99","1,,,U","9.80","1,,,U"
