"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00030679","1936-02","53.1","119.217","384.0","GORBICA, RS","2","1,I","1","1,I","0","1,I","","","","","","","","","","","","","","","","","19360213",",1,I","","","","","","","4.5","1,,I,13,","","","6.5","1,,,I","","","","","",""
"RSM00030679","1936-03","53.1","119.217","384.0","GORBICA, RS","1","3,I","0","3,I","0","3,I","","","","","","","","","","","","","","","","","19360322",",3,I","","","","","","","1.0","3,,I,22,","","","1.0","3,,,I","","","","","",""
"RSM00030679","1936-04","53.1","119.217","384.0","GORBICA, RS","3","2,I","1","2,I","0","2,I","","","","","","","","","","","","","","","","","19360419",",2,I","","","","","","","3.5","2,,I,19,","","","6.3","2,,,I","","","","","",""
"RSM00030679","1936-05","53.1","119.217","384.0","GORBICA, RS","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19360511",",,I","","","","","","","7.9",",,I,11,","","","40.0",",,,I","","","","","",""
"RSM00030679","1936-06","53.1","119.217","384.0","GORBICA, RS","19",",I","8",",I","1",",I","","","","","","","","","","","","","","","","","19360623",",,I","","","","","","","28.3",",,I,23,","","","82.2",",,,I","","","","","",""
"RSM00030679","1936-07","53.1","119.217","384.0","GORBICA, RS","10","2,I","5","2,I","2","2,I","","","","","","","","","","","","","","","","","19360721",",2,I","","","","","","","79.7","2,,I,21,","","","141.1","2,,,I","","","","","",""
"RSM00030679","1936-09","53.1","119.217","384.0","GORBICA, RS","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19360903",",,I","","","","","","","12.5",",,I,03,","","","31.0",",,,I","","","","","",""
"RSM00030679","1936-10","53.1","119.217","384.0","GORBICA, RS","5","1,I","4","1,I","0","1,I","","","","","","","","","","","","","","","","","19361004",",1,I","","","","","","","7.6","1,,I,04,","","","22.9","1,,,I","","","","","",""
"RSM00030679","1936-11","53.1","119.217","384.0","GORBICA, RS","7","3,I","2","3,I","0","3,I","","","","","","","","","","","","","","","","","19361109",",3,I","","","","","","","3.1","3,,I,09,","","","10.0","3,,,I","","","","","",""
"RSM00030679","1936-12","53.1","119.217","384.0","GORBICA, RS","2","2,I","0","2,I","0","2,I","","","","","","","","","","","","","","","","","19361208",",2,I","","","","","","","0.7","2,,I,08,","","","1.0","2,,,I","","","","","",""
