"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00058793","2011-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","867.1","7","68.8",",K","5",",K","1",",K","0",",K","","","","","0",",K","0",",K","0",",K","28",",K","8",",K","","","20110930",",,K","","","","","","","20110907",",,K","20110901",",,K","5.0",",K,30,","","","","","2.8",",,K,07,","38.9",",K,01,","275.9","1,,,K","33.3","7","33.3",",K","","","","","","","","","","","8.2",",,,K","","","19.52",",K","28.14",",,,K","10.89",",,,K","6106",",,,K"
"USC00058793","2011-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","876.0","7","8.9",",K","2",",K","2",",K","1",",K","","","","","0",",K","6",",K","0",",K","20",",K","1",",K","","","20111027",",,K","","","","","","","20111008",",,K","20111003",",,K","-5.0",",K,27,","","","","","25.7",",,K,08,","33.3",",K,03,","","","211.7","7","178.4",",K","","","","","","","","","","","32.1",",,,K","","","12.86",",K","21.58",",,,K","4.15",",,,K","6900",",,,K"
"USC00058793","2011-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","876.0","7","0.0",",7","6",",7","2",",7","0",",7","","","","","0",",7","20",",7","0",",7","3",",7","0",",7","","","20111117","+,,7","","","","","","","20111108",",,7","20111101",",,7","-6.7",",7,17,+","","","","","15.5",",,7,08,","23.3",",7,01,","","","595.6","7","383.9",",7","","","","","","","","","","","27.5",",,,7","","","5.54",",7","12.61",",,,7","-1.54",",,,7","",""
"USC00058793","2011-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","876.0","7","0.0",",7","9",",7","4",",7","1",",7","","","","","1",",7","30",",7","13",",7","0",",7","0",",7","","","20111206",",,7","","","","","","","20111220",",,7","20111201",",,7","-18.9",",7,06,","","","","","53.6",",,7,20,","19.4",",7,01,","","","1251.2","7","655.6",",7","","","","","","","","","","","79.4",",,,7","","","-2.81",",7","2.54",",,,7","-8.16",",,,7","",""
"USC00058793","2012-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","2",",7","0",",7","0",",7","","","","","0",",7","29",",7","2",",7","0",",7","0",",7","","","20120112",",,7","","","","","","","20120109",",,7","20120131",",,7","-11.1",",7,12,","","","","","1.3",",,7,09,","20.0",",7,31,","","","1777.6","7","526.4",",7","","","","","","","","","","","2.1",",,,7","","","1.35",",7","7.77",",,,7","-5.07",",,,7","",""
"USC00058793","2012-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","3",",7","1",",7","0",",7","","","","","0",",7","27",",7","2",",7","1",",7","0",",7","","","20120208",",,7","","","","","","","20120203",",,7","20120223",",,7","-11.7",",7,08,","","","","","6.3",",,7,03,","21.7",",7,23,","","","2254.9","7","477.3",",7","","","","","","","","","","","10.6",",,,7","","","1.88",",7","9.06",",,,7","-5.31",",,,7","",""
"USC00058793","2012-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","2",",7","2",",7","0",",7","","","","","0",",7","9",",7","0",",7","17",",7","0",",7","","","20120303",",,7","","","","","","","20120322",",,7","20120317",",,7","-7.8",",7,03,","","","","","19.6",",,7,22,","28.9",",7,17,","","","2498.4","7","243.5",",7","  13.3",",,,7,3,2","   3.3",",,,7,3,2","","","   7.5",",,,7,3,2","","","25.4",",,,7","","","10.48",",7","19.76",",,,7","1.20",",,,7","7801",",,,7"
"USC00058793","2012-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","7.8","7","7.8",",7","10",",7","4",",7","0",",7","","","","","0",",7","2",",7","0",",7","17",",7","1",",7","","","20120416",",,7","","","","","","","20120412",",,7","20120425",",,7","-0.6",",7,16,","","","","","17.5",",,7,12,","33.3",",7,25,","","","2659.3","7","160.9",",7","  16.1","1,,,7,3,2","   6.1","1,,,7,3,2","","","  12.1","1,,,7,3,2","","","48.9",",,,7","","","13.23",",7","21.67",",,,7","4.79",",,,7","7518","1,,,7"
"USC00058793","2012-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","52.2","7","44.4",",7","6",",7","2",",7","0",",7","","","","","0",",7","0",",7","0",",7","25",",7","7",",7","","","20120528",",,7","","","","","","","20120514",",,7","20120523",",,7","3.3",",7,28,","","","","","17.3",",,7,14,","35.0",",7,23,","285.1",",,,7","2715.2","7","55.9",",7","  21.1",",,,7,3,2","  12.2",",,,7,3,2","","","  16.8",",,,7,3,2","","","28.3",",,,7","","","17.96",",7","27.19",",,,7","8.74",",,,7","6382",",,,7"
"USC00058793","2012-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","236.1","7","183.9",",7","8",",7","5",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","15",",7","","","20120602",",,7","","","","","","","20120605",",,7","20120628",",,7","8.9",",7,02,","","","","","55.9",",,7,05,","41.1",",7,28,","369.5",",,,7","2715.5","7","0.3",",7","  26.7",",,,7,3,2","  16.7",",,,7,3,2","","","  21.8",",,,7,3,2","","","100.1",",,,7","","","24.46",",7","33.35",",,,7","15.56",",,,7","8103",",,,7"
"USC00058793","2012-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","501.2","7","265.1",",7","4",",7","4",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","27",",7","","","20120711",",,7","","","","","","","20120718",",,7","20120730",",,7","13.9",",7,11,","","","","","14.5",",,7,18,","39.4",",7,30,","410.7",",,,7","0.0","7","0.0",",7","  27.2",",,,7,3,2","  22.2",",,,7,3,2","","","  25.4",",,,7,3,2","","","40.9",",,,7","","","26.88",",7","35.59",",,,7","18.18",",,,7","6737",",,,7"
"USC00058793","2012-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","686.8","7","185.6",",7","8",",7","5",",7","1",",7","","","","","0",",7","0",",7","0",",7","31",",7","21",",7","","","20120819",",,7","","","","","","","20120825",",,7","20120802",",,7","7.8",",7,19,","","","","","47.0",",,7,25,","40.6",",7,02,","320.4","1,,,7","0.5","7","0.5",",7","  27.8","1,,,7,3,2","  20.0","1,,,7,3,2","","","  22.4","1,,,7,3,2","","","73.9",",,,7","","","24.30",",7","33.50",",,,7","15.11",",,,7","6300",",,,7"
"USC00058793","2012-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","753.0","7","66.2",",7","5",",7","4",",7","1",",7","","","","","0",",7","0",",7","0",",7","29",",7","8",",7","1","","20120923","+,,7","","","","","","","20120927",",,7","20120912",",,7","2.8",",7,23,+","","","","","32.0",",,7,27,","36.7",",7,12,","218.2","2,,,7","40.9","7","40.4",",7","  22.2",",,,7,3,2","  13.3",",,,7,3,2","","","  17.9",",,,7,3,2","","","60.0",",,,7","","","19.19",",7","28.13",",,,7","10.25",",,,7","4775",",,,7"
"USC00058793","2012-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","753.0","7","0.0",",7","5",",7","2",",7","0",",7","","","","","0",",7","8",",7","0",",7","14",",7","0",",7","","","20121027",",,7","","","","","","","20121013",",,7","20121004",",,7","-5.6",",7,27,","","","","","18.0",",,7,13,","31.1",",7,04,","","","265.4","7","224.5",",7","  15.0","1,,,7,3,2","   4.4","1,,,7,3,2","","","  10.2","1,,,7,3,2","","","23.9",",,,7","","","11.09",",7","19.37",",,,7","2.81",",,,7","5671",",,,7"
"USC00058793","2012-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","753.0","7","0.0",",7","0",",7","0",",7","0",",7","","","","","0",",7","19",",7","0",",7","11",",7","0",",7","","","20121112",",,7","","","","","","","20121130","+,,7","20121102",",,7","-10.0",",7,12,","","","","","0.0",",,7,30,+","26.1",",7,02,","","","565.1","7","299.7",",7","  11.1",",,,7,3,2","   1.7",",,,7,3,2","","","   6.3",",,,7,3,2","","","0.0",",,,7","","","8.34",",7","17.83",",,,7","-1.15",",,,7","5025",",,,7"
"USC00058793","2012-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","753.0","7","0.0",",7","5",",7","4",",7","0",",7","","","","","1",",7","27",",7","5",",7","0",",7","0",",7","","","20121226",",,7","","","","","","","20121231",",,7","20121202",",,7","-18.9",",7,26,","","","","","8.9",",,7,31,","20.0",",7,02,","","","1097.9","7","532.8",",7","   6.7",",,,7,3,2","  -4.4",",,,7,3,2","","","   0.8",",,,7,3,2","","","22.9",",,,7","","","1.15",",7","8.76",",,,7","-6.47",",,,7","6215",",,,7"
"USC00058793","2013-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","4",",7","1",",7","0",",7","","","","","0",",7","30",",7","8",",7","1",",7","0",",7","","","20130104",",,7","","","","","","","20130101",",,7","20130124",",,7","-16.7",",7,04,","","","","","9.4",",,7,01,","22.8",",7,24,","","","1677.8","7","579.9",",7","   4.4",",,,7,3,2","  -5.6",",,,7,3,2","","","  -0.4",",,,7,3,2","","","10.8",",,,7","","","-0.37",",7","7.03",",,,7","-7.77",",,,7","5795",",,,7"
"USC00058793","2013-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","3",",7","1",",7","0",",7","2",",7","0",",7","0",",7","28",",7","2",",7","0",",7","0",",7","1","","20130222",",,7","20130222","+,,7","20130221",",,7","","","20130221",",,7","20130218",",,7","-12.2",",7,22,","25",",,7,22,+","18",",,7,21,","4.3",",,7,21,","20.6",",7,18,","","","2148.0","7","470.2",",7","   4.4",",,,7,3,2","  -1.7",",,,7,3,2","","","   1.1",",,,7,3,2","","","5.4",",,,7","18",",,,7","1.54",",7","9.27",",,,7","-6.19",",,,7","6690",",,,7"
"USC00058793","2013-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","5",",7","3",",7","0",",7","2",",7","2",",7","0",",7","22",",7","2",",7","7",",7","0",",7","1","","20130324",",,7","20130324","+,,7","20130324","+,,7","","","20130310",",,7","20130316",",,7","-12.8",",7,24,","51",",,7,24,+","46",",,7,24,+","4.6",",,7,10,","27.8",",7,16,","","","2533.0","7","385.0",",7","  10.0",",,,5,3,2","   0.6",",,,5,3,2","","","   4.9",",,,5,3,2","","","13.5",",,,7","92",",,,7","5.91",",7","14.59",",,,7","-2.76",",,,7","6554","2,,,7"
"USC00058793","2013-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","2.0","7","2.0",",7","6",",7","2",",7","0",",7","","","","","0",",7","18",",7","1",",7","12",",7","0",",7","","","20130410",",,7","","","","","","","20130418",",,7","20130429",",,7","-11.1",",7,10,","","","","","3.8",",,7,18,","30.6",",7,29,","","","2848.0","7","315.0",",7","  13.9",",,,7,3,2","   3.9",",,,7,3,2","","","   8.4",",,,7,3,2","","","11.8",",,,7","","","7.90",",7","16.56",",,,7","-0.76",",,,7","7713",",,,7"
"USC00058793","2013-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","67.9","7","65.9",",7","5",",7","2",",7","0",",7","1",",7","0",",7","0",",7","5",",7","0",",7","24",",7","10",",7","","","20130503",",,7","20130502",",,7","20130502",",,7","","","20130521",",,7","20130527",",,7","-4.4",",7,03,","25",",,7,02,","18",",,7,02,","6.4",",,7,21,","36.7",",7,27,","324.4","1,,,7","2949.4","7","101.4",",7","  22.2",",,,7,3,2","   7.8",",,,7,3,2","","","  16.3",",,,7,3,2","","","11.7",",,,7","18",",,,7","17.19",",7","26.63",",,,7","7.75",",,,7","7533",",,,7"
"USC00058793","2013-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","270.0","7","202.1",",7","8",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","20",",7","","","20130602","+,,7","20130630","+,,7","20130630","+,,7","","","20130619",",,7","20130612","+,,7","6.1",",7,02,+","0",",,7,30,+","0",",,7,30,+","20.1",",,7,19,","41.7",",7,12,+","363.1","1,,,7","2960.0","7","10.6",",7","  26.7",",,,7,3,2","  16.1",",,,7,3,2","","","  22.1",",,,7,3,2","","","79.3",",,,7","0",",,,7","24.72",",7","33.86",",,,7","15.57",",,,7","7700",",,,7"
"USC00058793","2013-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","469.1","7","199.1",",7","11",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","19",",7","1","","20130702",",,7","20130731","+,,7","20130731","+,,7","","","20130708",",,7","20130723",",,7","11.1",",7,02,","0",",,7,31,+","0",",,7,31,+","31.5",",,7,08,","39.4",",7,23,","281.3","1,,,7","0.0","7","0.0",",7","  26.7",",,,7,3,2","  20.6",",,,7,3,2","","","  23.1",",,,7,3,2","","","99.7",",,,7","0",",,,7","24.75",",7","32.68",",,,7","16.83",",,,7","6351",",,,7"
"USC00058793","2013-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","669.4","7","200.3",",7","5",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","20",",7","1","","20130810",",,7","20130831","+,,7","20130831","+,,7","","","20130808",",,7","20130831",",,7","11.7",",7,10,","0",",,7,31,+","0",",,7,31,+","24.1",",,7,08,","38.9",",7,31,","292.2","2,,,7","1.4","7","1.4",",7","  26.7","1,,,7,3,2","  18.9","1,,,7,3,2","","","  24.1","1,,,7,3,2","","","35.1",",,,7","0",",,,7","24.75",",7","32.72",",,,7","16.78",",,,7","5783","1,,,7"
"USC00058793","2013-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","783.2","7","113.8",",7","9",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","9",",7","","","20130929",",,7","20130930","+,,7","20130930","+,,7","","","20130912",",,7","20130901",",,7","3.3",",7,29,","0",",,7,30,+","0",",,7,30,+","85.3",",,7,12,","40.0",",7,01,","248.2","3,,,7","19.3","7","17.9",",7","  26.7",",,,7,3,2","  14.4",",,,7,3,2","","","  21.1",",,,7,3,2","","","147.8",",,,7","0",",,,7","21.53",",7","29.13",",,,7","13.93",",,,7","6508",",,,7"
"USC00058793","2013-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","784.0","7","0.8",",7","7",",7","2",",7","0",",7","0",",7","0",",7","0",",7","8",",7","0",",7","14",",7","0",",7","2","","20131019",",,7","20131031","+,,7","20131019",",,7","","","20131014",",,7","20131001",",,7","-2.8",",7,19,","0",",,7,31,+","0",",T,7,19,","6.9",",,7,14,","30.0",",7,01,","","","228.4","7","209.1",",7","  16.1",",,,7,3,2","   6.1",",,,7,3,2","","","  11.7",",,,7,3,2","","","14.5",",,,7","0",",T,,7","11.62",",7","20.36",",,,7","2.87",",,,7","6155",",,,7"
"USC00058793","2013-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","784.0","7","0.0",",7","4",",7","4",",7","0",",7","6",",7","3",",7","0",",7","26",",7","4",",7","4",",7","0",",7","1","","20131125",",,7","20131124",",,7","20131122",",,7","","","20131122",",,7","20131109",",,7","-10.0",",7,25,","152",",,7,24,","102",",,7,22,","10.9",",,7,22,","26.1",",7,09,","","","643.2","7","414.8",",7","   8.9",",,,7,3,2","   1.1",",,,7,3,2","","","   5.3",",,,7,3,2","","","18.4",",,,7","152",",,,7","4.51",",7","12.50",",,,7","-3.48",",,,7","5922",",,,7"
"USC00058793","2013-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","784.0","7","0.0",",7","2",",7","0",",7","0",",7","2",",7","0",",7","1",",7","30",",7","9",",7","1",",7","0",",7","","","20131209",",,7","20131208","+,,7","20131206",",,7","","","20131225",",,7","20131219",",,7","-17.8",",7,09,","25",",,7,08,+","10",",,7,06,","0.5",",,7,25,","21.1",",7,19,","","","1226.4","7","583.2",",7","   2.8","2,,,7,3,2","  -4.4","2,,,7,3,2","","","  -0.3","2,,,7,3,2","","","0.8",",,,7","23",",,,7","-0.48",",7","7.07",",,,7","-8.03",",,,7","4974","2,,,7"
"USC00058793","2014-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","4",",7","1",",7","0",",7","7",",7","1",",7","3",",7","31",",7","6",",7","0",",7","0",",7","","","20140106",",,7","20140107","+,,7","20140105",",,7","","","20140105",",,7","20140120",",,7","-23.3",",7,06,","51",",,7,07,+","51",",,7,05,","4.1",",,7,05,","19.4",",7,20,","","","1792.9","7","566.5",",7","   1.1",",,,7,3,2","  -1.1",",,,7,3,2","","","  -0.1",",,,7,3,2","","","6.9",",,,7","104",",,,7","0.06",",7","8.81",",,,7","-8.69",",,,7","5449",",,,7"
"USC00058793","2014-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","4",",7","1",",7","0",",7","7",",7","2",",7","3",",7","27",",7","8",",7","2",",7","0",",7","","","20140206","+,,7","20140207","+,,7","20140205",",,7","","","20140205",",,7","20140216",",,7","-21.7",",7,06,+","76",",,7,07,+","51",",,7,05,","4.1",",,7,05,","23.3",",7,16,","","","2303.1","7","510.2",",7","   4.4","2,,,7,3,2","  -2.2","2,,,7,3,2","","","   0.8","2,,,7,3,2","","","8.7",",,,7","109",",,,7","0.11",",7","7.88",",,,7","-7.66",",,,7","5430","2,,,7"
"USC00058793","2014-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","5",",7","1",",7","0",",7","3",",7","2",",7","1",",7","23",",7","2",",7","8",",7","0",",7","2","","20140303",",,7","20140308",",,7","20140308",",,7","","","20140308",",,7","20140331",",,7","-20.0",",7,03,","76",",,7,08,","64",",,7,08,","5.8",",,7,08,","25.6",",7,31,","","","2688.9","7","385.8",",7","  10.0",",,,7,3,2","  -1.1",",,,7,3,2","","","   5.3",",,,7,3,2","","","10.3",",,,7","136",",,,7","5.89",",7","14.97",",,,7","-3.19",",,,7","7877",",,,7"
"USC00058793","2014-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","4.4","7","4.4",",7","10",",7","4",",7","0",",7","2",",7","1",",7","0",",7","7",",7","0",",7","14",",7","0",",7","","","20140415","+,,7","20140414",",,7","20140414",",,7","","","20140414",",,7","20140413",",,7","-5.6",",7,15,+","102",",,7,14,","89",",,7,14,","9.1",",,7,14,","31.1",",7,13,","","","2900.5","7","211.6",",7","  14.4",",,,7,3,2","   5.6",",,,7,3,2","","","  10.3",",,,7,3,2","","","32.1",",,,7","89",",,,7","11.43",",7","19.78",",,,7","3.07",",,,7","8598",",,,7"
"USC00058793","2014-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","40.3","7","35.9",",7","7",",7","4",",7","1",",7","0",",7","0",",7","0",",7","4",",7","0",",7","25",",7","3",",7","","","20140502",",,7","20140531","+,,7","20140531","+,,7","","","20140523",",,7","20140520",",,7","-1.1",",7,02,","0",",,7,31,+","0",",,7,31,+","28.4",",,7,23,","35.0",",7,20,","284.4","2,,,7","2982.5","7","82.0",",7","  20.0","1,,,7,3,2","   8.9","1,,,7,3,2","","","  15.4","1,,,7,3,2","","","56.6",",,,7","0",",,,7","16.85",",7","25.88",",,,7","7.82",",,,7","6607","1,,,7"
"USC00058793","2014-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","181.0","7","140.7",",7","8",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","16",",7","","","20140610",",,7","20140630","+,,7","20140630","+,,7","1","","20140609",",,7","20140630",",,7","5.0",",7,10,","0",",,7,30,+","0",",,7,30,+","18.5",",,7,09,","37.8",",7,30,","306.2","2,,,7","2993.6","7","11.1",",7","  25.6","2,,,7,3,2","  13.3","2,,,7,3,2","","","  20.5","2,,,7,3,2","","","52.1",",,,7","0",",,,7","22.65",",7","30.94",",,,7","14.36",",,,7","7693","2,,,7"
"USC00058793","2014-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","388.2","7","207.2",",7","11",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","19",",7","1","","20140710",",,7","20140731","+,,7","20140731","+,,7","","","20140730",",,7","20140726",",,7","11.7",",7,10,","0",",,7,31,+","0",",,7,31,+","33.0",",,7,30,","41.7",",7,26,","355.1","1,,,7","3.6","7","3.6",",7","  29.4",",,,7,3,2","  19.4",",,,7,3,2","","","  24.9",",,,7,3,2","","","54.6",",,,7","0",",,,7","24.90",",7","33.65",",,,7","16.15",",,,7","7061",",,,7"
"USC00058793","2014-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","592.2","7","204.0",",7","5",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","23",",7","","","20140829",",,7","20140831","+,,7","20140831","+,,7","","","20140808",",,7","20140818",",,7","11.7",",7,29,","0",",,7,31,+","0",",,7,31,+","26.9",",,7,08,","38.3",",7,18,","314.9","2,,,7","3.6","7","0.0",",7","  25.6","1,,,7,3,2","  18.9","1,,,7,3,2","","","  23.5","1,,,7,3,2","","","50.3",",,,7","0",",,,7","24.91",",7","33.38",",,,7","16.45",",,,7","5355","1,,,7"
"USC00058793","2014-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","679.5","7","87.3",",7","5",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","26",",7","6",",7","","","20140912",",,7","20140930","+,,7","20140930","+,,7","","","20140906",",,7","20140904",",,7","2.8",",7,12,","0",",,7,30,+","0",",,7,30,+","30.5",",,7,06,","38.3",",7,04,","210.0","3,,,7","42.2","7","38.6",",7","  24.4",",,,7,3,2","  12.2",",,,7,3,2","","","  19.3",",,,7,3,2","","","53.4",",,,7","0",",,,7","19.96",",7","27.82",",,,7","12.09",",,,7","6231",",,,7"
"USC00058793","2014-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","685.1","7","5.6",",7","3",",7","2",",7","0",",7","0",",7","0",",7","0",",7","2",",7","0",",7","20",",7","0",",7","","","20141031",",,7","20141031","+,,7","20141031","+,,7","","","20141010",",,7","20141026",",,7","-1.7",",7,31,","0",",,7,31,+","0",",,7,31,+","23.6",",,7,10,","31.1",",7,26,","","","176.8","7","134.6",",7","  17.2",",,,7,3,2","   8.3",",,,7,3,2","","","  13.3",",,,7,3,2","","","32.3",",,,7","0",",,,7","14.17",",7","22.66",",,,7","5.68",",,,7","4566",",,,7"
"USC00058793","2014-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","685.1","7","0.0",",7","3",",7","2",",7","0",",7","4",",7","1",",7","1",",7","20",",7","4",",7","7",",7","0",",7","","","20141117",",,7","20141117","+,,7","20141116",",,7","","","20141116",",,7","20141111",",,7","-17.8",",7,17,","102",",,7,17,+","102",",,7,16,","9.1",",,7,16,","26.7",",7,11,","","","591.7","7","414.9",",7","  11.7","2,,,7,3,2","   0.6","2,,,7,3,2","","","   4.7","2,,,7,3,2","","","13.0",",,,7","110",",,,7","4.50",",7","12.61",",,,7","-3.60",",,,7","5570","3,,,7"
"USC00058793","2014-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","685.1","7","0.0",",7","8",",7","4",",7","0",",7","3",",7","1",",7","1",",7","30",",7","3",",7","0",",7","0",",7","1","","20141231",",,7","20141231",",,7","20141230",",,7","","","20141214",",,7","20141214",",,7","-22.2",",7,31,","102",",,7,31,","76",",,7,30,","13.2",",,7,14,","18.3",",7,14,","","","1133.2","7","541.5",",7","   4.4","2,,,7,3,2","  -1.7","2,,,7,3,2","","","   1.4","2,,,7,3,2","","","37.9",",,,7","102",",,,7","0.86",",7","7.76",",,,7","-6.03",",,,7","5095","2,,,7"
"USC00058793","2015-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","3",",7","2",",7","0",",7","8",",7","1",",7","1",",7","28",",7","8",",7","1",",7","0",",7","","","20150101",",,7","20150101",",,7","20150122",",,7","","","20150131",",,7","20150128",",,7","-18.9",",7,01,","102",",,7,01,","64",",,7,22,","15.7",",,7,31,","23.9",",7,28,","","","1684.1","7","550.9",",7","   3.9",",,,7,3,2","  -3.3",",,,7,3,2","","","  -0.1",",,,7,3,2","","","21.6",",,,7","77",",,,7","0.56",",7","7.85",",,,7","-6.73",",,,7","5381",",,,7"
"USC00058793","2015-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","7",",7","3",",7","0",",7","8",",7","5",",7","0",",7","23",",7","7",",7","5",",7","0",",7","1","","20150224",",,7","20150223",",,7","20150222",",,7","","","20150222",",,7","20150208",",,7","-16.1",",7,24,","178",",,7,23,","152",",,7,22,","13.2",",,7,22,","26.7",",7,08,","","","2151.3","7","467.2",",7","   5.0",",,,7,3,2","   0.0",",,,7,3,2","","","   2.1",",,,7,3,2","","","28.0",",,,7","321",",,,7","1.65",",7","9.33",",,,7","-6.03",",,,7","5322",",,,7"
"USC00058793","2015-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.6","7","0.6",",7","3",",7","1",",7","0",",7","2",",7","0",",7","0",",7","20",",7","3",",7","9",",7","0",",7","1","","20150305",",,7","20150301",",,7","20150304",",,7","","","20150320",",,7","20150317",",,7","-12.2",",7,05,","76",",,7,01,","0",",T,7,04,","7.1",",,7,20,","29.4",",7,17,","","","2489.8","7","338.5",",7","  11.1",",,,7,3,2","  -0.6",",,,7,3,2","","","   5.5",",,,7,3,2","","","10.2",",,,7","0",",T,,7","7.43",",7","16.33",",,,7","-1.47",",,,7","5713",",,,7"
"USC00058793","2015-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.6","7","0.0",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","4",",7","0",",7","17",",7","0",",7","1","","20150410",",,7","20150430","+,,7","20150430","+,,7","","","20150427",",,7","20150407","+,,7","-3.9",",7,10,","0",",,7,30,+","0",",,7,30,+","8.4",",,7,27,","28.9",",7,07,+","","","2671.2","7","181.4",",7","  15.6",",,,7,3,2","   7.2",",,,7,3,2","","","  11.5",",,,7,3,2","","","19.6",",,,7","0",",,,7","12.29",",7","21.42",",,,7","3.15",",,,7","6924",",,,7"
