"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SYM00040080","1973-04","33.412","36.516","615.7","DAMASCUS INTERNATIONAL, SY","","","","","","","","","","","","","0","4,S","20","4,S","0","4,S","","","","","19730413",",4,S","","","","","31.0","4,S,13,","","","","","","","","","23.85","4,,,S","",""
"SYM00040080","1973-06","33.412","36.516","615.7","DAMASCUS INTERNATIONAL, SY","","","","","","","","","","","","","0","4,S","26","4,S","14","4,S","","","","","19730626",",4,S","","","","","40.0","4,S,26,","","","","","","","","","32.46","4,,,S","",""
"SYM00040080","1973-07","33.412","36.516","615.7","DAMASCUS INTERNATIONAL, SY","","","","","","","","","","","","","0","5,S","26","5,S","25","5,S","","","","","19730721",",5,S","","","","","41.0","5,S,21,","","","","","","","","","36.62","5,,,S","",""
"SYM00040080","1974-04","33.412","36.516","615.7","DAMASCUS INTERNATIONAL, SY","","","","","","","","","","","","","0","5,S","16","5,S","0","5,S","","","","","19740430",",5,S","","","","","30.0","5,S,30,","","","","","","","","","23.04","5,,,S","",""
"SYM00040080","1975-08","33.412","36.516","615.7","DAMASCUS INTERNATIONAL, SY","","","","","","","","","0","3,S","0","3,S","","","","","","","19750813",",3,S","","","","","10.0","3,S,13,","","","","","","","","","","","","","","","15.86","3,,,S"
"SYM00040080","1976-02","33.412","36.516","615.7","DAMASCUS INTERNATIONAL, SY","","","","","","","","","","","","","0","2,S","0","2,S","0","2,S","","","","","19760202",",2,S","","","","","21.0","2,S,02,","","","","","","","","","12.15","2,,,S","",""
"SYM00040080","1976-03","33.412","36.516","615.7","DAMASCUS INTERNATIONAL, SY","","","","","","","","","","","","","0","4,S","5","4,S","0","4,S","","","","","19760331",",4,S","","","","","26.0","4,S,31,","","","","","","","","","16.81","4,,,S","",""
"SYM00040080","1976-06","33.412","36.516","615.7","DAMASCUS INTERNATIONAL, SY","","","","","","","","","0","4,S","0","4,S","","","","","","","19760603",",4,S","","","","","8.0","4,S,03,","","","","","","","","","","","","","","","13.12","4,,,S"
"SYM00040080","1976-07","33.412","36.516","615.7","DAMASCUS INTERNATIONAL, SY","","","","","","","","","0","3,S","0","3,S","0","5,S","26","5,S","22","5,S","19760721",",3,S","","","19760709",",5,S","9.0","3,S,21,","","","39.0","5,S,09,","","","","","","","24.79","7,S","34.65","5,,,S","14.93","3,,,S"
"SYM00040080","1977-02","33.412","36.516","615.7","DAMASCUS INTERNATIONAL, SY","","","","","","","","","0","5,S","8","5,S","","","","","","","19770224",",5,S","","","","","-3.0","5,S,24,","","","","","","","","","","","","","","","1.48","5,,,S"
"SYM00040080","1977-05","33.412","36.516","615.7","DAMASCUS INTERNATIONAL, SY","","","","","","","","","0","4,S","0","4,S","","","","","","","19770515",",4,S","","","","","4.0","4,S,15,","","","","","","","","","","","","","","","9.89","4,,,S"
