"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003195","1996-08","35.94581","-112.15536","1993.3","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","","","","","29.1",",M","","","","","","","0",",M","0",",M","0",",M","31",",M","6",",M","","","","","19960805",",,M","","","","","19960814","+,,M","3.3",",M,05,","","","32.8",",M,14,+","","","9.5",",M","","","18.97",",M","29.09",",,,M","8.85",",,,M","","","","","","","","","",""
"USW00003195","1996-09","35.94581","-112.15536","1993.3","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","","","","","1.1",",M","","","","","","","0",",M","8",",M","0",",M","22",",M","0",",M","","","","","19960929","+,,M","","","","","19960903","+,,M","-1.7",",M,29,+","","","30.0",",M,03,+","","","152.5",",M","","","13.29",",M","23.07",",,,M","3.50",",,,M","","","","","","","","","",""
"USW00003195","1996-10","35.94581","-112.15536","1993.3","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","","","","","0.0",",M","","","","","","","0",",M","19",",M","0",",M","13",",M","0",",M","","","","","19961022",",,M","","","","","19961009","+,,M","-14.4",",M,22,","","","27.8",",M,09,+","","","345.0",",M","","","7.20",",M","16.97",",,,M","-2.56",",,,M","","","","","","","","","",""
"USW00003195","1996-11","35.94581","-112.15536","1993.3","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","","","","","0.0",",M","","","","","","","1",",M","27",",M","0",",M","0",",M","0",",M","","","","","19961130",",,M","","","","","19961112","+,,M","-18.3",",M,30,","","","20.6",",M,12,+","","","455.4",",M","","","3.15",",M","11.60",",,,M","-5.29",",,,M","","","","","","","","","",""
"USW00003195","1996-12","35.94581","-112.15536","1993.3","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","","","","","0.0",",M","","","","","","","0",",M","29",",M","2",",M","0",",M","0",",M","","","","","19961218","+,,M","","","","","19961208",",,M","-16.1",",M,18,+","","","15.0",",M,08,","","","565.2",",M","","","0.10",",M","7.46",",,,M","-7.26",",,,M","","","","","","","","","",""
"USW00003195","1997-01","35.94581","-112.15536","1993.3","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","","","0.0","M","0.0","3,M","","","","","","","2","3,M","26","3,M","2","3,M","0","3,M","0","3,M","","","","","19970117",",3,M","","","","","19970102","+,3,M","-20.6","3,M,17,","","","13.3","3,M,02,+","","","553.7","3,M","","","-1.44","3,M","4.94","3,,,M","-7.83","3,,,M","","","","","","","","","",""
"USW00003195","1997-02","35.94581","-112.15536","1993.3","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","","","0.0","M","0.0",",M","","","","","","","1",",M","28",",M","3",",M","0",",M","0",",M","","","","","19970228",",,M","","","","","19970216",",,M","-20.0",",M,28,","","","15.6",",M,16,","","","529.8",",M","","","-0.59",",M","7.43",",,,M","-8.60",",,,M","","","","","","","","","",""
"USW00003195","1997-03","35.94581","-112.15536","1993.3","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","","","0.0","M","0.0","1,M","","","","","","","1","1,M","30","1,M","0","1,M","1","1,M","0","1,M","","","","","19970301",",1,M","","","","","19970320",",1,M","-22.2","1,M,01,","","","23.3","1,M,20,","","","440.8","1,M","","","3.64","1,M","14.98","1,,,M","-7.70","1,,,M","","","","","","","","","",""
"USW00003195","1997-04","35.94581","-112.15536","1993.3","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","","","0.0","M","0.0",",M","","","","","","","0",",M","29",",M","0",",M","4",",M","0",",M","","","","","19970413",",,M","","","","","19970427",",,M","-11.1",",M,13,","","","22.2",",M,27,","","","404.4",",M","","","4.85",",M","13.74",",,,M","-4.04",",,,M","","","","","","","","","",""
"USW00003195","1997-05","35.94581","-112.15536","1993.3","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","","","0.0","M","0.0",",M","","","","","","","0",",M","15",",M","0",",M","24",",M","0",",M","","","","","19970502",",,M","","","","","19970531","+,,M","-7.8",",M,02,","","","30.6",",M,31,+","","","199.3",",M","","","11.90",",M","23.58",",,,M","0.23",",,,M","","","","","","","","","",""
