"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1MIHG0020","2020-10","47.231658","-88.458232","374.0","CALUMET 1.1 SSW, MI US","25",",N","13",",N","1",",N","","","","","20201013",",,N","","","49.3",",,N,13,","139.9",",,,N"
"US1MIHG0020","2020-11","47.231658","-88.458232","374.0","CALUMET 1.1 SSW, MI US","13",",N","6",",N","0",",N","16","4,N","20201130",",4,N","20201130",",,N","127","4,,N,30,","13.7",",,N,30,","69.9",",,,N"
"US1MIHG0020","2020-12","47.231658","-88.458232","374.0","CALUMET 1.1 SSW, MI US","14",",N","6",",N","0",",N","31",",N","20201231",",,N","20201224",",,N","356",",,N,31,","11.4",",,N,24,","51.7",",,,N"
"US1MIHG0020","2021-01","47.231658","-88.458232","374.0","CALUMET 1.1 SSW, MI US","15",",N","5",",N","0",",N","26","5,N","20210123",",5,N","20210122",",,N","584","5,,N,23,","18.8",",,N,22,","45.4",",,,N"
"US1MIHG0020","2021-02","47.231658","-88.458232","374.0","CALUMET 1.1 SSW, MI US","17",",N","11",",N","1",",N","25","3,N","20210211",",3,N","20210205",",,N","965","3,,N,11,","32.0",",,N,05,","104.8",",,,N"
"US1MIHG0020","2021-03","47.231658","-88.458232","374.0","CALUMET 1.1 SSW, MI US","7",",N","6",",N","0",",N","31",",N","20210301",",,N","20210311",",,N","737",",,N,01,","18.5",",,N,11,","73.4",",,,N"
"US1MIHG0020","2021-04","47.231658","-88.458232","374.0","CALUMET 1.1 SSW, MI US","17",",N","12",",N","0",",N","9",",N","20210402","+,,N","20210427","+,,N","229",",,N,02,+","16.0",",,N,27,+","102.3",",,,N"
"US1MIHG0020","2021-05","47.231658","-88.458232","374.0","CALUMET 1.1 SSW, MI US","10",",N","4",",N","0",",N","0",",N","20210531","+,,N","20210522",",,N","0",",,N,31,+","13.2",",,N,22,","40.9",",,,N"
"US1MIHG0020","2021-06","47.231658","-88.458232","374.0","CALUMET 1.1 SSW, MI US","6","5,N","4","5,N","1","5,N","","","","","20210621",",5,N","","","29.0","5,,N,21,","61.1","5,,,N"
"US1MIHG0020","2021-07","47.231658","-88.458232","374.0","CALUMET 1.1 SSW, MI US","6",",N","2",",N","0",",N","","","","","20210724",",,N","","","10.2",",,N,24,","19.9",",,,N"
