"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00148191","1956-03","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","4",",0","2",",0","0",",0","1",",0","1",",0","0","4,0","14","4,0","0","4,0","10","4,0","0","4,0","19560312",",4,0","19560314",",,0","19560314",",,0","19560321",",,0","19560306",",4,0","-11.1","4,0,12,","25",",,0,14,","25",",,0,14,","7.6",",,0,21,","29.4","4,0,06,","","","","","","","","","","","13.9",",,,0","33",",,,0","7.93","7,0","16.14","4,,,0","-0.28","4,,,0","",""
"USC00148191","1956-04","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19560430","+,,0","19560430","+,,0","19560410",",,0","","","","","0",",,0,30,+","0",",,0,30,+","15.0",",,0,10,","","","","","","","","","","","","","33.1",",,,0","0",",,,0","","","","","","","",""
"USC00148191","1956-05","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","9",",0","8",",0","1",",0","0",",0","0",",0","0","5,0","0","5,0","","","","","","","19560501",",5,0","19560531","+,,0","19560531","+,,0","19560531",",,0","","","5.0","5,0,01,","0",",,0,31,+","0",",,0,31,+","63.5",",,0,31,","","","","","","","","","","","","","143.7",",,,0","0",",,,0","","","","","13.19","5,,,0","",""
"USC00148191","1956-06","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","178.0","5,0","9",",0","4",",0","1",",0","0",",0","0","1,0","0","5,0","0","5,0","0","3,0","27","3,0","15","3,0","19560601",",5,0","19560630","+,,0","19560630","+,1,0","19560623",",,0","19560629","+,3,0","8.3","5,0,01,","0",",,0,30,+","0","1,,0,30,+","38.9",",,0,23,","37.2","3,0,29,+","188.7","4,,,0","","","3.3","3,0","","","","","66.6",",,,0","0","1,,,0","25.20","5,0","31.42","3,,,0","18.98","5,,,0","",""
"USC00148191","1956-07","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","296.8",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","19560710",",,0","19560731","+,,0","19560731","+,,0","19560705",",,0","19560729","+,,0","12.8",",0,10,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,05,","39.4",",0,29,+","290.4",",,,0","0.0","0","0.0",",0","","","","","71.5",",,,0","0",",,,0","27.91",",0","35.28",",,,0","20.53",",,,0","3476",",,,0"
"USC00148191","1956-08","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","9",",0","5",",0","1",",0","0",",0","0",",0","","","","","0","5,0","26","5,0","24","5,0","","","19560831","+,,0","19560831","+,,0","19560819",",,0","19560807",",5,0","","","0",",,0,31,+","0",",,0,31,+","27.4",",,0,19,","43.9","5,0,07,","","","","","","","","","","","61.4",",,,0","0",",,,0","","","37.35","5,,,0","","","",""
"USC00148191","1956-09","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19560930","+,,0","19560930","+,,0","19560906",",,0","","","","","0",",,0,30,+","0",",,0,30,+","23.1",",,0,06,","","","","","","","","","","","","","30.3",",,,0","0",",,,0","","","","","","","",""
"USC00148191","1956-10","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","3",",0","3",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","26","4,0","3","4,0","19561026",",4,0","19561031","+,,0","19561031","+,,0","19561014",",,0","19561001",",4,0","0.6","4,0,26,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,14,","35.0","4,0,01,","","","","","","","","","","","51.8",",,,0","0",",,,0","18.77","6,0","27.23","4,,,0","10.30","4,,,0","",""
"USC00148191","1956-11","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","0.0","1,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","15","1,0","0","1,0","4","1,0","0","1,0","19561129",",1,0","19561130","+,,0","19561130","+,,0","19561105",",,0","19561112",",1,0","-11.7","1,0,29,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,05,","26.1","1,0,12,","","","","","331.6","1,0","","","","","41.7",",,,0","0",",,,0","6.90","1,0","14.14","1,,,0","-0.34","1,,,0","3487","2,,,0"
"USC00148191","1956-12","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","4",",0","3",",0","0",",0","1","1,0","0","1,0","","","","","","","","","","","","","19561208",",1,0","19561231","+,1,0","19561208",",,0","","","","","25","1,,0,08,","0","1,,0,31,+","11.2",",,0,08,","","","","","","","","","","","","","24.0",",,,0","0","1,,,0","","","","","","","",""
"USC00148191","1957-01","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","0.0","0","0.0","3,0","7",",0","2",",0","0",",0","9",",0","2",",0","0","2,0","28","2,0","11","2,0","1","2,0","0","2,0","19570130","+,2,0","19570131",",,0","19570131",",,0","19570131",",,0","19570122",",2,0","-16.1","2,0,30,+","76",",,0,31,","56",",,0,31,","3.6",",,0,31,","22.8","2,0,22,","","","","","611.7","2,0","","","","","11.0",",,,0","125",",,,0","-3.24","3,0","3.18","2,,,0","-9.66","2,,,0","1708","4,,,0"
"USC00148191","1957-02","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","5",",0","5",",0","0",",0","3",",0","0",",0","0","4,0","20","4,0","1","4,0","0","4,0","0","4,0","19570222",",4,0","19570203","+,,0","19570223",",,0","19570215",",,0","19570214","+,4,0","-6.7","4,0,22,","25",",,0,03,+","0",",T,0,23,","14.0",",,0,15,","18.3","4,0,14,+","","","","","","","","","","","41.5",",,,0","0",",T,,0","4.20","6,0","9.94","4,,,0","-1.54","4,,,0","",""
"USC00148191","1957-03","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","0.0","4,0","7",",0","4",",0","0",",0","0",",0","0",",0","0","4,0","12","4,0","0","3,0","5","3,0","0","3,0","19570308",",4,0","19570331","+,,0","19570331","+,,0","19570321",",,0","19570314",",3,0","-10.0","4,0,08,","0",",,0,31,+","0",",,0,31,+","12.4",",,0,21,","23.9","3,0,14,","","","","","310.8","3,0","","","","","44.3",",,,0","0",",,,0","6.99","4,0","13.83","3,,,0","0.15","4,,,0","",""
"USC00148191","1957-04","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","9.8","3,0","14",",0","11",",0","0",",0","1",",0","0",",0","0","3,0","6","3,0","0","3,0","12","3,0","0","3,0","19570413",",3,0","19570412",",,0","19570412",",,0","19570423",",,0","19570425",",3,0","-5.6","3,0,13,","25",",,0,12,","13",",,0,12,","20.3",",,0,23,","26.7","3,0,25,","","","","","165.6","3,0","","","","","97.8",",,,0","13",",,,0","12.56","3,0","17.41","3,,,0","7.71","3,,,0","3560","5,,,0"
"USC00148191","1957-05","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","34.7","4,0","17",",0","12",",0","4",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","23","3,0","0","3,0","19570506",",3,0","19570531","+,,0","19570531","+,,0","19570517",",,0","19570516",",3,0","2.8","3,0,06,","0",",,0,31,+","0",",,0,31,+","61.0",",,0,17,","30.0","3,0,16,","","","","","38.2","3,0","","","","","266.3",",,,0","0",",,,0","18.27","4,0","24.12","3,,,0","12.42","3,,,0","2943","5,,,0"
"USC00148191","1957-06","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","9","5,0","6","5,0","3","5,0","0",",0","0",",0","","","","","0","5,0","25","5,0","3","5,0","","","19570630","+,,0","19570630","+,,0","19570610",",5,0","19570607",",5,0","","","0",",,0,30,+","0",",,0,30,+","51.6","5,,0,10,","32.8","5,0,07,","","","","","","","","","","","286.3",",a,,0","0",",,,0","","","29.56","5,,,0","","","",""
"USC00148191","1957-07","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","273.4","4,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0","3,0","28","3,0","25","3,0","19570705",",4,0","19570731","+,,0","19570731","+,,0","19570727",",,0","19570729",",3,0","13.9","4,0,05,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,27,","39.4","3,0,29,","","","0.0","0","0.0","3,0","","","","","13.4",",,,0","0",",,,0","28.46","4,0","35.40","3,,,0","21.53","4,,,0","",""
"USC00148191","1957-08","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","225.0","4,0","6",",0","2",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","24","3,0","19570825",",3,0","19570831","+,,0","19570831","+,,0","19570827",",,0","19570814",",3,0","13.9","3,0,25,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,27,","40.6","3,0,14,","","","0.0","0","0.0","3,0","","","","","21.0",",,,0","0",",,,0","26.67","4,0","34.40","3,,,0","18.94","3,,,0","2235","5,,,0"
"USC00148191","1957-09","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","48.6","3,0","8",",0","8",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","26","3,0","4","3,0","19570929",",3,0","19570930","+,,0","19570930","+,,0","19570921",",,0","19570904",",3,0","3.9","3,0,29,","0",",,0,30,+","0",",,0,30,+","54.4",",,0,21,","35.6","3,0,04,","102.5","5,,,0","17.6","0","17.6","3,0","","","","","122.9",",,,0","0",",,,0","19.48","3,0","26.87","3,,,0","12.10","3,,,0","1307","5,,,0"
"USC00148191","1957-10","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","15.6","3,0","7",",0","4",",0","2",",0","0",",0","0",",0","0","3,0","3","3,0","0","3,0","13","3,0","0","3,0","19571028",",3,0","19571025",",,0","19571025",",,0","19571024",",,0","19571002",",3,0","-5.6","3,0,28,","0",",T,0,25,","0",",T,0,25,","42.9",",,0,24,","30.0","3,0,02,","","","152.9","0","135.3","3,0","","","","","92.0",",,,0","0",",T,,0","14.06","3,0","20.34","3,,,0","7.77","3,,,0","1739","5,,,0"
"USC00148191","1957-11","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19571130","+,,0","19571130","+,,0","19571113",",,0","","","","","0",",,0,30,+","0",",T,0,30,+","18.0",",,0,13,","","","","","","","","","","","","","50.5",",,,0","0",",T,,0","","","","","","","",""
"USC00148191","1957-12","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19571231","+,,0","19571231","+,,0","19571225",",,0","","","","","0",",,0,31,+","0",",,0,31,+","9.7",",,0,25,","","","","","","","","","","","","","19.8",",,,0","0",",,,0","","","","","","","",""
"USC00148191","1958-01","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","3",",0","2",",0","1",",0","5","2,0","1",",0","","","","","","","","","","","","","19580122","+,2,0","19580121",",,0","19580121",",,0","","","","","152","2,,0,22,+","152",",,0,21,","27.9",",,0,21,","","","","","","","","","","","","","40.6",",,,0","152",",,,0","","","","","","","",""
"USC00148191","1958-02","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","6",",0","3",",0","0",",0","0","1,0","0","1,0","","","","","","","","","","","","","19580228","+,1,0","19580228","+,1,0","19580227",",,0","","","","","0","1,T,0,28,+","0","1,T,0,28,+","5.3",",,0,27,","","","","","","","","","","","","","14.7",",,,0","0","1,T,,0","","","","","","","",""
"USC00148191","1958-03","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","7",",0","6",",0","2",",0","3","1,0","2",",0","","","","","","","","","","","","","19580317",",1,0","19580317",",,0","19580324",",,0","","","","","127","1,,0,17,","127",",,0,17,","57.2",",,0,24,","","","","","","","","","","","","","159.3",",,,0","203",",,,0","","","","","","","",""
"USC00148191","1958-04","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","10",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19580430","+,,0","19580430","+,,0","19580403",",,0","","","","","0",",,0,30,+","0",",,0,30,+","29.7",",,0,03,","","","","","","","","","","","","","75.1",",,,0","0",",,,0","","","","","","","",""
"USC00148191","1958-05","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","8","2,0","6","2,0","0","2,0","0",",0","0",",0","","","","","","","","","","","","","19580531","+,,0","19580531","+,,0","19580529",",2,0","","","","","0",",,0,31,+","0",",,0,31,+","21.3","2,,0,29,","","","","","","","","","","","","","119.1",",a,,0","0",",,,0","","","","","","","",""
"USC00148191","1958-06","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","8",",0","6",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","19580630","+,,0","19580630","+,,0","19580621",",,0","","","","","0",",,0,30,+","0",",,0,30,+","40.4",",,0,21,","","","","","","","","","","","","","158.3",",,,0","0",",,,0","","","","","","","",""
"USC00148191","1958-07","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","14",",0","10",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","19580731","+,,0","19580731","+,,0","19580711",",,0","","","","","0",",,0,31,+","0",",,0,31,+","59.2",",,0,11,","","","","","","","","","","","","","229.9",",,,0","0",",,,0","","","","","","","",""
"USC00148191","1958-08","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19580831","+,,0","19580831","+,,0","19580811",",,0","","","","","0",",,0,31,+","0",",,0,31,+","22.6",",,0,11,","","","","","","","","","","","","","45.9",",,,0","0",",,,0","","","","","","","",""
"USC00148191","1958-09","37.74167","-95.93333","289.6","TORONTO LAKE, KS US","","","","","11",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","19580930","+,,0","19580930","+,,0","19580915",",,0","","","","","0",",,0,30,+","0",",,0,30,+","57.9",",,0,15,","","","","","","","","","","","","","164.8",",,,0","0",",,,0","","","","","","","",""
