"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00387666","1970-05","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","176.6","0","118.8",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","19700505",",,0","19700531","+,,0","19700531","+,,0","","","19700526",",,0","19700522","+,,0","7.8",",0,05,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,26,","33.3",",0,22,+","206.8",",,,0","1797.9","0","","","9.2",",0","","","","","","","","","","","67.5",",,,0","0",",,,0","21.87",",0","28.53",",,,0","15.21",",,,0","3361","3,,,0"
"USC00387666","1970-06","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","367.5","0","190.9",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","19700629",",,0","19700630","+,,0","19700630","+,,0","","","19700623",",,0","19700620",",,0","13.9",",0,29,","0",",,0,30,+","0",",,0,30,+","75.7",",,0,23,","37.8",",0,20,","225.2","1,,,0","1797.9","0","","","0.0",",0","","","","","","","","","","","133.5",",,,0","0",",,,0","24.70",",0","30.85",",,,0","18.54",",,,0","3553",",,,0"
"USC00387666","1970-07","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","639.6","0","272.1",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","19700706",",,0","19700731","+,,0","19700731","+,,0","","","19700722",",,0","19700717","+,,0","17.2",",0,06,","0",",,0,31,+","0",",,0,31,+","51.6",",,0,22,","36.7",",0,17,+","216.6","1,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","117.4",",,,0","0",",,,0","27.11",",0","32.93",",,,0","21.29",",,,0","3748",",,,0"
"USC00387666","1970-08","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","879.6","0","240.0",",0","12",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","19700812","+,,0","19700831","+,,0","19700831","+,,0","","","19700810",",,0","19700804",",,0","18.3",",0,12,+","0",",,0,31,+","0",",,0,31,+","38.9",",,0,10,","36.7",",0,04,","166.8",",,,0","0.0","0","","","0.0",",0","","","","","","","","","","","148.9",",,,0","0",",,,0","26.08",",0","30.85",",,,0","21.31",",,,0","",""
"USC00387666","1970-09","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","1073.9","0","194.3",",0","5","1,0","4","1,0","1","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","","","19700930",",,0","19700930","+,,0","19700930","+,,0","","","19700928",",1,0","19700901",",,0","8.9",",0,30,","0",",,0,30,+","0",",,0,30,+","41.9","1,,0,28,","35.6",",0,01,","111.7","2,,,0","6.7","0","","","6.7",",0","","","","","","","","","","","66.6","1,,,0","0",",,,0","24.59",",0","30.36",",,,0","18.82",",,,0","1790",",,,0"
"USC00387666","1970-10","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","1111.2","0","37.3",",0","7","2,0","4","2,0","2","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","19701017",",,0","19701031","+,,0","19701031","+,,0","","","19701021",",2,0","19701004",",,0","3.3",",0,17,","0",",,0,31,+","0",",,0,31,+","44.2","2,,0,21,","30.6",",0,04,","113.8",",,,0","54.8","0","","","48.1",",0","","","","","","","","","","","106.9","2,,,0","0",",,,0","17.98",",0","23.90",",,,0","12.06",",,,0","3819",",,,0"
"USC00387666","1970-11","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","1111.2","0","0.0",",0","4","1,0","1","1,0","0","1,0","0",",0","0",",0","0",",0","5",",0","0",",0","6",",0","0",",0","","","19701124",",,0","19701130","+,,0","19701130","+,,0","","","19701111",",1,0","19701130",",,0","-9.4",",0,24,","0",",,0,30,+","0",",,0,30,+","23.4","1,,0,11,","24.4",",0,30,","61.4","4,,,0","275.8","0","","","221.0",",0","","","","","","","","","","","28.2","1,,,0","0",",,,0","10.97",",0","17.28",",,,0","4.66",",,,0","3309","3,,,0"
"USC00387666","1970-12","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","1111.2","0","0.0",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","12",",0","0",",0","10",",0","0",",0","","","19701227","+,,0","19701231","+,,0","19701231","+,,0","","","19701217",",,0","19701201",",,0","-5.0",",0,27,+","0",",,0,31,+","0",",,0,31,+","39.4",",,0,17,","25.6",",0,01,","","","552.7","0","","","276.9",",0","","","","","","","","","","","85.9",",,,0","0",",,,0","9.40",",0","15.88",",,,0","2.92",",,,0","",""
"USC00387666","1971-01","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","0",",0","0",",0","","","19710120",",,0","19710131","+,,0","19710131","+,,0","","","19710131",",,0","19710105",",,0","-10.0",",0,20,","0",",,0,31,+","0",",,0,31,+","54.9",",,0,31,","20.6",",0,05,","","","940.2","0","","","387.5",",0","","","","","","","","","","","143.1",",,,0","0",",,,0","5.83",",0","11.04",",,,0","0.63",",,,0","5668",",,,0"
"USC00387666","1971-02","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","4",",0","0",",0","","","19710210",",,0","19710228","+,,0","19710228","+,,0","","","19710208",",,0","19710228","+,,0","-10.0",",0,10,","0",",,0,28,+","0",",,0,28,+","30.7",",,0,08,","22.8",",0,28,+","","","1257.9","0","","","317.7",",0","","","","","","","","","","","73.6",",,,0","0",",,,0","6.99",",0","13.36",",,,0","0.61",",,,0","",""
"USC00387666","1971-03","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","1.1","0","1.1",",0","13",",0","10",",0","4",",0","0","1,0","1",",0","0",",0","11",",0","0",",0","6",",0","0",",0","","","19710309","+,,0","19710331","+,1,0","19710326",",,0","","","19710326",",,0","19710315",",,0","-2.8",",0,09,+","0","1,,0,31,+","102",",,0,26,","49.0",",,0,26,","25.6",",0,15,","114.4","5,,,0","1540.6","0","","","282.7",",0","","","","","","","","","","","184.0",",,,0","102",",,,0","9.25",",0","15.34",",,,0","3.16",",,,0","5813",",,,0"
"USC00387666","1971-04","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","23.9","0","22.8",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","19710403",",,0","19710430","+,,0","19710430","+,,0","","","19710424",",,0","19710419",",,0","1.7",",0,03,","0",",,0,30,+","0",",,0,30,+","44.7",",,0,24,","30.6",",0,19,","191.0",",,,0","1627.0","0","","","86.4",",0","","","","","","","","","","","83.6",",,,0","0",",,,0","16.22",",0","23.06",",,,0","9.37",",,,0","4609",",,,0"
"USC00387666","1971-05","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","96.3","0","72.4",",0","9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","19710504",",,0","19710531","+,,0","19710531","+,,0","","","19710513",",,0","19710528",",,0","3.9",",0,04,","0",",,0,31,+","0",",,0,31,+","36.8",",,0,13,","32.8",",0,28,","195.7","1,,,0","1660.4","0","","","33.4",",0","","","","","","","","","","","80.6",",,,0","0",",,,0","19.59",",0","25.87",",,,0","13.32",",,,0","4819",",,,0"
"USC00387666","1971-06","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","306.1","0","209.8","1,0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","14","1,0","","","19710601",",,0","19710630","+,,0","19710630","+,,0","","","19710617",",,0","19710627","+,1,0","15.0",",0,01,","0",",,0,30,+","0",",,0,30,+","32.3",",,0,17,","35.6","1,0,27,+","214.7",",,,0","1660.4","0","","","0.0","1,0","","","","","","","","","","","66.2",",,,0","0",",,,0","25.55","1,0","31.48","1,,,0","19.63",",,,0","3586",",,,0"
"USC00387666","1971-07","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","532.8","0","226.7",",0","16",",0","14",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","19710704",",,0","19710731","+,,0","19710731","+,,0","","","19710725",",,0","19710719",",,0","16.7",",0,04,","0",",,0,31,+","0",",,0,31,+","22.6",",,0,25,","35.0",",0,19,","174.2",",,,0","0.0","0","","","0.0",",0","","","","","","","","","","","161.2",",,,0","0",",,,0","25.65",",0","30.70",",,,0","20.60",",,,0","3857",",,,0"
"USC00387666","1971-08","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","751.3","0","218.5",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","19710814","+,,0","19710831","+,,0","19710831","+,,0","","","19710817",",,0","19710822",",,0","17.8",",0,14,+","0",",,0,31,+","0",",,0,31,+","42.2",",,0,17,","33.3",",0,22,","133.4",",,,0","0.0","0","","","0.0",",0","","","","","","","","","","","114.6",",,,0","0",",,,0","25.38",",0","30.21",",,,0","20.55",",,,0","1290",",,,0"
"USC00387666","1971-09","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","911.4","0","160.1",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","19710913",",,0","19710930","+,,0","19710930","+,,0","","","19710919",",,0","19710917","+,,0","13.9",",0,13,","0",",,0,30,+","0",",,0,30,+","42.2",",,0,19,","32.8",",0,17,+","140.9",",,,0","0.3","0","","","0.3",",0","","","","","","","","","","","68.0",",,,0","0",",,,0","23.66",",0","29.25",",,,0","18.07",",,,0","2215",",,,0"
"USC00387666","1971-10","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","964.7","0","53.3",",0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","19711011",",,0","19711031","+,,0","19711031","+,,0","","","19711010",",,0","19711006","+,,0","6.1",",0,11,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,10,","30.0",",0,06,+","87.7","1,,,0","21.1","0","","","20.8",",0","","","","","","","","","","","126.1",",,,0","0",",,,0","19.38",",0","24.35",",,,0","14.41",",,,0","4040",",,,0"
"USC00387666","1971-11","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","978.4","0","13.7",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","12",",0","0",",0","","","19711126","+,,0","19711130","+,,0","19711130","+,,0","","","19711125",",,0","19711102","+,,0","-2.8",",0,26,+","0",",,0,30,+","0",",,0,30,+","21.8",",,0,25,","26.7",",0,02,+","75.6","2,,,0","241.7","0","","","220.6",",0","","","","","","","","","","","46.0",",,,0","0",",,,0","11.43",",0","17.98",",,,0","4.88",",,,0","4029",",,,0"
"USC00387666","1971-12","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","986.7","0","8.3",",0","11",",0","4",",0","0",",0","0","2,0","0","2,0","0",",0","8",",0","1",",0","14",",0","0",",0","","","19711219","+,,0","19711231","+,2,0","19711231","+,2,0","","","19711204",",,0","19711217",",,0","-2.2",",0,19,+","0","2,,0,31,+","0","2,,0,31,+","22.6",",,0,04,","26.7",",0,17,","56.2","4,,,0","441.0","0","","","199.3",",0","","","","","","","","","","","47.7",",,,0","0","2,,,0","12.17",",0","17.39",",,,0","6.95",",,,0","5554",",,,0"
"USC00387666","1972-01","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","16",",0","10",",0","2",",0","0",",0","0",",0","0",",0","10",",0","1",",0","2",",0","0",",0","","","19720117","+,,0","19720131","+,,0","19720131","+,,0","","","19720114",",,0","19720124",",,0","-11.1",",0,17,+","0",",,0,31,+","0",",,0,31,+","51.6",",,0,14,","21.7",",0,24,","","","718.0","0","","","277.0",",0","","","","","","","","","","","173.2",",,,0","0",",,,0","9.40",",0","15.17",",,,0","3.62",",,,0","4444",",,,0"
"USC00387666","1972-02","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","14",",0","8",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","3",",0","0",",0","","","19720205",",,0","19720229","+,,0","19720229","+,,0","","","19720202",",,0","19720227","+,,0","-7.8",",0,05,","0",",,0,29,+","0",",,0,29,+","17.0",",,0,02,","22.2",",0,27,+","","","1073.5","0","","","355.5",",0","","","","","","","","","","","76.7",",,,0","0",",,,0","6.08",",0","11.87",",,,0","0.29",",,,0","5371",",,,0"
"USC00387666","1972-03","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","1.7","0","1.7",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","12",",0","0",",0","","","19720326",",,0","19720331","+,,0","19720331","+,,0","","","19720317",",,0","19720303",",,0","-2.2",",0,26,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,17,","26.7",",0,03,","123.1",",,,0","1268.9","0","","","195.4",",0","","","","","","","","","","","74.0",",,,0","0",",,,0","12.08",",0","18.91",",,,0","5.26",",,,0","5587",",,,0"
"USC00387666","1972-04","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","40.1","0","38.4",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","1",",0","","","19720409",",,0","19720430","+,,0","19720430","+,,0","","","19720423",",,0","19720416",",,0","-2.2",",0,09,","0",",,0,30,+","0",",,0,30,+","9.4",",,0,23,","32.2",",0,16,","157.3",",,,0","1370.7","0","","","101.8",",0","","","","","","","","","","","19.1",",,,0","0",",,,0","16.22",",0","22.49",",,,0","9.95",",,,0","4776",",,,0"
"USC00387666","1972-05","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","77.1","0","37.0",",0","15",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19720511",",,0","19720531","+,,0","19720531","+,,0","","","19720504",",,0","19720531","+,,0","7.8",",0,11,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,04,","28.9",",0,31,+","134.3","2,,,0","1384.8","0","","","14.1",",0","","","","","","","","","","","101.9",",,,0","0",",,,0","19.07",",0","24.79",",,,0","13.35",",,,0","2713",",,,0"
"USC00387666","1972-06","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","210.9","0","133.8",",0","10",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","19720612","+,,0","19720630","+,,0","19720630","+,,0","","","19720621",",,0","19720607",",,0","10.0",",0,12,+","0",",,0,30,+","0",",,0,30,+","53.6",",,0,21,","33.9",",0,07,","184.0","1,,,0","1387.6","0","","","2.8",",0","","","","","","","","","","","176.5",",,,0","0",",,,0","22.70",",0","29.02",",,,0","16.38",",,,0","3477",",,,0"
"USC00387666","1972-07","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","437.2","0","226.3",",0","10",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","19720707",",,0","19720731","+,,0","19720731","+,,0","","","19720725",",,0","19720724",",,0","15.0",",0,07,","0",",,0,31,+","0",",,0,31,+","46.0",",,0,25,","35.6",",0,24,","188.1","3,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","139.2",",,,0","0",",,,0","25.63",",0","31.31",",,,0","19.95",",,,0","4427",",,,0"
"USC00387666","1972-08","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","657.8","0","220.6",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","19720831","+,,0","19720831","+,,0","19720831","+,,0","","","19720808",",,0","19720810",",,0","17.8",",0,31,+","0",",,0,31,+","0",",,0,31,+","14.0",",,0,08,","35.0",",0,10,","175.3",",,,0","0.0","0","","","0.0",",0","","","","","","","","","","","33.7",",,,0","0",",,,0","25.45",",0","30.94",",,,0","19.96",",,,0","3509",",,,0"
"USC00387666","1972-09","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","826.5","0","168.7",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","19720922",",,0","19720930","+,,0","19720930","+,,0","","","19720930",",,0","19720918","+,,0","11.1",",0,22,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,30,","34.4",",0,18,+","172.1",",,,0","0.0","0","","","0.0",",0","","","","","","","","","","","65.3",",,,0","0",",,,0","23.96",",0","30.37",",,,0","17.55",",,,0","2972","2,,,0"
"USC00387666","1972-10","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","835.1","0","8.6",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21",",0","0",",0","","","19721021","+,,0","19721031","+,,0","19721031","+,,0","","","19721028",",,0","19721018",",,0","-0.6",",0,21,+","0",",,0,31,+","0",",,0,31,+","20.6",",,0,28,","30.0",",0,18,","108.3",",,,0","90.6","0","","","90.6",",0","","","","","","","","","","","42.6",",,,0","0",",,,0","15.69",",0","22.40",",,,0","8.97",",,,0","3662",",,,0"
"USC00387666","1972-11","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","841.8","0","6.7",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","9",",0","0",",0","","","19721124",",,0","19721130","+,,0","19721130","+,,0","","","19721108",",,0","19721103",",,0","-2.2",",0,24,","0",",,0,30,+","0",",,0,30,+","32.3",",,0,08,","27.2",",0,03,","73.8",",,,0","313.8","0","","","223.2",",0","","","","","","","","","","","113.0",",,,0","0",",,,0","11.12",",0","17.10",",,,0","5.13",",,,0","4223",",,,0"
"USC00387666","1972-12","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","843.2","0","1.4",",0","17",",0","8",",0","3",",0","0",",0","0",",0","0",",0","6",",0","0",",0","2",",0","0",",0","","","19721217",",,0","19721231","+,,0","19721231","+,,0","","","19721222",",,0","19721211",",,0","-7.2",",0,17,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,22,","23.9",",0,11,","","","595.9","0","","","282.1",",0","","","","","","","","","","","155.2",",,,0","0",",,,0","9.28",",0","14.30",",,,0","4.25",",,,0","4247",",,,0"
"USC00387666","1973-01","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","9","2,0","7","2,0","0","2,0","0","5,0","1",",0","0",",0","13",",0","2",",0","0",",0","0",",0","","","19730130","+,,0","19730131","+,5,0","19730108",",,0","","","19730127",",2,0","19730121","+,,0","-7.2",",0,30,+","0","5,,0,31,+","64",",,0,08,","18.3","2,,0,27,","20.0",",0,21,+","","","972.6","0","","","376.7",",0","","","","","","","","","","","104.2",",a,,0","64",",,,0","6.18",",0","11.73",",,,0","0.63",",,,0","4930",",,,0"
"USC00387666","1973-02","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","0.0","0","0.0",",0","7","2,0","5","2,0","1","2,0","0","5,0","0","2,0","0",",0","17",",0","1",",0","0",",0","0",",0","","","19730213","+,,0","19730228","+,5,0","19730228","+,2,0","","","19730202",",2,0","19730203",",,0","-9.4",",0,13,+","0","5,,0,28,+","0","2,,0,28,+","46.5","2,,0,02,","20.6",",0,03,","","","1327.9","0","","","355.3",",0","","","","","","","","","","","86.0","2,,,0","0","2,,,0","5.64",",0","12.61",",,,0","-1.33",",,,0","4666","2,,,0"
"USC00387666","1973-03","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","10.0","0","10.0",",0","16",",0","13",",0","3",",0","0",",0","0",",0","0",",0","3",",0","0",",0","10",",0","0",",0","","","19730323",",,0","19730331","+,,0","19730331","+,,0","","","19730312",",,0","19730315",",,0","-1.1",",0,23,","0",",,0,31,+","0",",,0,31,+","49.8",",,0,12,","28.9",",0,15,","103.8","2,,,0","1475.7","0","","","147.8",",0","","","","","","","","","","","187.2",",,,0","0",",,,0","13.89",",0","19.57",",,,0","8.21",",,,0","5003",",,,0"
"USC00387666","1973-04","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","26.5","0","16.5",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","","","19730411",",,0","19730430","+,,0","19730430","+,,0","","","19730408",",,0","19730423",",,0","-1.1",",0,11,","0",",,0,30,+","0",",,0,30,+","49.8",",,0,08,","28.3",",0,23,","160.5",",,,0","1578.9","0","","","103.2",",0","","","","","","","","","","","132.6",",,,0","0",",,,0","15.44",",0","21.58",",,,0","9.30",",,,0","5360",",,,0"
"USC00387666","1973-05","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","90.5","0","64.0",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","19730518",",,0","19730531","+,,0","19730531","+,,0","","","19730509",",,0","19730529",",,0","5.6",",0,18,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,09,","32.2",",0,29,","198.5",",,,0","1600.3","0","","","21.4",",0","","","","","","","","","","","84.8",",,,0","0",",,,0","19.71",",0","26.05",",,,0","13.36",",,,0","4692",",,,0"
"USC00387666","1973-06","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","275.2","0","184.7",",0","17",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","19730602","+,,0","19730630","+,,0","19730630","+,,0","","","19730610",",,0","19730618",",,0","15.6",",0,02,+","0",",,0,30,+","0",",,0,30,+","99.8",",,0,10,","33.9",",0,18,","152.5","2,,,0","1600.3","0","","","0.0",",0","","","","","","","","","","","302.0",",,,0","0",",,,0","24.49",",0","29.62",",,,0","19.36",",,,0","2830",",,,0"
"USC00387666","1973-07","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","522.4","0","247.2",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","19730721",",,0","19730731","+,,0","19730731","+,,0","","","19730724",",,0","19730723",",,0","17.2",",0,21,","0",",,0,31,+","0",",,0,31,+","62.7",",,0,24,","36.1",",0,23,","203.2",",,,0","0.0","0","","","0.0",",0","","","","","","","","","","","84.8",",,,0","0",",,,0","26.31",",0","31.99",",,,0","20.63",",,,0","2815",",,,0"
"USC00387666","1973-08","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","749.7","0","227.3",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","19730822",",,0","19730831","+,,0","19730831","+,,0","","","19730802",",,0","19730815","+,,0","16.1",",0,22,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,02,","34.4",",0,15,+","149.5","1,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","68.1",",,,0","0",",,,0","25.66",",0","31.16",",,,0","20.17",",,,0","2257",",,,0"
"USC00387666","1973-09","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","928.7","0","179.0",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","19730919",",,0","19730930","+,,0","19730930","+,,0","","","19730910",",,0","19730910",",,0","13.9",",0,19,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,10,","33.9",",0,10,","119.7",",,,0","0.0","0","","","0.0",",0","","","","","","","","","","","55.1",",,,0","0",",,,0","24.30",",0","30.35",",,,0","18.25",",,,0","1508",",,,0"
"USC00387666","1973-10","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","977.4","0","48.7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","19731018",",,0","19731031","+,,0","19731031","+,,0","","","19731001",",,0","19731001",",,0","3.3",",0,18,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,01,","32.8",",0,01,","144.6",",,,0","44.0","0","","","44.0",",0","","","","","","","","","","","38.4",",,,0","0",",,,0","18.48",",0","25.63",",,,0","11.34",",,,0","3167",",,,0"
"USC00387666","1973-11","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","990.7","0","13.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","19",",0","0",",0","","","19731111",",,0","19731130","+,,0","19731130","+,,0","","","19731122",",,0","19731126",",,0","-4.4",",0,11,","0",",,0,30,+","0",",,0,30,+","10.4",",,0,22,","31.1",",0,26,","105.5","1,,,0","189.7","0","","","145.7",",0","","","","","","","","","","","14.2",",,,0","0",",,,0","13.92",",0","21.02",",,,0","6.82",",,,0","4164",",,,0"
"USC00387666","1973-12","34.13112","-80.86852","134.1","SANDHILL RESEARCH ELGIN, SC US","990.7","0","0.0",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","4",",0","0",",0","","","19731222",",,0","19731231","+,,0","19731217",",,0","","","19731209",",,0","19731205",",,0","-8.3",",0,22,","0",",,0,31,+","13",",,0,17,","21.3",",,0,09,","24.4",",0,05,","","","528.0","0","","","338.3",",0","","","","","","","","","","","126.8",",,,0","13",",,,0","7.42",",0","13.87",",,,0","0.97",",,,0","5139","1,,,0"
