"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00207557","1896-02","46.5","-88.716667",,"SIDNAW, MI US","","","0.0","2,6","6",",6","6",",6","0",",6","","","6",",6","14","1,6","28","1,6","18","1,6","0","1,6","0","1,6","","","18960221",",1,6","","","18960205",",,6","18960205",",,6","18960227",",1,6","-33.3","1,6,21,","","","152",",,6,05,","17.8",",,6,05,","11.7","1,6,27,","","","745.5","1,6","43.1",",,,6","444",",,,6","-8.93","2,6","-3.25","1,,,6","-14.60","1,,,6"
"USC00207557","1896-12","46.5","-88.716667",,"SIDNAW, MI US","","","0.0","2,6","5","3,6","4","3,6","0","3,6","31",",6","5",",6","3","1,6","30","1,6","19","1,6","0","1,6","0","1,6","","","18961201",",1,6","18961208",",,6","18961205",",,6","18961205",",3,6","18961209",",1,6","-24.4","1,6,01,","229",",,6,08,","102",",,6,05,","10.2","3,,6,05,","6.7","1,6,09,","","","724.0","1,6","21.8","3,,,6","228",",,,6","-6.54","2,6","-1.93","1,,,6","-11.15","1,,,6"
"USC00207557","1897-01","46.5","-88.716667",,"SIDNAW, MI US","","","","","5",",6","5",",6","1",",6","31",",6","","","8","3,6","28","3,6","24","3,6","0","3,6","0","3,6","","","18970119",",3,6","18970130","+,,6","","","18970118",",,6","18970101",",3,6","-30.0","3,6,19,","584",",,6,30,+","","","25.4",",,6,18,","6.1","3,6,01,","","","","","73.1",",,,6","","","-10.44","6,6","-5.58","3,,,6","-15.30","3,,,6"
"USC00207557","1897-02","46.5","-88.716667",,"SIDNAW, MI US","","","0.0","5,6","3",",6","3",",6","0",",6","28",",6","3",",6","6","2,6","26","2,6","25","3,6","0","3,6","0","3,6","","","18970226",",2,6","18970220","+,,6","18970220",",,6","18970220",",,6","18970220","+,3,6","-34.4","2,6,26,","508",",,6,20,+","102",",,6,20,","10.2",",,6,20,","0.0","3,6,20,+","","","615.8","3,6","21.7",",,,6","204",",,,6","-8.75","5,6","-3.80","3,,,6","-13.69","2,,,6"
"USC00207557","1897-03","46.5","-88.716667",,"SIDNAW, MI US","","","0.0",",6","2","1,6","2","1,6","0","1,6","31",",6","2",",6","9",",6","30",",6","20",",6","0",",6","0",",6","","","18970313",",,6","18970312",",,6","18970305",",,6","18970305",",1,6","18970330","+,,6","-29.4",",6,13,","559",",,6,12,","178",",,6,05,","12.7","1,,6,05,","11.1",",6,30,+","","","768.3",",6","23.6","1,,,6","305",",,,6","-6.45",",6","-0.35",",,,6","-12.55",",,,6"
"USC00207557","1897-04","46.5","-88.716667",,"SIDNAW, MI US","","","0.0","2,6","6",",6","4",",6","0",",6","","","","","0","1,6","22","1,6","1","1,6","2","1,6","0","1,6","","","18970419",",1,6","","","","","18970428",",,6","18970427","+,1,6","-13.3","1,6,19,","","","","","6.9",",,6,28,","21.1","1,6,27,+","","","429.9","1,6","23.9",",,,6","","","3.10","2,6","9.46","1,,,6","-3.27","1,,,6"
"USC00207557","1897-05","46.5","-88.716667",,"SIDNAW, MI US","","","0.0","2,6","10",",6","7",",6","0",",6","","","0",",6","0","1,6","14","1,6","0","1,6","6","1,6","0","1,6","","","18970503",",1,6","","","18970530",",,6","18970527",",,6","18970508",",1,6","-4.4","1,6,03,","","","0",",T,6,30,","12.2",",,6,27,","27.8","1,6,08,","","","286.1","1,6","46.0",",,,6","0",",T,,6","8.44","2,6","15.13","1,,,6","1.76","1,,,6"
"USC00207557","1897-06","46.5","-88.716667",,"SIDNAW, MI US","","","9.5",",6","5",",6","4",",6","0",",6","","","","","0",",6","3",",6","0",",6","15",",6","1",",6","","","18970605",",,6","","","","","18970602",",,6","18970615",",,6","-4.4",",6,05,","","","","","24.9",",,6,02,","32.2",",6,15,","","","150.7",",6","75.7",",,,6","","","13.63",",6","20.50",",,,6","6.75",",,,6"
"USC00207557","1897-07","46.5","-88.716667",,"SIDNAW, MI US","","","58.7",",6","2",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","2",",6","","","18970713",",,6","","","","","18970727",",,6","18970708",",,6","4.4",",6,13,","","","","","27.4",",,6,27,","36.7",",6,08,","17.4","","17.4",",6","51.5",",,,6","","","19.67",",6","26.89",",,,6","12.45",",,,6"
"USC00207557","1897-08","46.5","-88.716667",,"SIDNAW, MI US","","","23.0",",6","","","","","","","","","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","18970826","+,,6","","","","","","","18970811",",,6","1.7",",6,26,+","","","","","","","31.7",",6,11,","105.9","","88.5",",6","","","","","16.22",",6","23.90",",,,6","8.55",",,,6"
