"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00230881","1931-08","36.28333","-89.91667",,"BRAGG CITY, MO US","","","","","9",",6","6",",6","2",",6","0",",6","","","","","","","","","","","","","","","19310831","+,,6","19310827",",,6","","","","","0",",,6,31,+","51.3",",,6,27,","","","","","","","109.5",",,,6","0",",,,6","","","","","",""
"USC00230881","1931-09","36.28333","-89.91667",,"BRAGG CITY, MO US","","","","","3",",6","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","19310930","+,,6","19310902",",,6","","","","","0",",,6,30,+","50.8",",,6,02,","","","","","","","67.5",",,,6","0",",,,6","","","","","",""
"USC00230881","1931-10","36.28333","-89.91667",,"BRAGG CITY, MO US","","","","","2",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19311031","+,,6","19311014",",,6","","","","","0",",,6,31,+","22.1",",,6,14,","","","","","","","32.0",",,,6","0",",,,6","","","","","",""
"USC00230881","1931-11","36.28333","-89.91667",,"BRAGG CITY, MO US","","","","","7",",6","7",",6","2",",6","0",",6","","","","","","","","","","","","","","","19311130","+,,6","19311120",",,6","","","","","0",",,6,30,+","50.8",",,6,20,","","","","","","","145.3",",,,6","0",",,,6","","","","","",""
"USC00230881","1931-12","36.28333","-89.91667",,"BRAGG CITY, MO US","","","","","10",",6","8",",6","3",",6","0",",6","","","","","","","","","","","","","","","19311231","+,,6","19311212",",,6","","","","","0",",,6,31,+","38.1",",,6,12,","","","","","","","135.1",",,,6","0",",,,6","","","","","",""
"USC00230881","1932-01","36.28333","-89.91667",,"BRAGG CITY, MO US","","","","","12",",6","11",",6","3",",6","0",",6","","","","","","","","","","","","","","","19320129",",,6","19320114",",,6","","","","","0",",T,6,29,","49.5",",,6,14,","","","","","","","220.8",",,,6","0",",T,,6","","","","","",""
"USC00230881","1932-02","36.28333","-89.91667",,"BRAGG CITY, MO US","","","","","7",",6","6",",6","0",",6","0",",6","","","","","","","","","","","","","","","19320229","+,,6","19320211",",,6","","","","","0",",,6,29,+","15.0",",,6,11,","","","","","","","66.1",",,,6","0",",,,6","","","","","",""
"USC00230881","1932-03","36.28333","-89.91667",,"BRAGG CITY, MO US","","","","","7",",6","6",",6","1",",6","0",",6","","","","","","","","","","","","","","","19320308","+,,6","19320326",",,6","","","","","0",",T,6,08,+","40.6",",,6,26,","","","","","","","91.7",",,,6","0",",T,,6","","","","","",""
"USC00230881","1932-04","36.28333","-89.91667",,"BRAGG CITY, MO US","","","","","6",",6","5",",6","1",",6","0",",6","","","","","","","","","","","","","","","19320430","+,,6","19320407",",,6","","","","","0",",,6,30,+","50.3",",,6,07,","","","","","","","116.0",",,,6","0",",,,6","","","","","",""
"USC00230881","1932-05","36.28333","-89.91667",,"BRAGG CITY, MO US","","","","","3",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19320531","+,,6","19320526",",,6","","","","","0",",,6,31,+","13.5",",,6,26,","","","","","","","24.5",",,,6","0",",,,6","","","","","",""
