"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"TX000038261","1959-01","42.3","59.133","71.0","KENEURGENCH, TX","3",",I","2",",I","0",",I","","","","","","","19590124",",,I","","","15.4",",,I,24,","","","25.5",",,,I","",""
"TX000038261","1959-02","42.3","59.133","71.0","KENEURGENCH, TX","7",",I","1",",I","0",",I","","","","","","","19590212",",,I","","","2.8",",,I,12,","","","9.6",",,,I","",""
"TX000038261","1959-03","42.3","59.133","71.0","KENEURGENCH, TX","5",",I","2",",I","0",",I","","","","","","","19590329",",,I","","","6.2",",,I,29,","","","16.6",",,,I","",""
"TX000038261","1959-04","42.3","59.133","71.0","KENEURGENCH, TX","3","4,I","0","4,I","0","4,I","","","","","","","19590430",",4,I","","","0.7","4,,I,30,","","","1.8","4,,,I","",""
"TX000038261","1959-05","42.3","59.133","71.0","KENEURGENCH, TX","0",",I","0",",I","0",",I","","","","","","","19590501",",,I","","","0.1",",,I,01,","","","0.1",",,,I","",""
"TX000038261","1959-06","42.3","59.133","71.0","KENEURGENCH, TX","1",",I","1",",I","0",",I","","","","","","","19590605",",,I","","","3.4",",,I,05,","","","3.5",",,,I","",""
"TX000038261","1959-07","42.3","59.133","71.0","KENEURGENCH, TX","0",",I","0",",I","0",",I","","","","","","","19590721",",,I","","","0.0",",T,I,21,","","","0.0",",T,,I","",""
"TX000038261","1959-08","42.3","59.133","71.0","KENEURGENCH, TX","1",",I","0",",I","0",",I","","","","","","","19590820",",,I","","","1.0",",,I,20,","","","1.0",",,,I","",""
"TX000038261","1959-09","42.3","59.133","71.0","KENEURGENCH, TX","0","1,I","0","1,I","0","1,I","","","","","","","19590930","+,1,I","","","0.0","1,,I,30,+","","","0.0","1,,,I","",""
"TX000038261","1959-10","42.3","59.133","71.0","KENEURGENCH, TX","2",",I","1",",I","0",",I","","","","","","","19591007",",,I","","","6.5",",,I,07,","","","6.8",",,,I","",""
