"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00517185","1963-05","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19630531","+,,0","19630531","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1963-06","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19630630","+,,0","19630630","+,,0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00517185","1963-07","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19630731","+,,0","19630731","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1963-08","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19630831","+,,0","19630831","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1963-09","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19630930","+,,0","19630930","+,,0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00517185","1963-10","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19631031","+,,0","19631031","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1963-11","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19631130","+,,0","19631130","+,,0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00517185","1963-12","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19631231","+,,0","19631231","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1964-01","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19640131","+,,0","19640131","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1964-02","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19640229","+,,0","19640229","+,,0","0",",,0,29,+","0",",,0,29,+","0",",,,0"
"USC00517185","1964-03","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19640331","+,,0","19640331","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1964-04","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19640430","+,,0","19640430","+,,0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00517185","1964-05","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19640531","+,,0","19640531","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1964-06","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19640630","+,,0","19640630","+,,0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00517185","1964-07","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19640731","+,,0","19640731","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1964-08","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19640831","+,,0","19640831","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1964-09","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19640930","+,,0","19640930","+,,0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00517185","1964-10","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19641031","+,,0","19641031","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1964-11","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19641130","+,,0","19641130","+,,0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00517185","1964-12","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19641231","+,,0","19641231","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1965-01","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19650131","+,,0","19650131","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1965-02","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19650228","+,,0","19650228","+,,0","0",",,0,28,+","0",",,0,28,+","0",",,,0"
"USC00517185","1965-03","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19650331","+,,0","19650331","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1965-04","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19650430","+,,0","19650430","+,,0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00517185","1965-05","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19650531","+,,0","19650531","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1965-06","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19650630","+,,0","19650630","+,,0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00517185","1965-07","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19650731","+,,0","19650731","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1965-08","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19650831","+,,0","19650831","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1965-09","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19650930","+,,0","19650930","+,,0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00517185","1965-10","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19651031","+,,0","19651031","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1965-11","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19651130","+,,0","19651130","+,,0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00517185","1965-12","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19651231","+,,0","19651231","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1966-01","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19660131","+,,0","19660131","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1966-02","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19660228","+,,0","19660228","+,,0","0",",,0,28,+","0",",,0,28,+","0",",,,0"
"USC00517185","1966-03","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19660331","+,,0","19660331","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1966-04","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19660430","+,,0","19660430","+,,0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00517185","1966-05","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19660531","+,,0","19660531","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00517185","1966-06","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19660630","+,,0","19660630","+,,0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00517185","1966-07","19.56667","-155.0","137.2","ORCHID LD ESTAT 91.5, HI US","0",",0","0",",0","19660731","+,,0","19660731","+,,0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
