"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BUM00015552","1957-07","43.232","27.825","70.1","VARNA, BU","114.1","1,S","","","","","","","0","1,S","0","1,S","0",",S","31",",S","2",",S","19570703",",1,S","","","19570715",",,S","11.1","1,S,03,","","","32.8",",S,15,","1.4","S","1.4",",S","","","22.06","1,S","26.52",",,,S","17.61","1,,,S"
"BUM00015552","1957-08","43.232","27.825","70.1","VARNA, BU","115.2","1,S","","","","","","","0",",S","0",",S","0","1,S","29","1,S","1","1,S","19570830",",,S","","","19570814",",1,S","13.9",",S,30,","","","32.2","1,S,14,","1.4","S","0.0","1,S","","","22.23","1,S","26.05","1,,,S","18.42",",,,S"
"BUM00015552","1957-09","43.232","27.825","70.1","VARNA, BU","57.0","2,S","","","","","","","0","2,S","0","2,S","0",",S","26",",S","0",",S","19570929","+,2,S","","","19570914","+,,S","10.0","2,S,29,+","","","30.0",",S,14,+","18.9","S","17.5",",S","","","19.67","2,S","24.10",",,,S","15.24","2,,,S"
"BUM00015552","1957-10","43.232","27.825","70.1","VARNA, BU","0.0","3,S","","","","","","","0","3,S","0","3,S","0",",S","1",",S","0",",S","19571019","+,3,S","","","19571002",",,S","6.1","3,S,19,+","","","22.2",",S,02,","151.8","S","132.9",",S","","","13.59","3,S","17.24",",,,S","9.95","3,,,S"
"BUM00015552","1957-11","43.232","27.825","70.1","VARNA, BU","","","","","","","","","0","4,S","3","4,S","0","5,S","0","5,S","0","5,S","19571127",",4,S","","","19571111",",5,S","-2.8","4,S,27,","","","18.9","5,S,11,","","","","","","","9.22","7,S","12.27","5,,,S","6.17","4,,,S"
"BUM00015552","1957-12","43.232","27.825","70.1","VARNA, BU","","","","","","","","","","","","","4","3,S","0","3,S","0","3,S","","","","","19571214",",3,S","","","","","18.9","3,S,14,","","","","","","","","","5.91","3,,,S","",""
"BUM00015552","1958-02","43.232","27.825","70.1","VARNA, BU","0.0","3,S","","","","","","","0","3,S","8","3,S","0","1,S","1","1,S","0","1,S","19580224",",3,S","","","19580215",",1,S","-2.8","3,S,24,","","","21.1","1,S,15,","","","259.4","1,S","","","7.88","3,S","12.47","1,,,S","3.29","3,,,S"
"BUM00015552","1958-03","43.232","27.825","70.1","VARNA, BU","0.0","3,S","","","","","","","0",",S","14",",S","0","3,S","0","3,S","0","3,S","19580305",",,S","","","19580301",",3,S","-5.0",",S,05,","","","13.9","3,S,01,","","","392.8","3,S","","","4.36","3,S","7.36","3,,,S","1.36",",,,S"
"BUM00015552","1958-04","43.232","27.825","70.1","VARNA, BU","","","","","","","","","0","3,S","0","3,S","0","3,S","2","3,S","0","3,S","19580402",",3,S","","","19580424","+,3,S","2.2","3,S,02,","","","22.8","3,S,24,+","","","","","","","9.44","6,S","12.72","3,,,S","6.15","3,,,S"
"BUM00015552","1958-05","43.232","27.825","70.1","VARNA, BU","29.8","3,S","","","","","","","0","3,S","0","3,S","0",",S","18",",S","0",",S","19580506",",3,S","","","19580531",",,S","6.1","3,S,06,","","","30.0",",S,31,","","","47.7",",S","","","17.74","3,S","21.94",",,,S","13.54","3,,,S"
"BUM00015552","1958-06","43.232","27.825","70.1","VARNA, BU","67.2","3,S","","","","","","","0","2,S","0","2,S","0","2,S","22","2,S","0","2,S","19580608",",2,S","","","19580624",",2,S","7.2","2,S,08,","","","31.1","2,S,24,","","","28.6","2,S","","","19.88","3,S","24.03","2,,,S","15.73","2,,,S"
"BUM00015552","1958-07","43.232","27.825","70.1","VARNA, BU","101.1","3,S","","","","","","","0","3,S","0","3,S","0",",S","31",",S","1",",S","19580711",",3,S","","","19580717",",,S","12.2","3,S,11,","","","32.2",",S,17,","1.1","S","1.1",",S","","","22.02","3,S","26.54",",,,S","17.50","3,,,S"
"BUM00015552","1958-08","43.232","27.825","70.1","VARNA, BU","126.1",",S","","","","","","","0",",S","0",",S","0",",S","31",",S","2",",S","19580806",",,S","","","19580824","+,,S","12.8",",S,06,","","","32.2",",S,24,+","1.1","S","0.0",",S","","","22.40",",S","26.75",",,,S","18.05",",,,S"
"BUM00015552","1958-09","43.232","27.825","70.1","VARNA, BU","9.5","1,S","","","","","","","0","1,S","0","1,S","0",",S","25",",S","0",",S","19580930",",1,S","","","19580927","+,,S","7.2","1,S,30,","","","25.0",",S,27,+","32.7","S","31.6",",S","","","17.60","1,S","21.93",",,,S","13.28","1,,,S"
"BUM00015552","1958-10","43.232","27.825","70.1","VARNA, BU","0.5","1,S","","","","","","","0","1,S","0","1,S","0",",S","4",",S","0",",S","19581028",",1,S","","","19581008","+,,S","2.8","1,S,28,","","","21.1",",S,08,+","187.1","S","154.4",",S","","","13.15","1,S","16.99",",,,S","9.31","1,,,S"
