"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MJM00013363","1975-06","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","","","","","0","4,S","17","4,S","0","4,S","","","","","","","19750615",",4,S","","","","","","","28.0","4,S,15,","","","","","","","","","21.42","4,,,S","",""
"MJM00013363","1975-08","43.35","19.35","788.0","PLEVLJA, MJ","3.8","5,S","17","4,S","11","4,S","0","4,S","","","0","4,S","0","4,S","0","2,S","19","2,S","0","2,S","19750822",",4,S","","","19750828",",4,S","19750817","+,2,S","6.0","4,S,22,","","","22.1","4,,S,28,","28.0","2,S,17,+","","","37.0","2,S","118.5","4,,,S","16.95","5,S","22.93","2,,,S","10.96","4,,,S"
"MJM00013363","1976-02","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","27","2,","","","","","5","4,S","0","4,S","0","4,S","","","19760201",",2,S","","","19760229",",4,S","","","610","2,,S,01,","","","11.0","4,S,29,","","","","","","","","","3.80","4,,,S","",""
"MJM00013363","1976-03","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","","","","","6","3,S","0","3,S","0","3,S","","","","","","","19760331","+,3,S","","","","","","","14.0","3,S,31,+","","","","","","","","","6.32","3,,,S","",""
"MJM00013363","1976-04","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","0","4,S","11","4,S","","","","","","","19760403","+,4,S","","","","","","","-2.0","4,S,03,+","","","","","","","","","","","","","","","","","2.00","4,,,S"
"MJM00013363","1976-05","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","","","","","0","4,S","8","4,S","0","4,S","","","","","","","19760506",",4,S","","","","","","","24.0","4,S,06,","","","","","","","","","19.41","4,,,S","",""
"MJM00013363","1977-05","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","0","4,S","0","4,S","","","","","","","19770528","+,4,S","","","","","","","1.0","4,S,28,+","","","","","","","","","","","","","","","","","6.59","4,,,S"
"MJM00013363","1977-06","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","0","5,S","0","5,S","","","","","","","19770605",",5,S","","","","","","","2.0","5,S,05,","","","","","","","","","","","","","","","","","8.48","5,,,S"
"MJM00013363","1977-10","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","","","","","0","5,S","3","5,S","0","5,S","","","","","","","19771009",",5,S","","","","","","","24.0","5,S,09,","","","","","","","","","18.00","5,,,S","",""
"MJM00013363","1978-03","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","","","","","0","2,S","0","2,S","0","2,S","","","","","","","19780304","+,2,S","","","","","","","19.0","2,S,04,+","","","","","","","","","10.48","2,,,S","",""
"MJM00013363","1978-04","43.35","19.35","788.0","PLEVLJA, MJ","0.0","5,S","18","4,S","8","4,S","0","4,S","","","0","3,S","5","3,S","0","3,S","0","3,S","0","3,S","19780403",",3,S","","","19780415",",4,S","19780430",",3,S","-1.0","3,S,03,","","","18.0","4,,S,15,","20.0","3,S,30,","","","263.3","3,S","72.6","4,,,S","7.98","5,S","12.00","3,,,S","3.96","3,,,S"
"MJM00013363","1978-06","43.35","19.35","788.0","PLEVLJA, MJ","","","9","2,S","5","2,S","0","2,S","","","0","5,S","0","5,S","0","1,S","20","1,S","0","1,S","19780630","+,5,S","","","19780627",",2,S","19780611","+,1,S","6.0","5,S,30,+","","","24.9","2,,S,27,","28.0","1,S,11,+","","","","","73.4","2,,,S","15.84","6,S","22.28","1,,,S","9.40","5,,,S"
"MJM00013363","1978-07","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","0","5,S","0","5,S","0","4,S","24","4,S","0","4,S","19780724","+,5,S","","","","","19780712",",4,S","4.0","5,S,24,+","","","","","31.0","4,S,12,","","","","","","","17.03","7,S","24.56","4,,,S","9.50","5,,,S"
"MJM00013363","1978-08","43.35","19.35","788.0","PLEVLJA, MJ","","","10","4,S","3","4,S","1","4,S","","","0","3,S","0","3,S","0","4,S","20","4,S","0","4,S","19780822","+,3,S","","","19780831",",4,S","19780807",",4,S","5.0","3,S,22,+","","","26.9","4,,S,31,","32.0","4,S,07,","","","","","47.0","4,,,S","16.72","7,S","24.44","4,,,S","9.00","3,,,S"
"MJM00013363","1978-09","43.35","19.35","788.0","PLEVLJA, MJ","","","","","","","","","","","","","","","0","5,S","6","5,S","0","5,S","","","","","","","19780926",",5,S","","","","","","","26.0","5,S,26,","","","","","","","","","18.32","5,,,S","",""
"MJM00013363","1978-10","43.35","19.35","788.0","PLEVLJA, MJ","0.0","4,S","10","1,S","5","1,S","0","1,S","","","0","4,S","6","4,S","0",",S","1",",S","0",",S","19781029","+,4,S","","","19781021",",1,S","19781003",",,S","-4.0","4,S,29,+","","","22.1","1,,S,21,","25.0",",S,03,","","","262.0",",S","60.4","1,,,S","8.64","4,S","13.84",",,,S","3.44","4,,,S"
