"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00286062","1899-11","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","510.2","","0.0",",Z","7",",Z","6",",Z","1",",Z","","","","","0",",Z","11",",Z","0",",Z","0",",Z","0",",Z","","","","","18991114","+,,Z","","","","","","","18991104",",,Z","18991110","+,,Z","-3.9",",Z,14,+","","","","","57.2",",,Z,04,","16.1",",Z,10,+","550.1","","355.6",",Z","107.6",",,,Z","","","6.48",",Z","11.43",",,,Z","1.53",",,,Z"
"USC00286062","1900-01","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","0.0","","0.0",",Z","6","2,Z","5","2,Z","1","2,Z","","","","","0",",Z","26",",Z","4",",Z","0",",Z","0",",Z","","","","","19000104",",,Z","","","","","","","19000120",",2,Z","19000123",",,Z","-13.9",",Z,04,","","","","","25.4","2,,Z,20,","13.3",",Z,23,","","","565.9",",Z","51.0","2,,,Z","","","0.08",",Z","4.95",",,,Z","-4.79",",,,Z"
"USC00286062","1900-02","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","0.0","","0.0","2,Z","8","4,Z","5","4,Z","0","4,Z","","","","","0","1,Z","22","1,Z","7","1,Z","0","1,Z","0","1,Z","1","","","","19000227","+,1,Z","","","","","","","19000222",",4,Z","19000213",",1,Z","-15.6","1,Z,27,+","","","","","13.7","4,,Z,22,","16.1","1,Z,13,","","","490.0","1,Z","138.7",",a,,Z","","","-0.47","2,Z","4.99","1,,,Z","-5.93","1,,,Z"
"USC00286062","1900-03","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","0.0","","0.0",",Z","11",",Z","7",",Z","1",",Z","","","","","0",",Z","26",",Z","2",",Z","0",",Z","0",",Z","","","","","19000318",",,Z","","","","","","","19000316",",,Z","19000307",",,Z","-17.2",",Z,18,","","","","","28.2",",,Z,16,","15.6",",Z,07,","","","504.8",",Z","86.4",",,,Z","","","2.05",",Z","7.54",",,,Z","-3.44",",,,Z"
"USC00286062","1900-04","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","0.5","","0.5",",Z","6",",Z","5",",Z","0",",Z","","","","","0",",Z","6",",Z","0",",Z","7",",Z","0",",Z","","","","","19000411","+,,Z","","","","","","","19000417",",,Z","19000430",",,Z","-3.9",",Z,11,+","","","","","19.1",",,Z,17,","25.0",",Z,30,","","","236.5",",Z","60.6",",,,Z","","","10.47",",Z","16.46",",,,Z","4.47",",,,Z"
"USC00286062","1900-05","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","29.2","","28.7",",Z","11",",Z","7",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","25",",Z","2",",Z","","","","","19000510",",,Z","","","","","","","19000519",",,Z","19000515",",,Z","1.1",",Z,10,","","","","","78.7",",,Z,19,","33.9",",Z,15,","","","80.7",",Z","141.9",",,,Z","","","16.65",",Z","24.22",",,,Z","9.09",",,,Z"
"USC00286062","1900-06","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","137.9","","108.7",",Z","11",",Z","5",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","29",",Z","4",",Z","","","","","19000605",",,Z","","","","","","","19000602",",,Z","19000627",",,Z","8.9",",Z,05,","","","","","19.1",",,Z,02,","34.4",",Z,27,","","","3.3",",Z","67.1",",,,Z","","","21.85",",Z","27.96",",,,Z","15.73",",,,Z"
"USC00286062","1900-07","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","336.7","","198.8",",Z","9","2,Z","5","2,Z","2","2,Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","16",",Z","","","","","19000702",",,Z","","","","","","","19000706",",2,Z","19000717",",,Z","10.0",",Z,02,","","","","","59.2","2,,Z,06,","36.7",",Z,17,","0.0","","0.0",",Z","176.3",",a,,Z","","","24.75",",Z","31.44",",,,Z","18.05",",,,Z"
"USC00286062","1900-08","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","544.2","","207.5",",Z","9","2,Z","4","2,Z","0","2,Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","13",",Z","","","","","19000805","+,,Z","","","","","","","19000813",",2,Z","19000807","+,,Z","12.8",",Z,05,+","","","","","14.0","2,,Z,13,","36.7",",Z,07,+","0.0","","0.0",",Z","38.2","2,,,Z","","","25.03",",Z","31.09",",,,Z","18.97",",,,Z"
"USC00286062","1900-09","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","648.8","","104.6",",Z","4","2,Z","1","2,Z","0","2,Z","","","","","0",",Z","0",",Z","0",",Z","27",",Z","7",",Z","","","","","19000919",",,Z","","","","","","","19000930",",2,Z","19000906",",,Z","6.1",",Z,19,","","","","","11.2","2,,Z,30,","34.4",",Z,06,","13.3","","13.3",",Z","13.8","2,,,Z","","","21.38",",Z","27.56",",,,Z","15.19",",,,Z"
"USC00286062","1900-10","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","664.6","","15.8",",Z","8",",Z","5",",Z","1",",Z","","","","","0",",Z","2",",Z","0",",Z","15",",Z","0",",Z","","","","","19001020",",,Z","","","","","","","19001014",",,Z","19001006",",,Z","-1.1",",Z,20,","","","","","39.9",",,Z,14,","29.4",",Z,06,","119.9","","106.6",",Z","89.7",",,,Z","","","15.40",",Z","20.21",",,,Z","10.60",",,,Z"
"USC00286062","1900-11","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","665.4","","0.8",",Z","9",",Z","7",",Z","1",",Z","","","","","0",",Z","8",",Z","0",",Z","2",",Z","0",",Z","","","","","19001117",",,Z","","","","","1","","19001126",",,Z","19001121",",,Z","-5.0",",Z,17,","","","","","47.0",",,Z,26,","23.3",",Z,21,","414.6","","294.7",",Z","108.6",",,,Z","","","8.54",",Z","13.26",",,,Z","3.81",",,,Z"
"USC00286062","1900-12","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","","","","","7",",Z","3",",Z","1",",Z","","","","","","","","","","","","","","","","","2","","","","","","","","","","19001204",",,Z","","","","","","","","","34.3",",,Z,04,","","","","","","","60.2",",,,Z","","","","","","","",""
"USC00286062","1901-01","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","0.0","Z","0.0","1,Z","6","2,Z","3","2,Z","0","2,Z","","","","","0","1,Z","27","1,Z","6",",Z","0",",Z","0",",Z","","","","","19010120",",1,Z","","","","","","","19010110",",2,Z","19010116",",,Z","-17.2","1,Z,20,","","","","","8.1","2,,Z,10,","15.6",",Z,16,","","","567.5",",Z","53.7",",a,,Z","","","-0.63","1,Z","3.30",",,,Z","-4.55","1,,,Z"
"USC00286062","1901-02","40.46667","-74.43333","26.2","NEW BRUNSWICK, NJ US","0.0","Z","0.0",",Z","3",",Z","2",",Z","0",",Z","","","","","0",",Z","28",",Z","16",",Z","0",",Z","0",",Z","","","","","19010201",",,Z","","","","","","","19010204",",,Z","19010226",",,Z","-13.9",",Z,01,","","","","","14.5",",,Z,04,","6.1",",Z,26,","","","624.6",",Z","19.3",",,,Z","","","-3.98",",Z","0.09",",,,Z","-8.04",",,,Z"
