"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PEM00084673","1973-01","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","18","2,S","10","2,S","0","2,S","0","4,","0","4,S","","","","","","","19730123","+,4,S","19730101",",2,S","","","9.0","4,S,23,+","20.1","2,,S,01,","","","","","102.4","2,,,S","","","","","11.11","4,,,S"
"PEM00084673","1973-02","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","16","3,S","12","3,S","0","3,S","0","5,S","0","5,S","","","","","","","19730214",",5,S","19730210","+,3,S","","","7.0","5,S,14,","10.9","3,,S,10,+","","","","","86.6","3,,,S","","","","","11.13","5,,,S"
"PEM00084673","1973-03","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","13","2,S","9","2,S","0","2,S","0","4,","0","4,S","","","","","","","19730326","+,4,S","19730302",",2,S","","","10.0","4,S,26,+","20.1","2,,S,02,","","","","","92.9","2,,,S","","","","","11.15","4,,,S"
"PEM00084673","1973-04","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","6","1,S","5","1,S","0","1,S","0","2,S","0","2,S","","","","","","","19730430","+,2,S","19730409",",1,S","","","8.0","2,S,30,+","9.9","1,,S,09,","","","","","30.3","1,,,S","","","","","10.07","2,,,S"
"PEM00084673","1973-05","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","1","1,S","0","1,S","0","1,S","0","2,S","0","2,S","","","","","","","19730521","+,2,S","19730501",",1,S","","","5.0","2,S,21,+","1.0","1,,S,01,","","","","","1.0","1,,,S","","","","","7.41","2,,,S"
"PEM00084673","1973-06","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","1","5,S","0","5,S","0","5,S","0","4,","0","4,S","","","","","","","19730629","+,4,S","19730611",",5,S","","","4.0","4,S,29,+","2.0","5,,S,11,","","","","","2.0","5,,,S","","","","","7.12","4,,,S"
"PEM00084673","1974-11","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","3","3,S","2","3,S","1","3,S","","","","","","","","","","","","","19741128",",3,S","","","","","61.0","3,,S,28,","","","","","70.9","3,,,S","","","","","",""
"PEM00084673","1975-08","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","","","","","","","0","4,S","0","4,S","","","","","","","19750802",",4,S","","","","","4.0","4,S,02,","","","","","","","","","","","","","8.33","4,,,S"
"PEM00084673","1975-09","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","","","","","","","0","2,S","0","2,S","","","","","","","19750904",",2,S","","","","","5.0","2,S,04,","","","","","","","","","","","","","10.11","2,,,S"
"PEM00084673","1976-01","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","","","","","","","0","3,S","0","3,S","","","","","","","19760131",",3,S","","","","","7.0","3,S,31,","","","","","","","","","","","","","10.18","3,,,S"
"PEM00084673","1976-02","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","","","","","","","0","4,S","0","4,S","","","","","","","19760204","+,4,S","","","","","6.0","4,S,04,+","","","","","","","","","","","","","9.56","4,,,S"
"PEM00084673","1976-03","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","","","","","","","0","4,S","0","4,S","","","","","","","19760307",",4,S","","","","","8.0","4,S,07,","","","","","","","","","","","","","9.48","4,,,S"
"PEM00084673","1976-04","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","","","","","","","0","4,S","0","4,S","","","","","","","19760417",",4,S","","","","","5.0","4,S,17,","","","","","","","","","","","","","8.77","4,,,S"
"PEM00084673","1976-05","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","","","","","","","0","4,S","0","4,S","","","","","","","19760526","+,4,S","","","","","6.0","4,S,26,+","","","","","","","","","","","","","8.37","4,,,S"
"PEM00084673","1976-07","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","","","","","","","0","5,S","0","5,S","","","","","","","19760704",",5,S","","","","","2.0","5,S,04,","","","","","","","","","","","","","6.42","5,,,S"
"PEM00084673","1976-09","-13.155","-74.204","2717.9","CORONEL FAP ALFREDO MENDIVIL, PE","","","","","","","","","0","2,S","0","2,S","","","","","","","19760925","+,2,S","","","","","6.0","2,S,25,+","","","","","","","","","","","","","8.68","2,,,S"
