"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00049621","1960-05","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","4","2,0","4","2,0","1","2,0","0",",0","0",",0","","","","","","","","","","","","","","","19600531","+,,0","19600531","+,,0","","","19600524",",2,0","","","","","0",",,0,31,+","0",",,0,31,+","51.3","2,,0,24,","","","","","","","","","","","","","100.5",",a,,0","0",",,,0","","","","","","","",""
"USC00049621","1960-06","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600630","+,,0","19600630","+,,0","","","19600630","+,,0","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","","","","","","","","","0.0",",,,0","0",",,,0","","","","","","","",""
"USC00049621","1960-07","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600731","+,,0","19600731","+,,0","","","19600729","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,29,+","","","","","","","","","","","","","0.0",",T,,0","0",",,,0","","","","","","","",""
"USC00049621","1960-08","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600831","+,,0","19600831","+,,0","","","19600831","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","","","","","","","0.0",",,,0","0",",,,0","","","","","","","",""
"USC00049621","1960-09","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600930","+,,0","19600930","+,,0","","","19600930","+,,0","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","","","","","","","","","0.0",",,,0","0",",,,0","","","","","","","",""
"USC00049621","1960-10","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","4",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19601031","+,,0","19601031","+,,0","","","19601006",",,0","","","","","0",",,0,31,+","0",",,0,31,+","12.7",",,0,06,","","","","","","","","","","","","","14.6",",,,0","0",",,,0","","","","","","","",""
"USC00049621","1960-11","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","19601130","+,,0","19601130","+,,0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","192.6",",a,,0","0",",,,0","","","","","","","",""
"USC00049621","1960-12","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","6","3,0","6","3,0","3","3,0","0",",0","0",",0","","","","","","","","","","","","","","","19601231","+,,0","19601231","+,,0","","","19601201",",3,0","","","","","0",",,0,31,+","0",",,0,31,+","87.6","3,,0,01,","","","","","","","","","","","","","281.7",",a,,0","0",",,,0","","","","","","","",""
"USC00049621","1961-01","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","5","5,0","4","5,0","1","5,0","0",",0","0",",0","","","","","","","","","","","","","","","19610131","+,,0","19610131","+,,0","","","19610131",",5,0","","","","","0",",,0,31,+","0",",,0,31,+","78.2","5,,0,31,","","","","","","","","","","","","","220.3",",a,,0","0",",,,0","","","","","","","",""
"USC00049621","1961-02","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","9","5,0","7","5,0","1","5,0","0",",0","0",",0","","","","","","","","","","","","","","","19610228","+,,0","19610228","+,,0","","","19610209",",5,0","","","","","0",",,0,28,+","0",",,0,28,+","35.6","5,,0,09,","","","","","","","","","","","","","154.8",",a,,0","0",",,,0","","","","","","","",""
"USC00049621","1961-03","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","19610331","+,,0","19610331","+,,0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","","","224.1",",a,,0","0",",,,0","","","","","","","",""
"USC00049621","1961-04","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","2","3,0","1","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","","","19610430","+,,0","19610430","+,,0","","","19610430",",3,0","","","","","0",",,0,30,+","0",",,0,30,+","8.6","3,,0,30,","","","","","","","","","","","","","28.9",",a,,0","0",",,,0","","","","","","","",""
"USC00049621","1961-05","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","5","5,0","5","5,0","0","5,0","0",",0","0",",0","","","","","","","","","","","","","","","19610531","+,,0","19610531","+,,0","","","19610510",",5,0","","","","","0",",,0,31,+","0",",,0,31,+","13.2","5,,0,10,","","","","","","","","","","","","","56.0",",a,,0","0",",,,0","","","","","","","",""
"USC00049621","1961-06","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19610630","+,,0","19610630","+,,0","","","19610602",",,0","","","","","0",",,0,30,+","0",",,0,30,+","8.4",",,0,02,","","","","","","","","","","","","","14.0",",,,0","0",",,,0","","","","","","","",""
"USC00049621","1961-07","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19610731","+,,0","19610731","+,,0","","","19610713",",,0","","","","","0",",,0,31,+","0",",,0,31,+","2.5",",,0,13,","","","","","","","","","","","","","2.5",",,,0","0",",,,0","","","","","","","",""
"USC00049621","1961-08","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19610831","+,,0","19610831","+,,0","","","19610829",",,0","","","","","0",",,0,31,+","0",",,0,31,+","0.3",",,0,29,","","","","","","","","","","","","","0.3",",,,0","0",",,,0","","","","","","","",""
"USC00049621","1961-10","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19611031","+,,0","19611031","+,,0","","","19611011",",,0","","","","","0",",,0,31,+","0",",,0,31,+","8.9",",,0,11,","","","","","","","","","","","","","22.2",",,,0","0",",,,0","","","","","","","",""
"USC00049621","1961-11","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","6","3,0","6","3,0","2","3,0","0",",0","0",",0","","","","","","","","","","","","","","","19611130","+,,0","19611120",",,0","","","19611124",",3,0","","","","","0",",,0,30,+","15",",,0,20,","55.9","3,,0,24,","","","","","","","","","","","","","274.0",",a,,0","15",",,,0","","","","","","","",""
"USC00049621","1961-12","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","5","5,0","4","5,0","3","5,0","0",",0","0",",0","","","","","","","","","","","","","","","19611231","+,,0","19611231","+,,0","","","19611201",",5,0","","","","","0",",,0,31,+","0",",,0,31,+","40.1","5,,0,01,","","","","","","","","","","","","","180.3",",a,,0","0",",,,0","","","","","","","",""
"USC00049621","1962-01","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","3","2,0","2","2,0","1","2,0","0",",0","0",",0","","","","","","","","","","","","","","","19620131","+,,0","19620131","+,,0","","","19620119",",2,0","","","","","0",",,0,31,+","0",",,0,31,+","30.0","2,,0,19,","","","","","","","","","","","","","104.2",",a,,0","0",",,,0","","","","","","","",""
"USC00049621","1962-02","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","","","","","","","0","1,0","1",",0","","","","","","","","","","","","","","","19620228","+,1,0","19620228",",,0","","","","","","","","","0","1,,0,28,+","76",",,0,28,","","","","","","","","","","","","","","","459.1",",a,,0","76",",,,0","","","","","","","",""
"USC00049621","1962-03","40.6116","-122.528","394.7","WHISKEYTOWN RESERVOIR, CA US","","","","","12",",0","8",",0","4",",0","","","0",",0","","","","","","","","","","","","","","","","","19620331","+,,0","","","19620306",",,0","","","","","","","0",",,0,31,+","72.1",",,0,06,","","","","","","","","","","","","","228.0",",,,0","0",",,,0","","","","","","","",""
