"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"USC00137709","2018-01","42.40278","-96.35806","333.8","SIOUX CITY SNOW, IA US","21","2,","20180125","+,2,7","305","2,,7,25,+"
"USC00137709","2018-02","42.40278","-96.35806","333.8","SIOUX CITY SNOW, IA US","26","2,","20180213","+,2,7","330","2,,7,13,+"
