"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00030157","1938-01","58.317","112.867","224.0","MAMA, RS","8",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19380116",",,I","","","","","","","2.0",",,I,16,","","","6.9",",,,I","","","","","",""
"RSM00030157","1938-02","58.317","112.867","224.0","MAMA, RS","15",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19380224",",,I","","","","","","","1.8",",,I,24,","","","11.8",",,,I","","","","","",""
"RSM00030157","1938-03","58.317","112.867","224.0","MAMA, RS","6",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19380316",",,I","","","","","","","2.3",",,I,16,","","","8.0",",,,I","","","","","",""
"RSM00030157","1938-04","58.317","112.867","224.0","MAMA, RS","12","1,I","2","1,I","0","1,I","","","","","","","","","","","","","","","","","19380412",",1,I","","","","","","","3.1","1,,I,12,","","","18.1","1,,,I","","","","","",""
"RSM00030157","1938-05","58.317","112.867","224.0","MAMA, RS","11",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19380525",",,I","","","","","","","8.1",",,I,25,","","","33.2",",,,I","","","","","",""
"RSM00030157","1938-06","58.317","112.867","224.0","MAMA, RS","12",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19380603",",,I","","","","","","","6.5",",,I,03,","","","34.8",",,,I","","","","","",""
"RSM00030157","1938-07","58.317","112.867","224.0","MAMA, RS","10",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19380727",",,I","","","","","","","23.5",",,I,27,","","","64.4",",,,I","","","","","",""
"RSM00030157","1938-08","58.317","112.867","224.0","MAMA, RS","11",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19380826",",,I","","","","","","","12.9",",,I,26,","","","49.3",",,,I","","","","","",""
"RSM00030157","1938-09","58.317","112.867","224.0","MAMA, RS","6",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19380930",",,I","","","","","","","3.7",",,I,30,","","","13.6",",,,I","","","","","",""
"RSM00030157","1938-10","58.317","112.867","224.0","MAMA, RS","17",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19381003",",,I","","","","","","","3.9",",,I,03,","","","30.3",",,,I","","","","","",""
"RSM00030157","1938-11","58.317","112.867","224.0","MAMA, RS","7",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19381101",",,I","","","","","","","5.2",",,I,01,","","","10.7",",,,I","","","","","",""
