"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00030713","1939-03","52.817","104.767","526.0","USTORDYNSKIJ, RS","8",",I","0",",I","0",",I","","","","","","","","","","","19390307",",,I","","","","","1.6",",,I,07,","","","6.2",",,,I","",""
"RSM00030713","1939-04","52.817","104.767","526.0","USTORDYNSKIJ, RS","2",",I","0",",I","0",",I","","","","","","","","","","","19390424",",,I","","","","","0.7",",,I,24,","","","1.2",",,,I","",""
"RSM00030713","1939-05","52.817","104.767","526.0","USTORDYNSKIJ, RS","4",",I","2",",I","0",",I","","","","","","","","","","","19390529",",,I","","","","","18.0",",,I,29,","","","26.6",",,,I","",""
"RSM00030713","1939-06","52.817","104.767","526.0","USTORDYNSKIJ, RS","8",",I","4",",I","0",",I","","","","","","","","","","","19390618",",,I","","","","","23.4",",,I,18,","","","54.5",",,,I","",""
"RSM00030713","1939-07","52.817","104.767","526.0","USTORDYNSKIJ, RS","10",",I","3",",I","0",",I","","","","","","","","","","","19390717",",,I","","","","","10.1",",,I,17,","","","27.0",",,,I","",""
"RSM00030713","1939-08","52.817","104.767","526.0","USTORDYNSKIJ, RS","11",",I","7",",I","2",",I","","","","","","","","","","","19390827",",,I","","","","","27.4",",,I,27,","","","90.5",",,,I","",""
"RSM00030713","1939-09","52.817","104.767","526.0","USTORDYNSKIJ, RS","4",",I","4",",I","0",",I","","","","","","","","","","","19390914",",,I","","","","","6.7",",,I,14,","","","18.9",",,,I","",""
"RSM00030713","1939-10","52.817","104.767","526.0","USTORDYNSKIJ, RS","3",",I","0",",I","0",",I","","","","","","","","","","","19391017",",,I","","","","","1.7",",,I,17,","","","3.1",",,,I","",""
"RSM00030713","1939-11","52.817","104.767","526.0","USTORDYNSKIJ, RS","4",",I","3",",I","0",",I","","","","","","","","","","","19391105",",,I","","","","","6.1",",,I,05,","","","15.4",",,,I","",""
"RSM00030713","1939-12","52.817","104.767","526.0","USTORDYNSKIJ, RS","5",",I","0",",I","0",",I","","","","","","","","","","","19391228",",,I","","","","","1.3",",,I,28,","","","3.3",",,,I","",""
