"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CIM00085574","1973-01","-33.393","-70.786","474.0","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1","5,S","1","5,S","0","5,S","","","","","","","19730112",",5,S","","","20.1","5,,S,12,","20.1","5,,,S","",""
"CIM00085574","1975-12","-33.393","-70.786","474.0","ARTURO MERINO BENITEZ INTERNATIONAL, CI","","","","","","","0","4,S","0","4,S","19751208",",4,S","","","6.0","4,S,08,","","","","","9.15","4,,,S"
"CIM00085574","1976-01","-33.393","-70.786","474.0","ARTURO MERINO BENITEZ INTERNATIONAL, CI","","","","","","","0","3,S","0","3,S","19760114","+,3,S","","","8.0","3,S,14,+","","","","","10.50","3,,,S"
"CIM00085574","1976-05","-33.393","-70.786","474.0","ARTURO MERINO BENITEZ INTERNATIONAL, CI","","","","","","","0","5,S","11","5,S","19760519",",5,S","","","-5.0","5,S,19,","","","","","1.19","5,,,S"
"CIM00085574","1976-09","-33.393","-70.786","474.0","ARTURO MERINO BENITEZ INTERNATIONAL, CI","","","","","","","0","3,S","5","3,S","19760908",",3,S","","","-3.0","3,S,08,","","","","","3.74","3,,,S"
"CIM00085574","1976-10","-33.393","-70.786","474.0","ARTURO MERINO BENITEZ INTERNATIONAL, CI","5","5,S","2","5,S","0","5,S","","","","","","","19761016",",5,S","","","13.0","5,,S,16,","19.3","5,,,S","",""
"CIM00085574","1976-11","-33.393","-70.786","474.0","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2","3,S","2","3,S","0","3,S","0","4,S","0","4,S","19761118","+,4,S","19761103",",3,S","5.0","4,S,18,+","8.9","3,,S,03,","11.9","3,,,S","8.81","4,,,S"
"CIM00085574","1977-01","-33.393","-70.786","474.0","ARTURO MERINO BENITEZ INTERNATIONAL, CI","0","1,S","0","1,S","0","1,S","0","1,S","0","1,S","19770131",",1,S","19770131","+,1,S","7.0","1,S,31,","0.0","1,,S,31,+","0.0","1,,,S","10.97","1,,,S"
"CIM00085574","1977-02","-33.393","-70.786","474.0","ARTURO MERINO BENITEZ INTERNATIONAL, CI","0","5,S","0","5,S","0","5,S","0","5,S","0","5,S","19770216","+,5,S","19770228","+,5,S","6.0","5,S,16,+","0.0","5,,S,28,+","0.0","5,,,S","9.39","5,,,S"
"CIM00085574","1977-03","-33.393","-70.786","474.0","ARTURO MERINO BENITEZ INTERNATIONAL, CI","0","2,S","0","2,S","0","2,S","0","3,S","0","3,S","19770331","+,3,S","19770331","+,2,S","4.0","3,S,31,+","0.0","2,,S,31,+","0.0","2,,,S","8.32","3,,,S"
"CIM00085574","1977-04","-33.393","-70.786","474.0","ARTURO MERINO BENITEZ INTERNATIONAL, CI","0","4,S","0","4,S","0","4,S","0","2,S","0","2,S","19770409",",2,S","19770430","+,4,S","2.0","2,S,09,","0.0","4,,S,30,+","0.0","4,,,S","6.75","2,,,S"
