"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00247267","1924-10","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","1",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19241012",",,6","","","","","","","","","39.6",",,6,12,","","","","","","","","","39.6",",,,6","","","","","","","",""
"USC00247267","1925-04","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","2",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19250423",",,6","","","","","","","","","29.2",",,6,23,","","","","","","","","","31.5",",,,6","","","","","","","",""
"USC00247267","1925-05","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19250515",",,6","","","","","","","","","3.8",",,6,15,","","","","","","","","","8.2",",,,6","","","","","","","",""
"USC00247267","1925-07","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19250705",",,6","","","","","","","","","30.2",",,6,05,","","","","","","","","","72.9",",,,6","","","","","","","",""
"USC00247267","1953-01","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00247267","1953-02","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","4",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19530215",",,0","","","","","","","","","5.1",",,0,15,","","","","","","","","","6.9",",,,0","","","","","","","",""
"USC00247267","1953-03","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","6",",0","1",",0","0",",0","","","1",",0","","","","","","","","","","","3","","","","","","19530305",",,0","","","19530313",",,0","","","","","","","33",",,0,05,","3.0",",,0,13,","","","","","","","","","5.8",",,,0","53",",,,0","","","","","",""
"USC00247267","1953-04","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","9",",0","6",",0","0",",0","","","2",",0","","","","","","","","","","","","","","","","","19530430",",,0","","","19530429",",,0","","","","","","","43",",,0,30,","9.1",",,0,29,","","","","","","","","","38.1",",,,0","76",",,,0","","","","","",""
"USC00247267","1953-05","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","11",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19530511","+,,0","19530510",",,0","","","19530529",",,0","","","","","0",",T,0,11,+","8",",,0,10,","49.5",",,0,29,","","","","","","","","","123.9",",,,0","13",",,,0","","","","","",""
"USC00247267","1953-06","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","15",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19530630","+,,0","19530630","+,,0","13","","19530603",",,0","","","","","0",",,0,30,+","0",",,0,30,+","16.3",",,0,03,","","","","","","","","","67.5",",,,0","0",",,,0","","","","","",""
"USC00247267","1953-07","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","6",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19530731","+,,0","19530731","+,,0","5","","19530725",",,0","","","","","0",",,0,31,+","0",",,0,31,+","9.7",",,0,25,","","","","","","","","","17.9",",,,0","0",",,,0","","","","","",""
"USC00247267","1953-08","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19530831","+,,0","19530831","+,,0","8","","19530828",",,0","","","","","0",",,0,31,+","0",",,0,31,+","16.5",",,0,28,","","","","","","","","","31.4",",,,0","0",",,,0","","","","","",""
"USC00247267","1953-09","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19530930","+,,0","19530903",",,0","1","","19530903",",,0","","","","","0",",,0,30,+","0",",T,0,03,","7.9",",,0,03,","","","","","","","","","15.3",",,,0","0",",T,,0","","","","","",""
"USC00247267","1953-10","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","1","","","","19531031","+,,0","19531031","+,,0","","","19531021",",,0","","","","","0",",,0,31,+","0",",,0,31,+","11.9",",,0,21,","","","","","","","","","12.2",",,,0","0",",,,0","","","","","",""
"USC00247267","1953-11","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","2","","","","19531130","+,,0","19531117",",,0","","","19531106",",,0","","","","","0",",,0,30,+","0",",T,0,17,","2.0",",,0,06,","","","","","","","","","3.8",",,,0","0",",T,,0","","","","","",""
"USC00247267","1953-12","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","5",",0","2",",0","0",",0","","","1","1,0","","","","","","","","","","","3","","","","","","19531220",",1,0","","","19531210",",,0","","","","","","","51","1,,0,20,","20.1",",,0,10,","","","","","","","","","29.1",",,,0","51","1,,,0","","","","","",""
"USC00247267","1954-01","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","8","1,0","2","1,0","0","1,0","","","2","1,0","","","","","","","","","","","3","","","","","","19540117",",1,0","","","19540117",",1,0","","","","","","","127","1,,0,17,","7.6","1,,0,17,","","","","","","","","","13.9","1,,,0","263","1,,,0","","","","","",""
"USC00247267","1954-02","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","2",",0","1",",0","0",",0","","","1",",0","","","","","","","","","","","1","","","","","","19540212",",,0","","","19540224",",,0","","","","","","","38",",,0,12,","4.1",",,0,24,","","","","","","","","","5.1",",,,0","38",",,,0","","","","","",""
"USC00247267","1954-03","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","8",",0","3",",0","0",",0","","","5",",0","","","","","","","","","","","7","","","","","","19540311",",,0","","","19540311",",,0","","","","","","","216",",,0,11,","21.3",",,0,11,","","","","","","","","","30.5",",,,0","388",",,,0","","","","","",""
"USC00247267","1954-04","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","10",",0","4",",0","0",",0","8",",0","2",",0","","","","","","","","","","","1","","","","19540403","+,,0","19540428",",,0","","","19540420",",,0","","","","","127",",,0,03,+","64",",,0,28,","5.8",",,0,20,","","","","","","","","","20.6",",,,0","115",",,,0","","","","","",""
"USC00247267","1954-05","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","10",",0","1",",0","0",",0","2",",0","0",",0","","","","","","","","","","","","","","","19540501",",,0","19540521","+,,0","3","","19540526",",,0","","","","","51",",,0,01,","0",",T,0,21,+","18.8",",,0,26,","","","","","","","","","29.8",",,,0","0",",T,,0","","","","","",""
"USC00247267","1954-06","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19540630","+,,0","19540621",",,0","4","","19540610",",,0","","","","","0",",,0,30,+","0",",T,0,21,","43.7",",,0,10,","","","","","","","","","83.1",",,,0","0",",T,,0","","","","","",""
"USC00247267","1954-07","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19540731","+,,0","19540731","+,,0","6","","19540701",",,0","","","","","0",",,0,31,+","0",",,0,31,+","1.8",",,0,01,","","","","","","","","","2.3",",,,0","0",",,,0","","","","","",""
"USC00247267","1954-08","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19540831","+,,0","19540816",",,0","14","","19540805",",,0","","","","","0",",,0,31,+","0",",T,0,16,","31.8",",,0,05,","","","","","","","","","73.7",",,,0","0",",T,,0","","","","","",""
"USC00247267","1954-09","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","7",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","1","","","","19540930","+,,0","19540929",",,0","2","","19540928",",,0","","","","","0",",,0,30,+","0",",T,0,29,","19.3",",,0,28,","","","","","","","","","42.2",",,,0","0",",T,,0","","","","","",""
"USC00247267","1954-10","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","2",",0","2",",0","0",",0","0","3,0","0","1,0","","","","","","","","","","","1","","","","19541031","+,3,0","19541028","+,1,0","","","19541023",",,0","","","","","0","3,,0,31,+","0","1,T,0,28,+","9.9",",,0,23,","","","","","","","","","17.5",",,,0","0","1,T,,0","","","","","",""
"USC00247267","1954-11","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","0",",0","0",",0","0",",0","0","1,0","0",",0","","","","","","","","","","","1","","","","19541129","+,1,0","19541128",",,0","","","19541129","+,,0","","","","","0","1,T,0,29,+","3",",,0,28,","0.0",",T,0,29,+","","","","","","","","","0.0",",T,,0","3",",,,0","","","","","",""
"USC00247267","1954-12","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","1",",0","0",",0","0",",0","3",",0","1",",0","","","","","","","","","","","2","","","","19541229",",,0","19541229",",,0","","","19541229",",,0","","","","","51",",,0,29,","25",",,0,29,","0.5",",,0,29,","","","","","","","","","0.5",",,,0","25",",,,0","","","","","",""
"USC00247267","1955-01","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","4",",0","1",",0","0",",0","28","3,0","1",",0","","","","","","","","","","","4","","","","19550102",",3,0","19550102",",,0","","","19550102",",,0","","","","","152","3,,0,02,","102",",,0,02,","6.6",",,0,02,","","","","","","","","","7.5",",,,0","128",",,,0","","","","","",""
"USC00247267","1955-02","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","9",",0","1",",0","0",",0","28",",0","5",",0","","","","","","","","","","","5","","","","19550228","+,,0","19550208",",,0","","","19550208",",,0","","","","","305",",,0,28,+","58",",,0,08,","4.6",",,0,08,","","","","","","","","","12.1",",,,0","223",",,,0","","","","","",""
"USC00247267","1955-03","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","3",",0","0",",0","0",",0","27",",0","2",",0","","","","","","","","","","","3","","","","19550306","+,,0","19550302",",,0","","","19550313",",,0","","","","","406",",,0,06,+","76",",,0,02,","1.3",",,0,13,","","","","","","","","","1.9",",,,0","101",",,,0","","","","","",""
"USC00247267","1955-04","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","7",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19550404","+,,0","19550428","+,,0","2","","19550419",",,0","","","","","0",",T,0,04,+","0",",T,0,28,+","7.6",",,0,19,","","","","","","","","","20.1",",,,0","0",",T,,0","","","","","",""
"USC00247267","1955-05","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","9",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19550531","+,,0","19550515","+,,0","6","","19550516",",,0","","","","","0",",,0,31,+","0",",T,0,15,+","34.3",",,0,16,","","","","","","","","","94.8",",,,0","0",",T,,0","","","","","",""
"USC00247267","1955-06","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","5",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19550630","+,,0","19550630","+,,0","3","","19550626",",,0","","","","","0",",,0,30,+","0",",,0,30,+","7.6",",,0,26,","","","","","","","","","13.5",",,,0","0",",,,0","","","","","",""
"USC00247267","1955-07","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","10",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19550731","+,,0","19550731","+,,0","5","","19550726",",,0","","","","","0",",,0,31,+","0",",,0,31,+","13.7",",,0,26,","","","","","","","","","51.1",",,,0","0",",,,0","","","","","",""
"USC00247267","1955-08","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19550831","+,,0","19550831","+,,0","1","","19550801",",,0","","","","","0",",,0,31,+","0",",,0,31,+","2.5",",,0,01,","","","","","","","","","2.5",",,,0","0",",,,0","","","","","",""
"USC00247267","1955-09","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19550930","+,,0","19550909",",,0","","","19550920",",,0","","","","","0",",,0,30,+","0",",T,0,09,","6.9",",,0,20,","","","","","","","","","12.3",",,,0","0",",T,,0","","","","","",""
"USC00247267","1955-10","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19551031","+,,0","19551011",",,0","","","19551030","+,,0","","","","","0",",,0,31,+","0",",T,0,11,","0.0",",T,0,30,+","","","","","","","","","0.0",",T,,0","0",",T,,0","","","","","",""
"USC00247267","1955-11","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","2",",0","1",",0","0",",0","17",",0","3",",0","","","","","","","","","","","","","","","19551124","+,,0","19551115",",,0","1","","19551121",",,0","","","","","127",",,0,24,+","76",",,0,15,","6.4",",,0,21,","","","","","","","","","6.9",",,,0","139",",,,0","","","","","",""
"USC00247267","1955-12","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","10",",0","1",",0","0",",0","31",",0","9",",0","","","","","","","","","","","4","","","","19551231","+,,0","19551207",",,0","","","19551223",",,0","","","","","203",",,0,31,+","51",",,0,07,","2.5",",,0,23,","","","","","","","","","7.9",",,,0","264",",,,0","","","","","",""
"USC00247267","1956-01","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","4",",0","0",",0","0",",0","31",",0","4",",0","","","","","","","","","","","7","","","","19560131","+,,0","19560128",",,0","","","19560128",",,0","","","","","330",",,0,31,+","51",",,0,28,","1.0",",,0,28,","","","","","","","","","2.6",",,,0","126",",,,0","","","","","",""
"USC00247267","1956-02","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","7",",0","0",",0","0",",0","27","2,0","0","1,0","","","","","","","","","","","2","","","","19560228","+,2,0","19560226","+,1,0","","","19560225",",,0","","","","","432","2,,0,28,+","3","1,,0,26,+","1.5",",,0,25,","","","","","","","","","4.2",",,,0","12","1,,,0","","","","","",""
"USC00247267","1956-03","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","3",",0","0",",0","0",",0","19",",0","1",",0","","","","","","","","","","","3","","","","19560303","+,,0","19560310",",,0","","","19560331","+,,0","","","","","381",",,0,03,+","25",",,0,10,","0.5",",,0,31,+","","","","","","","","","1.3",",,,0","25",",,,0","","","","","",""
"USC00247267","1956-04","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","5",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19560406",",,0","19560430","+,,0","","","19560430","+,,0","","","","","0",",T,0,06,","0",",T,0,30,+","1.0",",,0,30,+","","","","","","","","","2.9",",,,0","0",",T,,0","","","","","",""
"USC00247267","1956-05","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","8",",0","4",",0","0",",0","0",",0","0","1,0","","","","","","","","","","","1","","","","19560531","+,,0","19560503","+,1,0","2","","19560505",",,0","","","","","0",",,0,31,+","0","1,T,0,03,+","15.2",",,0,05,","","","","","","","","","34.8",",,,0","0","1,T,,0","","","","","",""
"USC00247267","1956-06","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19560630","+,,0","19560630","+,,0","4","","19560618",",,0","","","","","0",",,0,30,+","0",",,0,30,+","8.1",",,0,18,","","","","","","","","","23.3",",,,0","0",",,,0","","","","","",""
"USC00247267","1956-07","48.5","-107.51667","680.0","SACO NELSON RESRVR, MT US","","","","","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19560731","+,,0","19560731","+,,0","11","","19560704",",,0","","","","","0",",,0,31,+","0",",,0,31,+","16.3",",,0,04,","","","","","","","","","60.5",",,,0","0",",,,0","","","","","",""
