"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00403200","2001-04","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0","1,0","0",",0","","","","","","","","","","","1","","","","20010430","+,1,0","20010430","+,,0","","","","","","","","","0","1,,0,30,+","0",",,0,30,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2001-05","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","2","","","","20010531","+,,0","20010531","+,,0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2001-06","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","9","3,0","6","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","2","","","","20010630","+,,0","20010630","+,,0","","","20010601",",3,0","","","","","0",",,0,30,+","0",",,0,30,+","23.1","3,,0,01,","","","","","74.9","3,,,0","0",",,,0","","","","","",""
"USC00403200","2001-07","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20010731","+,,0","20010731","+,,0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2001-08","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","2","","","","20010831","+,,0","20010831","+,,0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2001-09","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","1","","","","20010930","+,,0","20010930","+,,0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2001-10","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","1","4,0","1","4,0","1","4,0","0",",0","0",",0","","","","","","","","","","","1","","","","20011031","+,,0","20011031","+,,0","","","20011012",",4,0","","","","","0",",,0,31,+","0",",,0,31,+","30.2","4,,0,12,","","","","","30.2","4,,,0","0",",,,0","","","","","",""
"USC00403200","2001-11","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","3","","","","20011130","+,,0","20011130","+,,0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2001-12","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","2","","","","20011231","+,,0","20011231","+,,0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2002-01","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","10","1,0","8","1,0","3","1,0","0",",0","0",",0","","","","","","","","","","","3","","","","20020131","+,,0","20020131","+,,0","1","","20020124",",1,0","","","","","0",",,0,31,+","0",",,0,31,+","39.9","1,,0,24,","","","","","137.3","1,,,0","0",",,,0","","","","","",""
"USC00403200","2002-02","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","9","2,0","6","2,0","0","2,0","","","1","5,0","","","","","","","","","","","3","","","","","","20020207",",5,0","","","20020201",",2,0","","","","","","","64","5,,0,07,","13.5","2,,0,01,","","","","","56.5","2,,,0","64","5,,,0","","","","","",""
"USC00403200","2002-03","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","13","5,0","8","5,0","2","5,0","0",",0","0",",0","","","","","","","","","","","7","","","","20020331","+,,0","20020331","+,,0","","","20020318",",5,0","","","","","0",",,0,31,+","0",",,0,31,+","82.3","5,,0,18,","","","","","180.7","5,,,0","0",",,,0","","","","","",""
"USC00403200","2002-04","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","11","2,0","7","2,0","1","2,0","","","0","5,0","","","","","","","","","","","2","","","","","","20020430","+,5,0","","","20020401",",2,0","","","","","","","0","5,,0,30,+","48.3","2,,0,01,","","","","","105.3","2,,,0","0","5,,,0","","","","","",""
"USC00403200","2002-05","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","14","3,0","8","3,0","1","3,0","","","","","","","","","","","","","","","3","","","","","","","","2","","20020513",",3,0","","","","","","","","","36.8","3,,0,13,","","","","","108.0","3,,,0","","","","","","","",""
"USC00403200","2002-06","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","1","","","","20020630","+,,0","20020630","+,,0","4","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2002-07","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","3","","","","20020731","+,,0","20020731","+,,0","5","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2002-08","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","8",",0","6",",0","2",",0","0","4,0","0","2,0","","","","","","","","","","","1","","","","20020831","+,4,0","20020831","+,2,0","3","","20020817",",,0","","","","","0","4,,0,31,+","0","2,,0,31,+","44.7",",,0,17,","","","","","92.4",",,,0","0","2,,,0","","","","","",""
"USC00403200","2002-09","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","8","1,0","6","1,0","3","1,0","","","0","2,0","","","","","","","","","","","5","","","","","","20020930","+,2,0","1","","20020927",",1,0","","","","","","","0","2,,0,30,+","85.1","1,,0,27,","","","","","189.7","1,,,0","0","2,,,0","","","","","",""
"USC00403200","2002-10","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","15","5,0","8","5,0","1","5,0","0",",0","0",",0","","","","","","","","","","","12","","","","20021031","+,,0","20021031","+,,0","","","20021011",",5,0","","","","","0",",,0,31,+","0",",,0,31,+","43.9","5,,0,11,","","","","","108.0","5,,,0","0",",,,0","","","","","",""
"USC00403200","2002-11","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","9","3,0","8","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","5","","","","20021130","+,,0","20021130","+,,0","1","","20021116","+,3,0","","","","","0",",,0,30,+","0",",,0,30,+","17.0","3,,0,16,+","","","","","78.4","3,,,0","0",",,,0","","","","","",""
"USC00403200","2002-12","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0","3,0","","","","","","","","","","","3","","","","20021231","+,,0","20021231","+,3,0","","","","","","","","","0",",,0,31,+","0","3,,0,31,+","","","","","","","","","0","3,,,0","","","","","",""
"USC00403200","2003-02","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20030228","+,,0","20030228","+,,0","","","","","","","","","0",",,0,28,+","0",",,0,28,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2003-10","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0","1,0","0",",0","","","","","","","","","","","","","","","20031031","+,1,0","20031031","+,,0","","","","","","","","","0","1,,0,31,+","0",",,0,31,+","","","","","","","15.1","3,a,,0","0",",,,0","","","","","",""
"USC00403200","2004-01","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0","2,0","0","1,0","","","","","","","","","","","","","","","20040131","+,2,0","20040131","+,1,0","","","","","","","","","0","2,,0,31,+","0","1,,0,31,+","","","","","","","","","0","1,,,0","","","","","",""
"USC00403200","2004-02","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","0.0","2,0","","","","","","","","","","","0","2,0","16","2,0","2","2,0","0","2,0","0","2,0","","","20040208",",2,0","","","","","","","","","20040221","+,2,0","-7.8","2,0,08,","","","","","","","16.1","2,0,21,+","398.2","2,0","123.4","5,a,,0","","","3.58","2,0","8.21","2,,,0","-1.05","2,,,0"
"USC00403200","2004-03","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","4.5","5,0","","","","","","","0","5,0","0","5,0","0","5,0","4","5,0","0","5,0","5","5,0","0","5,0","","","20040310",",5,0","20040331","+,5,0","20040331","+,5,0","","","","","20040328",",5,0","-2.8","5,0,10,","0","5,,0,31,+","0","5,,0,31,+","","","27.2","5,0,28,","185.9","5,0","","","0","5,,,0","11.36","5,0","16.58","5,,,0","6.13","5,,,0"
"USC00403200","2004-04","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20040430","+,,0","20040430","+,,0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","40.9",",a,,0","0",",,,0","","","","","",""
"USC00403200","2004-05","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20040531","+,,0","20040531","+,,0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","54.1","5,a,,0","0",",,,0","","","","","",""
"USC00403200","2004-08","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0","1,0","0",",0","","","","","","","","","","","","","","","20040831","+,1,0","20040831","+,,0","","","","","","","","","0","1,,0,31,+","0",",,0,31,+","","","","","","","116.1","1,a,,0","0",",,,0","","","","","",""
"USC00403200","2004-09","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20040930","+,,0","20040930","+,,0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2004-11","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20041130","+,,0","20041130","+,,0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2004-12","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20041231","+,,0","20041231","+,,0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2005-03","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0","1,0","","","","","","","","","","","","","","","20050331","+,,0","20050331","+,1,0","","","","","","","","","0",",,0,31,+","0","1,,0,31,+","","","","","","","","","0","1,,,0","","","","","",""
"USC00403200","2005-04","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20050430","+,,0","20050430","+,,0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","79.3","2,a,,0","0",",,,0","","","","","",""
"USC00403200","2005-05","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20050531","+,,0","20050531","+,,0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2005-06","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20050630","+,,0","20050630","+,,0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2005-07","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20050731","+,,0","20050731","+,,0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","0",",,,0","","","","","",""
"USC00403200","2005-08","36.05556","-86.80667","344.4","FOREST HILLS DYER OBSERVATORY, TN US","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20050831","+,,0","20050831","+,,0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","0",",,,0","","","","","",""
