"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"NOE00133075","1969-12","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","31",",","19691223",",,E","300",",,E,23,"
"NOE00133075","1970-01","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","31",",","19700119","+,,E","500",",,E,19,+"
"NOE00133075","1970-02","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","28",",","19700225",",,E","670",",,E,25,"
"NOE00133075","1970-03","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","31",",","19700310",",,E","840",",,E,10,"
"NOE00133075","1970-04","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","30",",","19700409",",,E","490",",,E,09,"
"NOE00133075","1970-05","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","5",",","19700501",",,E","50",",,E,01,"
"NOE00133075","1970-06","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","0",",","19700630","+,,E","0",",,E,30,+"
"NOE00133075","1970-07","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","0",",","19700731","+,,E","0",",,E,31,+"
"NOE00133075","1970-08","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","0",",","19700831","+,,E","0",",,E,31,+"
"NOE00133075","1970-09","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","0",",","19700930","+,,E","0",",,E,30,+"
"NOE00133075","1970-10","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","2",",","19701030",",,E","60",",,E,30,"
"NOE00133075","1970-11","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","21",",","19701114",",,E","520",",,E,14,"
"NOE00133075","1970-12","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","4",",","19701202",",,E","60",",,E,02,"
"NOE00133075","1971-01","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","7",",","19710131",",,E","60",",,E,31,"
"NOE00133075","1971-02","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","18",",","19710222","+,,E","210",",,E,22,+"
"NOE00133075","1971-03","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","31",",","19710320",",,E","270",",,E,20,"
"NOE00133075","1971-04","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","4",",","19710402","+,,E","80",",,E,02,+"
"NOE00133075","1971-05","58.6669","7.8008","212.0","BYGLANDSFJORD SOLBAKKEN, NO","0",",","19710531","+,,E","0",",,E,31,+"
