"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00201522","1911-02","43.1936","-84.1113","189.0","CHESANING, MI US","7",",6","5",",6","0",",6","","","","","","","","","","","19110214",",,6","","","","","12.2",",,6,14,","43.3",",,,6","",""
"USC00201522","1911-04","43.1936","-84.1113","189.0","CHESANING, MI US","8",",6","6",",6","0",",6","","","","","","","","","","","19110405",",,6","","","","","22.4",",,6,05,","45.6",",,,6","",""
"USC00201522","1912-02","43.1936","-84.1113","189.0","CHESANING, MI US","4","3,6","3","3,6","0","3,6","","","","","","","","","","","19120222",",3,6","","","","","12.7","3,,6,22,","25.3","3,,,6","",""
"USC00201522","1912-03","43.1936","-84.1113","189.0","CHESANING, MI US","4",",6","3",",6","0",",6","","","","","","","","","","","19120315",",,6","","","","","6.1",",,6,15,","17.6",",,,6","",""
"USC00201522","1912-04","43.1936","-84.1113","189.0","CHESANING, MI US","8",",6","8",",6","0",",6","","","","","","","","","","","19120429",",,6","","","","","13.2",",,6,29,","69.8",",,,6","",""
"USC00201522","1914-03","43.1936","-84.1113","189.0","CHESANING, MI US","6","1,6","5","1,6","0","1,6","","","2",",6","","","","","19140323","+,,6","19140327","+,1,6","","","51",",,6,23,+","9.7","1,,6,27,+","33.4","1,,,6","102",",,,6"
"USC00201522","1914-04","43.1936","-84.1113","189.0","CHESANING, MI US","10",",6","5",",6","0",",6","","","1",",6","","","","","19140406",",,6","19140425",",,6","","","25",",,6,06,","16.3",",,6,25,","42.6",",,,6","38",",,,6"
"USC00201522","1914-05","43.1936","-84.1113","189.0","CHESANING, MI US","8",",6","8",",6","0",",6","","","0","2,6","","","","","19140531","+,2,6","19140525",",,6","","","0","2,,6,31,+","16.0",",,6,25,","61.4",",,,6","0","2,,,6"
"USC00201522","1915-03","43.1936","-84.1113","189.0","CHESANING, MI US","3",",6","2",",6","0",",6","","","","","","","","","","","19150307",",,6","","","","","2.8",",,6,07,","5.8",",,,6","",""
"USC00201522","1915-04","43.1936","-84.1113","189.0","CHESANING, MI US","3","2,6","2","2,6","0","2,6","","","0","2,6","","","","","19150430","+,2,6","19150410",",2,6","","","0","2,,6,30,+","14.7","2,,6,10,","20.6","2,,,6","0","2,,,6"
"USC00201522","1915-05","43.1936","-84.1113","189.0","CHESANING, MI US","10",",6","8",",6","0",",6","","","0","2,6","","","","","19150531","+,2,6","19150504",",,6","","","0","2,,6,31,+","17.8",",,6,04,","50.5",",,,6","0","2,,,6"
"USC00201522","1916-03","43.1936","-84.1113","189.0","CHESANING, MI US","8","5,6","4","5,6","0","5,6","","","","","5","","","","","","19160327",",5,6","","","","","24.4","5,,6,27,","49.9","5,,,6","",""
"USC00201522","1916-04","43.1936","-84.1113","189.0","CHESANING, MI US","10",",6","4",",6","0",",6","","","0",",6","","","","","19160430","+,,6","19160419",",,6","","","0",",,6,30,+","5.8",",,6,19,","26.5",",,,6","0",",,,6"
"USC00201522","1916-05","43.1936","-84.1113","189.0","CHESANING, MI US","13",",6","10",",6","2",",6","","","0","2,6","","","","","19160531","+,2,6","19160510",",,6","","","0","2,,6,31,+","29.2",",,6,10,","111.0",",,,6","0","2,,,6"
"USC00201522","1917-03","43.1936","-84.1113","189.0","CHESANING, MI US","8",",6","8",",6","0",",6","","","","","","","","","","","19170327",",,6","","","","","15.2",",,6,27,","55.3",",,,6","",""
"USC00201522","1917-04","43.1936","-84.1113","189.0","CHESANING, MI US","11",",6","10",",6","0",",6","","","0",",6","","","","","19170430","+,,6","19170406",",,6","","","0",",,6,30,+","23.4",",,6,06,","104.1",",,,6","0",",,,6"
"USC00201522","1917-05","43.1936","-84.1113","189.0","CHESANING, MI US","7",",6","7",",6","1",",6","","","0",",6","","","","","19170531","+,,6","19170522",",,6","","","0",",,6,31,+","26.7",",,6,22,","66.0",",,,6","0",",,,6"
"USC00201522","1918-03","43.1936","-84.1113","189.0","CHESANING, MI US","7",",6","4",",6","0",",6","","","","","1","","","","","","19180310",",,6","","","","","17.8",",,6,10,","60.2",",,,6","",""
"USC00201522","1918-04","43.1936","-84.1113","189.0","CHESANING, MI US","13",",6","7",",6","0",",6","","","","","","","","","","","19180418",",,6","","","","","15.2",",,6,18,","60.3",",,,6","",""
"USC00201522","1918-05","43.1936","-84.1113","189.0","CHESANING, MI US","13",",6","8",",6","1",",6","","","","","","","","","","","19180526",",,6","","","","","40.6",",,6,26,","99.1",",,,6","",""
"USC00201522","1919-03","43.1936","-84.1113","189.0","CHESANING, MI US","10",",6","8",",6","0",",6","","","","","","","","","","","19190318",",,6","","","","","21.1",",,6,18,","91.4",",,,6","",""
"USC00201522","1919-04","43.1936","-84.1113","189.0","CHESANING, MI US","16",",6","8",",6","0",",6","","","","","1","","","","","","19190416",",,6","","","","","21.3",",,6,16,","69.8",",,,6","",""
"USC00201522","1919-05","43.1936","-84.1113","189.0","CHESANING, MI US","12",",6","8",",6","1",",6","","","","","","","","","","","19190504",",,6","","","","","37.6",",,6,04,","110.4",",,,6","",""
"USC00201522","1920-03","43.1936","-84.1113","189.0","CHESANING, MI US","12",",6","7",",6","0",",6","","","","","2","","","","","","19200312","+,,6","","","","","17.8",",,6,12,+","85.1",",,,6","",""
"USC00201522","1920-04","43.1936","-84.1113","189.0","CHESANING, MI US","18",",6","7",",6","0",",6","","","","","","","","","","","19200421",",,6","","","","","22.4",",,6,21,","68.9",",,,6","",""
"USC00201522","1920-05","43.1936","-84.1113","189.0","CHESANING, MI US","9",",6","4",",6","0",",6","","","","","","","","","","","19200511",",,6","","","","","24.4",",,6,11,","48.8",",,,6","",""
"USC00201522","1921-03","43.1936","-84.1113","189.0","CHESANING, MI US","18",",6","11",",6","0",",6","","","","","1","","","","","","19210309",",,6","","","","","14.0",",,6,09,","85.6",",,,6","",""
"USC00201522","1921-04","43.1936","-84.1113","189.0","CHESANING, MI US","14",",6","8",",6","1",",6","","","","","","","","","","","19210422",",,6","","","","","49.3",",,6,22,","111.3",",,,6","",""
"USC00201522","1921-05","43.1936","-84.1113","189.0","CHESANING, MI US","6",",6","3",",6","0",",6","","","","","","","","","","","19210524",",,6","","","","","18.0",",,6,24,","33.0",",,,6","",""
"USC00201522","1922-03","43.1936","-84.1113","189.0","CHESANING, MI US","12",",6","5",",6","0",",6","","","","","1","","","","","","19220320",",,6","","","","","20.8",",,6,20,","66.7",",,,6","",""
"USC00201522","1922-04","43.1936","-84.1113","189.0","CHESANING, MI US","11",",6","8",",6","1",",6","","","","","","","","","","","19220411",",,6","","","","","35.1",",,6,11,","78.7",",,,6","",""
"USC00201522","1922-05","43.1936","-84.1113","189.0","CHESANING, MI US","9",",6","6",",6","1",",6","","","","","","","","","","","19220519",",,6","","","","","25.9",",,6,19,","63.8",",,,6","",""
"USC00201522","1923-03","43.1936","-84.1113","189.0","CHESANING, MI US","18",",6","7",",6","0",",6","","","","","1","","","","","","19230312",",,6","","","","","18.3",",,6,12,","71.6",",,,6","",""
"USC00201522","1923-04","43.1936","-84.1113","189.0","CHESANING, MI US","13",",6","5",",6","0",",6","","","","","","","","","","","19230404",",,6","","","","","7.9",",,6,04,","35.4",",,,6","",""
"USC00201522","1923-05","43.1936","-84.1113","189.0","CHESANING, MI US","9",",6","7",",6","2",",6","","","","","","","","","","","19230517",",,6","","","","","32.5",",,6,17,","117.6",",,,6","",""
"USC00201522","1924-03","43.1936","-84.1113","189.0","CHESANING, MI US","7","3,6","5","3,6","0","3,6","","","","","","","","","","","19240330",",3,6","","","","","9.4","3,,6,30,","25.3","3,,,6","",""
"USC00201522","1924-04","43.1936","-84.1113","189.0","CHESANING, MI US","12",",6","5",",6","0",",6","","","","","","","","","","","19240420",",,6","","","","","10.4",",,6,20,","40.7",",,,6","",""
"USC00201522","1924-05","43.1936","-84.1113","189.0","CHESANING, MI US","11","1,6","8","1,6","0","1,6","","","","","1","","","","","","19240524",",1,6","","","","","20.8","1,,6,24,","84.5","1,,,6","",""
"USC00201522","1925-03","43.1936","-84.1113","189.0","CHESANING, MI US","9",",6","4",",6","1",",6","","","","","1","","","","","","19250319",",,6","","","","","26.2",",,6,19,","55.7",",,,6","",""
"USC00201522","1925-04","43.1936","-84.1113","189.0","CHESANING, MI US","8",",6","4",",6","0",",6","","","","","","","","","","","19250419",",,6","","","","","20.3",",,6,19,","43.6",",,,6","",""
"USC00201522","1925-05","43.1936","-84.1113","189.0","CHESANING, MI US","8",",6","5",",6","0",",6","","","","","","","","","","","19250501",",,6","","","","","9.4",",,6,01,","25.7",",,,6","",""
"USC00201522","1926-03","43.1936","-84.1113","189.0","CHESANING, MI US","8",",6","4",",6","0",",6","10","3,6","","","","","19260316",",3,6","","","19260316",",,6","178","3,,6,16,","","","9.4",",,6,16,","26.0",",,,6","",""
"USC00201522","1926-04","43.1936","-84.1113","189.0","CHESANING, MI US","6",",6","6",",6","1",",6","","","","","","","","","","","19260401",",,6","","","","","28.4",",,6,01,","78.8",",,,6","",""
"USC00201522","1926-05","43.1936","-84.1113","189.0","CHESANING, MI US","11",",6","5",",6","0",",6","","","","","","","","","","","19260522",",,6","","","","","25.1",",,6,22,","75.6",",,,6","",""
"USC00201522","1927-03","43.1936","-84.1113","189.0","CHESANING, MI US","13",",6","9",",6","0",",6","","","0","2,6","","","","","19270320",",2,6","19270326",",,6","","","13","2,,6,20,","14.0",",,6,26,","53.7",",,,6","13","2,,,6"
"USC00201522","1927-04","43.1936","-84.1113","189.0","CHESANING, MI US","9",",6","8",",6","0",",6","","","","","","","","","","","19270420",",,6","","","","","17.5",",,6,20,","59.3",",,,6","",""
"USC00201522","1927-05","43.1936","-84.1113","189.0","CHESANING, MI US","18",",6","9",",6","2",",6","","","","","","","","","","","19270523",",,6","","","","","37.3",",,6,23,","153.1",",,,6","",""
"USC00201522","1928-03","43.1936","-84.1113","189.0","CHESANING, MI US","12",",6","4",",6","0",",6","","","9","4,6","2","","","","19280327",",4,6","19280327",",,6","","","127","4,,6,27,","21.8",",,6,27,","53.0",",,,6","660","4,,,6"
"USC00201522","1928-04","43.1936","-84.1113","189.0","CHESANING, MI US","13",",6","8",",6","0",",6","","","0","5,6","","","","","19280425","+,5,6","19280407",",,6","","","0","5,T,6,25,+","14.7",",,6,07,","50.3",",,,6","0","5,T,,6"
"USC00201522","1928-05","43.1936","-84.1113","189.0","CHESANING, MI US","12",",6","6",",6","0",",6","","","","","","","","","","","19280517",",,6","","","","","17.3",",,6,17,","48.6",",,,6","",""
"USC00201522","1929-03","43.1936","-84.1113","189.0","CHESANING, MI US","7",",6","3",",6","0",",6","","","","","","","","","","","19290316",",,6","","","","","17.8",",,6,16,","33.6",",,,6","",""
"USC00201522","1929-04","43.1936","-84.1113","189.0","CHESANING, MI US","14",",6","9",",6","1",",6","","","","","","","","","","","19290401",",,6","","","","","57.7",",,6,01,","140.6",",,,6","",""
"USC00201522","1929-05","43.1936","-84.1113","189.0","CHESANING, MI US","10","1,6","8","1,6","1","1,6","","","","","","","","","","","19290524",",1,6","","","","","41.7","1,,6,24,","136.0","1,,,6","",""
"USC00201522","1930-02","43.1936","-84.1113","189.0","CHESANING, MI US","10",",6","6",",6","1",",6","","","3","2,6","1","","","","19300203",",2,6","19300225",",,6","","","76","2,,6,03,","37.1",",,6,25,","71.2",",,,6","163","2,,,6"
"USC00201522","1930-03","43.1936","-84.1113","189.0","CHESANING, MI US","6",",6","2",",6","0",",6","","","","","","","","","","","19300326",",,6","","","","","15.0",",,6,26,","20.9",",,,6","",""
