"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013987","1948-11","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","876.7","0","0.3",",0","9",",0","2",",0","1",",0","0",",0","0",",0","0",",0","12",",0","0",",0","3",",0","0",",0","9","","","","19481129","+,,0","19481130","+,,0","19481128","+,,0","1","","19481101",",,0","19481104",",,0","-6.7",",0,29,+","0",",,0,30,+","0",",T,0,28,+","30.5",",,0,01,","26.1",",0,04,","440.1","0","305.3",",0","44.4",",,,0","","","","","","","0",",T,,0","8.17",",0","13.86",",,,0","2.47",",,,0","","","","","","","","","","","","","",""
"USW00013987","1948-12","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","876.7","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","22",",0","2",",0","2",",0","0",",0","8","","","","19481230",",,0","19481231","+,,0","19481223",",,0","2","","19481224",",,0","19481213",",,0","-11.1",",0,30,","0",",,0,31,+","0",",T,0,23,","20.3",",,0,24,","24.4",",0,13,","873.6","0","433.5",",0","30.5",",,,0","","","","","","","0",",T,,0","4.35",",0","9.96",",,,0","-1.26",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-01","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","0.0","0","0.0",",0","14",",0","9",",0","3",",0","12",",0","3",",0","1",",0","24",",0","12",",0","0",",0","0",",0","16","","","","19490130",",,0","19490128","+,,0","19490110",",,0","1","","19490123",",,0","19490103",",,0","-20.6",",0,30,","102",",,0,28,+","64",",,0,10,","34.0",",,0,23,","18.3",",0,03,","1452.4","0","578.8",",0","176.8",",,,0","","","","","","","183",",,,0","-0.34",",0","4.32",",,,0","-5.00",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-02","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","5",",0","0",",0","7",",0","1",",0","0",",0","19",",0","1",",0","0",",0","0",",0","16","","","","19490201",",,0","19490201",",,0","19490213",",,0","1","","19490214",",,0","19490218",",,0","-12.2",",0,01,","51",",,0,01,","25",",,0,13,","19.6",",,0,14,","18.9",",0,18,","1869.7","0","417.3",",0","48.6",",,,0","","","","","","","25",",,,0","3.43",",0","9.16",",,,0","-2.31",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-03","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","6",",0","1",",0","1",",0","1",",0","0",",0","15",",0","0",",0","8",",0","0",",0","10","","","","19490315",",,0","19490309",",,0","19490301",",,0","5","","19490321",",,0","19490329",",,0","-8.3",",0,15,","25",",,0,09,","46",",,0,01,","30.0",",,0,21,","25.6",",0,29,","2197.4","0","327.7",",0","71.8",",,,0","","","","","","","61",",,,0","7.76",",0","13.66",",,,0","1.87",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-04","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","17.0","0","17.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","16",",0","0",",0","9","","","","19490416",",,0","19490430","+,,0","19490430","+,,0","4","","19490410",",,0","19490425","+,,0","-1.1",",0,16,","0",",,0,30,+","0",",,0,30,+","27.4",",,0,10,","30.6",",0,25,+","2352.4","0","155.0",",0","76.9",",,,0","","","","","","","0",",,,0","13.73",",0","20.04",",,,0","7.43",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-05","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","109.2","0","92.2",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","3","","","","19490511",",,0","19490531","+,,0","19490519",",,0","11","","19490519",",,0","19490531",",,0","8.9",",0,11,","0",",,0,31,+","0",",T,0,19,","44.5",",,0,19,","35.0",",0,31,","2362.7","0","10.3",",0","172.7",",,,0","","","","","","","0",",T,,0","20.97",",0","27.05",",,,0","14.89",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-06","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","324.1","0","214.9",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","3","","","","19490616","+,,0","19490630","+,,0","19490630","+,,0","10","","19490603",",,0","19490630","+,,0","14.4",",0,16,+","0",",,0,30,+","0",",,0,30,+","36.1",",,0,03,","36.1",",0,30,+","2362.7","0","0.0",",0","109.5",",,,0","","","","","","","0",",,,0","25.50",",0","31.48",",,,0","19.51",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-07","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","584.4","0","260.3",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","10","","","","19490731",",,0","19490731","+,,0","19490731","+,,0","10","","19490705",",,0","19490702","+,,0","15.6",",0,31,","0",",,0,31,+","0",",,0,31,+","36.6",",,0,05,","36.7",",0,02,+","0.0","0","0.0",",0","119.2",",,,0","","","","","","","0",",,,0","26.73",",0","32.40",",,,0","21.06",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-08","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","784.3","0","199.9",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","6","","","","19490821",",,0","19490831","+,,0","19490831","+,,0","6","","19490813",",,0","19490813",",,0","10.6",",0,21,","0",",,0,31,+","0",",,0,31,+","47.5",",,0,13,","37.2",",0,13,","0.0","0","0.0",",0","65.0",",,,0","","","","","","","0",",,,0","24.78",",0","31.56",",,,0","18.00",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-09","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","829.3","0","45.0",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","7","","","","19490929",",,0","19490930","+,,0","19490930","+,,0","6","","19490918",",,0","19490912",",,0","2.2",",0,29,","0",",,0,30,+","0",",,0,30,+","57.9",",,0,18,","32.2",",0,12,","49.2","0","49.2",",0","149.5",",,,0","","","","","","","0",",,,0","18.20",",0","24.32",",,,0","12.07",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-10","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","862.0","0","32.7",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","6","","","","19491031",",,0","19491031","+,,0","19491031","+,,0","3","","19491021",",,0","19491020",",,0","-3.3",",0,31,","0",",,0,31,+","0",",,0,31,+","27.4",",,0,21,","29.4",",0,20,","172.3","0","123.1",",0","77.0",",,,0","","","","","","","0",",,,0","15.42",",0","21.52",",,,0","9.32",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-11","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","867.8","0","5.8",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","7",",0","0",",0","2","","","","19491122","+,,0","19491130","+,,0","19491130","+,,0","1","","19491111",",,0","19491111",",,0","-5.6",",0,22,+","0",",,0,30,+","0",",,0,30,+","12.7",",,0,11,","27.2",",0,11,","425.6","0","253.3",",0","13.5",",,,0","","","","","","","0",",,,0","10.08",",0","16.91",",,,0","3.25",",,,0","","","","","","","","","","","","","",""
"USW00013987","1949-12","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","867.8","0","0.0",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","21",",0","1",",0","1",",0","0",",0","10","","","","19491215",",,0","19491222",",,0","19491226","+,,0","1","","19491221",",,0","19491211",",,0","-8.3",",0,15,","0",",T,0,22,","0",",T,0,26,+","28.2",",,0,21,","23.3",",0,11,","850.9","0","425.3",",0","84.9",",,,0","","","","","","","0",",T,,0","4.61",",0","10.07",",,,0","-0.85",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-01","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","5",",0","1",",0","9",",0","2",",0","0",",0","24",",0","7",",0","2",",0","0",",0","17","","","","19500104",",,0","19500131","+,,0","19500103",",,0","3","","19500103",",,0","19500124",",,0","-15.6",",0,04,","51",",,0,31,+","51",",,0,03,","38.6",",,0,03,","25.0",",0,24,","1321.8","0","470.9",",0","77.8",",,,0","","","","","","","79",",,,0","3.14",",0","9.37",",,,0","-3.08",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-02","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","4",",0","0",",0","1",",0","0",",0","0",",0","19",",0","2",",0","0",",0","0",",0","12","","","","19500203",",,0","19500201",",,0","19500214",",,0","3","","19500211",",,0","19500217",",,0","-7.8",",0,03,","51",",,0,01,","0",",T,0,14,","13.7",",,0,11,","19.4",",0,17,","1693.8","0","372.0",",0","41.6",",,,0","","","","","","","0",",T,,0","5.05",",0","11.15",",,,0","-1.06",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-03","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","1",",0","1",",0","0",",0","16",",0","2",",0","5",",0","0",",0","10","","","","19500313",",,0","19500312",",,0","19500312",",,0","3","","19500315",",,0","19500325",",,0","-9.4",",0,13,","25",",,0,12,","25",",,0,12,","8.4",",,0,15,","25.0",",0,25,","2065.4","0","371.6",",0","21.7",",,,0","","","","","","","25",",,,0","6.35",",0","12.27",",,,0","0.42",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-04","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","11.9","0","11.9",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","15",",0","0",",0","3","","","","19500413","+,,0","19500430","+,,0","19500430","+,,0","6","","19500428",",,0","19500424","+,,0","-3.3",",0,13,+","0",",,0,30,+","0",",,0,30,+","29.7",",,0,28,","28.3",",0,24,+","2252.6","0","187.2",",0","54.0",",,,0","","","","","","","0",",,,0","12.49",",0","18.81",",,,0","6.16",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-05","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","64.8","0","52.9",",0","14",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","14","","","","19500501",",,0","19500531","+,,0","19500531","+,,0","10","","19500510",",,0","19500524","+,,0","7.2",",0,01,","0",",,0,31,+","0",",,0,31,+","31.5",",,0,10,","29.4",",0,24,+","2285.8","0","33.2",",0","117.7",",,,0","","","","","","","0",",,,0","18.97",",0","24.09",",,,0","13.85",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-06","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","234.7","0","169.9",",0","7",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","2","","","","19500604",",,0","19500630","+,,0","19500630","+,,0","8","","19500628",",,0","19500626",",,0","8.9",",0,04,","0",",,0,30,+","0",",,0,30,+","43.2",",,0,28,","36.7",",0,26,","2295.8","0","10.0",",0","121.2",",,,0","","","","","","","0",",,,0","23.66",",0","29.23",",,,0","18.09",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-07","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","360.6","0","125.9","1,0","15",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","1","1,0","15","","","","19500714",",,0","19500731","+,,0","19500731","+,,0","8","","19500709",",,0","19500702",",1,0","12.2",",0,14,","0",",,0,31,+","0",",,0,31,+","71.9",",,0,09,","32.2","1,0,02,","0.0","0","0.0","1,0","288.6",",,,0","","","","","","","0",",,,0","22.52","1,0","27.04","1,,,0","17.99",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-08","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","484.9","0","124.3",",0","11",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","13","","","","19500821",",,0","19500831","+,,0","19500831","+,,0","10","","19500826",",,0","19500813",",,0","7.8",",0,21,","0",",,0,31,+","0",",,0,31,+","80.3",",,0,26,","32.8",",0,13,","6.4","0","6.4",",0","194.6",",,,0","","","","","","","0",",,,0","22.14",",0","27.21",",,,0","17.06",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-09","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","543.5","0","58.6",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","16","","","","19500925",",,0","19500930","+,,0","19500930","+,,0","7","","19500915",",,0","19500919",",,0","8.3",",0,25,","0",",,0,30,+","0",",,0,30,+","31.5",",,0,15,","30.0",",0,19,","21.9","0","15.5",",0","52.6",",,,0","","","","","","","0",",,,0","19.77",",0","24.87",",,,0","14.66",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-10","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","606.3","0","62.8",",0","3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","6","","","","19501009","+,,0","19501031","+,,0","19501031","+,,0","1","","19501002",",,0","19501015",",,0","4.4",",0,09,+","0",",,0,31,+","0",",,0,31,+","38.6",",,0,02,","31.1",",0,15,","76.7","0","54.8",",0","65.2",",,,0","","","","","","","0",",,,0","18.59",",0","25.22",",,,0","11.96",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-11","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","606.3","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","17",",0","1",",0","5",",0","0",",0","3","","","","19501124",",,0","19501123",",,0","19501123",",,0","2","","19501119",",,0","19501115",",,0","-12.2",",0,24,","0",",T,0,23,","0",",T,0,23,","11.2",",,0,19,","25.0",",0,15,","443.5","0","366.8",",0","11.2",",,,0","","","","","","","0",",T,,0","6.11",",0","12.85",",,,0","-0.63",",,,0","","","","","","","","","","","","","",""
"USW00013987","1950-12","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","606.3","0","0.0",",0","2",",0","0",",0","0",",0","2",",0","0",",0","1",",0","25",",0","3",",0","1",",0","0",",0","6","","","","19501206",",,0","19501207","+,,0","19501205",",,0","","","19501205",",,0","19501201",",,0","-18.3",",0,06,","25",",,0,07,+","20",",,0,05,","2.0",",,0,05,","22.2",",0,01,","966.5","0","523.0",",0","2.8",",,,0","","","","","","","20",",,,0","1.46",",0","7.42",",,,0","-4.49",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-01","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","5",",0","1",",0","1",",0","1",",0","1",",0","23",",0","5",",0","0",",0","0",",0","7","","","","19510129",",,0","19510131",",,0","19510131",",,0","1","","19510102",",,0","19510119",",,0","-17.8",",0,29,","51",",,0,31,","51",",,0,31,","30.2",",,0,02,","20.6",",0,19,","1468.4","0","501.9",",0","54.7",",,,0","","","","","","","51",",,,0","2.14",",0","7.71",",,,0","-3.43",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-02","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","7",",0","2",",0","7",",0","2",",0","1",",0","13",",0","5",",0","3",",0","0",",0","11","","","","19510201",",,0","19510215",",,0","19510214",",,0","2","","19510220",",,0","19510211",",,0","-20.6",",0,01,","76",",,0,15,","56",",,0,14,","39.6",",,0,20,","22.2",",0,11,","1862.5","0","394.1",",0","132.8",",,,0","","","","","","","94",",,,0","4.26",",0","10.12",",,,0","-1.60",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-03","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","16",",0","2",",0","7",",0","0",",0","4","","","","19510321","+,,0","19510314","+,,0","19510329","+,,0","","","19510310",",,0","19510322",",,0","-6.7",",0,21,+","0",",T,0,14,+","0",",T,0,29,+","21.1",",,0,10,","24.4",",0,22,","2215.9","0","353.4",",0","38.1",",,,0","","","","","","","0",",T,,0","6.93",",0","13.42",",,,0","0.45",",,,0","","","","","","","","","","","","","",""
"USW00013987","1951-04","37.15222","-94.49524","296.4","JOPLIN REGIONAL AIRPORT, MO US","","","","","","","","","","","16.1","0","16.1",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","10",",0","0",",0","7","","","","19510416",",,0","19510430","+,,0","19510412","+,,0","3","","19510421",",,0","19510428","+,,0","-0.6",",0,16,","0",",,0,30,+","0",",T,0,12,+","13.0",",,0,21,","29.4",",0,28,+","2429.8","0","213.9",",0","64.0",",,,0","","","","","","","0",",T,,0","11.74",",0","16.93",",,,0","6.55",",,,0","","","","","","","","","","","","","",""
