"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014712","1949-01","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","0.0","X","0.0",",X","12",",X","9",",X","1",",X","1",",X","1",",X","0",",X","24",",X","2",",X","0",",X","0",",X","15","","","","19490130",",,X","19490131",",,X","19490131",",,X","","","19490105",",,X","19490119",",,X","-9.4",",X,30,","127",",,X,31,","165",",,X,31,","65.0",",,X,05,","14.4",",X,19,","","","501.0",",X","154.9",",,,X","170",",,,X","2.17",",X","6.21",",,,X","-1.87",",,,X","","","","","","","","","",""
"USW00014712","1949-02","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","0.0","X","0.0",",X","10",",X","10",",X","0",",X","12",",X","2",",X","0",",X","21",",X","2",",X","1",",X","0",",X","13","","","","19490203",",,X","19490210",",,X","19490210",",,X","","","19490222",",,X","19490215",",,X","-16.7",",X,03,","152",",,X,10,","160",",,X,10,","14.7",",,X,22,","22.8",",X,15,","","","465.5",",X","66.7",",,,X","287",",,,X","1.71",",X","7.10",",,,X","-3.69",",,,X","","","","","","","","","",""
"USW00014712","1949-03","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","2.0","X","2.0",",X","8",",X","5",",X","1",",X","3",",X","1",",X","0",",X","19",",X","1",",X","3",",X","0",",X","8","","","","19490320",",,X","19490319","+,,X","19490318",",,X","","","19490318",",,X","19490327",",,X","-12.2",",X,20,","51",",,X,19,+","91",",,X,18,","26.7",",,X,18,","26.7",",X,27,","","","410.0",",X","55.7",",,,X","91",",,,X","5.17",",X","10.86",",,,X","-0.52",",,,X","","","","","","","","","",""
"USW00014712","1949-04","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","2.3","X","0.3",",X","12",",X","8",",X","1",",X","0",",X","0",",X","0",",X","7",",X","0",",X","7",",X","0",",X","9","","","","19490405",",,X","19490401",",,X","19490401",",,X","4","","19490418",",,X","19490415",",,X","-2.8",",X,05,","0",",T,X,01,","0",",T,X,01,","36.3",",,X,18,","26.7",",X,15,","","","247.0",",X","105.0",",,,X","0",",T,,X","10.11",",X","16.41",",,,X","3.81",",,,X","","","","","","","","","",""
"USW00014712","1949-05","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","30.2","X","27.9",",X","12",",X","10",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","21",",X","2",",X","24","","","","19490530","+,,X","19490531","+,,X","19490531","+,,X","5","","19490522",",,X","19490506","+,,X","2.2",",X,30,+","0",",,X,31,+","0",",,X,31,+","11.7",",,X,22,","32.2",",X,06,+","","","90.2",",X","68.9",",,,X","0",",,,X","16.32",",X","23.05",",,,X","9.60",",,,X","","","","","","","","","",""
"USW00014712","1949-06","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","173.4","X","143.2",",X","9",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","5",",X","13","","","","19490609",",,X","19490630","+,,X","19490630","+,,X","2","","19490625",",,X","19490621",",,X","6.1",",X,09,","0",",,X,30,+","0",",,X,30,+","14.0",",,X,25,","36.1",",X,21,","","","9.2",",X","31.8",",,,X","0",",,,X","22.80",",X","29.28",",,,X","16.32",",,,X","","","","","","","","","",""
"USW00014712","1949-07","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","391.3","X","217.9","1,X","12","1,X","11","1,X","4","1,X","0","1,X","0","1,X","0","1,X","0","1,X","0","1,X","30","1,X","15","1,X","15","","","","19490701",",1,X","19490731","+,1,X","19490731","+,1,X","11","","19490717",",1,X","19490704",",1,X","13.3","1,X,01,","0","1,,X,31,+","0","1,,X,31,+","59.9","1,,X,17,","37.8","1,X,04,","0.0","X","0.0","1,X","196.4","1,,,X","0","1,,,X","25.60","1,X","31.31","1,,,X","19.89","1,,,X","","","","","","","","","",""
"USW00014712","1949-08","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","550.5","X","159.2",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","7",",X","23","","","","19490821",",,X","19490831","+,,X","19490831","+,,X","4","","19490818",",,X","19490810",",,X","7.2",",X,21,","0",",,X,31,+","0",",,X,31,+","8.6",",,X,18,","37.2",",X,10,","3.8","X","3.8",",X","25.1",",,,X","0",",,,X","23.34",",X","29.66",",,,X","17.03",",,,X","","","","","","","","","",""
"USW00014712","1949-09","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","576.1","X","25.6",",X","13",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","20",",X","1",",X","14","","","","19490925",",,X","19490930","+,,X","19490930","+,,X","3","","19490929",",,X","19490905",",,X","3.3",",X,25,","0",",,X,30,+","0",",,X,30,+","16.0",",,X,29,","32.2",",X,05,","77.1","X","73.3",",X","55.8",",,,X","0",",,,X","16.74",",X","22.78",",,,X","10.71",",,,X","","","","","","","","","",""
"USW00014712","1949-10","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","596.6","X","20.5",",X","11",",X","7",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","14",",X","0",",X","16","","","","19491028",",,X","19491031","+,,X","19491031","+,,X","","","19491025",",,X","19491010",",,X","-2.2",",X,28,","0",",,X,31,+","0",",,X,31,+","16.0",",,X,25,","31.1",",X,10,","204.4","X","127.3",",X","62.7",",,,X","0",",,,X","14.89",",X","20.65",",,,X","9.13",",,,X","","","","","","","","","",""
"USW00014712","1949-11","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","596.6","X","0.0",",X","7",",X","4",",X","0",",X","0",",X","0",",X","0",",X","16",",X","2",",X","1",",X","0",",X","10","","","","19491127",",,X","19491127",",,X","19491129","+,,X","1","","19491113",",,X","19491111",",,X","-7.8",",X,27,","0",",T,X,27,","0",",T,X,29,+","13.5",",,X,13,","21.1",",X,11,","596.8","X","392.4",",X","40.1",",,,X","0",",T,,X","5.25",",X","10.34",",,,X","0.16",",,,X","","","","","","","","","",""
"USW00014712","1949-12","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","596.6","X","0.0",",X","12",",X","9",",X","1",",X","0",",X","1",",X","0",",X","23",",X","2",",X","0",",X","0",",X","13","","","","19491217","+,,X","19491211","+,,X","19491207",",,X","","","19491226",",,X","19491222",",,X","-10.6",",X,17,+","0",",T,X,11,+","51",",,X,07,","27.7",",,X,26,","15.6",",X,22,","1112.8","X","516.0",",X","88.9",",,,X","69",",,,X","1.69",",X","6.29",",,,X","-2.92",",,,X","","","","","","","","","",""
"USW00014712","1950-01","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","0.0","","0.0",",X","17",",X","8",",X","0",",X","0",",X","0",",X","0",",X","19",",X","4",",X","1",",X","0",",X","17","","","","19500120","+,,X","19500128","+,,X","19500112",",,X","","","19500110",",,X","19500126",",,X","-10.0",",X,20,+","0",",T,X,28,+","5",",,X,12,","18.3",",,X,10,","23.3",",X,26,","1570.9","","458.1",",X","71.7",",,,X","5",",,,X","3.55",",X","7.65",",,,X","-0.54",",,,X","","","","","","","","","",""
"USW00014712","1950-02","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","0.0","","0.0",",X","15",",X","10",",X","2",",X","1",",X","1",",X","0",",X","26",",X","6",",X","0",",X","0",",X","14","","","","19500221",",,X","19500201",",,X","19500201",",,X","","","19500209",",,X","19500209",",,X","-13.9",",X,21,","76",",,X,01,","97",",,X,01,","25.9",",,X,09,","10.0",",X,09,","2107.8","","536.9",",X","97.1",",,,X","97",",,,X","-0.84",",X","2.80",",,,X","-4.48",",,,X","","","","","","","","","",""
"USW00014712","1950-03","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","0.0","","0.0",",X","15",",X","9",",X","0",",X","1",",X","1",",X","0",",X","23",",X","3",",X","1",",X","0",",X","10","","","","19500304",",,X","19500302",",,X","19500302",",,X","1","","19500322",",,X","19500328",",,X","-13.9",",X,04,","25",",,X,02,","41",",,X,02,","21.1",",,X,22,","22.2",",X,28,","2624.7","","516.9",",X","113.9",",,,X","61",",,,X","1.66",",X","6.68",",,,X","-3.36",",,,X","","","","","","","","","",""
"USW00014712","1950-04","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00014712","1999-03","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","","","","","0.0",",W","11",",W","9",",W","1",",W","4",",Z","2",",Z","0",",W","21",",W","1",",W","1",",W","0",",W","","","","","19990308",",,W","19990315",",,Z","19990314",",,Z","","","19990321",",,W","19990331",",,W","-10.0",",W,08,","127",",,Z,15,","137",",,Z,14,","27.7",",,W,21,","22.8",",W,31,","","","440.7",",W","90.3",",,,W","183",",,,Z","4.12",",W","9.45",",,,W","-1.21",",,,W","","","","","","","","","",""
"USW00014712","1999-04","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","3.3",",W","","","0.0",",W","13",",W","9",",W","0",",W","0",",Z","0",",Z","0",",W","2",",W","0",",W","4",",W","0",",W","","","","","19990425",",,W","19990430","+,,Z","19990411",",,Z","","","19990409",",,W","19990408",",,W","-0.6",",W,25,","0",",,Z,30,+","0",",T,Z,11,","23.6",",,W,09,","26.7",",W,08,","","","234.1",",W","81.4",",,,W","0",",T,,Z","10.53",",W","16.76",",,,W","4.30",",,,W","","","310",",W","320",",W","13.4",",W","16.5",",W"
"USW00014712","1999-05","40.37342","-75.95924","101.3","READING REGIONAL AIRPORT, PA US","2.7",",W","","","13.3",",W","7",",W","4",",W","0",",W","0",",Z","0",",Z","0",",W","0",",W","0",",W","21",",W","1",",W","","","","","19990501",",,W","19990531","+,,Z","19990531","+,,Z","","","19990508",",,W","19990531",",,W","4.4",",W,01,","0",",,Z,31,+","0",",,Z,31,+","18.3",",,W,08,","32.2",",W,31,","","","79.0",",W","45.1",",,,W","0",",,,Z","16.21",",W","22.75",",,,W","9.67",",,,W","","","240",",W","230",",W","11.6",",W","16.1",",W"
