"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00312280","1926-05","36.33333","-78.81667",,"DEEP CREEK, NC US","8",",6","6",",6","0",",6","0",",6","","","19260531","+,,6","19260531","+,,6","0",",,6,31,+","7.6",",,6,31,+","38.0",",,,6","0",",,,6"
"USC00312280","1926-06","36.33333","-78.81667",,"DEEP CREEK, NC US","11",",6","5",",6","1",",6","0",",6","","","19260630","+,,6","19260624",",,6","0",",,6,30,+","26.7",",,6,24,","67.8",",,,6","0",",,,6"
"USC00312280","1926-07","36.33333","-78.81667",,"DEEP CREEK, NC US","12",",6","10",",6","2",",6","0",",6","","","19260731","+,,6","19260725",",,6","0",",,6,31,+","42.4",",,6,25,","134.1",",,,6","0",",,,6"
"USC00312280","1926-08","36.33333","-78.81667",,"DEEP CREEK, NC US","9",",6","3",",6","1",",6","0",",6","1","","19260831","+,,6","19260819",",,6","0",",,6,31,+","35.3",",,6,19,","58.2",",,,6","0",",,,6"
"USC00312280","1926-09","36.33333","-78.81667",,"DEEP CREEK, NC US","7",",6","4",",6","0",",6","0",",6","","","19260930","+,,6","19260903",",,6","0",",,6,30,+","5.8",",,6,03,","18.9",",,,6","0",",,,6"
"USC00312280","1926-10","36.33333","-78.81667",,"DEEP CREEK, NC US","10",",6","3",",6","0",",6","0",",6","","","19261031","+,,6","19261013",",,6","0",",,6,31,+","10.2",",,6,13,","23.5",",,,6","0",",,,6"
"USC00312280","1926-11","36.33333","-78.81667",,"DEEP CREEK, NC US","10",",6","8",",6","1",",6","0",",6","","","19261121",",,6","19261116",",,6","0",",T,6,21,","25.4",",,6,16,","71.3",",,,6","0",",T,,6"
"USC00312280","1926-12","36.33333","-78.81667",,"DEEP CREEK, NC US","14",",6","7",",6","2",",6","","","","","","","19261228",",,6","","","43.2",",,6,28,","125.9",",,,6","",""
"USC00312280","1927-03","36.33333","-78.81667",,"DEEP CREEK, NC US","5",",6","5",",6","1",",6","1",",6","","","19270302",",,6","19270302",",,6","381",",,6,02,","38.1",",,6,02,","62.5",",,,6","381",",,,6"
"USC00312280","1927-04","36.33333","-78.81667",,"DEEP CREEK, NC US","8",",6","3",",6","0",",6","0",",6","","","19270430","+,,6","19270422",",,6","0",",,6,30,+","24.6",",,6,22,","36.7",",,,6","0",",,,6"
"USC00312280","1927-05","36.33333","-78.81667",,"DEEP CREEK, NC US","5",",6","3",",6","0",",6","0",",6","","","19270531","+,,6","19270527",",,6","0",",,6,31,+","16.3",",,6,27,","35.1",",,,6","0",",,,6"
"USC00312280","1927-06","36.33333","-78.81667",,"DEEP CREEK, NC US","9",",6","4",",6","1",",6","0",",6","","","19270630","+,,6","19270607",",,6","0",",,6,30,+","36.6",",,6,07,","80.0",",,,6","0",",,,6"
"USC00312280","1927-07","36.33333","-78.81667",,"DEEP CREEK, NC US","9",",6","8",",6","2",",6","0",",6","","","19270731","+,,6","19270714",",,6","0",",,6,31,+","40.6",",,6,14,","143.0",",,,6","0",",,,6"
"USC00312280","1927-08","36.33333","-78.81667",,"DEEP CREEK, NC US","11",",6","8",",6","2",",6","0",",6","","","19270831","+,,6","19270822",",,6","0",",,6,31,+","44.5",",,6,22,","126.3",",,,6","0",",,,6"
"USC00312280","1927-09","36.33333","-78.81667",,"DEEP CREEK, NC US","3",",6","3",",6","0",",6","0",",6","","","19270930","+,,6","19270901",",,6","0",",,6,30,+","24.1",",,6,01,","44.7",",,,6","0",",,,6"
"USC00312280","1927-10","36.33333","-78.81667",,"DEEP CREEK, NC US","5",",6","5",",6","2",",6","0",",6","","","19271031","+,,6","19271003",",,6","0",",,6,31,+","30.5",",,6,03,","99.0",",,,6","0",",,,6"
"USC00312280","1927-11","36.33333","-78.81667",,"DEEP CREEK, NC US","2",",6","2",",6","1",",6","0",",6","","","19271130","+,,6","19271116",",,6","0",",,6,30,+","31.8",",,6,16,","43.7",",,,6","0",",,,6"
"USC00312280","1927-12","36.33333","-78.81667",,"DEEP CREEK, NC US","6",",6","5",",6","2",",6","","","","","","","19271204",",,6","","","43.2",",,6,04,","127.5",",,,6","",""
"USC00312280","1928-01","36.33333","-78.81667",,"DEEP CREEK, NC US","4",",6","3",",6","0",",6","0",",6","","","19280131","+,,6","19280124",",,6","0",",,6,31,+","12.7",",,6,24,","27.0",",,,6","0",",,,6"
"USC00312280","1928-02","36.33333","-78.81667",,"DEEP CREEK, NC US","5",",6","3",",6","1",",6","0",",6","","","19280229","+,,6","19280208",",,6","0",",,6,29,+","28.4",",,6,08,","45.3",",,,6","0",",,,6"
"USC00312280","1928-03","36.33333","-78.81667",,"DEEP CREEK, NC US","5",",6","4",",6","0",",6","0",",6","","","19280331","+,,6","19280309",",,6","0",",,6,31,+","24.1",",,6,09,","74.2",",,,6","0",",,,6"
"USC00312280","1928-04","36.33333","-78.81667",,"DEEP CREEK, NC US","11",",6","9",",6","1",",6","0",",6","","","19280430","+,,6","19280428",",,6","0",",,6,30,+","68.6",",,6,28,","166.3",",,,6","0",",,,6"
