"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00446997","1895-03","37.133333","-80.566667","548.6","RADFORD, VA US","9",",6","9",",6","0",",6","1",",6","2","","18950321",",,6","18950302",",,6","102",",,6,21,","13.5",",,6,02,","70.7",",,,6","102",",,,6"
"USC00446997","1895-04","37.133333","-80.566667","548.6","RADFORD, VA US","14",",6","10",",6","1",",6","0",",6","","","18950404",",,6","18950408",",,6","0",",T,6,04,","46.0",",,6,08,","92.8",",,,6","0",",T,,6"
"USC00446997","1895-05","37.133333","-80.566667","548.6","RADFORD, VA US","11",",6","9",",6","0",",6","","","1","","","","18950516",",,6","","","16.3",",,6,16,","56.6",",,,6","",""
"USC00446997","1895-06","37.133333","-80.566667","548.6","RADFORD, VA US","10",",6","7",",6","0",",6","","","1","","","","18950622","+,,6","","","18.0",",,6,22,+","83.9",",,,6","",""
"USC00446997","1896-01","37.133333","-80.566667","548.6","RADFORD, VA US","6",",6","3",",6","0",",6","","","2","","","","18960124",",,6","","","19.8",",,6,24,","43.9",",,,6","",""
"USC00446997","1896-02","37.133333","-80.566667","548.6","RADFORD, VA US","9",",6","8",",6","0",",6","1",",6","","","18960220",",,6","18960203",",,6","25",",,6,20,","24.1",",,6,03,","78.3",",,,6","25",",,,6"
"USC00446997","1896-03","37.133333","-80.566667","548.6","RADFORD, VA US","13",",6","10",",6","1",",6","4",",6","2","","18960316","+,,6","18960330",",,6","51",",,6,16,+","48.3",",,6,30,","132.9",",,,6","152",",,,6"
"USC00446997","1896-04","37.133333","-80.566667","548.6","RADFORD, VA US","5",",6","4",",6","1",",6","","","","","","","18960401",",,6","","","26.4",",,6,01,","47.8",",,,6","",""
"USC00446997","1896-05","37.133333","-80.566667","548.6","RADFORD, VA US","10",",6","7",",6","0",",6","","","1","","","","18960501",",,6","","","21.3",",,6,01,","65.8",",,,6","",""
"USC00446997","1896-06","37.133333","-80.566667","548.6","RADFORD, VA US","11",",6","7",",6","2",",6","","","","","","","18960625",",,6","","","31.2",",,6,25,","97.5",",,,6","",""
"USC00446997","1897-01","37.133333","-80.566667","548.6","RADFORD, VA US","8",",6","5",",6","0",",6","5",",6","2","","18970128","+,,6","18970121",",,6","51",",,6,28,+","10.7",",,6,21,","28.7",",,,6","177",",,,6"
"USC00446997","1897-02","37.133333","-80.566667","548.6","RADFORD, VA US","13",",6","9",",6","2",",6","1",",6","","","18970202",",,6","18970221",",,6","25",",,6,02,","49.3",",,6,21,","156.8",",,,6","25",",,,6"
"USC00446997","1897-03","37.133333","-80.566667","548.6","RADFORD, VA US","12",",6","8",",6","0",",6","0",",6","2","","18970327",",,6","18970314",",,6","0",",T,6,27,","23.1",",,6,14,","95.4",",,,6","0",",T,,6"
"USC00446997","1897-04","37.133333","-80.566667","548.6","RADFORD, VA US","8",",6","4",",6","0",",6","","","","","","","18970405",",,6","","","17.3",",,6,05,","39.2",",,,6","",""
"USC00446997","1897-05","37.133333","-80.566667","548.6","RADFORD, VA US","9",",6","5",",6","1",",6","","","1","","","","18970502",",,6","","","25.9",",,6,02,","73.4",",,,6","",""
"USC00446997","1897-06","37.133333","-80.566667","548.6","RADFORD, VA US","11",",6","6",",6","0",",6","","","","","","","18970605",",,6","","","22.1",",,6,05,","54.3",",,,6","",""
"USC00446997","1898-01","37.133333","-80.566667","548.6","RADFORD, VA US","9",",6","5",",6","0",",6","1",",6","2","","18980131",",,6","18980125",",,6","51",",,6,31,","10.2",",,6,25,","30.7",",,,6","51",",,,6"
"USC00446997","1898-02","37.133333","-80.566667","548.6","RADFORD, VA US","3",",6","3",",6","0",",6","0",",6","1","","18980222","+,,6","18980218",",,6","0",",T,6,22,+","7.1",",,6,18,","19.8",",,,6","0",",T,,6"
"USC00446997","1898-03","37.133333","-80.566667","548.6","RADFORD, VA US","11",",6","9",",6","0",",6","3",",6","3","","18980304","+,,6","18980329",",,6","25",",,6,04,+","22.9",",,6,29,","74.8",",,,6","75",",,,6"
"USC00446997","1898-04","37.133333","-80.566667","548.6","RADFORD, VA US","7",",6","5",",6","0",",6","0",",6","","","18980407",",,6","18980414",",,6","0",",T,6,07,","15.7",",,6,14,","42.9",",,,6","0",",T,,6"
"USC00446997","1898-05","37.133333","-80.566667","548.6","RADFORD, VA US","11",",6","8",",6","2",",6","","","2","","","","18980523",",,6","","","40.4",",,6,23,","125.7",",,,6","",""
"USC00446997","1898-06","37.133333","-80.566667","548.6","RADFORD, VA US","9",",6","8",",6","0",",6","","","1","","","","18980618",",,6","","","21.6",",,6,18,","91.3",",,,6","",""
"USC00446997","1899-01","37.133333","-80.566667","548.6","RADFORD, VA US","8",",6","7",",6","1",",6","4",",6","","","18990131",",,6","18990107",",,6","102",",,6,31,","62.5",",,6,07,","128.0",",,,6","203",",,,6"
"USC00446997","1899-02","37.133333","-80.566667","548.6","RADFORD, VA US","12",",6","10",",6","1",",6","6",",6","","","18990216",",,6","18990227",",,6","76",",,6,16,","27.9",",,6,27,","102.2",",,,6","253",",,,6"
"USC00446997","1899-03","37.133333","-80.566667","548.6","RADFORD, VA US","11",",6","9",",6","2",",6","","","2","","","","18990319",",,6","","","27.7",",,6,19,","135.9",",,,6","",""
"USC00446997","1899-04","37.133333","-80.566667","548.6","RADFORD, VA US","9",",6","6",",6","0",",6","2",",6","4","","18990404",",,6","18990426",",,6","51",",,6,04,","22.9",",,6,26,","64.6",",,,6","76",",,,6"
"USC00446997","1899-05","37.133333","-80.566667","548.6","RADFORD, VA US","9",",6","9",",6","0",",6","","","2","","","","18990508",",,6","","","17.3",",,6,08,","87.6",",,,6","",""
"USC00446997","1899-06","37.133333","-80.566667","548.6","RADFORD, VA US","8",",6","8",",6","1",",6","","","2","","","","18990612",",,6","","","27.9",",,6,12,","88.9",",,,6","",""
"USC00446997","1899-07","37.133333","-80.566667","548.6","RADFORD, VA US","11",",6","9",",6","0",",6","","","4","","","","18990727",",,6","","","24.6",",,6,27,","95.3",",,,6","",""
"USC00446997","1899-08","37.133333","-80.566667","548.6","RADFORD, VA US","7",",6","5",",6","0",",6","","","3","","","","18990828",",,6","","","24.9",",,6,28,","70.6",",,,6","",""
"USC00446997","1899-09","37.133333","-80.566667","548.6","RADFORD, VA US","6",",6","5",",6","1",",6","","","9","","","","18990920",",,6","","","38.1",",,6,20,","83.6",",,,6","",""
"USC00446997","1899-10","37.133333","-80.566667","548.6","RADFORD, VA US","3",",6","2",",6","0",",6","","","14","","","","18991008",",,6","","","3.8",",,6,08,","7.8",",,,6","",""
"USC00446997","1899-11","37.133333","-80.566667","548.6","RADFORD, VA US","8",",6","4",",6","0",",6","","","9","","","","18991101",",,6","","","14.2",",,6,01,","42.9",",,,6","",""
"USC00446997","1899-12","37.133333","-80.566667","548.6","RADFORD, VA US","8",",6","4",",6","0",",6","3",",6","2","","18991228",",,6","18991224",",,6","102",",,6,28,","11.2",",,6,24,","27.7",",,,6","152",",,,6"
"USC00446997","1900-01","37.133333","-80.566667","548.6","RADFORD, VA US","5",",6","3",",6","0",",6","1",",6","5","","19000131",",,6","19000112",",,6","25",",,6,31,","12.2",",,6,12,","25.9",",,,6","25",",,,6"
"USC00446997","1900-02","37.133333","-80.566667","548.6","RADFORD, VA US","11",",6","8",",6","0",",6","4",",6","1","","19000217",",,6","19000213",",,6","76",",,6,17,","25.1",",,6,13,","65.2",",,,6","151",",,,6"
"USC00446997","1900-03","37.133333","-80.566667","548.6","RADFORD, VA US","8",",6","5",",6","2",",6","","","1","","","","19000316",",,6","","","33.0",",,6,16,","97.3",",,,6","",""
"USC00446997","1900-04","37.133333","-80.566667","548.6","RADFORD, VA US","6",",6","4",",6","0",",6","","","1","","","","19000421",",,6","","","7.4",",,6,21,","24.2",",,,6","",""
"USC00446997","1900-05","37.133333","-80.566667","548.6","RADFORD, VA US","9",",6","6",",6","2",",6","","","","","","","19000524",",,6","","","29.5",",,6,24,","84.2",",,,6","",""
"USC00446997","1900-06","37.133333","-80.566667","548.6","RADFORD, VA US","12",",6","8",",6","2",",6","","","1","","","","19000616",",,6","","","38.1",",,6,16,","137.9",",,,6","",""
"USC00446997","1900-07","37.133333","-80.566667","548.6","RADFORD, VA US","4",",6","2",",6","0",",6","","","","","","","19000726",",,6","","","18.3",",,6,26,","29.7",",,,6","",""
"USC00446997","1900-08","37.133333","-80.566667","548.6","RADFORD, VA US","4",",6","2",",6","0",",6","","","1","","","","19000822",",,6","","","18.8",",,6,22,","25.6",",,,6","",""
"USC00446997","1900-09","37.133333","-80.566667","548.6","RADFORD, VA US","6",",6","6",",6","2",",6","","","6","","","","19000916",",,6","","","58.4",",,6,16,","147.1",",,,6","",""
"USC00446997","1900-10","37.133333","-80.566667","548.6","RADFORD, VA US","5",",6","3",",6","2",",6","","","13","","","","19001023",",,6","","","33.8",",,6,23,","86.4",",,,6","",""
"USC00446997","1900-11","37.133333","-80.566667","548.6","RADFORD, VA US","5",",6","4",",6","1",",6","1",",6","2","","19001109",",,6","19001126",",,6","25",",,6,09,","63.5",",,6,26,","80.0",",,,6","25",",,,6"
"USC00446997","1900-12","37.133333","-80.566667","548.6","RADFORD, VA US","6",",6","4",",6","1",",6","1",",6","3","","19001222",",,6","19001205",",,6","51",",,6,22,","43.4",",,6,05,","61.4",",,,6","51",",,,6"
"USC00446997","1901-01","37.133333","-80.566667","548.6","RADFORD, VA US","6",",6","3",",6","0",",6","2",",6","1","","19010130",",,6","19010112",",,6","102",",,6,30,","20.3",",,6,12,","50.8",",,,6","127",",,,6"
"USC00446997","1901-02","37.133333","-80.566667","548.6","RADFORD, VA US","5",",6","1",",6","0",",6","2",",6","","","19010211","+,,6","19010204",",,6","25",",,6,11,+","7.9",",,6,04,","12.7",",,,6","50",",,,6"
"USC00446997","1901-03","37.133333","-80.566667","548.6","RADFORD, VA US","8",",6","6",",6","0",",6","1",",6","","","19010307",",,6","19010326",",,6","25",",,6,07,","13.5",",,6,26,","52.1",",,,6","25",",,,6"
"USC00446997","1901-04","37.133333","-80.566667","548.6","RADFORD, VA US","6",",6","5",",6","3",",6","2",",6","","","19010422","+,,6","19010420",",,6","25",",,6,22,+","43.7",",,6,20,","126.7",",,,6","50",",,,6"
