"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00143527","1893-10","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","5.0",",6","1",",6","1",",6","0",",6","","","","","0",",6","10",",6","0",",6","18",",6","1",",6","","","18931028",",,6","","","","","","","18931011",",,6","18931009",",,6","-6.1",",6,28,","","","","","4.1",",,6,11,","33.9",",6,09,","","","249.5","6","","","","","196.7",",6","","","","","","","","","","","","","","","","","","","","","","","","","4.1",",,,6","","","12.15",",6","21.62",",,,6","2.69",",,,6","",""
"USC00143527","1893-11","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","0.0","3,6","1",",6","1",",6","0",",6","","","0",",6","0","1,6","24","1,6","1","2,6","3","2,6","0","2,6","","","18931123",",1,6","","","18931130","+,,6","","","18931118",",,6","18931101",",2,6","-15.6","1,6,23,","","","0",",,6,30,+","5.1",",,6,18,","26.1","2,6,01,","","","626.7","6","","","","","377.2","2,6","","","","","","","","","","","","","","","","","","","","","","","","","5.1",",,,6","0",",,,6","3.98","3,6","13.01","2,,,6","-5.06","1,,,6","",""
"USC00143527","1893-12","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","18931223",",,6","","","","","","","","","5.1",",,6,23,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1",",,,6","","","","","","","","","",""
"USC00143527","1894-01","38.8586","-99.3358","612.6","HAYS 1 S, KS US","0.0","6","0.0","3,6","0",",6","0",",6","0",",6","","","0",",6","7","3,6","28","3,6","6","3,6","0","3,6","0","3,6","","","18940124",",3,6","","","18940105",",,6","","","18940120","+,,6","18940114",",3,6","-30.0","3,6,24,","","","0",",T,6,05,","0.0",",T,6,20,+","20.6","3,6,14,","","","","","","","","","603.1","3,6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,6","0",",T,,6","-3.21","3,6","5.58","3,,,6","-11.99","3,,,6","",""
"USC00143527","1894-02","38.8586","-99.3358","612.6","HAYS 1 S, KS US","0.0","6","0.0","2,6","","","","","","","","","4",",6","10","1,6","27","1,6","8","1,6","0","1,6","0","1,6","","","18940213",",1,6","","","18940209",",,6","","","","","18940207",",1,6","-24.4","1,6,13,","","","102",",,6,09,","","","17.2","1,6,07,","","","","","","","","","591.7","1,6","","","","","","","","","","","","","","","","","","","","","","","","","","","242",",,,6","-4.49","2,6","4.71","1,,,6","-13.70","1,,,6","",""
"USC00143527","1894-03","38.8586","-99.3358","612.6","HAYS 1 S, KS US","0.0","6","0.0","4,6","0",",6","0",",6","0",",6","","","0",",6","0","2,6","20","2,6","2","2,6","9","2,6","0","2,6","","","18940326",",2,6","","","18940331","+,,6","","","18940331","+,,6","18940317",",2,6","-17.2","2,6,26,","","","0",",,6,31,+","0.0",",,6,31,+","29.4","2,6,17,","","","","","","","","","320.9","2,6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","0",",,,6","6.81","4,6","16.85","2,,,6","-3.23","2,,,6","",""
"USC00143527","1894-04","38.8586","-99.3358","612.6","HAYS 1 S, KS US","11.1","6","11.1",",6","5",",6","5",",6","0",",6","","","","","0",",6","6",",6","0",",6","22",",6","0",",6","","","18940409","+,,6","","","","","","","18940411",",,6","18940415","+,,6","-5.0",",6,09,+","","","","","19.1",",,6,11,","31.1",",6,15,+","","","","","","","","","134.4",",6","","","","","","","","","","","","","","","","","","","","","","","","","47.1",",,,6","","","14.22",",6","23.27",",,,6","5.18",",,,6","",""
"USC00143527","1894-05","38.8586","-99.3358","612.6","HAYS 1 S, KS US","65.9","6","54.8",",6","2",",6","2",",6","1",",6","","","","","0",",6","2",",6","0",",6","25",",6","3",",6","","","18940519",",,6","","","","","","","18940502",",,6","18940514",",,6","-6.7",",6,19,","","","","","26.7",",,6,02,","33.3",",6,14,","","","","","","","","","65.9",",6","","","","","","","","","","","","","","","","","","","","","","","","","41.9",",,,6","","","17.98",",6","25.23",",,,6","10.72",",,,6","",""
"USC00143527","1894-06","38.8586","-99.3358","612.6","HAYS 1 S, KS US","227.7","6","161.8",",6","6",",6","6",",6","1",",6","","","","","0",",6","1",",6","0",",6","29",",6","15",",6","","","18940606",",,6","","","","","","","18940622",",,6","18940629",",,6","-0.6",",6,06,","","","","","25.4",",,6,22,","40.0",",6,29,","","","","","","","","","12.2",",6","","","","","","","","","","","","","","","","","","","","","","","","","99.0",",,,6","","","23.32",",6","31.55",",,,6","15.09",",,,6","",""
"USC00143527","1894-07","38.8586","-99.3358","612.6","HAYS 1 S, KS US","459.7","6","232.0",",6","1",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","24",",6","","","18940708",",,6","","","","","","","18940704",",,6","18940727",",,6","9.4",",6,08,","","","","","16.5",",,6,04,","42.2",",6,27,","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","16.5",",,,6","","","25.82",",6","33.99",",,,6","17.64",",,,6","",""
"USC00143527","1894-08","38.8586","-99.3358","612.6","HAYS 1 S, KS US","639.5","6","179.8",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","22",",6","","","18940805",",,6","","","","","","","18940816","+,,6","18940819","+,,6","7.2",",6,05,","","","","","0.0",",T,6,16,+","39.4",",6,19,+","","","3.6","6","","","","","3.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,6","","","24.02",",6","33.96",",,,6","14.07",",,,6","",""
"USC00143527","1894-09","38.8586","-99.3358","612.6","HAYS 1 S, KS US","689.9","6","50.4",",6","4",",6","4",",6","1",",6","","","","","0",",6","2",",6","0",",6","25",",6","8",",6","","","18940930",",,6","","","","","","","18940909",",,6","18940902",",,6","-3.3",",6,30,","","","","","25.4",",,6,09,","35.0",",6,02,","","","63.5","6","","","","","59.9",",6","","","","","","","","","","","","","","","","","","","","","","","","","42.0",",,,6","","","18.02",",6","27.82",",,,6","8.21",",,,6","",""
"USC00143527","1894-10","38.8586","-99.3358","612.6","HAYS 1 S, KS US","698.7","6","8.8",",6","1",",6","1",",6","0",",6","","","","","0",",6","8",",6","0",",6","24",",6","1",",6","","","18941008",",,6","","","","","","","18941005",",,6","18941019",",,6","-8.3",",6,08,","","","","","7.6",",,6,05,","32.2",",6,19,","","","207.6","6","","","","","144.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","7.6",",,,6","","","13.97",",6","24.20",",,,6","3.74",",,,6","",""
"USC00143527","1894-11","38.8586","-99.3358","612.6","HAYS 1 S, KS US","698.7","6","0.0","1,6","1",",6","1",",6","0",",6","","","","","0",",6","26",",6","0","1,6","6","1,6","0","1,6","","","18941122","+,,6","","","","","","","18941101",",,6","18941115",",1,6","-16.1",",6,22,+","","","","","2.5",",,6,01,","29.4","1,6,15,","","","593.5","6","","","","","385.9","1,6","","","","","","","","","","","","","","","","","","","","","","","","","2.5",",,,6","","","4.89","1,6","15.63","1,,,6","-5.85",",,,6","",""
"USC00143527","1894-12","38.8586","-99.3358","612.6","HAYS 1 S, KS US","698.7","6","0.0","1,6","2","2,6","2","2,6","0","2,6","","","2",",6","4","1,6","27","1,6","5","1,6","4","1,6","0","1,6","","","18941228",",1,6","","","18941226",",,6","","","18941224",",2,6","18941221",",1,6","-29.4","1,6,28,","","","102",",,6,26,","12.7","2,,6,24,","25.6","1,6,21,","","","1155.9","6","","","","","562.4","1,6","","","","","","","","","","","","","","","","","","","","","","","","","19.1","2,,,6","153",",,,6","-0.41","1,6","8.79","1,,,6","-9.62","1,,,6","",""
"USC00143527","1895-01","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","18950125",",,6","","","18950125",",,6","","","","","","","76",",,6,25,","7.6",",,6,25,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.6",",,,6","76",",,,6","","","","","","","",""
"USC00143527","1895-02","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","0.0",",6","5",",6","3",",6","1",",6","","","0",",6","14",",6","26",",6","14",",6","1",",6","0",",6","","","18950207",",,6","","","18950211","+,,6","","","18950225",",,6","18950224",",,6","-31.1",",6,07,","","","3",",,6,11,+","39.4",",,6,25,","21.1",",6,24,","","","","","","","","","675.4",",6","","","","","","","","","","","","","","","","","","","","","","","","","49.6",",,,6","6",",,,6","-5.79",",6","2.60",",,,6","-14.18",",,,6","",""
"USC00143527","1895-03","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","4.2","2,6","1","1,6","1","1,6","0","1,6","","","1",",6","3","1,6","20","1,6","3","1,6","7","1,6","2","1,6","","","18950314",",1,6","","","18950313",",,6","","","18950313",",1,6","18950328",",1,6","-21.7","1,6,14,","","","25",",,6,13,","2.5","1,,6,13,","33.9","1,6,28,","","","","","","","","","347.4","1,6","","","","","","","","","","","","","","","","","","","","","","","","","2.5","1,,,6","25",",,,6","5.90","2,6","15.56","1,,,6","-3.76","1,,,6","",""
"USC00143527","1895-04","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","","","","","","","","","","","0",",6","","","","","0",",6","20",",6","1",",6","","","","","","","18950406",",,6","","","","","18950428",",,6","","","","","10",",,6,06,","","","35.0",",6,28,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16",",,,6","","","22.58",",,,6","","","",""
"USC00143527","1895-05","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","56.6","2,6","2",",6","2",",6","0",",6","","","","","0","1,6","6","1,6","0","1,6","25","1,6","7","1,6","","","18950511",",1,6","","","","","","","18950527",",,6","18950530","+,1,6","-5.6","1,6,11,","","","","","3.0",",,6,27,","38.3","1,6,30,+","","","","","","","","","95.2","1,6","","","","","","","","","","","","","","","","","","","","","","","","","5.5",",,,6","","","17.11","2,6","27.58","1,,,6","6.64","1,,,6","",""
"USC00143527","1895-06","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","105.0",",6","4",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","9",",6","","","18950619","+,,6","","","","","","","18950609","+,,6","18950624","+,,6","3.3",",6,19,+","","","","","6.4",",,6,09,+","38.3",",6,24,+","","","","","","","","","24.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","20.4",",,,6","","","21.01",",6","29.35",",,,6","12.66",",,,6","",""
"USC00143527","1895-07","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","142.8",",6","7",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","15",",6","","","18950708",",,6","","","","","","","18950703",",,6","18950717",",,6","2.8",",6,08,","","","","","16.5",",,6,03,","38.9",",6,17,","","","20.3","6","","","","","20.3",",6","","","","","","","","","","","","","","","","","","","","","","","","","65.9",",,,6","","","22.29",",6","30.72",",,,6","13.85",",,,6","",""
"USC00143527","1895-08","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","153.3",",6","6",",6","6",",6","3",",6","","","","","0",",6","0",",6","0",",6","30",",6","21",",6","","","18950801",",,6","","","","","","","18950829","+,,6","18950826",",,6","5.6",",6,01,","","","","","25.4",",,6,29,+","38.9",",6,26,","","","23.6","6","","","","","3.3",",6","","","","","","","","","","","","","","","","","","","","","","","","","111.8",",,,6","","","23.17",",6","32.82",",,,6","13.53",",,,6","",""
"USC00143527","1895-09","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","150.6","2,6","1",",6","1",",6","0",",6","","","","","0","1,6","5","1,6","0","1,6","27","1,6","19","1,6","","","18950929",",1,6","","","","","","","18950922",",,6","18950909",",1,6","-6.7","1,6,29,","","","","","6.6",",,6,22,","40.0","1,6,09,","","","73.4","6","","","","","49.8","1,6","","","","","","","","","","","","","","","","","","","","","","","","","6.6",",,,6","","","21.76","2,6","32.26","1,,,6","11.26","1,,,6","",""
"USC00143527","1895-10","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","0.0",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","14",",6","0",",6","16",",6","0",",6","","","18951026",",,6","","","18951025",",,6","","","18951025",",,6","18951022","+,,6","-11.1",",6,26,","","","0",",T,6,25,","17.8",",,6,25,","28.9",",6,22,+","","","311.5","6","","","","","238.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","17.8",",,,6","0",",T,,6","10.65",",6","19.55",",,,6","1.75",",,,6","",""
"USC00143527","1895-11","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","0.0",",6","1",",6","0",",6","0",",6","","","0",",6","1",",6","27",",6","4",",6","6",",6","0",",6","","","18951126",",,6","","","18951121",",,6","","","18951121",",,6","18951104",",,6","-21.1",",6,26,","","","3",",,6,21,","1.3",",,6,21,","23.9",",6,04,","","","782.6","6","","","","","471.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","1.3",",,,6","3",",,,6","2.63",",6","11.84",",,,6","-6.58",",,,6","",""
"USC00143527","1895-12","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","0.0",",6","2",",6","0",",6","0",",6","","","","","2",",6","30",",6","1",",6","0",",6","0",",6","","","18951230",",,6","","","","","","","18951224",",,6","18951217",",,6","-18.3",",6,30,","","","","","1.3",",,6,24,","20.0",",6,17,","","","1379.7","6","","","","","597.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","1.8",",,,6","","","-0.93",",6","9.27",",,,6","-11.12",",,,6","",""
"USC00143527","1896-01","38.8586","-99.3358","612.6","HAYS 1 S, KS US","0.0","6","0.0",",6","2",",6","2",",6","0",",6","","","","","3",",6","31",",6","0",",6","0",",6","0",",6","","","18960103",",,6","","","","","","","18960130","+,,6","18960106",",,6","-23.9",",6,03,","","","","","6.4",",,6,30,+","20.0",",6,06,","","","1940.8","6","","","","","561.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","12.8",",,,6","","","0.23",",6","10.03",",,,6","-9.57",",,,6","",""
"USC00143527","1896-02","38.8586","-99.3358","612.6","HAYS 1 S, KS US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","28",",6","0",",6","3",",6","0",",6","","","18960220",",,6","","","18960206",",,6","","","18960206",",,6","18960226",",,6","-15.6",",6,20,","","","0",",T,6,06,","0.0",",T,6,06,","26.7",",6,26,","","","2397.3","6","","","","","456.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,6","0",",T,,6","2.59",",6","14.05",",,,6","-8.87",",,,6","",""
"USC00143527","1896-03","38.8586","-99.3358","612.6","HAYS 1 S, KS US","1.4","6","1.4",",6","","","","","","","","","","","0",",6","28",",6","5",",6","9",",6","1",",6","","","18960318","+,,6","","","","","","","","","18960327",",,6","-16.1",",6,18,+","","","","","","","32.2",",6,27,","","","2909.4","6","","","","","512.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.86",",6","12.47",",,,6","-8.76",",,,6","",""
"USC00143527","1896-04","38.8586","-99.3358","612.6","HAYS 1 S, KS US","7.5","6","6.1","2,6","6",",6","5",",6","1",",6","","","","","0","1,6","10","1,6","0","1,6","19","1,6","2","1,6","","","18960402",",1,6","","","","","","","18960412",",,6","18960410",",1,6","-15.0","1,6,02,","","","","","61.0",",,6,12,","33.3","1,6,10,","","","3091.1","6","","","","","181.7","1,6","","","","","","","","","","","","","","","","","","","","","","","","","115.8",",,,6","","","11.99","2,6","23.28","1,,,6","0.71","1,,,6","",""
"USC00143527","1896-05","38.8586","-99.3358","612.6","HAYS 1 S, KS US","58.4","6","50.9",",6","5",",6","4",",6","1",",6","","","","","0",",6","5",",6","0",",6","24",",6","4",",6","","","18960514","+,,6","","","","","","","18960531",",,6","18960524",",,6","-1.7",",6,14,+","","","","","33.0",",,6,31,","35.0",",6,24,","","","3163.6","6","","","","","72.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","76.4",",,,6","","","17.64",",6","26.49",",,,6","8.78",",,,6","",""
"USC00143527","1896-06","38.8586","-99.3358","612.6","HAYS 1 S, KS US","259.5","6","201.1","1,6","","","","","","","","","","","0","1,6","0","1,6","0","1,6","28","1,6","17","1,6","","","18960611",",1,6","","","","","","","","","18960627",",1,6","10.6","1,6,11,","","","","","","","37.8","1,6,27,","","","3167.8","6","","","","","4.2","1,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.12","1,6","31.53","1,,,6","18.72","1,,,6","",""
"USC00143527","1896-07","38.8586","-99.3358","612.6","HAYS 1 S, KS US","503.8","6","244.3","1,6","4",",6","4",",6","0",",6","","","","","0","1,6","0","1,6","0","1,6","30","1,6","15","1,6","","","18960723",",1,6","","","","","","","18960709",",,6","18960730","+,1,6","14.4","1,6,23,","","","","","25.1",",,6,09,","37.8","1,6,30,+","","","0.0","6","","","","","0.0","1,6","","","","","","","","","","","","","","","","","","","","","","","","","41.6",",,,6","","","26.48","1,6","31.88","1,,,6","21.08","1,,,6","",""
"USC00143527","1896-08","38.8586","-99.3358","612.6","HAYS 1 S, KS US","752.8","6","249.0",",6","4",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","20",",6","","","18960828",",,6","","","","","","","18960806",",,6","18960815",",,6","11.1",",6,28,","","","","","35.6",",,6,06,","40.6",",6,15,","","","1.1","6","","","","","1.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","49.5",",,,6","","","26.33",",6","32.95",",,,6","19.71",",,,6","",""
"USC00143527","1896-09","38.8586","-99.3358","612.6","HAYS 1 S, KS US","831.8","6","79.0","2,6","3",",6","3",",6","2",",6","","","","","0","1,6","0","1,6","0","1,6","22","1,6","6","1,6","","","18960928",",1,6","","","","","","","18960914",",,6","18960908",",1,6","1.7","1,6,28,","","","","","76.2",",,6,14,","38.9","1,6,08,","","","63.3","6","","","","","62.2","1,6","","","","","","","","","","","","","","","","","","","","","","","","","124.4",",,,6","","","19.06","2,6","26.48","1,,,6","11.63","1,,,6","",""
"USC00143527","1896-10","38.8586","-99.3358","612.6","HAYS 1 S, KS US","841.3","6","9.5",",6","3",",6","3",",6","2",",6","","","","","0",",6","5",",6","0",",6","14",",6","1",",6","","","18961011",",,6","","","","","","","18961023",",,6","18961001",",,6","-2.8",",6,11,","","","","","50.8",",,6,23,","32.8",",6,01,","","","266.9","6","","","","","203.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","97.8",",,,6","","","12.07",",6","19.98",",,,6","4.16",",,,6","",""
"USC00143527","1896-11","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","","","2",",6","2",",6","0",",6","","","","","0","5,6","19","5,6","7","2,6","3","2,6","0","2,6","","","18961128",",5,6","","","","","","","18961125",",,6","18961115",",2,6","-13.3","5,6,28,","","","","","6.4",",,6,25,","27.2","2,6,15,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9",",,,6","","","2.76","6,6","8.45","2,,,6","-2.94","5,,,6","",""
"USC00143527","1896-12","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","0.0","3,6","1",",6","1",",6","0",",6","","","","","0","2,6","13","2,6","0","2,6","0","2,6","0","2,6","","","18961201",",2,6","","","","","","","18961229",",,6","18961223","+,2,6","-7.8","2,6,01,","","","","","7.6",",,6,29,","20.0","2,6,23,+","","","","","","","","","317.2","2,6","","","","","","","","","","","","","","","","","","","","","","","","","7.6",",,,6","","","7.09","3,6","12.89","2,,,6","1.28","2,,,6","",""
