"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00024154","1938-10","47.4548","-115.67108","1834.6","MULLAN PASS VOR DME, ID US","","","","","0.0",",6","14",",6","9",",6","0",",6","","","","","0",",6","11",",6","1",",6","0",",6","0",",6","","","","","19381016",",,6","","","","","","","19381011",",,6","19381001",",,6","-5.0",",6,16,","","","","","20.8",",,6,11,","16.7",",6,01,","","","426.9",",6","103.5",",,,6","","","4.56",",6","7.78",",,,6","1.35",",,,6","","","","","","","","","",""
"USW00024154","1938-11","47.4548","-115.67108","1834.6","MULLAN PASS VOR DME, ID US","","","","","0.0",",6","18",",6","11",",6","0",",6","","","","","0",",6","30",",6","25",",6","0",",6","0",",6","","","","","19381123",",,6","","","","","","","19381121",",,6","19381129","+,,6","-15.0",",6,23,","","","","","17.3",",,6,21,","4.4",",6,29,+","","","700.3",",6","99.4",",,,6","","","-5.01",",6","-2.95",",,,6","-7.07",",,,6","","","","","","","","","",""
"USW00024154","1938-12","47.4548","-115.67108","1834.6","MULLAN PASS VOR DME, ID US","","","","","0.0",",6","19",",6","12",",6","0",",6","","","","","0",",6","30",",6","26",",6","0",",6","0",",6","","","","","19381226",",,6","","","","","","","19381228",",,6","19381208",",,6","-16.7",",6,26,","","","","","16.8",",,6,28,","5.6",",6,08,","","","731.8",",6","108.2",",,,6","","","-5.27",",6","-3.02",",,,6","-7.53",",,,6","","","","","","","","","",""
"USW00024154","1939-01","47.4548","-115.67108","1834.6","MULLAN PASS VOR DME, ID US","","","0.0","","0.0",",6","26",",6","14",",6","0",",6","","","","","0",",6","31",",6","29",",6","0",",6","0",",6","","","","","19390121",",,6","","","","","","","19390104",",,6","19390102","+,,6","-12.8",",6,21,","","","","","17.0",",,6,04,","3.3",",6,02,+","","","737.3",",6","138.1",",,,6","","","-5.45",",6","-3.59",",,,6","-7.31",",,,6","","","","","","","","","",""
"USW00024154","1939-02","47.4548","-115.67108","1834.6","MULLAN PASS VOR DME, ID US","","","0.0","","0.0","2,6","20",",6","13",",6","0",",6","","","","","4","1,6","27","1,6","27","1,6","0","1,6","0","1,6","","","","","19390208",",1,6","","","","","","","19390213",",,6","19390218","+,1,6","-28.9","1,6,08,","","","","","21.1",",,6,13,","-2.2","1,6,18,+","","","720.1","1,6","126.1",",,,6","","","-9.56","2,6","-7.02","1,,,6","-12.10","1,,,6","","","","","","","","","",""
"USW00024154","1939-03","47.4548","-115.67108","1834.6","MULLAN PASS VOR DME, ID US","","","0.0","","0.0",",6","11",",6","10",",6","0",",6","","","","","0",",6","25",",6","15",",6","0",",6","0",",6","","","","","19390304",",,6","","","","","","","19390311",",,6","19390322",",,6","-13.3",",6,04,","","","","","19.1",",,6,11,","12.2",",6,22,","","","615.3",",6","92.7",",,,6","","","-1.51",",6","1.52",",,,6","-4.55",",,,6","","","","","","","","","",""
"USW00024154","1939-04","47.4548","-115.67108","1834.6","MULLAN PASS VOR DME, ID US","","","0.0","","0.0",",6","8",",6","3",",6","0",",6","","","","","0",",6","20",",6","2",",6","0",",6","0",",6","","","","","19390405",",,6","","","","","","","19390412",",,6","19390428",",,6","-7.2",",6,05,","","","","","5.3",",,6,12,","20.0",",6,28,","","","453.6",",6","14.6",",,,6","","","3.21",",6","7.56",",,,6","-1.13",",,,6","","","","","","","","","",""
"USW00024154","1939-05","47.4548","-115.67108","1834.6","MULLAN PASS VOR DME, ID US","","","0.3","","0.3",",6","9",",6","4",",6","0",",6","","","0",",6","0",",6","6",",6","0",",6","2",",6","0",",6","","","","","19390505",",,6","","","19390531","+,,6","","","19390502",",,6","19390515",",,6","-4.4",",6,05,","","","0",",,6,31,+","9.7",",,6,02,","23.9",",6,15,","","","322.7",",6","31.9",",,,6","0",",,,6","7.93",",6","12.50",",,,6","3.36",",,,6","","","","","","","","","",""
"USW00024154","1939-06","47.4548","-115.67108","1834.6","MULLAN PASS VOR DME, ID US","","","3.6","","3.3",",6","13",",6","7",",6","0",",6","","","0",",6","0",",6","7",",6","0",",6","2",",6","0",",6","","","","","19390616",",,6","","","19390630","+,,6","","","19390620",",,6","19390629",",,6","-1.7",",6,16,","","","0",",,6,30,+","11.2",",,6,20,","28.9",",6,29,","","","316.8",",6","49.0",",,,6","0",",,,6","7.89",",6","12.28",",,,6","3.49",",,,6","","","","","","","","","",""
"USW00024154","1940-04","47.4548","-115.67108","1834.6","MULLAN PASS VOR DME, ID US","","","","","","","19",",6","11",",6","0",",6","30",",6","13",",6","0","3,6","25","3,6","3","4,6","0","4,6","0","4,6","","","","","19400411",",3,6","19400410",",,6","19400409",",,6","","","19400409",",,6","19400412",",4,6","-10.0","3,6,11,","1626",",,6,10,","76",",,6,09,","9.1",",,6,09,","15.0","4,6,12,","","","","","57.4",",,,6","558",",,,6","1.50","7,6","5.60","4,,,6","-2.59","3,,,6","","","","","","","","","",""
