"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"NOE00111283","1957-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19570123",",,E","560",",,E,23,"
"NOE00111283","1957-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","19570209",",,E","560",",,E,09,"
"NOE00111283","1957-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19570309","+,,E","670",",,E,09,+"
"NOE00111283","1957-04","68.6089","16.4944","7.0","GAUSVIK, NO","20",",","19570402","+,,E","340",",,E,02,+"
"NOE00111283","1957-05","68.6089","16.4944","7.0","GAUSVIK, NO","4",",","19570503",",,E","320",",,E,03,"
"NOE00111283","1957-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19570630","+,,E","0",",,E,30,+"
"NOE00111283","1957-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19570731","+,,E","0",",,E,31,+"
"NOE00111283","1957-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19570831","+,,E","0",",,E,31,+"
"NOE00111283","1957-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19570930","+,,E","0",",,E,30,+"
"NOE00111283","1957-10","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19571031","+,,E","10",",,E,31,+"
"NOE00111283","1957-11","68.6089","16.4944","7.0","GAUSVIK, NO","11",",","19571127","+,,E","260",",,E,27,+"
"NOE00111283","1957-12","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19571217",",,E","530",",,E,17,"
"NOE00111283","1958-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19580119","+,,E","930",",,E,19,+"
"NOE00111283","1958-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","19580221","+,,E","900",",,E,21,+"
"NOE00111283","1958-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19580325","+,,E","900",",,E,25,+"
"NOE00111283","1958-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","19580410",",,E","950",",,E,10,"
"NOE00111283","1958-05","68.6089","16.4944","7.0","GAUSVIK, NO","17",",","19580501",",,E","450",",,E,01,"
"NOE00111283","1958-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19580630","+,,E","0",",,E,30,+"
"NOE00111283","1958-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19580731","+,,E","0",",,E,31,+"
"NOE00111283","1958-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19580831","+,,E","0",",,E,31,+"
"NOE00111283","1958-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19580930","+,,E","0",",,E,30,+"
"NOE00111283","1958-10","68.6089","16.4944","7.0","GAUSVIK, NO","1",",","19581024",",,E","30",",,E,24,"
"NOE00111283","1958-11","68.6089","16.4944","7.0","GAUSVIK, NO","6",",","19581102",",,E","150",",,E,02,"
"NOE00111283","1958-12","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19581222",",,E","400",",,E,22,"
"NOE00111283","1959-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19590126",",,E","600",",,E,26,"
"NOE00111283","1959-02","68.6089","16.4944","7.0","GAUSVIK, NO","27",",","19590201",",,E","540",",,E,01,"
"NOE00111283","1959-03","68.6089","16.4944","7.0","GAUSVIK, NO","11",",","19590301",",,E","180",",,E,01,"
"NOE00111283","1959-04","68.6089","16.4944","7.0","GAUSVIK, NO","4",",","19590419",",,E","100",",,E,19,"
"NOE00111283","1959-05","68.6089","16.4944","7.0","GAUSVIK, NO","1",",","19590518",",,E","50",",,E,18,"
"NOE00111283","1959-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19590630","+,,E","0",",,E,30,+"
"NOE00111283","1959-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19590731","+,,E","0",",,E,31,+"
"NOE00111283","1959-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19590831","+,,E","0",",,E,31,+"
"NOE00111283","1959-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19590930","+,,E","0",",,E,30,+"
"NOE00111283","1959-10","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19591029","+,,E","10",",,E,29,+"
"NOE00111283","1959-11","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19591130","+,,E","0",",,E,30,+"
"NOE00111283","1959-12","68.6089","16.4944","7.0","GAUSVIK, NO","3",",","19591229",",,E","100",",,E,29,"
"NOE00111283","1960-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19600118",",,E","470",",,E,18,"
"NOE00111283","1960-02","68.6089","16.4944","7.0","GAUSVIK, NO","29",",","19600217","+,,E","400",",,E,17,+"
"NOE00111283","1960-03","68.6089","16.4944","7.0","GAUSVIK, NO","21",",","19600302",",,E","400",",,E,02,"
"NOE00111283","1960-04","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19600430","+,,E","20",",,E,30,+"
"NOE00111283","1960-05","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19600501",",,E","20",",,E,01,"
"NOE00111283","1960-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19600630","+,,E","0",",,E,30,+"
"NOE00111283","1960-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19600731","+,,E","0",",,E,31,+"
"NOE00111283","1960-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19600831","+,,E","0",",,E,31,+"
"NOE00111283","1960-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19600930","+,,E","0",",,E,30,+"
"NOE00111283","1960-10","68.6089","16.4944","7.0","GAUSVIK, NO","6",",","19601031",",,E","160",",,E,31,"
"NOE00111283","1960-11","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","19601102","+,,E","170",",,E,02,+"
"NOE00111283","1960-12","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19601208","+,,E","250",",,E,08,+"
"NOE00111283","1961-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19610115",",,E","680",",,E,15,"
"NOE00111283","1961-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","19610213",",,E","460",",,E,13,"
"NOE00111283","1961-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19610325",",,E","850",",,E,25,"
"NOE00111283","1961-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","19610409",",,E","1000",",,E,09,"
"NOE00111283","1961-05","68.6089","16.4944","7.0","GAUSVIK, NO","5",",","19610501",",,E","400",",,E,01,"
"NOE00111283","1961-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19610630","+,,E","0",",,E,30,+"
"NOE00111283","1961-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19610731","+,,E","0",",,E,31,+"
"NOE00111283","1961-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19610831","+,,E","0",",,E,31,+"
"NOE00111283","1961-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19610930","+,,E","0",",,E,30,+"
"NOE00111283","1961-10","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19611031","+,,E","0",",,E,31,+"
"NOE00111283","1961-11","68.6089","16.4944","7.0","GAUSVIK, NO","6",",","19611118",",,E","200",",,E,18,"
"NOE00111283","1961-12","68.6089","16.4944","7.0","GAUSVIK, NO","27",",","19611224",",,E","490",",,E,24,"
"NOE00111283","1962-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19620108",",,E","570",",,E,08,"
"NOE00111283","1962-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","19620215","+,,E","700",",,E,15,+"
"NOE00111283","1962-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19620324",",,E","840",",,E,24,"
"NOE00111283","1962-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","19620402",",,E","750",",,E,02,"
"NOE00111283","1962-05","68.6089","16.4944","7.0","GAUSVIK, NO","5",",","19620501",",,E","80",",,E,01,"
"NOE00111283","1962-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19620602","+,,E","10",",,E,02,+"
"NOE00111283","1962-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19620731","+,,E","0",",,E,31,+"
"NOE00111283","1962-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19620831","+,,E","0",",,E,31,+"
"NOE00111283","1962-09","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19620930","+,,E","0",",,E,30,+"
"NOE00111283","1962-10","68.6089","16.4944","7.0","GAUSVIK, NO","12",",","19621015",",,E","300",",,E,15,"
"NOE00111283","1962-11","68.6089","16.4944","7.0","GAUSVIK, NO","21",",","19621117",",,E","430",",,E,17,"
"NOE00111283","1962-12","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19621222","+,,E","600",",,E,22,+"
"NOE00111283","1963-01","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19630127","+,,E","960",",,E,27,+"
"NOE00111283","1963-02","68.6089","16.4944","7.0","GAUSVIK, NO","28",",","19630225","+,,E","1230",",,E,25,+"
"NOE00111283","1963-03","68.6089","16.4944","7.0","GAUSVIK, NO","31",",","19630324","+,,E","1060",",,E,24,+"
"NOE00111283","1963-04","68.6089","16.4944","7.0","GAUSVIK, NO","30",",","19630401",",,E","920",",,E,01,"
"NOE00111283","1963-05","68.6089","16.4944","7.0","GAUSVIK, NO","8",",","19630501",",,E","340",",,E,01,"
"NOE00111283","1963-06","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19630630","+,,E","0",",,E,30,+"
"NOE00111283","1963-07","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19630731","+,,E","0",",,E,31,+"
"NOE00111283","1963-08","68.6089","16.4944","7.0","GAUSVIK, NO","0",",","19630831","+,,E","0",",,E,31,+"
