"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BR048620980","1911-03","-13.017","-38.517","51.0","SALVADOR, BR","5",",I","3",",I","0",",I","","","","","","","","","","","","","19110320",",,I","","","","","7.0",",,I,20,","","","19.3",",,,I","","","","","",""
"BR048620980","1911-04","-13.017","-38.517","51.0","SALVADOR, BR","18",",I","16",",I","4",",I","","","","","","","","","","","","","19110422",",,I","","","","","52.0",",,I,22,","","","274.1",",,,I","","","","","",""
"BR048620980","1911-05","-13.017","-38.517","51.0","SALVADOR, BR","20",",I","16",",I","5",",I","","","","","","","","","","","","","19110531",",,I","","","","","61.7",",,I,31,","","","348.6",",,,I","","","","","",""
"BR048620980","1911-07","-13.017","-38.517","51.0","SALVADOR, BR","6",",I","6",",I","2",",I","","","","","","","","","","","","","19110718",",,I","","","","","36.2",",,I,18,","","","101.9",",,,I","","","","","",""
"BR048620980","1911-08","-13.017","-38.517","51.0","SALVADOR, BR","14",",I","9",",I","1",",I","","","","","","","","","","","","","19110829",",,I","","","","","31.0",",,I,29,","","","96.1",",,,I","","","","","",""
"BR048620980","1911-09","-13.017","-38.517","51.0","SALVADOR, BR","12",",I","7",",I","1",",I","","","","","","","","","","","","","19110920",",,I","","","","","44.0",",,I,20,","","","93.9",",,,I","","","","","",""
"BR048620980","1911-10","-13.017","-38.517","51.0","SALVADOR, BR","13",",I","10",",I","0",",I","","","","","","","","","","","","","19111031",",,I","","","","","24.8",",,I,31,","","","111.3",",,,I","","","","","",""
"BR048620980","1911-11","-13.017","-38.517","51.0","SALVADOR, BR","5",",I","2",",I","0",",I","","","","","","","","","","","","","19111114",",,I","","","","","24.1",",,I,14,","","","50.5",",,,I","","","","","",""
"BR048620980","1911-12","-13.017","-38.517","51.0","SALVADOR, BR","5",",I","4",",I","0",",I","","","","","","","","","","","","","19111212",",,I","","","","","19.3",",,I,12,","","","46.2",",,,I","","","","","",""
"BR048620980","1912-02","-13.017","-38.517","51.0","SALVADOR, BR","13",",I","11",",I","3",",I","","","","","","","","","","","","","19120216",",,I","","","","","58.2",",,I,16,","","","225.2",",,,I","","","","","",""
"BR048620980","1912-03","-13.017","-38.517","51.0","SALVADOR, BR","24",",I","17",",I","1",",I","","","","","","","","","","","","","19120317",",,I","","","","","35.9",",,I,17,","","","153.4",",,,I","","","","","",""
"BR048620980","1912-04","-13.017","-38.517","51.0","SALVADOR, BR","19",",I","9",",I","6",",I","","","","","","","","","","","","","19120428",",,I","","","","","51.8",",,I,28,","","","298.5",",,,I","","","","","",""
"BR048620980","1912-05","-13.017","-38.517","51.0","SALVADOR, BR","25",",I","18",",I","3",",I","","","","","","","","","","","","","19120530",",,I","","","","","65.6",",,I,30,","","","289.9",",,,I","","","","","",""
"BR048620980","1912-06","-13.017","-38.517","51.0","SALVADOR, BR","20",",I","16",",I","5",",I","","","","","","","","","","","","","19120626",",,I","","","","","62.5",",,I,26,","","","351.8",",,,I","","","","","",""
"BR048620980","1912-07","-13.017","-38.517","51.0","SALVADOR, BR","17",",I","10",",I","2",",I","","","","","","","","","","","","","19120702",",,I","","","","","34.6",",,I,02,","","","149.1",",,,I","","","","","",""
"BR048620980","1912-08","-13.017","-38.517","51.0","SALVADOR, BR","17",",I","11",",I","0",",I","","","","","","","","","","","","","19120809",",,I","","","","","24.7",",,I,09,","","","121.3",",,,I","","","","","",""
"BR048620980","1912-09","-13.017","-38.517","51.0","SALVADOR, BR","21",",I","14",",I","2",",I","","","","","","","","","","","","","19120924",",,I","","","","","46.4",",,I,24,","","","188.5",",,,I","","","","","",""
"BR048620980","1912-10","-13.017","-38.517","51.0","SALVADOR, BR","16",",I","14",",I","3",",I","","","","","","","","","","","","","19121006",",,I","","","","","70.6",",,I,06,","","","296.2",",,,I","","","","","",""
"BR048620980","1912-11","-13.017","-38.517","51.0","SALVADOR, BR","10",",I","7",",I","0",",I","","","","","","","","","","","","","19121104",",,I","","","","","15.8",",,I,04,","","","51.6",",,,I","","","","","",""
"BR048620980","1912-12","-13.017","-38.517","51.0","SALVADOR, BR","8",",I","4",",I","0",",I","","","","","","","","","","","","","19121226",",,I","","","","","19.4",",,I,26,","","","42.3",",,,I","","","","","",""
"BR048620980","1913-01","-13.017","-38.517","51.0","SALVADOR, BR","2",",I","0",",I","0",",I","","","","","","","","","","","","","19130110",",,I","","","","","2.4",",,I,10,","","","4.8",",,,I","","","","","",""
"BR048620980","1913-02","-13.017","-38.517","51.0","SALVADOR, BR","9",",I","5",",I","0",",I","","","","","","","","","","","","","19130210",",,I","","","","","16.0",",,I,10,","","","43.6",",,,I","","","","","",""
"BR048620980","1913-03","-13.017","-38.517","51.0","SALVADOR, BR","11",",I","7",",I","0",",I","","","","","","","","","","","","","19130330",",,I","","","","","24.7",",,I,30,","","","67.5",",,,I","","","","","",""
