"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ARM00087016","1962-12","-23.153","-64.329","356.0","ORAN, AR","19","5,S","10","5,S","3","5,S","","","","","","","","","","","","","19621203",",5,S","","","","","39.1","5,,S,03,","","","181.4","5,,,S","","","",""
"ARM00087016","1965-02","-23.153","-64.329","356.0","ORAN, AR","","","","","","","","","","","0","5,S","23","5,S","20","5,S","","","","","19650228","+,5,S","","","","","35.6","5,S,28,+","","","33.33","5,,,S","",""
"ARM00087016","1965-03","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","5,S","0","5,S","","","","","","","19650320","+,5,S","","","","","13.9","5,S,20,+","","","","","","","","","18.01","5,,,S"
"ARM00087016","1965-04","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","4,S","0","4,S","","","","","","","19650430",",4,S","","","","","8.9","4,S,30,","","","","","","","","","15.78","4,,,S"
"ARM00087016","1965-05","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","5,S","0","5,S","","","","","","","19650501",",5,S","","","","","9.4","5,S,01,","","","","","","","","","12.98","5,,,S"
"ARM00087016","1965-06","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","2,S","0","2,S","","","","","","","19650615","+,2,S","","","","","7.2","2,S,15,+","","","","","","","","","12.92","2,,,S"
"ARM00087016","1965-08","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","4,S","3","4,S","","","","","","","19650821","+,4,S","","","","","-2.2","4,S,21,+","","","","","","","","","9.35","4,,,S"
"ARM00087016","1965-09","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","4,S","0","4,S","","","","","","","19650920","+,4,S","","","","","6.1","4,S,20,+","","","","","","","","","10.20","4,,,S"
"ARM00087016","1965-11","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","4,S","0","4,S","","","","","","","19651116","+,4,S","","","","","12.2","4,S,16,+","","","","","","","","","17.50","4,,,S"
"ARM00087016","1966-01","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","5,S","0","5,S","","","","","","","19660125","+,5,S","","","","","20.0","5,S,25,+","","","","","","","","","21.33","5,,,S"
"ARM00087016","1966-02","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","5,S","0","5,S","","","","","","","19660222",",5,S","","","","","11.1","5,S,22,","","","","","","","","","19.06","5,,,S"
"ARM00087016","1966-03","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","4,S","0","4,S","","","","","","","19660308",",4,S","","","","","10.0","4,S,08,","","","","","","","","","18.17","4,,,S"
"ARM00087016","1968-05","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","4,S","1","4,S","","","","","","","19680516",",4,S","","","","","0.0","4,S,16,","","","","","","","","","10.14","4,,,S"
"ARM00087016","1968-06","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","3,S","0","3,S","","","","","","","19680621","+,3,S","","","","","2.8","3,S,21,+","","","","","","","","","11.78","3,,,S"
"ARM00087016","1973-05","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","2,","0","2,S","","","","","","","19730514","+,2,S","","","","","8.0","2,S,14,+","","","","","","","","","13.62","2,,,S"
"ARM00087016","1973-09","-23.153","-64.329","356.0","ORAN, AR","","","","","","","0","5,","0","5,S","","","","","","","19730908",",5,S","","","","","4.0","5,S,08,","","","","","","","","","12.44","5,,,S"
"ARM00087016","1973-10","-23.153","-64.329","356.0","ORAN, AR","3","5,S","2","5,S","0","5,S","","","","","","","","","","","","","19731010",",5,S","","","","","8.9","5,,S,10,","","","15.0","5,,,S","","","",""
"ARM00087016","1973-11","-23.153","-64.329","356.0","ORAN, AR","6","5,S","2","5,S","0","5,S","","","","","","","","","","","","","19731109",",5,S","","","","","13.0","5,,S,09,","","","21.9","5,,,S","","","",""
"ARM00087016","1973-12","-23.153","-64.329","356.0","ORAN, AR","8","5,S","6","5,S","0","5,S","","","","","","","","","","","","","19731226",",5,S","","","","","18.0","5,,S,26,","","","55.3","5,,,S","","","",""
"ARM00087016","1976-11","-23.153","-64.329","356.0","ORAN, AR","7","4,S","5","4,S","2","4,S","0","5,","0","5,S","","","","","","","19761108",",5,S","19761116",",4,S","","","15.0","5,S,08,","41.9","4,,S,16,","","","88.8","4,,,S","","","18.88","5,,,S"
"ARM00087016","1976-12","-23.153","-64.329","356.0","ORAN, AR","11","3,S","7","3,S","2","3,S","0","5,","0","5,S","","","","","","","19761217",",5,S","19761223",",3,S","","","16.0","5,S,17,","260.1","3,,S,23,","","","441.1","3,,,S","","","21.35","5,,,S"
"ARM00087016","1977-01","-23.153","-64.329","356.0","ORAN, AR","8","4,S","7","4,S","3","4,S","","","","","","","","","","","","","19770124",",4,S","","","","","53.1","4,,S,24,","","","220.0","4,,,S","","","",""
"ARM00087016","1977-02","-23.153","-64.329","356.0","ORAN, AR","11","5,S","6","5,S","2","5,S","","","","","","","","","","","","","19770210",",5,S","","","","","199.9","5,,S,10,","","","347.9","5,,,S","","","",""
"ARM00087016","1977-03","-23.153","-64.329","356.0","ORAN, AR","12",",S","7",",S","1",",S","","","","","","","","","","","","","19770314",",,S","","","","","26.9",",,S,14,","","","90.6",",,,S","","","",""
