"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00030961","1936-01","50.95","115.583","640.0","OLOVJANNAJA, RS","0",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19360127","+,,I","","","","","","","0.0",",T,I,27,+","","","0.0",",T,,I","","","","","",""
"RSM00030961","1936-02","50.95","115.583","640.0","OLOVJANNAJA, RS","0",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19360217","+,,I","","","","","","","0.0",",T,I,17,+","","","0.0",",T,,I","","","","","",""
"RSM00030961","1936-03","50.95","115.583","640.0","OLOVJANNAJA, RS","3",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19360321",",,I","","","","","","","1.8",",,I,21,","","","4.4",",,,I","","","","","",""
"RSM00030961","1936-04","50.95","115.583","640.0","OLOVJANNAJA, RS","5",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19360428",",,I","","","","","","","6.4",",,I,28,","","","13.2",",,,I","","","","","",""
"RSM00030961","1936-05","50.95","115.583","640.0","OLOVJANNAJA, RS","11",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19360523",",,I","","","","","","","9.8",",,I,23,","","","25.8",",,,I","","","","","",""
"RSM00030961","1936-06","50.95","115.583","640.0","OLOVJANNAJA, RS","15",",I","6",",I","1",",I","","","","","","","","","","","","","","","","","19360622",",,I","","","","","","","29.0",",,I,22,","","","66.0",",,,I","","","","","",""
"RSM00030961","1936-07","50.95","115.583","640.0","OLOVJANNAJA, RS","10",",I","3",",I","1",",I","","","","","","","","","","","","","","","","","19360706",",,I","","","","","","","28.8",",,I,06,","","","54.9",",,,I","","","","","",""
"RSM00030961","1936-08","50.95","115.583","640.0","OLOVJANNAJA, RS","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19360818",",,I","","","","","","","14.1",",,I,18,","","","40.4",",,,I","","","","","",""
"RSM00030961","1936-09","50.95","115.583","640.0","OLOVJANNAJA, RS","11",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19360903",",,I","","","","","","","13.2",",,I,03,","","","41.0",",,,I","","","","","",""
"RSM00030961","1936-10","50.95","115.583","640.0","OLOVJANNAJA, RS","7",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19361023","+,,I","","","","","","","3.6",",,I,23,+","","","14.0",",,,I","","","","","",""
"RSM00030961","1936-11","50.95","115.583","640.0","OLOVJANNAJA, RS","6",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19361105",",,I","","","","","","","2.7",",,I,05,","","","6.1",",,,I","","","","","",""
"RSM00030961","1936-12","50.95","115.583","640.0","OLOVJANNAJA, RS","1",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19361208",",,I","","","","","","","2.2",",,I,08,","","","2.3",",,,I","","","","","",""
"RSM00030961","1937-01","50.95","115.583","640.0","OLOVJANNAJA, RS","0",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19370102",",,I","","","","","","","0.0",",T,I,02,","","","0.0",",T,,I","","","","","",""
"RSM00030961","1937-02","50.95","115.583","640.0","OLOVJANNAJA, RS","2",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19370228","+,,I","","","","","","","0.9",",,I,28,+","","","1.9",",,,I","","","","","",""
"RSM00030961","1937-03","50.95","115.583","640.0","OLOVJANNAJA, RS","3",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19370326","+,,I","","","","","","","0.5",",,I,26,+","","","1.4",",,,I","","","","","",""
"RSM00030961","1937-04","50.95","115.583","640.0","OLOVJANNAJA, RS","4",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19370412",",,I","","","","","","","2.7",",,I,12,","","","5.4",",,,I","","","","","",""
"RSM00030961","1937-05","50.95","115.583","640.0","OLOVJANNAJA, RS","5",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19370522",",,I","","","","","","","5.6",",,I,22,","","","10.3",",,,I","","","","","",""
"RSM00030961","1937-06","50.95","115.583","640.0","OLOVJANNAJA, RS","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19370629","+,,I","","","","","","","5.4",",,I,29,+","","","24.6",",,,I","","","","","",""
"RSM00030961","1937-07","50.95","115.583","640.0","OLOVJANNAJA, RS","15",",I","11",",I","4",",I","","","","","","","","","","","","","","","","","19370721",",,I","","","","","","","39.0",",,I,21,","","","180.6",",,,I","","","","","",""
"RSM00030961","1937-08","50.95","115.583","640.0","OLOVJANNAJA, RS","11",",I","6",",I","1",",I","","","","","","","","","","","","","","","","","19370801",",,I","","","","","","","50.8",",,I,01,","","","105.9",",,,I","","","","","",""
"RSM00030961","1937-09","50.95","115.583","640.0","OLOVJANNAJA, RS","10",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19370901",",,I","","","","","","","15.7",",,I,01,","","","39.9",",,,I","","","","","",""
"RSM00030961","1937-10","50.95","115.583","640.0","OLOVJANNAJA, RS","1",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19371010",",,I","","","","","","","1.0",",,I,10,","","","1.0",",,,I","","","","","",""
"RSM00030961","1937-11","50.95","115.583","640.0","OLOVJANNAJA, RS","3",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19371116",",,I","","","","","","","2.7",",,I,16,","","","5.0",",,,I","","","","","",""
"RSM00030961","1937-12","50.95","115.583","640.0","OLOVJANNAJA, RS","4",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19371216",",,I","","","","","","","1.1",",,I,16,","","","3.2",",,,I","","","","","",""
"RSM00030961","1938-01","50.95","115.583","640.0","OLOVJANNAJA, RS","2",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19380118",",,I","","","","","","","1.0",",,I,18,","","","1.3",",,,I","","","","","",""
"RSM00030961","1938-02","50.95","115.583","640.0","OLOVJANNAJA, RS","3",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19380228",",,I","","","","","","","1.5",",,I,28,","","","3.5",",,,I","","","","","",""
"RSM00030961","1938-03","50.95","115.583","640.0","OLOVJANNAJA, RS","2",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19380303",",,I","","","","","","","1.0",",,I,03,","","","1.5",",,,I","","","","","",""
"RSM00030961","1938-04","50.95","115.583","640.0","OLOVJANNAJA, RS","2",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19380429",",,I","","","","","","","8.0",",,I,29,","","","10.0",",,,I","","","","","",""
"RSM00030961","1938-05","50.95","115.583","640.0","OLOVJANNAJA, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19380514",",,I","","","","","","","25.0",",,I,14,","","","31.3",",,,I","","","","","",""
"RSM00030961","1938-06","50.95","115.583","640.0","OLOVJANNAJA, RS","7",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19380617",",,I","","","","","","","9.0",",,I,17,","","","25.0",",,,I","","","","","",""
