"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CVM00008594","1973-01","16.741","-22.949","53.9","AMILCAR CABRAL INTERNATIONAL, CV","","","","","","","","","","","","","0","4,S","27","4,S","0","4,S","","","","","19730130","+,4,S","","","","","27.0","4,S,30,+","","","","","","","24.85","4,,,S","",""
"CVM00008594","1973-02","16.741","-22.949","53.9","AMILCAR CABRAL INTERNATIONAL, CV","","","","","","","","","","","","","0","2,S","26","2,S","0","2,S","","","","","19730210",",2,S","","","","","28.0","2,S,10,","","","","","","","24.00","2,,,S","",""
"CVM00008594","1973-03","16.741","-22.949","53.9","AMILCAR CABRAL INTERNATIONAL, CV","87.0","4,S","0",",S","0",",S","0",",S","0","1,S","0","1,S","0","3,S","28","3,S","0","3,S","19730304",",1,S","19730331","+,,S","19730307",",3,S","16.0","1,S,04,","0.0",",,S,31,+","31.0","3,S,07,","0.0","3,S","0.0",",,,S","21.56","4,S","24.89","3,,,S","18.23","1,,,S"
"CVM00008594","1973-05","16.741","-22.949","53.9","AMILCAR CABRAL INTERNATIONAL, CV","116.5","4,S","0","1,S","0","1,S","0","1,S","0","4,S","0","4,S","0",",S","31",",S","0",",S","19730507","+,4,S","19730531","+,1,S","19730527","+,,S","17.0","4,S,07,+","0.0","1,,S,31,+","28.0",",S,27,+","0.0",",S","0.0","1,,,S","22.71","4,S","26.16",",,,S","19.26","4,,,S"
"CVM00008594","1973-06","16.741","-22.949","53.9","AMILCAR CABRAL INTERNATIONAL, CV","","","0","1,S","0","1,S","0","1,S","0","5,S","0","5,S","0","4,S","26","4,S","0","4,S","19730628",",5,S","19730630","+,1,S","19730630","+,4,S","17.0","5,S,28,","0.0","1,,S,30,+","28.0","4,S,30,+","","","0.0","1,,,S","23.34","9,S","26.85","4,,,S","19.84","5,,,S"
"CVM00008594","1973-07","16.741","-22.949","53.9","AMILCAR CABRAL INTERNATIONAL, CV","","","0","5,S","0","5,S","0","5,S","0","5,S","0","5,S","0","1,S","30","1,S","0","1,S","19730711",",5,S","19730731","+,5,S","19730729","+,1,S","19.0","5,S,11,","0.0","5,,S,31,+","30.0","1,S,29,+","","","0.0","5,,,S","24.59","6,S","27.53","1,,,S","21.65","5,,,S"
"CVM00008594","1973-08","16.741","-22.949","53.9","AMILCAR CABRAL INTERNATIONAL, CV","","","1","1,S","0","1,S","0","1,S","","","","","","","","","","","","","19730820",",1,S","","","","","0.5","1,,S,20,","","","","","0.5","1,,,S","","","","","",""
"CVM00008594","1973-09","16.741","-22.949","53.9","AMILCAR CABRAL INTERNATIONAL, CV","","","0","4,S","0","4,S","0","4,S","0","4,S","0","4,S","","","","","","","19730927",",4,S","19730930","+,4,S","","","21.0","4,S,27,","0.0","4,,S,30,+","","","","","0.0","4,,,S","","","","","22.96","4,,,S"
"CVM00008594","1973-10","16.741","-22.949","53.9","AMILCAR CABRAL INTERNATIONAL, CV","","","0","4,S","0","4,S","0","4,S","","","","","0","3,S","28","3,S","0","3,S","","","19731031","+,4,S","19731017","+,3,S","","","0.0","4,,S,31,+","30.0","3,S,17,+","","","0.0","4,,,S","","","27.82","3,,,S","",""
"CVM00008594","1973-11","16.741","-22.949","53.9","AMILCAR CABRAL INTERNATIONAL, CV","","","0","5,S","0","5,S","0","5,S","","","","","0","4,S","26","4,S","0","4,S","","","19731130","+,5,S","19731120",",4,S","","","0.0","5,,S,30,+","30.0","4,S,20,","","","0.0","5,,,S","","","27.15","4,,,S","",""
"CVM00008594","1973-12","16.741","-22.949","53.9","AMILCAR CABRAL INTERNATIONAL, CV","","","0","2,S","0","2,S","0","2,S","0","4,S","0","4,S","","","","","","","19731227","+,4,S","19731231","+,2,S","","","17.0","4,S,27,+","0.0","2,,S,31,+","","","","","0.0","2,,,S","","","","","19.22","4,,,S"
