"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013940","2017-12","38.35","-98.86667","573.0","GREAT BEND MUNICIPAL AIRPORT, KS US","5.2","1,W","","","0.0","1,W","0","1,W","0","1,W","0","1,W","1","1,W","29","1,W","6","1,W","0","1,W","0","1,W","5","","1","","20171231",",1,W","","","20171231","+,1,W","20171203",",1,W","-19.9","1,W,31,","0.0","1,T,W,31,+","20.6","1,W,03,","","","534.9","1,W","0.0","1,T,,W","0.50","1,W","8.33","1,,,W","-7.33","1,,,W","320","1,W","330","1,W","15.7","1,W","19.2","1,W"
"USW00013940","2018-01","38.35","-98.86667","573.0","GREAT BEND MUNICIPAL AIRPORT, KS US","5.1","1,W","0.0","W","0.0","1,W","0","1,W","0","1,W","0","1,W","3","1,W","27","1,W","4","1,W","0","1,W","0","1,W","5","","2","","20180101",",1,W","1","","20180122","+,1,W","20180125",",1,W","-21.0","1,W,01,","0.0","1,T,W,22,+","20.6","1,W,25,","","","544.5","1,W","0.0","1,T,,W","0.18","1,W","8.57","1,,,W","-8.21","1,,,W","310","1,W","320","1,W","17.0","1,W","21.5","1,W"
"USW00013940","2018-02","38.35","-98.86667","573.0","GREAT BEND MUNICIPAL AIRPORT, KS US","5.6","2,W","0.0","W","0.0","2,W","2","2,W","0","2,W","0","2,W","0","2,W","23","2,W","5","2,W","2","2,W","0","2,W","11","","2","","20180207",",2,W","","","20180222",",2,W","20180214",",2,W","-15.5","2,W,07,","1.8","2,,W,22,","23.3","2,W,14,","","","480.7","2,W","2.1","2,,,W","-0.15","2,W","7.83","2,,,W","-8.14","2,,,W","10","2,W","10","2,W","14.8","2,W","17.9","2,W"
"USW00013940","2018-03","38.35","-98.86667","573.0","GREAT BEND MUNICIPAL AIRPORT, KS US","6.2",",W","0.0","W","0.0",",W","3",",W","2",",W","1",",W","0",",W","16",",W","0",",W","7",",W","0",",W","8","","","","20180312","+,,W","2","","20180319",",,W","20180315",",,W","-10.5",",W,12,+","30.5",",,W,19,","27.2",",W,15,","","","327.6",",W","37.1",",,,W","7.77",",W","16.06",",,,W","-0.53",",,,W","340",",W","350",",W","20.1",",W","24.6",",W"
"USW00013940","2018-04","38.35","-98.86667","573.0","GREAT BEND MUNICIPAL AIRPORT, KS US","6.6","1,W","8.3","W","8.3","1,W","6","1,W","4","1,W","0","1,W","0","1,W","14","1,W","1","1,W","11","1,W","1","1,W","8","","","","20180407","+,1,W","1","","20180420",",1,W","20180412",",1,W","-8.2","1,W,07,+","14.2","1,,W,20,","35.0","1,W,12,","","","277.9","1,W","35.1","1,,,W","9.04","1,W","17.14","1,,,W","0.93","1,,,W","320","1,W","320","1,W","20.6","1,W","26.8","1,W"
"USW00013940","2018-05","38.35","-98.86667","573.0","GREAT BEND MUNICIPAL AIRPORT, KS US","4.8","1,W","106.5","W","98.2","1,W","10","1,W","9","1,W","2","1,W","0","1,W","0","1,W","0","1,W","29","1,W","4","1,W","15","","3","","20180504",",1,W","10","","20180529",",1,W","20180526",",1,W","7.8","1,W,04,","32.0","1,,W,29,","35.6","1,W,26,","","","6.7","1,W","122.6","1,,,W","21.38","1,W","28.64","1,,,W","14.13","1,,,W","160","1,W","270","1,W","17.0","1,W","20.6","1,W"
"USW00013940","2018-06","38.35","-98.86667","573.0","GREAT BEND MUNICIPAL AIRPORT, KS US","6.0",",W","339.2","W","232.7",",W","9",",W","8",",W","2",",W","0",",W","0",",W","0",",W","30",",W","19",",W","7","","","","20180603",",,W","9","","20180626",",,W","20180610",",,W","10.6",",W,03,","37.1",",,W,26,","37.8",",W,10,","","","0.0",",W","131.5",",,,W","26.09",",W","33.09",",,,W","19.09",",,,W","240",",W","100",",W","21.5",",W","23.3",",W"
"USW00013940","2018-07","38.35","-98.86667","573.0","GREAT BEND MUNICIPAL AIRPORT, KS US","3.9","1,W","578.5","W","239.3","1,W","10","1,W","3","1,W","0","1,W","0","1,W","0","1,W","0","1,W","30","1,W","21","1,W","5","","","","20180731",",1,W","11","","20180730",",1,W","20180720","+,1,W","14.4","1,W,31,","20.1","1,,W,30,","36.7","1,W,20,+","0.0","W","0.0","1,W","44.1","1,,,W","26.31","1,W","32.71","1,,,W","19.91","1,,,W","360","1,W","360","1,W","20.6","1,W","28.2","1,W"
"USW00013940","2018-08","38.35","-98.86667","573.0","GREAT BEND MUNICIPAL AIRPORT, KS US","4.6",",W","776.2","W","197.7",",W","12",",W","7",",W","1",",W","0",",W","0",",W","0",",W","31",",W","17",",W","13","","","","20180829","+,,W","10","","20180819",",,W","20180831",",,W","13.3",",W,29,+","54.9",",,W,19,","38.3",",W,31,","0.0","W","0.0",",W","113.3",",,,W","24.71",",W","31.11",",,,W","18.31",",,,W","180",",W","170",",W","16.5",",W","21.0",",W"
"USW00013940","2018-09","38.35","-98.86667","573.0","GREAT BEND MUNICIPAL AIRPORT, KS US","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
