"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00396170","1960-04","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","0.6","1,0","7",",0","3",",0","0",",0","0","2,0","0","2,0","0","1,0","10","1,0","0","1,0","8","1,0","0","1,0","","","19600409",",1,0","19600430","+,2,0","19600430","+,2,0","19600401",",,0","19600420",",1,0","-5.0","1,0,09,","0","2,,0,30,+","0","2,,0,30,+","11.4",",,0,01,","27.2","1,0,20,","","","","","269.8","1,0","","","","","28.2",",,,0","0","2,,,0","9.05","1,0","15.35","1,,,0","2.75","1,,,0","7014",",,,0"
"USC00396170","1960-05","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","18.3","1,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","21",",0","0",",0","","","19600511","+,1,0","19600531","+,,0","19600531","+,,0","19600519",",,0","19600514",",,0","-1.1","1,0,11,+","0",",,0,31,+","0",",,0,31,+","12.2",",,0,19,","31.7",",0,14,","206.6","4,,,0","","","125.8",",0","","","","","36.1",",,,0","0",",,,0","14.80","1,0","22.48",",,,0","7.12","1,,,0","5442","2,,,0"
"USC00396170","1960-06","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","52.2",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","19600609",",,0","19600630","+,,0","19600630","+,,0","19600610",",,0","19600627",",,0","6.7",",0,09,","0",",,0,30,+","0",",,0,30,+","55.1",",,0,10,","35.0",",0,27,","","","","","16.4",",0","","","","","174.3",",,,0","0",",,,0","19.53",",0","26.22",",,,0","12.83",",,,0","4432","1,,,0"
"USC00396170","1960-07","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","216.1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","19600706",",,0","19600731","+,,0","19600731","+,,0","19600716",",,0","19600724","+,,0","10.0",",0,06,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,16,","41.1",",0,24,+","230.7","3,,,0","1.7","0","1.7",",0","","","","","22.9",",,,0","0",",,,0","25.25",",0","33.48",",,,0","17.02",",,,0","3611",",,,0"
"USC00396170","1960-08","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","181.2",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","19600826",",,0","19600831","+,,0","19600831","+,,0","19600825",",,0","19600823",",,0","8.3",",0,26,","0",",,0,31,+","0",",,0,31,+","55.9",",,0,25,","41.7",",0,23,","263.6","3,,,0","3.4","0","1.7",",0","","","","","90.3",",,,0","0",",,,0","24.12",",0","32.31",",,,0","15.94",",,,0","5224","1,,,0"
"USC00396170","1960-09","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","88.6",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","9",",0","","","19600930",",,0","19600930","+,,0","19600930","+,,0","19600908",",,0","19600905",",,0","-2.2",",0,30,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,08,","39.4",",0,05,","171.8","3,,,0","84.6","0","81.2",",0","","","","","28.7",",,,0","0",",,,0","18.58",",0","26.26",",,,0","10.90",",,,0","3962",",,,0"
"USC00396170","1960-10","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","5.3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","12",",0","1",",0","","","19601019",",,0","19601031","+,,0","19601031","+,,0","19601012",",,0","19601009",",,0","-7.8",",0,19,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,12,","33.3",",0,09,","","","295.3","0","210.7",",0","","","","","6.4",",,,0","0",",,,0","11.71",",0","20.32",",,,0","3.09",",,,0","4612",",,,0"
"USC00396170","1960-11","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","0.0",",0","4",",0","3",",0","0",",0","3",",0","2",",0","1",",0","28",",0","4",",0","2",",0","0",",0","","","19601130",",,0","19601130","+,,0","19601129","+,,0","19601129","+,,0","19601126",",,0","-24.4",",0,30,","152",",,0,30,+","76",",,0,29,+","7.6",",,0,29,+","25.0",",0,26,","","","778.9","0","483.6",",0","","","","","20.3",",,,0","152",",,,0","2.21",",0","9.89",",,,0","-5.47",",,,0","",""
"USC00396170","1960-12","44.44192","-100.41711","506.9","OAHE DAM, SD US","","","0.0",",0","8",",0","5",",0","0",",0","31",",","","","4",",0","31",",0","21",",0","0",",0","0",",0","","","19601221",",,0","19601208","+,,0","","","19601221","+,,0","19601225",",,0","-23.3",",0,21,","178",",,0,08,+","","","12.7",",,0,21,+","7.2",",0,25,","","","1553.8","0","774.9",",0","","","","","46.1",",,,0","","","-6.66",",0","-1.64",",,,0","-11.69",",,,0","",""
"USC00396170","1961-01","44.44192","-100.41711","506.9","OAHE DAM, SD US","0.0","0","0.0","2,0","2",",0","0",",0","0",",0","19","1,0","0","1,0","7","1,0","30","1,0","14","1,0","0","1,0","0","1,0","","","19610124",",1,0","19610106","+,1,0","19610126",",1,0","19610101",",,0","19610117",",1,0","-29.4","1,0,24,","51","1,,0,06,+","3","1,,0,26,","1.0",",,0,01,","10.6","1,0,17,","","","2273.5","0","719.7","1,0","","","","","1.3",",,,0","3","1,,,0","-6.55","2,0","-0.60","1,,,0","-12.49","1,,,0","",""
"USC00396170","1961-02","44.44192","-100.41711","506.9","OAHE DAM, SD US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","8",",0","1",",0","2",",0","28",",0","9",",0","0",",0","0",",0","","","19610203",",,0","19610203","+,,0","19610202",",,0","19610202",",,0","19610222",",,0","-18.9",",0,03,","51",",,0,03,+","38",",,0,02,","1.5",",,0,02,","18.9",",0,22,","","","2860.5","0","587.0",",0","","","","","1.8",",,,0","43",",,,0","-2.63",",0","3.83",",,,0","-9.09",",,,0","",""
"USC00396170","1961-03","44.44192","-100.41711","506.9","OAHE DAM, SD US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","3",",0","0","3,0","0",",0","24",",0","2",",0","2",",0","0",",0","","","19610309",",,0","19610306","+,,0","19610308",",3,0","19610326",",,0","19610326",",,0","-9.4",",0,09,","25",",,0,06,+","0","3,T,0,08,","2.5",",,0,26,","26.7",",0,26,","","","3315.6","0","455.1",",0","","","","","6.9",",,,0","0","3,T,,0","3.65",",0","9.78",",,,0","-2.47",",,,0","",""
"USC00396170","1961-04","44.44192","-100.41711","506.9","OAHE DAM, SD US","3.1","0","3.1",",0","8",",0","5",",0","0",",0","1",",0","","","0",",0","19",",0","0",",0","2",",0","1",",0","","","19610407",",,0","19610411",",,0","","","19610423",",,0","19610420",",,0","-8.3",",0,07,","25",",,0,11,","","","14.5",",,0,23,","32.8",",0,20,","","","3684.6","0","369.0",",0","","","","","31.5",",,,0","","","6.14",",0","12.87",",,,0","-0.60",",,,0","",""
"USC00396170","1961-05","44.44192","-100.41711","506.9","OAHE DAM, SD US","17.6","0","14.5",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","13",",0","0",",0","","","19610501",",,0","19610531","+,,0","19610531","+,,0","19610517",",,0","19610511",",,0","-2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,17,","31.7",",0,11,","182.7","1,,,0","3860.5","0","175.9",",0","","","","","127.3",",,,0","0",",,,0","13.12",",0","19.09",",,,0","7.16",",,,0","5499",",,,0"
"USC00396170","1961-06","44.44192","-100.41711","506.9","OAHE DAM, SD US","141.8","0","124.2",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","9",",0","","","19610603",",,0","19610630","+,,0","19610630","+,,0","19610613",",,0","19610628",",,0","7.2",",0,03,","0",",,0,30,+","0",",,0,30,+","17.0",",,0,13,","38.3",",0,28,","229.5","1,,,0","3874.7","0","14.2",",0","","","","","49.5",",,,0","0",",,,0","22.00",",0","29.61",",,,0","14.39",",,,0","2866",",,,0"
"USC00396170","1961-07","44.44192","-100.41711","506.9","OAHE DAM, SD US","311.4","0","169.6",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","19610722","+,,0","19610731","+,,0","19610731","+,,0","19610726",",,0","19610704",",,0","10.6",",0,22,+","0",",,0,31,+","0",",,0,31,+","31.8",",,0,26,","41.1",",0,04,","285.5","1,,,0","0.0","0","0.0",",0","","","","","47.3",",,,0","0",",,,0","23.80",",0","32.12",",,,0","15.48",",,,0","3932","2,,,0"
"USC00396170","1961-08","44.44192","-100.41711","506.9","OAHE DAM, SD US","542.2","0","230.8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","19610825",",,0","19610831","+,,0","19610831","+,,0","19610827",",,0","19610830",",,0","13.3",",0,25,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,27,","40.0",",0,30,","299.1","1,,,0","0.5","0","0.5",",0","","","","","9.2",",,,0","0",",,,0","25.76",",0","33.91",",,,0","17.61",",,,0","3451","2,,,0"
"USC00396170","1961-09","44.44192","-100.41711","506.9","OAHE DAM, SD US","599.7","0","57.5",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","8",",0","","","19610930",",,0","19610930","+,,0","19610930","+,,0","19610920",",,0","19610910",",,0","0.0",",0,30,","0",",,0,30,+","0",",,0,30,+","19.3",",,0,20,","37.8",",0,10,","154.7","5,,,0","131.3","0","130.8",",0","","","","","48.6",",,,0","0",",,,0","15.89",",0","23.04",",,,0","8.74",",,,0","4885","1,,,0"
"USC00396170","1961-10","44.44192","-100.41711","506.9","OAHE DAM, SD US","600.6","0","0.9",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","12",",0","0",",0","","","19611025",",,0","19611031","+,,0","19611031","+,,0","19611029",",,0","19611007",",,0","-7.8",",0,25,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,29,","31.7",",0,07,","119.8","3,,,0","376.8","0","245.5",",0","","","","","14.2",",,,0","0",",,,0","10.44",",0","18.39",",,,0","2.49",",,,0","3932","2,,,0"
"USC00396170","1961-11","44.44192","-100.41711","506.9","OAHE DAM, SD US","600.6","0","0.0","1,0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","2","1,0","1","1,0","0","1,0","","","19611117",",,0","19611130","+,1,0","19611101",",1,0","19611101",",,0","19611102",",1,0","-10.0",",0,17,","0","1,,0,30,+","13","1,,0,01,","0.8",",,0,01,","21.7","1,0,02,","","","872.8","0","496.0","1,0","","","","","1.3",",,,0","13","1,,,0","1.28","1,0","8.05","1,,,0","-5.49",",,,0","",""
"USC00396170","1961-12","44.44192","-100.41711","506.9","OAHE DAM, SD US","600.6","0","0.0",",0","3",",0","1",",0","0",",0","","","0","1,0","12",",0","31",",0","21",",0","0",",0","0",",0","","","19611213",",,0","","","19611218","+,1,0","19611222",",,0","19611204",",,0","-25.0",",0,13,","","","13","1,,0,18,+","5.1",",,0,22,","17.2",",0,04,","","","1691.8","0","819.0",",0","","","","","7.7",",,,0","26","1,,,0","-8.09",",0","-1.92",",,,0","-14.25",",,,0","",""
