"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00148259","1960-12","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","","","0.0",",0","2",",0","2",",0","0",",0","1","3,0","1",",0","0",",0","28",",0","7",",0","0",",0","0",",0","19601222",",,0","19601211",",3,0","19601211",",,0","","","19601211",",,0","19601205","+,,0","-17.2",",0,22,","51","3,,0,11,","38",",,0,11,","22.9",",,0,11,","15.0",",0,05,+","","","1170.8","0","630.2",",0","","","","","35.1",",,,0","38",",,,0","-2.00",",0","4.51",",,,0","-8.50",",,,0","",""
"USC00148259","1961-01","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0","1,0","1",",0","0",",0","0",",0","0","3,0","0",",0","6","1,0","30","1,0","8","1,0","0","1,0","0","1,0","19610127",",1,0","19610131","+,3,0","19610126",",,0","","","19610126",",,0","19610118",",1,0","-23.3","1,0,27,","0","3,,0,31,+","18",",,0,26,","0.5",",,0,26,","16.1","1,0,18,","","","1831.3","0","660.5","1,0","","","","","0.5",",,,0","18",",,,0","-3.68","1,0","5.16","1,,,0","-12.53","1,,,0","",""
"USC00148259","1961-02","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","6",",0","2",",0","0",",0","26",",0","6",",0","1",",0","0",",0","19610203",",,0","19610207",",,0","19610205",",,0","","","19610218",",,0","19610217",",,0","-17.2",",0,03,","127",",,0,07,","69",",,0,05,","14.2",",,0,18,","21.1",",0,17,","","","2327.2","0","495.9",",0","","","","","24.5",",,,0","120",",,,0","0.62",",0","7.39",",,,0","-6.14",",,,0","",""
"USC00148259","1961-03","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0",",0","9",",0","7",",0","0",",0","1",",0","1",",0","0",",0","21",",0","0",",0","2",",0","0",",0","19610314","+,,0","19610320",",,0","19610320",",,0","","","19610327",",,0","19610315",",,0","-5.0",",0,14,+","76",",,0,20,","71",",,0,20,","17.0",",,0,27,","22.8",",0,15,","","","2722.0","0","394.8",",0","","","","","73.8",",,,0","71",",,,0","5.60",",0","11.71",",,,0","-0.52",",,,0","",""
"USC00148259","1961-04","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","12.2","0","12.2",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","12",",0","0",",0","9",",0","2",",0","19610406",",,0","19610409",",,0","19610409",",,0","","","19610409",",,0","19610424","+,,0","-6.7",",0,06,","0",",T,0,09,","0",",T,0,09,","27.9",",,0,09,","32.2",",0,24,+","","","3003.2","0","281.2",",0","","","","","59.9",",,,0","0",",T,,0","9.37",",0","16.80",",,,0","1.93",",,,0","",""
"USC00148259","1961-05","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","40.0","0","27.8","1,0","13",",0","9",",0","3",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","14",",0","0",",0","19610502",",1,0","19610531","+,,0","19610531","+,,0","","","19610522",",,0","19610531",",,0","-2.8","1,0,02,","0",",,0,31,+","0",",,0,31,+","61.2",",,0,22,","30.6",",0,31,","","","3115.6","0","112.4",",0","","","","","191.5",",,,0","0",",,,0","15.46","1,0","21.19",",,,0","9.74","1,,,0","",""
"USC00148259","1961-06","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","157.8","0","117.8",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","19610624",",,0","19610630","+,,0","19610630","+,,0","","","19610606",",,0","19610630",",,0","8.9",",0,24,","0",",,0,30,+","0",",,0,30,+","32.8",",,0,06,","36.1",",0,30,","190.7","1,,,0","3119.7","0","4.1",",0","","","","","120.6",",,,0","0",",,,0","22.12",",0","28.20",",,,0","16.04",",,,0","2263",",,,0"
"USC00148259","1961-07","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","378.1","0","220.3",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","19610714","+,,0","19610731","+,,0","19610731","+,,0","","","19610721",",,0","19610719",",,0","12.8",",0,14,+","0",",,0,31,+","0",",,0,31,+","62.2",",,0,21,","40.0",",0,19,","232.2","1,,,0","0.0","0","0.0",",0","","","","","84.1",",,,0","0",",,,0","25.44",",0","32.44",",,,0","18.44",",,,0","3181",",,,0"
"USC00148259","1961-08","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","560.1","0","182.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","19610823",",,0","19610831","+,,0","19610831","+,,0","","","19610822","+,,0","19610829","+,,0","8.9",",0,23,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,22,+","36.1",",0,29,+","187.1","1,,,0","4.5","0","4.5",",0","","","","","41.4",",,,0","0",",,,0","24.06",",0","30.78",",,,0","17.34",",,,0","1914","2,,,0"
"USC00148259","1961-09","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","619.3","0","59.2",",0","11",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","4",",0","19610915",",,0","19610930","+,,0","19610930","+,,0","","","19610913",",,0","19610903",",,0","1.7",",0,15,","0",",,0,30,+","0",",,0,30,+","68.6",",,0,13,","36.1",",0,03,","114.6","2,,,0","87.6","0","83.1",",0","","","","","190.3",",,,0","0",",,,0","17.54",",0","23.78",",,,0","11.29",",,,0","3204",",,,0"
"USC00148259","1961-10","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","625.5","0","6.2",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","17",",0","0",",0","19611026",",,0","19611031","+,,0","19611031","+,,0","","","19611010",",,0","19611013","+,,0","-4.4",",0,26,","0",",,0,31,+","0",",,0,31,+","45.7",",,0,10,","27.8",",0,13,+","113.4",",,,0","245.2","0","157.6",",0","","","","","96.7",",,,0","0",",,,0","13.45",",0","21.36",",,,0","5.53",",,,0","3202",",,,0"
"USC00148259","1961-11","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","625.5","0","0.0",",0","6",",0","3",",0","0",",0","2",",0","0",",0","0",",0","21",",0","0",",0","1",",0","0",",0","19611106",",,0","19611119","+,,0","19611119","+,,0","","","19611116",",,0","19611102",",,0","-7.8",",0,06,","25",",,0,19,+","13",",,0,19,+","23.1",",,0,16,","23.3",",0,02,","","","670.5","0","425.3",",0","","","","","50.0",",,,0","26",",,,0","4.16",",0","10.13",",,,0","-1.82",",,,0","",""
"USC00148259","1961-12","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","625.5","0","0.0",",0","4",",0","2",",0","0",",0","","","3",",0","5",",0","28",",0","14",",0","0",",0","0",",0","19611213",",,0","","","19611209",",,0","","","19611209",",,0","19611204",",,0","-27.2",",0,13,","","","114",",,0,09,","13.2",",,0,09,","18.3",",0,04,","","","1384.5","0","714.0",",0","","","","","21.0",",,,0","177",",,,0","-4.70",",0","1.32",",,,0","-10.72",",,,0","",""
"USC00148259","1962-01","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","3","5,0","1",",0","10",",0","31",",0","15",",0","0",",0","0",",0","19620120",",,0","19620121","+,5,0","19620119",",,0","","","19620126",",,0","19620130",",,0","-23.3",",0,20,","76","5,,0,21,+","76",",,0,19,","11.4",",,0,26,","11.7",",0,30,","","","2150.9","0","766.4",",0","","","","","18.5",",,,0","76",",,,0","-6.39",",0","-0.41",",,,0","-12.37",",,,0","",""
"USC00148259","1962-02","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0",",0","7",",0","6",",0","0",",0","2","3,0","2",",0","2",",0","24",",0","9",",0","2",",0","0",",0","19620228",",,0","19620225","+,3,0","19620224",",,0","","","19620215",",,0","19620204",",,0","-20.6",",0,28,","51","3,,0,25,+","51",",,0,24,","9.7",",,0,15,","21.7",",0,04,","","","2664.7","0","513.8",",0","","","","","28.7",",,,0","97",",,,0","-0.02",",0","6.06",",,,0","-6.09",",,,0","",""
"USC00148259","1962-03","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0",",0","6",",0","3",",0","1",",0","0","2,0","0",",0","2",",0","23",",0","5",",0","4",",0","0",",0","19620301",",,0","19620313",",2,0","19620313",",,0","","","19620321",",,0","19620329",",,0","-20.0",",0,01,","0","2,T,0,13,","0",",T,0,13,","25.4",",,0,21,","26.1",",0,29,","","","3154.3","0","489.6",",0","","","","","46.0",",,,0","0",",T,,0","2.54",",0","9.17",",,,0","-4.09",",,,0","",""
"USC00148259","1962-04","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","8.1","0","8.1",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","12",",0","0",",0","19620409",",,0","19620430","+,,0","19620430","+,,0","","","19620428",",,0","19620421",",,0","-6.1",",0,09,","0",",,0,30,+","0",",,0,30,+","14.2",",,0,28,","31.7",",0,21,","","","3386.8","0","232.5",",0","","","","","31.3",",,,0","0",",,,0","10.86",",0","19.02",",,,0","2.69",",,,0","4104",",,,0"
"USC00148259","1962-05","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","126.5","0","118.4","2,0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","28","2,0","7","2,0","19620502",",,0","19620531","+,,0","19620531","+,,0","","","19620529",",,0","19620528","+,2,0","2.8",",0,02,","0",",,0,31,+","0",",,0,31,+","113.3",",,0,29,","33.9","2,0,28,+","236.5","1,,,0","3402.0","0","15.2","2,0","","","","","145.1",",,,0","0",",,,0","21.92","2,0","29.06","2,,,0","14.77",",,,0","5058",",,,0"
"USC00148259","1962-06","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","250.6","0","124.1",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","19620614",",,0","19620630","+,,0","19620630","+,,0","","","19620623",",,0","19620620",",,0","9.4",",0,14,","0",",,0,30,+","0",",,0,30,+","41.9",",,0,23,","32.8",",0,20,","179.0","1,,,0","3409.5","0","7.5",",0","","","","","145.5",",,,0","0",",,,0","22.22",",0","28.24",",,,0","16.20",",,,0","2184",",,,0"
"USC00148259","1962-07","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","443.6","0","193.0",",0","11",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","19620726",",,0","19620731","+,,0","19620731","+,,0","","","19620715",",,0","19620723","+,,0","11.1",",0,26,","0",",,0,31,+","0",",,0,31,+","50.5",",,0,15,","35.0",",0,23,+","199.9","1,,,0","0.0","0","0.0",",0","","","","","106.3",",,,0","0",",,,0","24.56",",0","31.09",",,,0","18.03",",,,0","2318",",,,0"
"USC00148259","1962-08","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","656.7","0","213.1",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","19620825",",,0","19620831","+,,0","19620831","+,,0","","","19620824",",,0","19620819",",,0","10.6",",0,25,","0",",,0,31,+","0",",,0,31,+","54.4",",,0,24,","41.1",",0,19,","237.5","1,,,0","0.0","0","0.0",",0","","","","","94.1",",,,0","0",",,,0","25.21",",0","32.97",",,,0","17.45",",,,0","2714","2,,,0"
"USC00148259","1962-09","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","707.6","0","50.9",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","19620928",",,0","19620930","+,,0","19620930","+,,0","","","19620922",",,0","19620914",",,0","3.9",",0,28,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,22,","32.8",",0,14,","122.1",",,,0","55.0","0","55.0",",0","","","","","117.1",",,,0","0",",,,0","18.20",",0","24.24",",,,0","12.15",",,,0","2482",",,,0"
"USC00148259","1962-10","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","742.6","0","35.0",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","17",",0","0",",0","19621026",",,0","19621031","+,,0","19621031","+,,0","","","19621006",",,0","19621015",",,0","-3.9",",0,26,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,06,","31.1",",0,15,","97.6",",,,0","194.4","0","139.4",",0","","","","","69.3",",,,0","0",",,,0","14.96",",0","22.23",",,,0","7.70",",,,0","3024",",,,0"
"USC00148259","1962-11","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","742.6","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","1",",0","0",",0","19621124","+,,0","19621130","+,,0","19621119",",,0","","","19621127",",,0","19621114",",,0","-6.7",",0,24,+","0",",,0,30,+","0",",T,0,19,","12.4",",,0,27,","23.3",",0,14,","","","568.7","0","374.3",",0","","","","","24.3",",,,0","0",",T,,0","5.86",",0","12.73",",,,0","-1.02",",,,0","",""
"USC00148259","1962-12","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","742.6","0","0.0",",0","2",",0","2",",0","0",",0","4",",0","0","2,0","4",",0","27",",0","7",",0","1",",0","0",",0","19621226",",,0","19621225",",,0","19621223","+,2,0","","","19621221",",,0","19621218",",,0","-23.9",",0,26,","76",",,0,25,","0","2,T,0,23,+","3.6",",,0,21,","21.1",",0,18,","","","1146.7","0","578.0",",0","","","","","6.9",",,,0","0","2,T,,0","-0.31",",0","6.56",",,,0","-7.18",",,,0","",""
"USC00148259","1963-01","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","20",",0","3",",0","13",",0","31",",0","20",",0","0",",0","0",",0","19630127",",,0","19630121",",,0","19630119",",,0","","","19630105",",,0","19630110","+,,0","-25.6",",0,27,","102",",,0,21,","76",",,0,19,","2.5",",,0,05,","16.1",",0,10,+","","","1978.7","0","832.0",",0","","","","","5.9",",,,0","206",",,,0","-8.51",",0","-2.34",",,,0","-14.67",",,,0","",""
"USC00148259","1963-02","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0","2,0","1",",0","0",",0","0",",0","1",",0","0",",0","0","2,0","26","2,0","4",",0","1",",0","0",",0","19630221",",2,0","19630201",",,0","19630228","+,,0","","","19630224",",,0","19630206",",,0","-14.4","2,0,21,","25",",,0,01,","0",",,0,28,+","1.3",",,0,24,","21.7",",0,06,","","","2452.1","0","473.4",",0","","","","","1.3",",,,0","0",",,,0","-0.27","2,0","7.20",",,,0","-7.74","2,,,0","",""
"USC00148259","1963-03","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","0.0","0","0.0","3,0","5",",0","4",",0","1",",0","0",",0","0",",0","0","3,0","17","3,0","0",",0","8",",0","0",",0","19630309",",3,0","19630331","+,,0","19630331","+,,0","","","19630304",",,0","19630329",",,0","-10.6","3,0,09,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,04,","29.4",",0,29,","","","2785.3","0","333.2",",0","","","","","63.5",",,,0","0",",,,0","6.90","3,0","14.75",",,,0","-0.95","3,,,0","",""
"USC00148259","1963-04","39.2476","-96.5994","322.5","TUTTLE CREEK LAKE, KS US","5.6","0","5.6","2,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","5","2,0","0",",0","15",",0","0",",0","19630404",",2,0","19630430","+,,0","19630430","+,,0","1","","19630429",",,0","19630417",",,0","-2.2","2,0,04,","0",",,0,30,+","0",",,0,30,+","15.2",",,0,29,","28.9",",0,17,","164.4",",,,0","2936.7","0","151.4",",0","","","","","44.4",",,,0","0",",,,0","13.30","2,0","20.96",",,,0","5.64","2,,,0","4688",",,,0"
