"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00303464","1958-06","41.10194","-72.37306","4.9","GREENPORT POWER HOUS, NY US","","","","","12","3,0","7","3,0","0","3,0","0","3,0","0","3,0","0","5,0","0","5,0","","","","","","","","","19580605",",5,0","19580630","+,3,0","19580630","+,3,0","","","19580619",",3,0","","","6.1","5,0,05,","0","3,,0,30,+","0","3,,0,30,+","8.1","3,,0,19,","","","","","","","","","","","","","40.9","3,,,0","0","3,,,0","","","","","12.89","5,,,0","",""
"USC00303464","1958-07","41.10194","-72.37306","4.9","GREENPORT POWER HOUS, NY US","","","133.9",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19580722",",,0","19580731","+,,0","19580731","+,,0","","","19580706",",,0","19580702",",,0","12.8",",0,22,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,06,","31.7",",0,02,","","","0.3","0","0.3",",0","","","","","89.0",",,,0","0",",,,0","22.64",",0","27.16",",,,0","18.12",",,,0","",""
"USC00303464","1958-08","41.10194","-72.37306","4.9","GREENPORT POWER HOUS, NY US","","","108.1",",0","12",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19580820",",,0","19580831","+,,0","19580831","+,,0","","","19580825",",,0","19580815",",,0","11.7",",0,20,","0",",,0,31,+","0",",,0,31,+","53.3",",,0,25,","30.0",",0,15,","","","0.6","0","0.3",",0","","","","","142.3",",,,0","0",",,,0","21.81",",0","26.02",",,,0","17.60",",,,0","3987",",,,0"
"USC00303464","1958-09","41.10194","-72.37306","4.9","GREENPORT POWER HOUS, NY US","","","","","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","19580930",",,0","19580930","+,,0","19580930","+,,0","","","19580927",",,0","","","7.8",",0,30,","0",",,0,30,+","0",",,0,30,+","61.2",",,0,27,","","","","","","","","","","","","","128.5",",,,0","0",",,,0","","","","","12.46",",,,0","4264",",,,0"
"USC00303464","1958-10","41.10194","-72.37306","4.9","GREENPORT POWER HOUS, NY US","","","","","5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","19581026",",,0","19581031","+,,0","19581031","+,,0","","","19581023",",,0","","","1.1",",0,26,","0",",,0,31,+","0",",,0,31,+","55.1",",,0,23,","","","","","","","","","","","","","145.5",",,,0","0",",,,0","","","","","7.48",",,,0","3676","2,,,0"
"USC00303464","1958-11","41.10194","-72.37306","4.9","GREENPORT POWER HOUS, NY US","","","0.0","2,0","9",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","6","1,0","0","1,0","0","1,0","0","1,0","","","19581130",",1,0","19581130","+,,0","19581130","+,,0","","","19581128",",,0","19581119",",1,0","-7.8","1,0,30,","0",",,0,30,+","0",",,0,30,+","18.0",",,0,28,","17.2","1,0,19,","","","","","274.9","1,0","","","","","56.9",",,,0","0",",,,0","8.62","2,0","13.40","1,,,0","3.84","1,,,0","",""
"USC00303464","1958-12","41.10194","-72.37306","4.9","GREENPORT POWER HOUS, NY US","","","","","11",",0","6",",0","1",",0","","","","","0","2,0","26","2,0","","","","","","","","","19581225",",2,0","","","","","","","19581204",",,0","","","-12.2","2,0,25,","","","","","35.8",",,0,04,","","","","","","","","","","","","","63.6",",,,0","","","","","","","-4.22","2,,,0","",""
"USC00303464","1959-01","41.10194","-72.37306","4.9","GREENPORT POWER HOUS, NY US","","","","","6",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","19590102",",,0","","","","","","","","","27.9",",,0,02,","","","","","","","","","","","","","55.6",",,,0","","","","","","","","","",""
"USC00303464","1959-02","41.10194","-72.37306","4.9","GREENPORT POWER HOUS, NY US","","","0.0",",0","8",",0","8",",0","2",",0","","","","","0",",0","27",",0","7",",0","0",",0","0",",0","","","19590202",",,0","","","","","","","19590210",",,0","19590204",",,0","-15.0",",0,02,","","","","","29.0",",,0,10,","9.4",",0,04,","","","","","568.0",",0","","","","","108.5",",,,0","","","-1.95",",0","2.92",",,,0","-6.83",",,,0","",""
"USC00303464","1959-03","41.10194","-72.37306","4.9","GREENPORT POWER HOUS, NY US","","","0.0","1,0","12",",0","11",",0","2",",0","","","","","0","1,0","23","1,0","0","1,0","0","1,0","0","1,0","","","19590323",",1,0","","","","","","","19590306",",,0","19590320",",1,0","-7.2","1,0,23,","","","","","38.6",",,0,06,","18.9","1,0,20,","","","","","460.0","1,0","","","","","155.3",",,,0","","","3.00","1,0","7.90","1,,,0","-1.91","1,,,0","",""
