"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120134","1973-04","43.3606","-1.7869","4.0","SAN SEBASTIAN FUENTERRABIA, SP","","","","","","","","","0","5,S","0","5,S","0","4,S","2","4,S","0","4,S","19730407",",5,S","","","19730430",",4,S","1.0","5,S,07,","","","27.0","4,S,30,","","","","","","","11.29","8,S","15.62","4,,,S","6.96","5,,,S"
"SPE00120134","1973-05","43.3606","-1.7869","4.0","SAN SEBASTIAN FUENTERRABIA, SP","","","9","5,S","6","5,S","0","5,S","0","4,S","0","4,S","","","","","","","19730513",",4,S","19730511",",5,S","","","6.0","4,S,13,","16.0","5,,S,11,","","","","","","","49.1","5,,,S","","","","","11.37","4,,,S"
"SPE00120134","1974-04","43.3606","-1.7869","4.0","SAN SEBASTIAN FUENTERRABIA, SP","","","","","","","","","","","","","0","5,S","2","5,S","0","5,S","","","","","19740409","+,5,S","","","","","23.0","5,S,09,+","","","","","","","","","15.84","5,,,S","",""
"SPE00120134","1974-06","43.3606","-1.7869","4.0","SAN SEBASTIAN FUENTERRABIA, SP","","","","","","","","","0","3,S","0","3,S","0","4,S","14","4,S","1","4,S","19740619","+,3,S","","","19740621",",4,S","10.0","3,S,19,+","","","33.0","4,S,21,","","","","","","","17.99","7,S","22.23","4,,,S","13.74","3,,,S"
"SPE00120134","1974-07","43.3606","-1.7869","4.0","SAN SEBASTIAN FUENTERRABIA, SP","","","","","","","","","","","","","0","5,S","17","5,S","0","5,S","","","","","19740702",",5,S","","","","","30.0","5,S,02,","","","","","","","","","22.58","5,,,S","",""
"SPE00120134","1974-08","43.3606","-1.7869","4.0","SAN SEBASTIAN FUENTERRABIA, SP","60.8","3,S","12","3,S","6","3,S","2","3,S","0","3,S","0","3,S","0",",S","25",",S","2",",S","19740831",",3,S","19740830",",3,S","19740815",",,S","8.0","3,S,31,","37.1","3,,S,30,","38.0",",S,15,","","","5.2",",S","111.1","3,,,S","20.20","3,S","24.52",",,,S","15.89","3,,,S"
"SPE00120134","1974-09","43.3606","-1.7869","4.0","SAN SEBASTIAN FUENTERRABIA, SP","","","","","","","","","","","","","0","5,S","11","5,S","0","5,S","","","","","19740911",",5,S","","","","","32.0","5,S,11,","","","","","","","","","22.04","5,,,S","",""
"SPE00120134","1974-11","43.3606","-1.7869","4.0","SAN SEBASTIAN FUENTERRABIA, SP","","","","","","","","","","","","","0","4,S","0","4,S","0","4,S","","","","","19741122","+,4,S","","","","","21.0","4,S,22,+","","","","","","","","","15.88","4,,,S","",""
"SPE00120134","1975-01","43.3606","-1.7869","4.0","SAN SEBASTIAN FUENTERRABIA, SP","","","11","4,S","9","4,S","0","4,S","0","5,S","2","5,S","0","3,S","0","3,S","0","3,S","19750103",",5,S","19750121","+,4,S","19750115","+,3,S","-1.0","5,S,03,","15.0","4,,S,21,+","20.0","3,S,15,+","","","","","81.8","4,,,S","10.17","8,S","13.96","3,,,S","6.38","5,,,S"
"SPE00120134","1975-02","43.3606","-1.7869","4.0","SAN SEBASTIAN FUENTERRABIA, SP","","","","","","","","","","","","","0","2,S","0","2,S","0","2,S","","","","","19750228",",2,S","","","","","21.0","2,S,28,","","","","","","","","","15.04","2,,,S","",""
"SPE00120134","1975-04","43.3606","-1.7869","4.0","SAN SEBASTIAN FUENTERRABIA, SP","","","17","4,S","11","4,S","1","4,S","0","5,S","1","5,S","0","3,S","2","3,S","0","3,S","19750405",",5,S","19750419",",4,S","19750428",",3,S","0.0","5,S,05,","30.0","4,,S,19,","27.0","3,S,28,","","","","","114.1","4,,,S","11.25","7,S","14.78","3,,,S","7.72","5,,,S"
