"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00115498","1940-08","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","16",",6","9",",6","1",",6","","","0",",6","","","","","","","","","","","19400831","+,,6","","","19400825",",,6","","","","","0",",,6,31,+","27.2",",,6,25,","136.2",",,,6","0",",,,6","",""
"USC00115498","1940-09","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","2",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","19400930","+,,6","","","19400924",",,6","","","","","0",",,6,30,+","3.3",",,6,24,","3.8",",,,6","0",",,,6","",""
"USC00115498","1940-10","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","6",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","19401031","+,,6","","","19401014",",,6","","","","","0",",,6,31,+","19.1",",,6,14,","65.3",",,,6","0",",,,6","",""
"USC00115498","1940-11","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","8",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19401111",",,6","","","","","","","13.7",",,6,11,","33.5",",,,6","","","",""
"USC00115498","1940-12","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","7",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","19401212","+,,6","","","19401216",",,6","","","","","20",",,6,12,+","14.7",",,6,16,","28.8",",,,6","53",",,,6","",""
"USC00115498","1941-01","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","7",",6","5",",6","0",",6","","","2",",6","","","","","","","","","","","19410117",",,6","","","19410117",",,6","","","","","102",",,6,17,","18.8",",,6,17,","69.8",",,,6","178",",,,6","",""
"USC00115498","1941-02","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","4",",6","3",",6","0",",6","","","2",",6","","","","","","","","","","","19410227",",,6","","","19410213",",,6","","","","","64",",,6,27,","12.2",",,6,13,","20.8",",,,6","102",",,,6","",""
"USC00115498","1941-03","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","19410311",",,6","","","","","","","23.4",",,6,11,","65.6",",,,6","","","",""
"USC00115498","1941-04","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","12",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19410416",",,6","","","","","","","20.8",",,6,16,","69.1",",,,6","","","",""
"USC00115498","1941-05","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","9",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19410531",",,6","","","","","","","23.9",",,6,31,","60.9",",,,6","","","",""
"USC00115498","1941-06","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","10",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","19410611",",,6","","","","","","","21.3",",,6,11,","95.9",",,,6","","","",""
"USC00115498","1941-07","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","19410710",",,6","","","","","","","20.3",",,6,10,","71.0",",,,6","","","",""
"USC00115498","1941-08","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","10",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","19410811",",,6","","","","","","","32.0",",,6,11,","100.9",",,,6","","","",""
"USC00115498","1941-09","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","9",",6","7",",6","4",",6","","","0",",6","","","","","1","","","","","","19410930","+,,6","","","19410909",",,6","","","","","0",",,6,30,+","52.8",",,6,09,","193.8",",,,6","0",",,,6","",""
"USC00115498","1941-10","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","12",",6","11",",6","1",",6","","","0",",6","","","","","","","","","","","19411031","+,,6","1","","19411022",",,6","","","","","0",",,6,31,+","34.0",",,6,22,","196.9",",,,6","0",",,,6","",""
"USC00115498","1941-11","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","8",",6","4",",6","0",",6","","","1",",6","0","5,6","16","5,6","","","19411124",",5,6","","","19411123",",,6","","","19411101",",,6","-12.8","5,6,24,","","","51",",,6,23,","21.6",",,6,01,","58.7",",,,6","51",",,,6","-1.31","5,,,6"
"USC00115498","1941-12","42.31667","-88.25","225.9","MC HENRY 2 S, IL US","9",",6","6",",6","0",",6","","","5",",6","","","","","","","","","","","19411226",",,6","","","19411226",",,6","","","","","66",",,6,26,","13.2",",,6,26,","42.9",",,,6","197",",,,6","",""
