"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013872","1917-05","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","15.9","0","10.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","19170509","+,,0","19170531","+,,0","19170531","+,,0","","","19170504",",,0","19170519",",,0","1.7",",0,09,+","0",",,0,31,+","0",",,0,31,+","10.7",",,0,04,","29.4",",0,19,","2411.5","0","147.5",",0","33.2",",,,0","0",",,,0","13.90",",0","19.49",",,,0","8.31",",,,0","",""
"USW00013872","1917-06","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","76.6","0","60.7",",0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","","","19170617",",,0","19170630","+,,0","19170627",",,0","","","19170609",",,0","19170627",",,0","4.4",",0,17,","0",",,0,30,+","0",",T,0,27,","31.2",",,0,09,","32.2",",0,27,","2431.0","0","19.5",",0","112.4",",,,0","0",",T,,0","19.71",",0","26.32",",,,0","13.09",",,,0","",""
"USW00013872","1917-07","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","195.5","0","118.9",",0","16",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","19170705",",,0","19170731","+,,0","19170731","+,,0","","","19170727",",,0","19170731",",,0","12.8",",0,05,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,27,","32.8",",0,31,","0.0","0","0.0",",0","97.6",",,,0","0",",,,0","22.17",",0","27.53",",,,0","16.81",",,,0","",""
"USW00013872","1917-08","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","288.8","0","93.3",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19170826",",,0","19170831","+,,0","19170831","+,,0","","","19170831",",,0","19170802","+,,0","9.4",",0,26,","0",",,0,31,+","0",",,0,31,+","46.5",",,0,31,","31.1",",0,02,+","1.7","0","1.7",",0","116.4",",,,0","0",",,,0","21.29",",0","26.46",",,,0","16.11",",,,0","",""
"USW00013872","1917-09","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","322.1","0","33.3",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","19170913",",,0","19170930","+,,0","19170930","+,,0","","","19170927",",,0","19170907",",,0","3.9",",0,13,","0",",,0,30,+","0",",,0,30,+","29.7",",,0,27,","29.4",",0,07,","54.8","0","53.1",",0","112.3",",,,0","0",",,,0","17.67",",0","22.78",",,,0","12.57",",,,0","",""
"USW00013872","1917-10","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","322.1","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","9",",0","0",",0","","","19171031",",,0","19171023",",,0","19171030","+,,0","","","19171019",",,0","19171005",",,0","-5.0",",0,31,","0",",T,0,23,","0",",T,0,30,+","17.5",",,0,19,","25.6",",0,05,","313.3","0","258.5",",0","45.9",",,,0","0",",T,,0","9.99",",0","16.83",",,,0","3.16",",,,0","",""
"USW00013872","1917-11","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","322.1","0","0.0",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","11",",0","1",",0","0",",0","0",",0","","","19171125",",,0","19171123",",,0","19171124","+,,0","","","19171130",",,0","19171107",",,0","-7.2",",0,25,","0",",T,0,23,","0",",T,0,24,+","3.3",",,0,30,","18.9",",0,07,","659.3","0","346.0",",0","6.9",",,,0","0",",T,,0","6.80",",0","12.33",",,,0","1.26",",,,0","",""
"USW00013872","1917-12","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","322.1","0","0.0",",0","8",",0","4",",0","0",",0","12",",0","4",",0","1",",0","27",",0","11",",0","0",",0","0",",0","","","19171230",",,0","19171214","+,,0","19171229",",,0","","","19171211","+,,0","19171203",",,0","-20.0",",0,30,","102",",,0,14,+","66",",,0,29,","11.4",",,0,11,+","17.2",",0,03,","1257.4","0","598.1",",0","37.6",",,,0","257",",,,0","-0.96",",0","4.78",",,,0","-6.70",",,,0","",""
"USW00013872","1918-01","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","16",",0","10",",0","1",",0","20",",0","2",",0","2",",0","25",",0","14",",0","0",",0","0",",0","","","19180113",",,0","19180122",",,0","19180111",",,0","","","19180111",",,0","19180128",",,0","-18.9",",0,13,","127",",,0,22,","178",",,0,11,","36.6",",,0,11,","14.4",",0,28,","1880.8","0","623.4",",0","116.1",",,,0","283",",,,0","-1.78",",0","2.86",",,,0","-6.42",",,,0","",""
"USW00013872","1918-02","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","16",",0","1",",0","4",",0","0",",0","","","19180205",",,0","19180228","+,,0","19180202",",,0","","","19180216",",,0","19180228",",,0","-12.8",",0,05,","0",",,0,28,+","5",",,0,02,","21.8",",,0,16,","25.0",",0,28,","2201.2","0","320.4",",0","50.4",",,,0","5",",,,0","6.89",",0","13.48",",,,0","0.30",",,,0","",""
"USW00013872","1918-03","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","1.1","0","1.1",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","6",",0","0",",0","","","19180316","+,,0","19180331","+,,0","19180331","+,,0","","","19180323",",,0","19180306",",,0","-3.9",",0,16,+","0",",,0,31,+","0",",,0,31,+","21.8",",,0,23,","25.0",",0,06,","2414.3","0","213.1",",0","57.2",",,,0","0",",,,0","11.49",",0","17.50",",,,0","5.49",",,,0","",""
"USW00013872","1918-04","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","1.1","0","0.0",",0","16",",0","8",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","7",",0","0",",0","","","19180410",",,0","19180410",",,0","19180410",",,0","","","19180408",",,0","19180424",",,0","-2.2",",0,10,","0",",T,0,10,","3",",,0,10,","15.7",",,0,08,","26.1",",0,24,","2622.7","0","208.4",",0","69.7",",,,0","3",",,,0","11.39",",0","16.43",",,,0","6.34",",,,0","",""
"USW00013872","1918-05","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","48.8","0","47.7",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","19180502",",,0","19180531","+,,0","19180528",",,0","","","19180528",",,0","19180531",",,0","0.6",",0,02,","0",",,0,31,+","0",",T,0,28,","37.8",",,0,28,","31.7",",0,31,","2657.1","0","34.4",",0","111.3",",,,0","0",",T,,0","18.76",",0","25.27",",,,0","12.25",",,,0","",""
"USW00013872","1918-06","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","130.6","0","81.8",",0","12",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","","","19180624",",,0","19180630","+,,0","19180617",",,0","","","19180603",",,0","19180602","+,,0","8.9",",0,24,","0",",,0,30,+","0",",T,0,17,","55.4",",,0,03,","32.2",",0,02,+","2662.9","0","5.8",",0","166.0",",,,0","0",",T,,0","20.87",",0","26.08",",,,0","15.65",",,,0","",""
"USW00013872","1918-07","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","203.5","0","72.9",",0","14",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19180710","+,,0","19180731","+,,0","19180731","+,,0","","","19180708",",,0","19180707","+,,0","10.6",",0,10,+","0",",,0,31,+","0",",,0,31,+","20.6",",,0,08,","30.6",",0,07,+","6.6","0","6.6",",0","69.8",",,,0","0",",,,0","20.47",",0","26.22",",,,0","14.72",",,,0","",""
"USW00013872","1918-08","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","339.7","0","136.2",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","19180821",",,0","19180831","+,,0","19180831","+,,0","","","19180818",",,0","19180806",",,0","9.4",",0,21,","0",",,0,31,+","0",",,0,31,+","57.7",",,0,18,","35.0",",0,06,","8.0","0","1.4",",0","128.9",",,,0","0",",,,0","22.68",",0","28.47",",,,0","16.90",",,,0","",""
"USW00013872","1918-09","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","356.4","0","16.7",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","19180922",",,0","19180930","+,,0","19180930","+,,0","","","19180905",",,0","19180903",",,0","1.7",",0,22,","0",",,0,30,+","0",",,0,30,+","17.8",",,0,05,","27.8",",0,03,","85.7","0","77.7",",0","76.4",",,,0","0",",,,0","16.30",",0","21.97",",,,0","10.63",",,,0","",""
"USW00013872","1918-10","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","357.2","0","0.8",",0","13",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","19181016","+,,0","19181031","+,,0","19181031","+,,0","","","19181025",",,0","19181016","+,,0","2.2",",0,16,+","0",",,0,31,+","0",",,0,31,+","136.7",",,0,25,","26.1",",0,16,+","190.0","0","104.3",",0","287.8",",,,0","0",",,,0","15.00",",0","20.41",",,,0","9.58",",,,0","",""
"USW00013872","1918-11","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","357.2","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","1",",0","0",",0","","","19181125","+,,0","19181130","+,,0","19181124",",,0","","","19181117",",,0","19181108",",,0","-2.2",",0,25,+","0",",,0,30,+","3",",,0,24,","18.3",",,0,17,","22.2",",0,08,","504.6","0","314.6",",0","45.4",",,,0","3",",,,0","7.85",",0","13.20",",,,0","2.50",",,,0","",""
"USW00013872","1918-12","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","357.2","0","0.0",",0","12",",0","6",",0","2",",0","0",",0","1",",0","0",",0","10",",0","2",",0","0",",0","0",",0","","","19181227",",,0","19181229","+,,0","19181202",",,0","","","19181222",",,0","19181210",",,0","-7.8",",0,27,","0",",T,0,29,+","25",",,0,02,","32.8",",,0,22,","20.0",",0,10,","873.3","0","368.7",",0","120.2",",,,0","53",",,,0","6.44",",0","10.72",",,,0","2.16",",,,0","",""
"USW00013872","1919-01","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","10",",0","8",",0","2",",0","3",",0","1",",0","1",",0","23",",0","4",",0","0",",0","0",",0","","","19190104",",,0","19190105",",,0","19190105",",,0","","","19190102",",,0","19190121",",,0","-17.8",",0,04,","51",",,0,05,","38",",,0,05,","36.8",",,0,02,","17.8",",0,21,","1346.3","0","473.0",",0","119.3",",,,0","56",",,,0","3.07",",0","8.87",",,,0","-2.72",",,,0","",""
"USW00013872","1919-02","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","11",",0","5",",0","0",",0","2",",0","1",",0","0",",0","19",",0","3",",0","0",",0","0",",0","","","19190211",",,0","19190220","+,,0","19190209",",,0","","","19190222",",,0","19190212",",,0","-8.9",",0,11,","25",",,0,20,+","28",",,0,09,","23.1",",,0,22,","14.4",",0,12,","1776.6","0","430.3",",0","51.0",",,,0","59",",,,0","2.96",",0","7.45",",,,0","-1.53",",,,0","",""
"USW00013872","1919-03","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0",",0","2",",0","0",",0","","","19190312",",,0","19190331",",,0","19190331",",,0","","","19190327",",,0","19190324",",,0","-2.8",",0,12,","0",",T,0,31,","0",",T,0,31,","40.1",",,0,27,","21.7",",0,24,","2077.7","0","301.1",",0","107.3",",,,0","0",",T,,0","8.62",",0","14.50",",,,0","2.75",",,,0","",""
"USW00013872","1919-04","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","1.7","0","1.7",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","12",",0","0",",0","","","19190401",",,0","19190430","+,,0","19190401",",,0","","","19190429",",,0","19190409",",,0","-3.9",",0,01,","0",",,0,30,+","0",",T,0,01,","16.0",",,0,29,","27.2",",0,09,","2256.8","0","179.1",",0","53.6",",,,0","0",",T,,0","12.42",",0","18.67",",,,0","6.17",",,,0","",""
"USW00013872","1919-05","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","26.9","0","25.2",",0","18",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","19190503",",,0","19190531","+,,0","19190531","+,,0","","","19190506",",,0","19190530",",,0","6.1",",0,03,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,06,","27.8",",0,30,","2318.4","0","61.6",",0","97.7",",,,0","0",",,,0","17.16",",0","22.55",",,,0","11.77",",,,0","",""
"USW00013872","1919-06","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","115.9","0","89.0",",0","15",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19190630","+,,0","19190630","+,,0","19190630","+,,0","","","19190621",",,0","19190621","+,,0","12.8",",0,30,+","0",",,0,30,+","0",",,0,30,+","22.4",",,0,21,","30.0",",0,21,+","2319.0","0","0.6",",0","102.9",",,,0","0",",,,0","21.28",",0","26.49",",,,0","16.07",",,,0","",""
"USW00013872","1919-07","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","256.5","0","140.6",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","19190701",",,0","19190731","+,,0","19190731","+,,0","","","19190719",",,0","19190714",",,0","10.6",",0,01,","0",",,0,31,+","0",",,0,31,+","29.0",",,0,19,","32.8",",0,14,","0.0","0","0.0",",0","98.7",",,,0","0",",,,0","22.87",",0","28.32",",,,0","17.42",",,,0","",""
"USW00013872","1919-08","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","362.7","0","106.2",",0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","19190827",",,0","19190831","+,,0","19190831","+,,0","","","19190814",",,0","19190807",",,0","10.0",",0,27,","0",",,0,31,+","0",",,0,31,+","11.7",",,0,14,","32.8",",0,07,","0.8","0","0.8",",0","45.0",",,,0","0",",,,0","21.73",",0","27.08",",,,0","16.38",",,,0","",""
"USW00013872","1919-09","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","406.6","0","43.9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","19190925",",,0","19190930","+,,0","19190930","+,,0","","","19190923",",,0","19190910",",,0","6.1",",0,25,","0",",,0,30,+","0",",,0,30,+","4.8",",,0,23,","31.7",",0,10,","22.7","0","21.9",",0","7.6",",,,0","0",",,,0","19.07",",0","26.34",",,,0","11.80",",,,0","",""
"USW00013872","1919-10","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","446.2","0","39.6",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","19191018",",,0","19191031","+,,0","19191031","+,,0","","","19191022",",,0","19191005","+,,0","7.8",",0,18,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,22,","28.9",",0,05,+","60.1","0","37.4",",0","49.2",",,,0","0",",,,0","18.40",",0","23.35",",,,0","13.45",",,,0","",""
"USW00013872","1919-11","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","446.5","0","0.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","1",",0","0",",0","","","19191120","+,,0","19191130","+,,0","19191130","+,,0","","","19191129",",,0","19191101",",,0","-5.6",",0,20,+","0",",,0,30,+","0",",,0,30,+","6.4",",,0,29,","22.8",",0,01,","336.4","0","276.3",",0","13.7",",,,0","0",",,,0","9.13",",0","14.62",",,,0","3.65",",,,0","",""
"USW00013872","1919-12","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","446.5","0","0.0",",0","10",",0","4",",0","1",",0","0",",0","0",",0","0",",0","23",",0","2",",0","0",",0","0",",0","","","19191215",",,0","19191229","+,,0","19191229","+,,0","","","19191209",",,0","19191207",",,0","-10.0",",0,15,","0",",T,0,29,+","3",",,0,29,+","33.5",",,0,09,","20.0",",0,07,","761.6","0","425.2",",0","53.2",",,,0","6",",,,0","4.62",",0","10.31",",,,0","-1.08",",,,0","",""
"USW00013872","1920-01","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","13",",0","5",",0","0",",0","1",",0","1",",0","0",",0","21",",0","2",",0","0",",0","0",",0","","","19200105",",,0","19200126",",,0","19200126",",,0","","","19200126",",,0","19200109",",,0","-15.6",",0,05,","25",",,0,26,","114",",,0,26,","12.7",",,0,26,","19.4",",0,09,","1219.1","0","457.5",",0","48.4",",,,0","117",",,,0","3.57",",0","8.69",",,,0","-1.54",",,,0","",""
"USW00013872","1920-02","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","14",",0","4",",0","0",",0","0",",0","0",",0","0",",0","21",",0","5",",0","0",",0","0",",0","","","19200216",",,0","19200229","+,,0","19200226",",,0","","","19200203",",,0","19200222",",,0","-14.4",",0,16,","0",",T,0,29,+","15",",,0,26,","22.4",",,0,03,","14.4",",0,22,","1691.6","0","472.5",",0","49.7",",,,0","39",",,,0","2.04",",0","6.50",",,,0","-2.42",",,,0","",""
"USW00013872","1920-03","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","14",",0","13",",0","1",",0","0",",0","0",",0","0",",0","16",",0","3",",0","1",",0","0",",0","","","19200308",",,0","19200313","+,,0","19200313","+,,0","","","19200328",",,0","19200327",",,0","-13.3",",0,08,","0",",T,0,13,+","3",",,0,13,+","28.7",",,0,28,","22.2",",0,27,","2056.6","0","365.0",",0","143.5",",,,0","6",",,,0","6.56",",0","12.22",",,,0","0.90",",,,0","",""
"USW00013872","1920-04","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","3.4","0","3.4",",0","17",",0","9",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0",",0","8",",0","0",",0","","","19200406",",,0","19200405",",,0","19200413","+,,0","","","19200402",",,0","19200430","+,,0","-3.9",",0,06,","0",",T,0,05,","0",",T,0,13,+","38.9",",,0,02,","27.2",",0,30,+","2261.5","0","204.9",",0","138.0",",,,0","0",",T,,0","11.61",",0","17.61",",,,0","5.61",",,,0","",""
"USW00013872","1920-05","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","13.8","0","10.4",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","19200515",",,0","19200531","+,,0","19200531","+,,0","","","19200518",",,0","19200529",",,0","3.9",",0,15,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,18,","27.8",",0,29,","2344.8","0","83.3",",0","52.3",",,,0","0",",,,0","15.98",",0","21.49",",,,0","10.47",",,,0","",""
"USW00013872","1920-06","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","81.2","0","67.4",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19200601",",,0","19200630","+,,0","19200630","+,,0","","","19200620",",,0","19200617",",,0","10.0",",0,01,","0",",,0,30,+","0",",,0,30,+","15.5",",,0,20,","31.1",",0,17,","2351.8","0","7.0",",0","61.5",",,,0","0",",,,0","20.35",",0","26.04",",,,0","14.65",",,,0","",""
"USW00013872","1920-07","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","195.7","0","114.5",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19200728","+,,0","19200731","+,,0","19200731","+,,0","","","19200719","+,,0","19200724",",,0","13.3",",0,28,+","0",",,0,31,+","0",",,0,31,+","14.2",",,0,19,+","31.7",",0,24,","0.0","0","0.0",",0","95.2",",,,0","0",",,,0","22.03",",0","27.38",",,,0","16.67",",,,0","",""
"USW00013872","1920-08","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","284.4","0","88.7",",0","23",",0","14",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19200805",",,0","19200831","+,,0","19200831","+,,0","","","19200809",",,0","19200830","+,,0","13.3",",0,05,","0",",,0,31,+","0",",,0,31,+","28.2",",,0,09,","28.9",",0,30,+","3.4","0","3.4",",0","180.2",",,,0","0",",,,0","21.09",",0","24.98",",,,0","17.19",",,,0","",""
"USW00013872","1920-09","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","337.1","0","52.7",",0","18",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","19200930",",,0","19200930","+,,0","19200930","+,,0","","","19200927",",,0","19200927","+,,0","5.0",",0,30,","0",",,0,30,+","0",",,0,30,+","33.5",",,0,27,","27.8",",0,27,+","18.4","0","15.0",",0","107.1",",,,0","0",",,,0","19.59",",0","24.50",",,,0","14.68",",,,0","",""
"USW00013872","1920-10","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","337.1","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","20",",0","0",",0","","","19201030",",,0","19201031","+,,0","19201031","+,,0","","","19201027",",,0","19201011",",,0","-2.8",",0,30,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,27,","26.7",",0,11,","164.9","0","146.5",",0","12.0",",,,0","0",",,,0","13.61",",0","20.79",",,,0","6.43",",,,0","",""
"USW00013872","1920-11","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","337.1","0","0.0",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","12",",0","1",",0","4",",0","0",",0","","","19201114",",,0","19201116",",,0","19201117","+,,0","","","19201115",",,0","19201101",",,0","-7.8",",0,14,","0",",T,0,16,","0",",T,0,17,+","27.2",",,0,15,","24.4",",0,01,","511.7","0","346.8",",0","80.0",",,,0","0",",T,,0","6.77",",0","12.25",",,,0","1.29",",,,0","",""
"USW00013872","1920-12","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","337.1","0","0.0",",0","10",",0","7",",0","1",",0","0",",0","1",",0","0",",0","18",",0","1",",0","0",",0","0",",0","","","19201229","+,,0","19201208",",,0","19201208",",,0","","","19201213",",,0","19201203",",,0","-6.7",",0,29,+","0",",T,0,08,","51",",,0,08,","47.2",",,0,13,","16.7",",0,03,","962.3","0","450.6",",0","126.3",",,,0","51",",,,0","3.80",",0","8.08",",,,0","-0.49",",,,0","",""
"USW00013872","1921-01","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","11",",0","7",",0","1",",0","4",",0","2",",0","0",",0","20",",0","3",",0","0",",0","0",",0","","","19210119","+,,0","19210127","+,,0","19210127","+,,0","","","19210109",",,0","19210104",",,0","-6.7",",0,19,+","127",",,0,27,+","127",",,0,27,+","31.2",",,0,09,","18.3",",0,04,","1408.1","0","445.8",",0","85.2",",,,0","262",",,,0","3.95",",0","8.91",",,,0","-1.01",",,,0","",""
"USW00013872","1921-02","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","0.0","0","0.0",",0","14",",0","7",",0","0",",0","0",",0","0",",0","0",",0","16",",0","1",",0","1",",0","0",",0","","","19210224",",,0","19210223","+,,0","19210225","+,,0","","","19210209",",,0","19210216",",,0","-5.6",",0,24,","0",",T,0,23,+","10",",,0,25,+","25.1",",,0,09,","21.7",",0,16,","1762.8","0","354.7",",0","97.9",",,,0","20",",,,0","5.67",",0","10.34",",,,0","1.00",",,,0","",""
"USW00013872","1921-03","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","5.0","0","5.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","14",",0","0",",0","","","19210304",",,0","19210331","+,,0","19210331","+,,0","","","19210322",",,0","19210321",",,0","-2.2",",0,04,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,22,","27.2",",0,21,","1925.4","0","162.6",",0","53.9",",,,0","0",",,,0","13.25",",0","19.51",",,,0","6.99",",,,0","",""
"USW00013872","1921-04","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","11.3","0","6.3",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","10",",0","0",",0","","","19210412","+,,0","19210430","+,,0","19210418","+,,0","","","19210416",",,0","19210426",",,0","-2.2",",0,12,+","0",",,0,30,+","0",",T,0,18,+","45.2",",,0,16,","28.3",",0,26,","2095.9","0","170.5",",0","75.5",",,,0","0",",T,,0","12.86",",0","18.82",",,,0","6.91",",,,0","",""
"USW00013872","1921-05","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","36.0","0","24.7",",0","15",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","19210508","+,,0","19210531","+,,0","19210531","+,,0","","","19210520",",,0","19210525",",,0","3.3",",0,08,+","0",",,0,31,+","0",",,0,31,+","20.3",",,0,20,","29.4",",0,25,","2197.7","0","101.8",",0","72.4",",,,0","0",",,,0","15.85",",0","21.29",",,,0","10.40",",,,0","",""
"USW00013872","1921-06","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","148.7","0","112.7",",0","12",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","19210602",",,0","19210630","+,,0","19210604",",,0","","","19210610",",,0","19210627","+,,0","12.2",",0,02,","0",",,0,30,+","0",",T,0,04,","41.4",",,0,10,","30.6",",0,27,+","2197.7","0","0.0",",0","120.6",",,,0","0",",T,,0","22.09",",0","27.20",",,,0","16.97",",,,0","",""
"USW00013872","1921-07","35.5954","-82.5568","682.1","ASHEVILLE, NC US","","","290.3","0","141.6",",0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19210727","+,,0","19210731","+,,0","19210731","+,,0","","","19210720",",,0","19210708",",,0","15.6",",0,27,+","0",",,0,31,+","0",",,0,31,+","50.8",",,0,20,","31.7",",0,08,","0.0","0","0.0",",0","130.9",",,,0","0",",,,0","22.90",",0","28.04",",,,0","17.77",",,,0","",""
