"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00116725","1940-11","41.33383","-87.78908","218.8","PEOTONE, IL US","9",",6","8",",6","0",",6","","","2",",6","","","","","","","","","","","19401127",",,6","","","19401127",",,6","","","","","46",",,6,27,","13.2",",,6,27,","53.4",",,,6","76",",,,6","",""
"USC00116725","1940-12","41.33383","-87.78908","218.8","PEOTONE, IL US","7",",6","5",",6","0",",6","","","1",",6","","","","","","","","","","","19401204",",,6","","","19401216",",,6","","","","","28",",,6,04,","19.8",",,6,16,","41.5",",,,6","28",",,,6","",""
"USC00116725","1941-01","41.33383","-87.78908","218.8","PEOTONE, IL US","10",",6","10",",6","0",",6","","","2",",6","","","","","","","","","","","19410126",",,6","","","19410102",",,6","","","","","127",",,6,26,","15.5",",,6,02,","59.8",",,,6","203",",,,6","",""
"USC00116725","1941-02","41.33383","-87.78908","218.8","PEOTONE, IL US","5",",6","5",",6","0",",6","","","3",",6","","","","","","","","","","","19410217",",,6","","","19410214",",,6","","","","","64",",,6,17,","10.7",",,6,14,","23.8",",,,6","153",",,,6","",""
"USC00116725","1941-03","41.33383","-87.78908","218.8","PEOTONE, IL US","5",",6","5",",6","0",",6","","","4",",6","","","","","","","","","","","19410312",",,6","","","19410311",",,6","","","","","64",",,6,12,","18.8",",,6,11,","38.8",",,,6","191",",,,6","",""
"USC00116725","1941-04","41.33383","-87.78908","218.8","PEOTONE, IL US","10",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","19410416",",,6","","","","","","","17.3",",,6,16,","81.2",",,,6","","","",""
"USC00116725","1941-05","41.33383","-87.78908","218.8","PEOTONE, IL US","10",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","19410506",",,6","","","","","","","20.1",",,6,06,","99.8",",,,6","","","",""
"USC00116725","1941-06","41.33383","-87.78908","218.8","PEOTONE, IL US","11",",6","11",",6","2",",6","","","","","","","","","","","","","","","","","","","19410604",",,6","","","","","","","48.3",",,6,04,","160.2",",,,6","","","",""
"USC00116725","1941-07","41.33383","-87.78908","218.8","PEOTONE, IL US","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19410722",",,6","","","","","","","20.3",",,6,22,","69.4",",,,6","","","",""
"USC00116725","1941-08","41.33383","-87.78908","218.8","PEOTONE, IL US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19410804",",,6","","","","","","","17.5",",,6,04,","56.6",",,,6","","","",""
"USC00116725","1941-09","41.33383","-87.78908","218.8","PEOTONE, IL US","9",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","19410930","+,,6","","","19410905",",,6","","","","","0",",,6,30,+","38.1",",,6,05,","91.8",",,,6","0",",,,6","",""
"USC00116725","1941-10","41.33383","-87.78908","218.8","PEOTONE, IL US","14",",6","13",",6","4",",6","","","0",",6","","","","","","","","","","","19411031","+,,6","","","19411006",",,6","","","","","0",",,6,31,+","63.5",",,6,06,","286.4",",,,6","0",",,,6","",""
"USC00116725","1941-11","41.33383","-87.78908","218.8","PEOTONE, IL US","10",",6","8",",6","0",",6","","","1",",6","","","","","","","","","","","19411126",",,6","","","19411101",",,6","","","","","102",",,6,26,","24.1",",,6,01,","92.4",",,,6","115",",,,6","",""
"USC00116725","1941-12","41.33383","-87.78908","218.8","PEOTONE, IL US","4",",6","4",",6","0",",6","","","1",",6","","","","","","","","","","","19411230",",,6","","","19411226",",,6","","","","","25",",,6,30,","8.9",",,6,26,","22.8",",,,6","25",",,,6","",""
"USC00116725","1942-01","41.33383","-87.78908","218.8","PEOTONE, IL US","4",",6","3",",6","1",",6","","","2",",6","","","","","","","","","","","19420131",",,6","","","19420131",",,6","","","","","127",",,6,31,","35.6",",,6,31,","49.1",",,,6","165",",,,6","",""
"USC00116725","1942-02","41.33383","-87.78908","218.8","PEOTONE, IL US","6",",6","6",",6","1",",6","","","1",",6","","","","","","","","","","","19420209",",,6","","","19420206",",,6","","","","","102",",,6,09,","58.4",",,6,06,","97.1",",,,6","102",",,,6","",""
"USC00116725","1942-03","41.33383","-87.78908","218.8","PEOTONE, IL US","6",",6","5",",6","1",",6","","","1",",6","","","","","","","","","","","19420327",",,6","","","19420317",",,6","","","","","51",",,6,27,","35.1",",,6,17,","86.4",",,,6","51",",,,6","",""
"USC00116725","1942-04","41.33383","-87.78908","218.8","PEOTONE, IL US","6",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","19420430","+,,6","","","19420406",",,6","","","","","0",",,6,30,+","30.5",",,6,06,","72.4",",,,6","0",",,,6","",""
"USC00116725","1942-05","41.33383","-87.78908","218.8","PEOTONE, IL US","11",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","","","19420516",",,6","","","","","","","17.3",",,6,16,","94.2",",,,6","","","",""
"USC00116725","1942-06","41.33383","-87.78908","218.8","PEOTONE, IL US","9",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","19420620",",,6","","","","","","","29.2",",,6,20,","112.4",",,,6","","","",""
"USC00116725","1942-07","41.33383","-87.78908","218.8","PEOTONE, IL US","7",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","19420730",",,6","","","","","","","49.5",",,6,30,","150.5",",,,6","","","",""
"USC00116725","1942-08","41.33383","-87.78908","218.8","PEOTONE, IL US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","19420827",",,6","","","","","","","53.3",",,6,27,","92.9",",,,6","","","",""
"USC00116725","1942-09","41.33383","-87.78908","218.8","PEOTONE, IL US","7",",6","5",",6","2",",6","","","1",",6","","","","","","","","","","","19420925",",,6","","","19420925",",,6","","","","","76",",,6,25,","44.2",",,6,25,","108.0",",,,6","76",",,,6","",""
