"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FRM00007240","1973-02","47.432","0.728","108.8","VAL DE LOIRE, FR","","","","","","","","","","","","","1","1,S","0","1,S","0","1,S","","","","","19730208",",1,S","","","","","10.0","1,S,08,","","","","","","","","","5.89","1,,,S","",""
"FRM00007240","1973-03","47.432","0.728","108.8","VAL DE LOIRE, FR","","","","","","","","","","","","","0","3,S","0","3,S","0","3,S","","","","","19730323",",3,S","","","","","20.0","3,S,23,","","","","","","","","","12.39","3,,,S","",""
"FRM00007240","1973-04","47.432","0.728","108.8","VAL DE LOIRE, FR","0.0","4,S","","","","","","","0","4,S","9","4,S","0",",S","1",",S","0",",S","19730408","+,4,S","","","19730430",",,S","-3.0","4,S,08,+","","","22.0",",S,30,","","","265.7",",S","","","8.04","4,S","13.20",",,,S","2.88","4,,,S"
"FRM00007240","1973-05","47.432","0.728","108.8","VAL DE LOIRE, FR","","","","","","","","","","","","","0","1,S","7","1,S","0","1,S","","","","","19730527",",1,S","","","","","27.0","1,S,27,","","","","","","","","","18.93","1,,,S","",""
"FRM00007240","1973-06","47.432","0.728","108.8","VAL DE LOIRE, FR","20.2","4,S","4","2,S","1","2,S","0","2,S","0","4,S","0","4,S","0",",S","20",",S","0",",S","19730603",",4,S","19730601",",2,S","19730626",",,S","7.0","4,S,03,","14.5","2,,S,01,","31.0",",S,26,","","","41.8",",S","17.0","2,,,S","17.17","4,S","22.77",",,,S","11.58","4,,,S"
"FRM00007240","1973-07","47.432","0.728","108.8","VAL DE LOIRE, FR","","","14","4,S","6","4,S","0","4,S","0","5,S","0","5,S","0","3,S","18","3,S","0","3,S","19730726",",5,S","19730723",",4,S","19730701",",3,S","8.0","5,S,26,","20.1","4,,S,23,","32.0","3,S,01,","","","","","67.8","4,,,S","18.33","7,S","23.82","3,,,S","12.85","5,,,S"
"FRM00007240","1973-08","47.432","0.728","108.8","VAL DE LOIRE, FR","83.7","2,S","8",",S","4",",S","0",",S","0","2,S","0","2,S","0",",S","28",",S","2",",S","19730831",",2,S","19730823","+,,S","19730813",",,S","8.0","2,S,31,","8.9",",,S,23,+","34.0",",S,13,","","","7.8",",S","31.2",",,,S","20.76","2,S","27.03",",,,S","14.48","2,,,S"
"FRM00007240","1973-09","47.432","0.728","108.8","VAL DE LOIRE, FR","38.7","4,S","11","3,S","7","3,S","0","3,S","0","3,S","0","3,S","0","1,S","16","1,S","2","1,S","19730924",",3,S","19730920",",3,S","19730907","+,1,S","4.0","3,S,24,","20.3","3,,S,20,","33.0","1,S,07,+","","","54.8","1,S","81.0","3,,,S","17.73","4,S","23.66","1,,,S","11.81","3,,,S"
"FRM00007240","1973-10","47.432","0.728","108.8","VAL DE LOIRE, FR","","","9","2,S","5","2,S","0","2,S","","","","","0","3,S","1","3,S","0","3,S","","","19731015","+,2,S","19731005",",3,S","","","6.1","2,,S,15,+","22.0","3,S,05,","","","","","27.7","2,,,S","","","15.25","3,,,S","",""
"FRM00007240","1973-11","47.432","0.728","108.8","VAL DE LOIRE, FR","","","14","1,S","4","1,S","0","1,S","","","","","0","4,S","0","4,S","0","4,S","","","19731105",",1,S","19731104","+,4,S","","","7.9","1,,S,05,","19.0","4,S,04,+","","","","","30.9","1,,,S","","","11.50","4,,,S","",""
