"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00087020","1958-12","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","13",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19581231","+,,0","19581231","+,,0","","","19581210",",,0","","","","","0",",,0,31,+","0",",,0,31,+","38.1",",,0,10,","","","","","","","","","","","","","","","","","","","148.7",",,,0","0",",,,0","","","","","",""
"USC00087020","1959-01","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","11",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590131","+,,0","19590131","+,,0","","","19590128",",,0","","","","","0",",,0,31,+","0",",,0,31,+","10.2",",,0,28,","","","","","","","","","","","","","","","","","","","33.1",",,,0","0",",,,0","","","","","",""
"USC00087020","1959-02","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","9",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590228","+,,0","19590228","+,,0","","","19590206",",,0","","","","","0",",,0,28,+","0",",,0,28,+","14.0",",,0,06,","","","","","","","","","","","","","","","","","","","36.0",",,,0","0",",,,0","","","","","",""
"USC00087020","1959-03","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","18",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590331","+,,0","19590331","+,,0","","","19590320",",,0","","","","","0",",,0,31,+","0",",,0,31,+","111.5",",,0,20,","","","","","","","","","","","","","","","","","","","206.2",",,,0","0",",,,0","","","","","",""
"USC00087020","1959-04","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","7",",0","3",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590430","+,,0","19590430","+,,0","","","19590401",",,0","","","","","0",",,0,30,+","0",",,0,30,+","49.5",",,0,01,","","","","","","","","","","","","","","","","","","","89.7",",,,0","0",",,,0","","","","","",""
"USC00087020","1959-05","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","15",",0","9",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590531","+,,0","19590531","+,,0","","","19590516",",,0","","","","","0",",,0,31,+","0",",,0,31,+","53.3",",,0,16,","","","","","","","","","","","","","","","","","","","191.7",",,,0","0",",,,0","","","","","",""
"USC00087020","1959-06","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","17",",0","9",",0","6",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590630","+,,0","19590630","+,,0","","","19590619",",,0","","","","","0",",,0,30,+","0",",,0,30,+","127.0",",,0,19,","","","","","","","","","","","","","","","","","","","352.2",",,,0","0",",,,0","","","","","",""
"USC00087020","1959-07","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","17",",0","14",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590731","+,,0","19590731","+,,0","","","19590714",",,0","","","","","0",",,0,31,+","0",",,0,31,+","37.1",",,0,14,","","","","","","","","","","","","","","","","","","","172.2",",,,0","0",",,,0","","","","","",""
"USC00087020","1959-08","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","21",",0","15",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590831","+,,0","19590831","+,,0","","","19590814",",,0","","","","","0",",,0,31,+","0",",,0,31,+","83.8",",,0,14,","","","","","","","","","","","","","","","","","","","299.1",",,,0","0",",,,0","","","","","",""
"USC00087020","1959-09","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","27",",0","18",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590930","+,,0","19590930","+,,0","","","19590921",",,0","","","","","0",",,0,30,+","0",",,0,30,+","69.1",",,0,21,","","","","","","","","","","","","","","","","","","","291.9",",,,0","0",",,,0","","","","","",""
"USC00087020","1959-10","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","21",",0","12",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19591031","+,,0","19591031","+,,0","","","19591021",",,0","","","","","0",",,0,31,+","0",",,0,31,+","102.1",",,0,21,","","","","","","","","","","","","","","","","","","","277.8",",,,0","0",",,,0","","","","","",""
"USC00087020","1959-11","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","13",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19591130","+,,0","19591130","+,,0","","","19591120",",,0","","","","","0",",,0,30,+","0",",,0,30,+","31.0",",,0,20,","","","","","","","","","","","","","","","","","","","153.6",",,,0","0",",,,0","","","","","",""
"USC00087020","1959-12","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","3","2,0","1","2,0","0","2,0","0",",0","0",",0","","","","","","","","","","","","","","","19591231","+,,0","19591231","+,,0","","","19591202",",2,0","","","","","0",",,0,31,+","0",",,0,31,+","4.6","2,,0,02,","","","","","","","","","","","","","","","","","","","30.7",",a,,0","0",",,,0","","","","","",""
"USC00087020","1960-01","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600131","+,,0","19600131","+,,0","","","19600131",",,0","","","","","0",",,0,31,+","0",",,0,31,+","18.3",",,0,31,","","","","","","","","","","","","","","","","","","","27.7",",,,0","0",",,,0","","","","","",""
"USC00087020","1960-02","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600229","+,,0","19600229","+,,0","","","19600206",",,0","","","","","0",",,0,29,+","0",",,0,29,+","17.0",",,0,06,","","","","","","","","","","","","","","","","","","","48.4",",,,0","0",",,,0","","","","","",""
"USC00087020","1960-03","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","3",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600331","+,,0","19600331","+,,0","","","19600304",",,0","","","","","0",",,0,31,+","0",",,0,31,+","6.1",",,0,04,","","","","","","","","","","","","","","","","","","","16.5",",,,0","0",",,,0","","","","","",""
"USC00087020","1960-04","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","8",",0","7",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600430","+,,0","19600430","+,,0","","","19600420",",,0","","","","","0",",,0,30,+","0",",,0,30,+","72.6",",,0,20,","","","","","","","","","","","","","","","","","","","275.0",",,,0","0",",,,0","","","","","",""
"USC00087020","1960-05","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","","","","","8",",0","7",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600531","+,,0","19600531","+,,0","","","19600531",",,0","","","","","0",",,0,31,+","0",",,0,31,+","82.6",",,0,31,","","","","","","","","","","","","","","","","","","","192.0",",,,0","0",",,,0","","","","","",""
