"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GMW00035032","1934-05","50.03333","8.58333","112.2","RHEIN MAIN, GM","","","","","","","","","","","","","","","","","","","0","1,S","17","1,S","0","1,S","","","","","","","","","","","","","19340513","+,1,S","","","","","","","","","27.8","1,S,13,+","","","","","","","","","","","21.08","1,,,S","",""
"GMW00035032","1934-06","50.03333","8.58333","112.2","RHEIN MAIN, GM","","","","","","","","","","","","","","","","","","","0",",S","26",",S","2",",S","","","","","","","","","","","","","19340624","+,,S","","","","","","","","","32.8",",S,24,+","","","","","","","","","","","24.71",",,,S","",""
"GMW00035032","1934-07","50.03333","8.58333","112.2","RHEIN MAIN, GM","","","","","","","","","","","","","","","","","","","0",",S","29",",S","1",",S","","","","","","","","","","","","","19340731",",,S","","","","","","","","","32.8",",S,31,","","","","","","","","","","","26.13",",,,S","",""
"GMW00035032","1934-08","50.03333","8.58333","112.2","RHEIN MAIN, GM","","","","","","","","","","","","","","","","","","","0","1,S","23","1,S","0","1,S","","","","","","","","","","","","","19340822",",1,S","","","","","","","","","30.0","1,S,22,","","","","","","","","","","","23.37","1,,,S","",""
"GMW00035032","1934-09","50.03333","8.58333","112.2","RHEIN MAIN, GM","","","","","","","","","","","","","","","","","","","0","2,S","20","2,S","0","2,S","","","","","","","","","","","","","19340908",",2,S","","","","","","","","","30.0","2,S,08,","","","","","","","","","","","23.38","2,,,S","",""
"GMW00035032","1934-10","50.03333","8.58333","112.2","RHEIN MAIN, GM","","","","","","","","","","","","","","","","","","","0","3,S","2","3,S","0","3,S","","","","","","","","","","","","","19341002",",3,S","","","","","","","","","22.2","3,S,02,","","","","","","","","","","","14.38","3,,,S","",""
"GMW00035032","1934-11","50.03333","8.58333","112.2","RHEIN MAIN, GM","","","0.0","4,S","","","","","","","","","","","0","3,S","14","3,S","0","1,S","0","1,S","0","1,S","","","19341126",",3,S","","","","","","","","","19341106",",1,S","-3.9","3,S,26,","","","","","","","13.9","1,S,06,","","","384.7","1,S","","","","","3.71","4,S","6.65","1,,,S","0.76","3,,,S"
"GMW00035032","1934-12","50.03333","8.58333","112.2","RHEIN MAIN, GM","","","","","","","","","","","","","","","0","5,S","2","5,S","0","4,S","0","4,S","0","4,S","","","19341202",",5,S","","","","","","","","","19341204",",4,S","-1.1","5,S,02,","","","","","","","13.9","4,S,04,","","","","","","","","","5.98","8,S","8.42","4,,,S","3.55","5,,,S"
"GMW00035032","1935-01","50.03333","8.58333","112.2","RHEIN MAIN, GM","","","","","","","","","","","","","","","0","2,S","24","2,S","6","5,S","0","5,S","0","5,S","","","19350112",",2,S","","","","","","","","","19350101",",5,S","-7.8","2,S,12,","","","","","","","8.9","5,S,01,","","","","","","","","","0.47","6,S","2.48","5,,,S","-1.53","2,,,S"
"GMW00035032","1935-02","50.03333","8.58333","112.2","RHEIN MAIN, GM","","","","","","","","","","","","","","","0","4,S","9","4,S","6","3,S","0","3,S","0","3,S","","","19350210",",4,S","","","","","","","","","19350220",",3,S","-10.0","4,S,10,","","","","","","","13.9","3,S,20,","","","","","","","","","3.13","6,S","5.91","3,,,S","0.34","4,,,S"
