"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AO000066410","1958-03","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","14","5,I","9","5,I","0","5,I","","","","","","","","","","","","","19580307",",5,I","","","","","14.0","5,,I,07,","","","96.5","5,,,I","","","","","",""
"AO000066410","1958-04","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","4","5,I","3","5,I","0","5,I","0","4,I","0","4,I","","","","","","","19580425","+,4,I","19580426",",5,I","","","7.8","4,I,25,+","9.9","5,,I,26,","","","22.0","5,,,I","","","","","12.65","4,,,I"
"AO000066410","1958-05","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","2","4,I","0","4,I","0","4,I","","","","","","","","","","","","","19580527","+,4,I","","","","","2.0","4,,I,27,+","","","4.0","4,,,I","","","","","",""
"AO000066410","1958-09","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","3","5,I","2","5,I","2","5,I","","","","","","","","","","","","","19580919","+,5,I","","","","","47.0","5,,I,19,+","","","95.0","5,,,I","","","","","",""
"AO000066410","1958-10","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","","","","","","","0","5,I","0","5,I","","","","","","","19581024",",5,I","","","","","10.0","5,I,24,","","","","","","","","","","","15.06","5,,,I"
"AO000066410","1959-01","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","18","3,I","12","3,I","1","3,I","0","5,I","0","5,I","","","","","","","19590120",",5,I","19590103",",3,I","","","12.2","5,I,20,","59.9","3,,I,03,","","","189.9","3,,,I","","","","","16.60","5,,,I"
"AO000066410","1959-02","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","17",",I","13",",I","2",",I","0","1,I","0","1,I","","","","","","","19590219",",1,I","19590206",",,I","","","11.1","1,I,19,","29.0",",,I,06,","","","180.3",",,,I","","","","","15.37","1,,,I"
"AO000066410","1959-03","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","20",",I","12",",I","2",",I","0",",I","0",",I","","","","","","","19590327",",,I","19590319",",,I","","","10.0",",I,27,","42.9",",,I,19,","","","188.6",",,,I","","","","","15.66",",,,I"
"AO000066410","1960-04","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","","","","","","","0","5,I","0","5,I","","","","","","","19600415","+,5,I","","","","","8.9","5,I,15,+","","","","","","","","","","","13.89","5,,,I"
"AO000066410","1960-05","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","4","5,I","2","5,I","0","5,I","","","","","","","","","","","","","19600511",",5,I","","","","","7.1","5,,I,11,","","","15.2","5,,,I","","","","","",""
"AO000066410","1960-11","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","","","","","","","0","5,I","0","5,I","","","","","","","19601116","+,5,I","","","","","13.9","5,I,16,+","","","","","","","","","","","16.48","5,,,I"
"AO000066410","1961-01","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","","","","","","","0","5,I","0","5,I","","","","","","","19610130","+,5,I","","","","","12.2","5,I,30,+","","","","","","","","","","","16.67","5,,,I"
"AO000066410","1961-02","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","","","","","","","0","4,I","0","4,I","","","","","","","19610201",",4,I","","","","","12.2","4,I,01,","","","","","","","","","","","16.20","4,,,I"
"AO000066410","1961-04","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","11","5,I","8","5,I","0","5,I","0","5,I","0","5,I","","","","","","","19610428","+,5,I","19610406",",5,I","","","10.0","5,I,28,+","21.1","5,,I,06,","","","87.5","5,,,I","","","","","14.61","5,,,I"
"AO000066410","1961-05","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","8","4,I","5","4,I","0","4,I","0","4,I","0","4,I","","","","","","","19610531",",4,I","19610505","+,4,I","","","6.1","4,I,31,","6.1","4,,I,05,+","","","30.0","4,,,I","","","","","10.49","4,,,I"
"AO000066410","1961-09","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","0","4,I","0","4,I","0","4,I","","","","","","","","","","","","","19610930","+,4,I","","","","","0.0","4,,I,30,+","","","0.0","4,,,I","","","","","",""
"AO000066410","1962-03","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","11","5,I","6","5,I","0","5,I","","","","","","","","","","","","","19620301",",5,I","","","","","15.0","5,,I,01,","","","64.0","5,,,I","","","","","",""
"AO000066410","1962-05","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","0","4,I","0","4,I","0","4,I","0","4,I","0","4,I","","","","","","","19620531","+,4,I","19620531","+,4,I","","","2.8","4,I,31,+","0.0","4,,I,31,+","","","0.0","4,,,I","","","","","4.59","4,,,I"
"AO000066410","1967-05","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","","","","","","","","","","","0","4,I","27","4,I","0","4,I","","","","","19670524","+,4,I","","","","","28.9","4,I,24,+","","","","","26.83","4,,,I","",""
"AO000066410","1967-09","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","1","5,I","1","5,I","0","5,I","","","","","0","4,I","26","4,I","9","4,I","","","19670908",",5,I","19670907",",4,I","","","9.9","5,,I,08,","35.0","4,I,07,","9.9","5,,,I","","","31.15","4,,,I","",""
"AO000066410","1967-10","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","","","","","","","","","","","0","3,I","28","3,I","16","3,I","","","","","19671024","+,3,I","","","","","36.1","3,I,24,+","","","","","32.36","3,,,I","",""
"AO000066410","1967-11","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","23","1,I","20","1,I","4","1,I","","","","","0","2,I","28","2,I","0","2,I","","","19671105",",1,I","19671106","+,2,I","","","43.9","1,,I,05,","30.0","2,I,06,+","330.4","1,,,I","","","26.58","2,,,I","",""
"AO000066410","1967-12","-14.65","17.683","1343.0","MENONGUE SERPA PIN, AO","19","2,I","13","2,I","3","2,I","","","","","0","4,I","27","4,I","0","4,I","","","19671216",",2,I","19671230","+,4,I","","","43.9","2,,I,16,","30.0","4,I,30,+","191.0","2,,,I","","","27.56","4,,,I","",""
