"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00418446","1966-03","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","19.1","0","13.9",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","19660306",",,0","19660331","+,,0","19660331","+,,0","","","19660329",",,0","19660321",",,0","-2.2",",0,06,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,29,","27.2",",0,21,","150.1",",,,0","","","121.6",",0","","","","","36.9",",,,0","0",",,,0","14.86",",0","20.74",",,,0","8.97",",,,0","4369",",,,0"
"USC00418446","1966-04","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","89.9","0","70.8","3,0","8",",0","4",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","23","3,0","0","3,0","19660405",",3,0","19660430","+,,0","19660430","+,,0","","","19660425",",,0","19660413",",3,0","4.4","3,0,05,","0",",,0,30,+","0",",,0,30,+","60.2",",,0,25,","30.6","3,0,13,","","","","","20.8","3,0","","","","","106.2",",,,0","0",",,,0","20.18","3,0","25.90","3,,,0","14.46","3,,,0","",""
"USC00418446","1966-05","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","238.4","0","148.5",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","19660503","+,,0","19660531","+,,0","19660531","+,,0","","","19660501",",,0","19660525",",,0","12.8",",0,03,+","0",",,0,31,+","0",",,0,31,+","48.5",",,0,01,","32.8",",0,25,","145.7","3,,,0","","","6.1",",0","","","","","82.8",",,,0","0",",,,0","22.93",",0","27.66",",,,0","18.19",",,,0","2933",",,,0"
"USC00418446","1966-06","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","476.2","0","237.8",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","19660602",",,0","19660630","+,,0","19660630","+,,0","","","19660619",",,0","19660617","+,,0","15.6",",0,02,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,19,","34.4",",0,17,+","262.6",",,,0","","","0.0",",0","","","","","15.8",",,,0","0",",,,0","26.26",",0","32.29",",,,0","20.23",",,,0","3234",",,,0"
"USC00418446","1966-07","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","770.0","0","293.8","3,0","6",",0","3",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","27","3,0","19660702","+,3,0","19660731","+,,0","19660731","+,,0","","","19660703",",,0","19660717",",3,0","19.4","3,0,02,+","0",",,0,31,+","0",",,0,31,+","6.9",",,0,03,","39.4","3,0,17,","265.6","3,,,0","0.0","0","0.0","3,0","","","","","17.5",",,,0","0",",,,0","28.83","3,0","35.26","3,,,0","22.40","3,,,0","",""
"USC00418446","1966-08","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","1034.7","0","264.7","4,0","9",",0","7",",0","3",",0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","27","4,0","22","4,0","19660825",",4,0","19660831","+,,0","19660831","+,,0","","","19660813",",,0","19660801",",4,0","16.1","4,0,25,","0",",,0,31,+","0",",,0,31,+","78.7",",,0,13,","37.8","4,0,01,","","","0.0","0","0.0","4,0","","","","","146.5",",,,0","0",",,,0","28.14","4,0","33.84","4,,,0","22.43","4,,,0","",""
"USC00418446","1966-09","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","","","","","7",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","19660930","+,,0","19660930","+,,0","","","19660916",",,0","","","","","0",",,0,30,+","0",",,0,30,+","54.9",",,0,16,","","","","","","","","","","","","","116.6",",,,0","0",",,,0","","","","","","","",""
"USC00418446","1966-10","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","","","","","6",",0","1",",0","0",",0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","22","5,0","6","5,0","19661020",",5,0","19661031","+,,0","19661031","+,,0","","","19661018",",,0","19661014","+,5,0","0.6","5,0,20,","0",",,0,31,+","0",",,0,31,+","3.6",",,0,18,","33.3","5,0,14,+","","","","","","","","","","","10.3",",,,0","0",",,,0","18.95","6,0","27.28","5,,,0","10.62","5,,,0","",""
"USC00418446","1966-11","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","","","","","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19661130","+,,0","19661130","+,,0","","","19661102",",,0","","","","","0",",,0,30,+","0",",,0,30,+","2.3",",,0,02,","","","","","","","","","","","","","2.6",",,,0","0",",,,0","","","","","","","",""
"USC00418446","1966-12","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","","","","","7",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19661231","+,,0","19661231","+,,0","","","19661216",",,0","","","","","0",",,0,31,+","0",",,0,31,+","16.0",",,0,16,","","","","","","","","","","","","","25.4",",,,0","0",",,,0","","","","","","","",""
"USC00418446","1967-01","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","8.9","0","8.9","3,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","3,0","12","3,0","0","2,0","10","2,0","0","2,0","19670104",",3,0","19670131","+,,0","19670131","+,,0","","","19670103",",,0","19670131",",2,0","-6.7","3,0,04,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,03,","25.6","2,0,31,","","","","","241.3","2,0","","","","","18.0",",,,0","0",",,,0","10.01","3,0","16.74","2,,,0","3.28","3,,,0","3888","3,,,0"
"USC00418446","1967-02","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","11.1","0","2.2",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","7",",0","0",",0","19670207",",,0","19670228","+,,0","19670206",",,0","","","19670207",",,0","19670216",",,0","-5.6",",0,07,","0",",,0,28,+","3",",,0,06,","10.7",",,0,07,","26.1",",0,16,","","","","","244.2",",0","","","","","34.8",",,,0","3",",,,0","9.69",",0","16.79",",,,0","2.60",",,,0","4102",",,,0"
"USC00418446","1967-03","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","72.8","0","61.7",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","25",",0","1",",0","19670307",",,0","19670331","+,,0","19670331","+,,0","","","19670320",",,0","19670329",",,0","-2.2",",0,07,","0",",,0,31,+","0",",,0,31,+","29.5",",,0,20,","32.2",",0,29,","","","","","68.8",",0","","","","","42.9",",,,0","0",",,,0","18.10",",0","24.63",",,,0","11.57",",,,0","",""
"USC00418446","1967-04","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","240.8","0","168.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","19670414",",,0","19670430","+,,0","19670430","+,,0","","","19670413",",,0","19670426",",,0","10.6",",0,14,","0",",,0,30,+","0",",,0,30,+","69.9",",,0,13,","31.7",",0,26,","","","","","2.7",",0","","","","","102.2",",,,0","0",",,,0","23.84",",0","28.94",",,,0","18.74",",,,0","5769",",,,0"
"USC00418446","1967-05","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","398.0","0","157.2",",0","8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","19670516","+,,0","19670531","+,,0","19670531","+,,0","","","19670530",",,0","19670509",",,0","9.4",",0,16,+","0",",,0,31,+","0",",,0,31,+","79.2",",,0,30,","35.6",",0,09,","","","","","3.7",",0","","","","","160.6",",,,0","0",",,,0","23.29",",0","29.00",",,,0","17.57",",,,0","4155",",,,0"
"USC00418446","1967-06","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","677.4","0","279.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","23",",0","19670607",",,0","19670630","+,,0","19670630","+,,0","","","19670630","+,,0","19670627",",,0","17.8",",0,07,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","37.8",",0,27,","","","","","0.0",",0","","","","","0.0",",,,0","0",",,,0","27.65",",0","33.57",",,,0","21.72",",,,0","",""
"USC00418446","1967-07","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","19670716","+,,0","19670731","+,,0","19670731","+,,0","","","19670703",",,0","","","13.9",",0,16,+","0",",,0,31,+","0",",,0,31,+","19.8",",,0,03,","","","232.1","5,,,0","","","","","","","","","52.2",",,,0","0",",,,0","","","","","21.79",",,,0","4126",",,,0"
"USC00418446","1967-08","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","","","299.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","19670813",",,0","19670831","+,,0","19670831","+,,0","","","19670818",",,0","19670811",",,0","13.3",",0,13,","0",",,0,31,+","0",",,0,31,+","16.0",",,0,18,","38.9",",0,11,","239.3","2,,,0","","","0.0",",0","","","","","25.1",",,,0","0",",,,0","27.98",",0","34.73",",,,0","21.23",",,,0","3076","1,,,0"
"USC00418446","1967-09","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","","","186.9",",0","12",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","19670929",",,0","19670930","+,,0","19670930","+,,0","","","19670916",",,0","19670901",",,0","6.1",",0,29,","0",",,0,30,+","0",",,0,30,+","42.2",",,0,16,","37.2",",0,01,","160.0","2,,,0","","","9.2",",0","","","","","131.5",",,,0","0",",,,0","24.26",",0","30.15",",,,0","18.36",",,,0","2366",",,,0"
"USC00418446","1967-10","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","","","64.5",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19671017",",,0","19671031","+,,0","19671031","+,,0","","","19671016",",,0","19671005","+,,0","6.1",",0,17,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,16,","31.1",",0,05,+","163.0",",,,0","","","24.1",",0","","","","","92.4",",,,0","0",",,,0","19.64",",0","26.88",",,,0","12.39",",,,0","3394",",,,0"
"USC00418446","1967-11","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","","","14.8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","19671104",",,0","19671130","+,,0","19671130","+,,0","","","19671109",",,0","19671127","+,,0","0.6",",0,04,","0",",,0,30,+","0",",,0,30,+","6.1",",,0,09,","28.9",",0,27,+","82.1","3,,,0","","","108.9",",0","","","","","12.3",",,,0","0",",,,0","15.20",",0","21.55",",,,0","8.84",",,,0","2597",",,,0"
"USC00418446","1967-12","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","","","5.3",",0","15",",0","6",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","9",",0","0",",0","19671223",",,0","19671231","+,,0","19671231","+,,0","","","19671231",",,0","19671202",",,0","-3.3",",0,23,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,31,","26.7",",0,02,","60.2",",,,0","","","260.8",",0","","","","","54.1",",,,0","0",",,,0","10.09",",0","16.64",",,,0","3.55",",,,0","3355",",,,0"
"USC00418446","1968-01","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","0.3","0","0.3",",0","15",",0","11",",0","2",",0","0",",0","0",",0","0",",0","9",",0","1",",0","4",",0","0",",0","19680108","+,,0","19680131","+,,0","19680131","+,,0","","","19680109",",,0","19680130",",,0","-6.1",",0,08,+","0",",,0,31,+","0",",,0,31,+","35.3",",,0,09,","22.2",",0,30,","","","","","315.4",",0","","","","","137.2",",,,0","0",",,,0","8.17",",0","12.71",",,,0","3.63",",,,0","3596",",,,0"
"USC00418446","1968-02","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","1.4","0","1.1",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","4",",0","0",",0","19680224",",,0","19680229","+,,0","19680229","+,,0","","","19680211",",,0","19680201",",,0","-5.0",",0,24,","0",",,0,29,+","0",",,0,29,+","9.4",",,0,11,","23.9",",0,01,","67.5","3,,,0","","","289.4",",0","","","","","40.4",",,,0","0",",,,0","8.39",",0","14.42",",,,0","2.37",",,,0","3051",",,,0"
"USC00418446","1968-03","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","11.2","0","9.8",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","19680301",",,0","19680331","+,,0","19680331","+,,0","","","19680311",",,0","19680331","+,,0","-4.4",",0,01,","0",",,0,31,+","0",",,0,31,+","20.1",",,0,11,","25.6",",0,31,+","94.9","4,,,0","","","174.1",",0","","","","","52.6",",,,0","0",",,,0","13.04",",0","18.54",",,,0","7.54",",,,0","4700",",,,0"
"USC00418446","1968-04","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","69.8","0","58.6",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","19680405",",,0","19680430","+,,0","19680430","+,,0","","","19680409",",,0","19680428",",,0","5.0",",0,05,","0",",,0,30,+","0",",,0,30,+","64.0",",,0,09,","28.3",",0,28,","126.7","2,,,0","","","26.4",",0","","","","","114.7",",,,0","0",",,,0","19.41",",0","24.23",",,,0","14.59",",,,0","4178",",,,0"
"USC00418446","1968-05","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","219.2","0","149.4",",0","9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","19680506",",,0","19680531","+,,0","19680531","+,,0","","","19680510",",,0","19680526",",,0","12.8",",0,06,","0",",,0,31,+","0",",,0,31,+","99.8",",,0,10,","32.8",",0,26,","190.0","1,,,0","","","0.0",",0","","","","","222.1",",,,0","0",",,,0","23.15",",0","28.33",",,,0","17.98",",,,0","3936",",,,0"
"USC00418446","1968-06","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","436.4","0","217.2",",0","14",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","19680627",",,0","19680630","+,,0","19680630","+,,0","","","19680624",",,0","19680601",",,0","16.1",",0,27,","0",",,0,30,+","0",",,0,30,+","124.5",",,0,24,","35.6",",0,01,","175.8","4,,,0","","","0.0",",0","","","","","413.1",",,,0","0",",,,0","25.57",",0","30.22",",,,0","20.93",",,,0","3430",",,,0"
"USC00418446","1968-07","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","712.3","0","275.9",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","19680706",",,0","19680731","+,,0","19680731","+,,0","","","19680709",",,0","19680731",",,0","16.1",",0,06,","0",",,0,31,+","0",",,0,31,+","88.4",",,0,09,","35.0",",0,31,","222.4","1,,,0","0.0","0","0.0",",0","","","","","115.3",",,,0","0",",,,0","27.23",",0","32.67",",,,0","21.79",",,,0","3484",",,,0"
"USC00418446","1968-08","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","1027.7","0","315.4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","19680830","+,,0","19680831","+,,0","19680831","+,,0","","","19680831",",,0","19680823",",,0","15.6",",0,30,+","0",",,0,31,+","0",",,0,31,+","10.4",",,0,31,","36.7",",0,23,","251.9",",,,0","0.0","0","0.0",",0","","","","","11.7",",,,0","0",",,,0","28.51",",0","35.22",",,,0","21.80",",,,0","3695",",,,0"
"USC00418446","1968-09","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","1189.4","0","161.7","1,0","9",",0","8",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","6",",0","19680927",",1,0","19680930","+,,0","19680930","+,,0","","","19680915",",,0","19680904",",,0","11.1","1,0,27,","0",",,0,30,+","0",",,0,30,+","125.7",",,0,15,","34.4",",0,04,","156.1","2,,,0","0.0","0","0.0",",0","","","","","269.4",",,,0","0",",,,0","23.89","1,0","30.23",",,,0","17.55","1,,,0","2346",",,,0"
"USC00418446","1968-10","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","1289.6","0","100.2",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","19681025",",,0","19681031","+,,0","19681031","+,,0","","","19681010",",,0","19681004",",,0","5.6",",0,25,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,10,","32.2",",0,04,","132.7",",,,0","14.8","0","14.8",",0","","","","","34.1",",,,0","0",",,,0","21.09",",0","28.01",",,,0","14.17",",,,0","",""
"USC00418446","1968-11","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","1303.2","0","13.6",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","19681112",",,0","19681130","+,,0","19681130","+,,0","","","19681127",",,0","19681103","+,,0","-1.1",",0,12,","0",",,0,30,+","0",",,0,30,+","71.9",",,0,27,","29.4",",0,03,+","99.5","2,,,0","177.7","0","162.9",",0","","","","","179.9",",,,0","0",",,,0","13.36",",0","20.16",",,,0","6.55",",,,0","3707",",,,0"
"USC00418446","1968-12","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","1303.2","0","0.0",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","5",",0","0",",0","19681215",",,0","19681231","+,,0","19681231","+,,0","","","19681201",",,0","19681226",",,0","-3.3",",0,15,","0",",,0,31,+","0",",,0,31,+","49.3",",,0,01,","23.9",",0,26,","","","431.3","0","253.6",",0","","","","","100.4",",,,0","0",",,,0","10.15",",0","16.62",",,,0","3.69",",,,0","4226",",,,0"
"USC00418446","1969-01","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","4.8","0","4.8",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","9",",0","0",",0","19690105",",,0","19690131","+,,0","19690131","+,,0","","","19690116",",,0","19690123",",,0","-7.8",",0,05,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,16,","25.0",",0,23,","","","677.9","0","246.6",",0","","","","","22.1",",,,0","0",",,,0","10.53",",0","15.93",",,,0","5.13",",,,0","3739",",,,0"
"USC00418446","1969-02","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","5.1","0","0.3",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","7",",0","0",",0","19690219","+,,0","19690228","+,,0","19690228","+,,0","","","19690214",",,0","19690207",",,0","-0.6",",0,19,+","0",",,0,28,+","0",",,0,28,+","52.1",",,0,14,","25.6",",0,07,","64.5","3,,,0","888.6","0","210.7",",0","","","","","97.3",",,,0","0",",,,0","10.82",",0","16.27",",,,0","5.37",",,,0","2901",",,,0"
"USC00418446","1969-03","30.3368","-96.5402","80.2","SOMERVILLE DAM, TX US","7.9","0","2.8",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","10",",0","0",",0","19690309",",,0","19690331","+,,0","19690331","+,,0","","","19690315",",,0","19690330",",,0","-2.2",",0,09,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,15,","27.2",",0,30,","","","1105.3","0","216.7",",0","","","","","132.6",",,,0","0",",,,0","11.43",",0","16.72",",,,0","6.15",",,,0","4198",",,,0"
