"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000MBRN","2003-06","46.4006","-94.1272","371.9","BRAINERD MINNESOTA, MN US","","","32.0",",U","0",",U","0",",U","0",",U","24",",U","0",",U","20030601",",,U","20030616",",,U","3.3",",U,01,","31.1",",U,16,","","","54.3",",U","17.59",",U","23.80",",,,U","11.37",",,,U"
"USR0000MBRN","2003-07","46.4006","-94.1272","371.9","BRAINERD MINNESOTA, MN US","","","88.2",",U","0",",U","0",",U","0",",U","30",",U","1",",U","20030723",",,U","20030726",",,U","9.4",",U,23,","32.2",",U,26,","7.8","U","7.8",",U","20.93",",U","26.96",",,,U","14.89",",,,U"
"USR0000MBRN","2003-08","46.4006","-94.1272","371.9","BRAINERD MINNESOTA, MN US","","","111.0",",U","0",",U","0",",U","0",",U","30",",U","5",",U","20030830",",,U","20030815",",,U","6.7",",U,30,","34.4",",U,15,","18.1","U","10.3",",U","21.58",",U","28.25",",,,U","14.91",",,,U"
"USR0000MBRN","2003-09","46.4006","-94.1272","371.9","BRAINERD MINNESOTA, MN US","","","26.4",",U","0",",U","2",",U","0",",U","15",",U","1",",U","20030929","+,,U","20030907",",,U","-0.6",",U,29,+","32.8",",U,07,","165.4","U","147.3",",U","14.30",",U","20.24",",,,U","8.37",",,,U"
"USR0000MBRN","2003-12","46.4006","-94.1272","371.9","BRAINERD MINNESOTA, MN US","","","0.0","2,U","3","1,U","29","1,U","20","1,U","0","1,U","0","1,U","20031212","+,1,U","20031227","+,1,U","-22.2","1,U,12,+","5.6","1,U,27,+","","","705.3","1,U","-5.96","2,U","-2.08","1,,,U","-9.85","1,,,U"
"USR0000MBRN","2004-02","46.4006","-94.1272","371.9","BRAINERD MINNESOTA, MN US","","","0.0",",U","8",",U","29",",U","17",",U","0",",U","0",",U","20040215","+,,U","20040228",",,U","-30.6",",U,15,+","7.8",",U,28,","","","752.6",",U","-7.62",",U","-2.81",",,,U","-12.42",",,,U"
"USR0000MBRN","2004-03","46.4006","-94.1272","371.9","BRAINERD MINNESOTA, MN US","","","0.0","2,U","1","1,U","26","1,U","5","1,U","0","1,U","0","1,U","20040312",",1,U","20040324",",1,U","-18.3","1,U,12,","17.2","1,U,24,","","","548.2","1,U","-0.76","2,U","4.83","1,,,U","-6.36","1,,,U"
"USR0000MBRN","2004-04","46.4006","-94.1272","371.9","BRAINERD MINNESOTA, MN US","","","0.9",",U","0",",U","16",",U","0",",U","2",",U","0",",U","20040411","+,,U","20040428",",,U","-7.2",",U,11,+","30.6",",U,28,","","","359.4",",U","6.38",",U","13.21",",,,U","-0.44",",,,U"
"USR0000MBRN","2004-05","46.4006","-94.1272","371.9","BRAINERD MINNESOTA, MN US","","","0.0",",U","0",",U","7",",U","0",",U","6",",U","0",",U","20040503",",,U","20040509",",,U","-3.9",",U,03,","26.1",",U,09,","","","248.8",",U","10.31",",U","16.29",",,,U","4.33",",,,U"
"USR0000MBRN","2004-06","46.4006","-94.1272","371.9","BRAINERD MINNESOTA, MN US","","","18.9",",U","0",",U","0",",U","0",",U","17",",U","1",",U","20040619",",,U","20040607",",,U","3.9",",U,19,","33.3",",U,07,","","","90.5",",U","15.95",",U","21.95",",,,U","9.95",",,,U"
