"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00424150","1912-02","37.183333","-113.283333","999.7","HURRICANE, UT US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","19120229","+,,6","19120229","+,,6","","","","","0",",,6,29,+","0.0",",,6,29,+","","","","","","","0.0",",,,6","0",",,,6","","","","","",""
"USC00424150","1912-09","37.183333","-113.283333","999.7","HURRICANE, UT US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","19120930","+,,6","19120930","+,,6","","","","","0",",,6,30,+","0.0",",,6,30,+","","","","","","","0.0",",,,6","0",",,,6","","","","","",""
"USC00424150","1913-01","37.183333","-113.283333","999.7","HURRICANE, UT US","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","19130131","+,,6","","","","","","","0.0",",,6,31,+","","","","","","","0.0",",,,6","","","","","","","",""
"USC00424150","1913-02","37.183333","-113.283333","999.7","HURRICANE, UT US","","","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","19130225",",,6","","","","","","","41.9",",,6,25,","","","","","","","78.8",",,,6","","","","","","","",""
"USC00424150","1913-07","37.183333","-113.283333","999.7","HURRICANE, UT US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","19130721",",,6","","","","","","","7.6",",,6,21,","","","","","","","18.2",",,,6","","","","","","","",""
"USC00424150","1913-10","37.183333","-113.283333","999.7","HURRICANE, UT US","","","","","","","","","0",",6","","","","","","","","","","","","","19131031","+,,6","","","","","","","0",",,6,31,+","","","","","","","","","","","0",",,,6","","","","","",""
"USC00424150","1914-07","37.183333","-113.283333","999.7","HURRICANE, UT US","","","11",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","19140730",",,6","","","","","","","10.2",",,6,30,","","","","","","","59.6",",,,6","","","","","","","",""
"USC00424150","1915-10","37.183333","-113.283333","999.7","HURRICANE, UT US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","19151031","+,,6","19151031","+,,6","","","","","0",",,6,31,+","0.0",",,6,31,+","","","","","","","0.0",",,,6","0",",,,6","","","","","",""
"USC00424150","1915-11","37.183333","-113.283333","999.7","HURRICANE, UT US","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","19151106",",,6","","","","","","","17.8",",,6,06,","","","","","","","38.1",",,,6","","","","","","","",""
"USC00424150","1916-02","37.183333","-113.283333","999.7","HURRICANE, UT US","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","19160221",",,6","","","","","","","13.0",",,6,21,","","","","","","","20.8",",,,6","","","","","","","",""
