"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00096207","1981-02","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","13","4,S","13","4,S","2","4,S","","","","","","","","","","","","","19810213",",4,S","","","","","39.9","4,,S,13,","","","","","168.7","4,,,S","","","","","",""
"IDM00096207","2007-11","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","0","5,S","0","5,S","","","","","","","20071123",",5,S","","","","","16.1","5,S,23,","","","","","","","","","","","","","17.62","5,,,S"
"IDM00096207","2008-06","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","0","5,S","0","5,S","","","","","","","20080611",",5,S","","","","","11.8","5,S,11,","","","","","","","","","","","","","17.21","5,,,S"
"IDM00096207","2009-02","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","","","0","4,S","24","4,S","0","4,S","","","","","20090225",",4,S","","","","","30.0","4,S,25,","","","","","","","27.92","4,,,S","",""
"IDM00096207","2011-02","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","","","0","4,S","24","4,S","0","4,S","","","","","20110224",",4,S","","","","","31.5","4,S,24,","","","","","","","28.91","4,,,S","",""
"IDM00096207","2011-06","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","","","0","4,S","26","4,S","0","4,S","","","","","20110620",",4,S","","","","","32.0","4,S,20,","","","","","","","29.03","4,,,S","",""
"IDM00096207","2011-07","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","20110708",",5,S","","","","","30.2","5,S,08,","","","","","","","28.74","5,,,S","",""
"IDM00096207","2011-09","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","20110930",",5,S","","","","","29.7","5,S,30,","","","","","","","27.95","5,,,S","",""
"IDM00096207","2012-01","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","0","5,S","0","5,S","","","","","","","20120122",",5,S","","","","","14.0","5,S,22,","","","","","","","","","","","","","16.93","5,,,S"
"IDM00096207","2012-03","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","0","3,S","0","3,S","","","","","","","20120329",",3,S","","","","","15.3","3,S,29,","","","","","","","","","","","","","17.30","3,,,S"
"IDM00096207","2012-06","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","","","0","3,S","27","3,S","0","3,S","","","","","20120628","+,3,S","","","","","30.6","3,S,28,+","","","","","","","28.90","3,,,S","",""
"IDM00096207","2012-12","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","","","0","4,S","27","4,S","0","4,S","","","","","20121227",",4,S","","","","","29.8","4,S,27,","","","","","","","28.37","4,,,S","",""
"IDM00096207","2014-04","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","0","2,","0","2,S","","","","","","","20140408",",2,S","","","","","15.1","2,S,08,","","","","","","","","","","","","","18.37","2,,,S"
"IDM00096207","2014-10","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","0","5,S","0","5,S","","","","","","","20141011",",5,S","","","","","16.3","5,S,11,","","","","","","","","","","","","","17.77","5,,,S"
"IDM00096207","2015-04","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","20150420","+,5,S","","","","","30.3","5,S,20,+","","","","","","","29.06","5,,,S","",""
"IDM00096207","2015-06","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","0","5,S","0","5,S","","","","","","","20150615",",5,S","","","","","17.0","5,S,15,","","","","","","","","","","","","","19.18","5,,,S"
"IDM00096207","2015-09","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","0","3,S","0","3,S","0","4,S","26","4,S","0","4,S","20150902",",3,S","","","20150922","+,4,S","14.9","3,S,02,","","","30.2","4,S,22,+","","","","","23.23","7,S","28.82","4,,,S","17.65","3,,,S"
"IDM00096207","2015-12","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","","","0","2,S","29","2,S","0","2,S","","","","","20151225",",2,S","","","","","31.3","2,S,25,","","","","","","","28.64","2,,,S","",""
"IDM00096207","2016-01","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","20160122",",5,S","","","","","31.2","5,S,22,","","","","","","","29.17","5,,,S","",""
"IDM00096207","2016-02","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","","","0","5,S","24","5,S","1","5,S","","","","","20160215",",5,S","","","","","32.2","5,S,15,","","","","","","","28.83","5,,,S","",""
"IDM00096207","2016-03","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","0","3,S","0","3,S","0","4,S","27","4,S","0","4,S","20160308",",3,S","","","20160319",",4,S","18.3","3,S,08,","","","32.0","4,S,19,","","","","","24.55","6,S","29.50","4,,,S","19.60","3,,,S"
"IDM00096207","2016-05","-2.767","101.367","782.0","KERINCI DEPATI PARB, ID","","","","","","","","","","","","","","","0","5,S","26","5,S","1","5,S","","","","","20160507",",5,S","","","","","35.0","5,S,07,","","","","","","","30.23","5,,,S","",""
