"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GQC00914120","1958-02","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19580228","+,,0","19580228","+,,0","","","19580203",",,0","","","","","0",",,0,28,+","0",",,0,28,+","12.7",",,0,03,","","","","","39.9",",,,0","0",",,,0","","","","","",""
"GQC00914120","1958-03","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","17",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19580331","+,,0","19580331","+,,0","","","19580330",",,0","","","","","0",",,0,31,+","0",",,0,31,+","11.2",",,0,30,","","","","","32.8",",,,0","0",",,,0","","","","","",""
"GQC00914120","1958-05","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","17",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19580531","+,,0","19580531","+,,0","","","19580523",",,0","","","","","0",",,0,31,+","0",",,0,31,+","19.1",",,0,23,","","","","","52.7",",,,0","0",",,,0","","","","","",""
"GQC00914120","1958-07","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","25",",0","17",",0","6",",0","0",",0","0",",0","","","","","","","","","","","","","19580731","+,,0","19580731","+,,0","","","19580715",",,0","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,15,","","","","","321.5",",,,0","0",",,,0","","","","","",""
"GQC00914120","1958-09","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","28",",0","16",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","19580930","+,,0","19580930","+,,0","","","19580921","+,,0","","","","","0",",,0,30,+","0",",,0,30,+","50.0",",,0,21,+","","","","","289.7",",,,0","0",",,,0","","","","","",""
"GQC00914120","1958-10","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","29",",0","12",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19581031","+,,0","19581031","+,,0","","","19581020",",,0","","","","","0",",,0,31,+","0",",,0,31,+","31.8",",,0,20,","","","","","170.3",",,,0","0",",,,0","","","","","",""
"GQC00914120","1958-11","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","26","2,0","13","2,0","0","2,0","0","2,0","0","2,0","","","","","","","","","","","","","19581130","+,2,0","19581130","+,2,0","","","19581119",",2,0","","","","","0","2,,0,30,+","0","2,,0,30,+","22.1","2,,0,19,","","","","","142.4","2,,,0","0","2,,,0","","","","","",""
"GQC00914120","1959-02","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","26",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19590228","+,,0","19590228","+,,0","","","19590225",",,0","","","","","0",",,0,28,+","0",",,0,28,+","4.8",",,0,25,","","","","","46.0",",,,0","0",",,,0","","","","","",""
"GQC00914120","1959-03","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","16",",0","16",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19590331","+,,0","19590331","+,,0","","","19590331",",,0","","","","","0",",,0,31,+","0",",,0,31,+","20.3",",,0,31,","","","","","135.7",",,,0","0",",,,0","","","","","",""
"GQC00914120","1959-04","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","18",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19590430","+,,0","19590430","+,,0","","","19590417",",,0","","","","","0",",,0,30,+","0",",,0,30,+","10.2",",,0,17,","","","","","63.9",",,,0","0",",,,0","","","","","",""
"GQC00914120","1959-05","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19590531","+,,0","19590531","+,,0","","","19590518",",,0","","","","","0",",,0,31,+","0",",,0,31,+","12.7",",,0,18,","","","","","35.0",",,,0","0",",,,0","","","","","",""
"GQC00914120","1959-06","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","11",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19590630","+,,0","19590630","+,,0","","","19590623",",,0","","","","","0",",,0,30,+","0",",,0,30,+","40.4",",,0,23,","","","","","104.1",",,,0","0",",,,0","","","","","",""
"GQC00914120","1959-12","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","22",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19591231","+,,0","19591231","+,,0","","","19591228",",,0","","","","","0",",,0,31,+","0",",,0,31,+","47.0",",,0,28,","","","","","130.1",",,,0","0",",,,0","","","","","",""
"GQC00914120","1960-01","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","16",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19600131","+,,0","19600131","+,,0","","","19600101",",,0","","","","","0",",,0,31,+","0",",,0,31,+","17.5",",,0,01,","","","","","72.4",",,,0","0",",,,0","","","","","",""
"GQC00914120","1960-03","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","5",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19600331","+,,0","19600331","+,,0","","","19600318",",,0","","","","","0",",,0,31,+","0",",,0,31,+","30.5",",,0,18,","","","","","50.8",",,,0","0",",,,0","","","","","",""
"GQC00914120","1960-04","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","11",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19600430","+,,0","19600430","+,,0","","","19600413",",,0","","","","","0",",,0,30,+","0",",,0,30,+","13.7",",,0,13,","","","","","27.8",",,,0","0",",,,0","","","","","",""
"GQC00914120","1960-08","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","20","2,0","16","2,0","6","2,0","0","2,0","0","2,0","","","","","","","","","","","","","19600831","+,2,0","19600831","+,2,0","","","19600819",",2,0","","","","","0","2,,0,31,+","0","2,,0,31,+","127.0","2,,0,19,","","","","","391.9","2,,,0","0","2,,,0","","","","","",""
"GQC00914120","1960-09","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","19",",0","14",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","19600930","+,,0","19600930","+,,0","","","19600919",",,0","","","","","0",",,0,30,+","0",",,0,30,+","51.3",",,0,19,","","","","","229.3",",,,0","0",",,,0","","","","","",""
"GQC00914120","1960-12","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","14",",0","14",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","19601231","+,,0","19601231","+,,0","","","19601219",",,0","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,19,","","","","","238.7",",,,0","0",",,,0","","","","","",""
"GQC00914120","1961-04","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","14",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19610430","+,,0","19610430","+,,0","","","19610428",",,0","","","","","0",",,0,30,+","0",",,0,30,+","20.3",",,0,28,","","","","","37.1",",,,0","0",",,,0","","","","","",""
"GQC00914120","1961-05","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","17","1,0","10","1,0","0","1,0","0","1,0","0","1,0","","","","","","","","","","","","","19610531","+,1,0","19610531","+,1,0","","","19610508","+,1,0","","","","","0","1,,0,31,+","0","1,,0,31,+","18.3","1,,0,08,+","","","","","121.8","1,,,0","0","1,,,0","","","","","",""
"GQC00914120","1961-07","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","22",",0","18",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19610731","+,,0","19610731","+,,0","","","19610718",",,0","","","","","0",",,0,31,+","0",",,0,31,+","19.6",",,0,18,","","","","","145.4",",,,0","0",",,,0","","","","","",""
"GQC00914120","1962-02","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","10",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","19620228","+,,0","19620228","+,,0","","","19620201",",,0","","","","","0",",,0,28,+","0",",,0,28,+","34.3",",,0,01,","","","","","104.3",",,,0","0",",,,0","","","","","",""
"GQC00914120","1962-03","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","11",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19620331","+,,0","19620331","+,,0","","","19620314",",,0","","","","","0",",,0,31,+","0",",,0,31,+","15.2",",,0,14,","","","","","44.3",",,,0","0",",,,0","","","","","",""
"GQC00914120","1962-04","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","12","5,0","9","5,0","2","5,0","0","5,0","0","5,0","","","","","","","","","","","","","19620430","+,5,0","19620430","+,5,0","","","19620417",",5,0","","","","","0","5,,0,30,+","0","5,,0,30,+","33.0","5,,0,17,","","","","","118.1","5,,,0","0","5,,,0","","","","","",""
"GQC00914120","1962-10","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","28",",0","23",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","19621031","+,,0","19621031","+,,0","","","19621003",",,0","","","","","0",",,0,31,+","0",",,0,31,+","95.5",",,0,03,","","","","","342.8",",,,0","0",",,,0","","","","","",""
"GQC00914120","1962-12","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","26",",0","23",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","19621231","+,,0","19621231","+,,0","","","19621209",",,0","","","","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,09,","","","","","290.1",",,,0","0",",,,0","","","","","",""
"GQC00914120","1963-03","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","13","1,0","7","1,0","0","1,0","0","1,0","0","1,0","","","","","","","","","","","","","19630331","+,1,0","19630331","+,1,0","","","19630312",",1,0","","","","","0","1,,0,31,+","0","1,,0,31,+","10.2","1,,0,12,","","","","","41.9","1,,,0","0","1,,,0","","","","","",""
"GQC00914120","1963-04","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","18","3,0","14","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","19630430","+,,0","19630430","+,,0","","","19630405",",3,0","","","","","0",",,0,30,+","0",",,0,30,+","23.9","3,,0,05,","","","","","132.6","3,,,0","0",",,,0","","","","","",""
"GQC00914120","1963-09","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","22",",0","19",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","19630930","+,,0","19630930","+,,0","","","19630923",",,0","","","","","0",",,0,30,+","0",",,0,30,+","57.9",",,0,23,","","","","","382.0",",,,0","0",",,,0","","","","","",""
"GQC00914120","1963-11","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","6",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19631130","+,,0","19631130","+,,0","","","19631112",",,0","","","","","0",",,0,30,+","0",",,0,30,+","38.1",",,0,12,","","","","","87.9",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-03","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","14","5,0","2","5,0","2","5,0","0","5,0","0","5,0","","","","","","","","","","","","","19640331","+,5,0","19640331","+,5,0","","","19640313",",5,0","","","","","0","5,,0,31,+","0","5,,0,31,+","37.3","5,,0,13,","","","","","83.9","5,,,0","0","5,,,0","","","","","",""
"GQC00914120","1964-04","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","27",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19640430","+,,0","19640430","+,,0","","","19640419",",,0","","","","","0",",,0,30,+","0",",,0,30,+","29.2",",,0,19,","","","","","133.4",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-05","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","25",",0","20",",0","7",",0","0",",0","0",",0","","","","","","","","","","","","","19640531","+,,0","19640531","+,,0","","","19640511",",,0","","","","","0",",,0,31,+","0",",,0,31,+","58.4",",,0,11,","","","","","420.8",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-06","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","18",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19640630","+,,0","19640630","+,,0","","","19640624",",,0","","","","","0",",,0,30,+","0",",,0,30,+","20.3",",,0,24,","","","","","105.6",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-07","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","21",",0","14",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","19640731","+,,0","19640731","+,,0","","","19640709",",,0","","","","","0",",,0,31,+","0",",,0,31,+","50.3",",,0,09,","","","","","220.1",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-08","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","25",",0","19",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","19640831","+,,0","19640831","+,,0","","","19640811",",,0","","","","","0",",,0,31,+","0",",,0,31,+","46.5",",,0,11,","","","","","243.9",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-09","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","330.2",",0","25",",0","20",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","19640917",",,0","19640930","+,,0","19640930","+,,0","","","19640906",",,0","19640927","+,,0","22.2",",0,17,","0",",,0,30,+","0",",,0,30,+","50.8",",,0,06,","33.9",",0,27,+","0.0",",0","235.4",",,,0","0",",,,0","29.34",",0","31.67",",,,0","27.01",",,,0"
"GQC00914120","1964-10","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","21",",0","14",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","19641031","+,,0","19641031","+,,0","","","19641024",",,0","","","","","0",",,0,31,+","0",",,0,31,+","49.8",",,0,24,","","","","","224.6",",,,0","0",",,,0","","","","","",""
"GQC00914120","1964-11","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","310.3",",0","17",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","19641115",",,0","19641130","+,,0","19641130","+,,0","","","19641121",",,0","19641129","+,,0","23.3",",0,15,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,21,","33.3",",0,29,+","0.0",",0","102.9",",,,0","0",",,,0","28.68",",0","31.97",",,,0","25.39",",,,0"
"GQC00914120","1964-12","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","23",",0","14",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19641231","+,,0","19641231","+,,0","","","19641211","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","21.6",",,0,11,+","","","","","140.9",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-01","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","31",",0","17",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","19650131","+,,0","19650131","+,,0","","","19650121",",,0","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,21,","","","","","304.1",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-02","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","14",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19650228","+,,0","19650228","+,,0","","","19650216",",,0","","","","","0",",,0,28,+","0",",,0,28,+","3.8",",,0,16,","","","","","15.9",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-03","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","10",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19650331","+,,0","19650331","+,,0","","","19650309",",,0","","","","","0",",,0,31,+","0",",,0,31,+","6.9",",,0,09,","","","","","29.9",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-04","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","9",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19650430","+,,0","19650430","+,,0","","","19650404",",,0","","","","","0",",,0,30,+","0",",,0,30,+","6.1",",,0,04,","","","","","21.7",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-05","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","17",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","19650531","+,,0","19650531","+,,0","","","19650504",",,0","","","","","0",",,0,31,+","0",",,0,31,+","11.4",",,0,04,","","","","","42.8",",,,0","0",",,,0","","","","","",""
"GQC00914120","1965-06","13.235","144.64555","3.0","COCOS ISLAND GUAM, GU GQ","","","24",",0","18",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","19650630","+,,0","19650630","+,,0","","","19650611",",,0","","","","","0",",,0,30,+","0",",,0,30,+","39.1",",,0,11,","","","","","192.7",",,,0","0",",,,0","","","","","",""
