"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00014001","1961-01","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","3",",m","3",",m","0",",m","","","","","","","","","","","","","19610119",",,m","","","","","18.5",",,m,19,","","","","","38.1",",,,m","","","","","",""
"MXN00014001","1961-02","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19610228","+,,m","","","","","0.0",",,m,28,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1961-03","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19610331","+,,m","","","","","0.0",",,m,31,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1961-04","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","1",",m","1",",m","1",",m","","","","","","","","","","","","","19610427",",,m","","","","","52.8",",,m,27,","","","","","52.8",",,,m","","","","","",""
"MXN00014001","1961-05","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","5",",m","4",",m","0",",m","","","","","","","","","","","","","19610520",",,m","","","","","14.0",",,m,20,","","","","","33.2",",,,m","","","","","",""
"MXN00014001","1961-06","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","12",",m","12",",m","1",",m","","","","","","","","","","","","","19610630",",,m","","","","","30.0",",,m,30,","","","","","155.0",",,,m","","","","","",""
"MXN00014001","1961-07","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","20",",m","20",",m","6",",m","","","","","","","","","","","","","19610702",",,m","","","","","32.8",",,m,02,","","","","","353.5",",,,m","","","","","",""
"MXN00014001","1961-08","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","10",",m","10",",m","3",",m","","","","","","","","","","","","","19610818",",,m","","","","","36.8",",,m,18,","","","","","210.9",",,,m","","","","","",""
"MXN00014001","1961-09","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","4",",m","4",",m","1",",m","","","","","","","","","","","","","19610914",",,m","","","","","30.0",",,m,14,","","","","","80.1",",,,m","","","","","",""
"MXN00014001","1961-11","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19611130","+,,m","","","","","0.0",",,m,30,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1961-12","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19611231","+,,m","","","","","0.0",",,m,31,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1962-01","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19620131","+,,m","","","","","0.0",",,m,31,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1962-02","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19620228","+,,m","","","","","0.0",",,m,28,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1962-03","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19620331","+,,m","","","","","0.0",",,m,31,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1962-04","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","1",",m","1",",m","0",",m","","","","","","","","","","","","","19620415",",,m","","","","","11.2",",,m,15,","","","","","11.2",",,,m","","","","","",""
"MXN00014001","1962-05","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19620531","+,,m","","","","","0.0",",,m,31,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1962-06","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19620630","+,,m","","","","","0.0",",,m,30,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1962-07","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","20",",m","18",",m","3",",m","","","","","","","","","","","","","19620717",",,m","","","","","49.8",",,m,17,","","","","","278.9",",,,m","","","","","",""
"MXN00014001","1962-08","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","9",",m","8",",m","1",",m","","","","","","","","","","","","","19620814",",,m","","","","","37.3",",,m,14,","","","","","116.4",",,,m","","","","","",""
"MXN00014001","1962-09","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","8",",m","8",",m","0",",m","","","","","","","","","","","","","19620910",",,m","","","","","19.8",",,m,10,","","","","","79.6",",,,m","","","","","",""
"MXN00014001","1962-10","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","8",",m","8",",m","0",",m","","","","","","","","","","","","","19621008",",,m","","","","","18.0",",,m,08,","","","","","108.5",",,,m","","","","","",""
"MXN00014001","1962-11","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","2",",m","2",",m","0",",m","","","","","","","","","","","","","19621104",",,m","","","","","23.9",",,m,04,","","","","","45.0",",,,m","","","","","",""
"MXN00014001","1962-12","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","1",",m","1",",m","1",",m","","","","","","","","","","","","","19621226",",,m","","","","","46.0",",,m,26,","","","","","46.0",",,,m","","","","","",""
"MXN00014001","1963-01","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19630131","+,,m","","","","","0.0",",,m,31,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1963-02","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19630228","+,,m","","","","","0.0",",,m,28,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1963-03","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19630331","+,,m","","","","","0.0",",,m,31,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1963-04","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19630430","+,,m","","","","","0.0",",,m,30,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1963-05","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","2",",m","2",",m","0",",m","","","","","","","","","","","","","19630524",",,m","","","","","19.8",",,m,24,","","","","","30.2",",,,m","","","","","",""
"MXN00014001","1963-06","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","10",",m","10",",m","0",",m","","","","","","","","","","","","","19630629",",,m","","","","","23.6",",,m,29,","","","","","122.8",",,,m","","","","","",""
"MXN00014001","1963-07","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","20",",m","17",",m","2",",m","","","","","","","","","","","","","19630727",",,m","","","","","49.8",",,m,27,","","","","","218.7",",,,m","","","","","",""
"MXN00014001","1963-08","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","27",",m","27",",m","4",",m","","","","","","","","","","","","","19630830",",,m","","","","","59.9",",,m,30,","","","","","396.9",",,,m","","","","","",""
"MXN00014001","1963-09","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","21",",m","21",",m","2",",m","","","","","","","","","","","","","19630926",",,m","","","","","34.8",",,m,26,","","","","","334.5",",,,m","","","","","",""
"MXN00014001","1964-04","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19640430","+,,m","","","","","0.0",",,m,30,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1964-05","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","4",",m","4",",m","0",",m","","","","","","","","","","","","","19640519",",,m","","","","","18.0",",,m,19,","","","","","53.9",",,,m","","","","","",""
"MXN00014001","1964-06","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","11",",m","11",",m","2",",m","","","","","","","","","","","","","19640628",",,m","","","","","41.9",",,m,28,","","","","","200.1",",,,m","","","","","",""
"MXN00014001","1964-07","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","8",",m","8",",m","1",",m","","","","","","","","","","","","","19640727",",,m","","","","","25.7",",,m,27,","","","","","82.5",",,,m","","","","","",""
"MXN00014001","1964-08","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","11",",m","11",",m","0",",m","","","","","","","","","","","","","19640821",",,m","","","","","24.9",",,m,21,","","","","","113.8",",,,m","","","","","",""
"MXN00014001","1964-09","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","15",",m","15",",m","1",",m","","","","","","","","","","","","","19640924",",,m","","","","","32.8",",,m,24,","","","","","204.7",",,,m","","","","","",""
"MXN00014001","1964-10","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","2",",m","2",",m","0",",m","","","","","","","","","","","","","19641003",",,m","","","","","15.0",",,m,03,","","","","","28.5",",,,m","","","","","",""
"MXN00014001","1964-11","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19641130","+,,m","","","","","0.0",",,m,30,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1964-12","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19641231","+,,m","","","","","0.0",",,m,31,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1965-01","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19650131","+,,m","","","","","0.0",",,m,31,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1965-02","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","1",",m","1",",m","1",",m","","","","","","","","","","","","","19650218",",,m","","","","","30.0",",,m,18,","","","","","30.0",",,,m","","","","","",""
"MXN00014001","1965-03","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19650331","+,,m","","","","","0.0",",,m,31,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1965-04","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","1",",m","1",",m","1",",m","","","","","","","","","","","","","19650429",",,m","","","","","31.0",",,m,29,","","","","","31.0",",,,m","","","","","",""
"MXN00014001","1965-05","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19650531","+,,m","","","","","0.0",",,m,31,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1965-06","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","7",",m","7",",m","2",",m","","","","","","","","","","","","","19650622",",,m","","","","","37.3",",,m,22,","","","","","145.8",",,,m","","","","","",""
"MXN00014001","1965-07","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","19",",m","18",",m","3",",m","","","","","","","","","","","","","19650708",",,m","","","","","30.0",",,m,08,","","","","","248.6",",,,m","","","","","",""
"MXN00014001","1965-08","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","18",",m","18",",m","1",",m","","","","","","","","","","","","","19650817",",,m","","","","","30.0",",,m,17,","","","","","274.3",",,,m","","","","","",""
"MXN00014001","1965-09","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","9",",m","9",",m","1",",m","","","","","","","","","","","","","19650922",",,m","","","","","26.4",",,m,22,","","","","","157.8",",,,m","","","","","",""
"MXN00014001","1965-10","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","9",",m","9",",m","0",",m","","","","","","","","","","","","","19651006","+,,m","","","","","16.3",",,m,06,+","","","","","119.7",",,,m","","","","","",""
"MXN00014001","1965-11","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","1",",m","1",",m","0",",m","","","","","","","","","","","","","19651124",",,m","","","","","12.7",",,m,24,","","","","","12.7",",,,m","","","","","",""
"MXN00014001","1965-12","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0",",m","0",",m","0",",m","","","","","","","","","","","","","19651231","+,,m","","","","","0.0",",,m,31,+","","","","","0.0",",,,m","","","","","",""
"MXN00014001","1966-01","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","1",",m","1",",m","0",",m","","","","","","","","","","","","","19660122",",,m","","","","","10.2",",,m,22,","","","","","10.2",",,,m","","","","","",""
"MXN00014001","1966-02","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","2",",m","2",",m","0",",m","","","","","","","","","","","","","19660217",",,m","","","","","24.9",",,m,17,","","","","","48.5",",,,m","","","","","",""
"MXN00014001","1966-03","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","2",",m","2",",m","0",",m","","","","","","","","","","","","","19660330",",,m","","","","","24.9",",,m,30,","","","","","46.0",",,,m","","","","","",""
"MXN00014001","1966-04","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","2",",m","2",",m","0",",m","","","","","","","","","","","","","19660430",",,m","","","","","8.6",",,m,30,","","","","","16.0",",,,m","","","","","",""
"MXN00014001","1966-05","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","0","1,m","0","1,m","0","1,m","","","","","","","","","","","","","19660531","+,1,m","","","","","0.0","1,,m,31,+","","","","","0.0","1,,,m","","","","","",""
"MXN00014001","1966-06","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","12",",m","12",",m","1",",m","","","","","","","","","","","","","19660613",",,m","","","","","29.0",",,m,13,","","","","","134.6",",,,m","","","","","",""
"MXN00014001","1966-07","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","12",",m","12",",m","0",",m","","","","","","","","","","","","","19660713",",,m","","","","","22.4",",,m,13,","","","","","134.5",",,,m","","","","","",""
"MXN00014001","1966-08","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","16",",m","16",",m","1",",m","","","","","","","","","","","","","19660825",",,m","","","","","26.7",",,m,25,","","","","","205.4",",,,m","","","","","",""
"MXN00014001","1966-09","20.7833","-102.9167","1677.9","ACATIC SMN, MX","","","9",",m","7",",m","0",",m","","","","","","","","","","","","","19660915",",,m","","","","","22.9",",,m,15,","","","","","69.2",",,,m","","","","","",""
