"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"NOE00133867","1978-10","68.2358","14.4739","29.0","KONGSMARKA, NO","1",",","19781030",",,E","150",",,E,30,"
"NOE00133867","1978-11","68.2358","14.4739","29.0","KONGSMARKA, NO","2",",","19781127",",,E","500",",,E,27,"
"NOE00133867","1978-12","68.2358","14.4739","29.0","KONGSMARKA, NO","4",",","19781225",",,E","700",",,E,25,"
"NOE00133867","1979-01","68.2358","14.4739","29.0","KONGSMARKA, NO","5",",","19790129",",,E","1450",",,E,29,"
"NOE00133867","1979-02","68.2358","14.4739","29.0","KONGSMARKA, NO","4",",","19790212",",,E","1600",",,E,12,"
"NOE00133867","1979-03","68.2358","14.4739","29.0","KONGSMARKA, NO","4",",","19790319",",,E","1400",",,E,19,"
"NOE00133867","1979-04","68.2358","14.4739","29.0","KONGSMARKA, NO","3",",","19790416",",,E","1150",",,E,16,"
"NOE00133867","1979-05","68.2358","14.4739","29.0","KONGSMARKA, NO","3",",","19790514",",,E","600",",,E,14,"
"NOE00133867","1979-06","68.2358","14.4739","29.0","KONGSMARKA, NO","0",",","19790630","+,,E","0",",,E,30,+"
"NOE00133867","1979-07","68.2358","14.4739","29.0","KONGSMARKA, NO","0",",","19790731","+,,E","0",",,E,31,+"
"NOE00133867","1979-08","68.2358","14.4739","29.0","KONGSMARKA, NO","0",",","19790831","+,,E","0",",,E,31,+"
"NOE00133867","1979-09","68.2358","14.4739","29.0","KONGSMARKA, NO","0",",","19790930","+,,E","0",",,E,30,+"
"NOE00133867","1979-10","68.2358","14.4739","29.0","KONGSMARKA, NO","0",",","19791031","+,,E","0",",,E,31,+"
"NOE00133867","1979-11","68.2358","14.4739","29.0","KONGSMARKA, NO","2",",","19791126",",,E","150",",,E,26,"
"NOE00133867","1979-12","68.2358","14.4739","29.0","KONGSMARKA, NO","5",",","19791203",",,E","450",",,E,03,"
"NOE00133867","1980-01","68.2358","14.4739","29.0","KONGSMARKA, NO","4",",","19800128",",,E","670",",,E,28,"
"NOE00133867","1980-02","68.2358","14.4739","29.0","KONGSMARKA, NO","4",",","19800204",",,E","1030",",,E,04,"
"NOE00133867","1980-03","68.2358","14.4739","29.0","KONGSMARKA, NO","4",",","19800331",",,E","840",",,E,31,"
"NOE00133867","1980-04","68.2358","14.4739","29.0","KONGSMARKA, NO","4",",","19800407",",,E","700",",,E,07,"
"NOE00133867","1980-05","68.2358","14.4739","29.0","KONGSMARKA, NO","1",",","19800505",",,E","150",",,E,05,"
"NOE00133867","1980-06","68.2358","14.4739","29.0","KONGSMARKA, NO","0",",","19800630","+,,E","0",",,E,30,+"
"NOE00133867","1980-07","68.2358","14.4739","29.0","KONGSMARKA, NO","0",",","19800731","+,,E","0",",,E,31,+"
"NOE00133867","1980-08","68.2358","14.4739","29.0","KONGSMARKA, NO","0",",","19800831","+,,E","0",",,E,31,+"
