"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093009","1948-08","39.22803","-106.31625","3030.6","LEADVILLE LAKE CO AIRPORT, CO US","","","","","0.0",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","19480827","+,,0","19480831","+,,0","19480831","+,,0","1","","19480824",",,0","19480831",",,0","1.7",",0,27,+","0",",,0,31,+","0",",,0,31,+","5.3",",,0,24,","27.2",",0,31,","","","161.0",",0","21.8",",,,0","0",",,,0","13.14",",0","21.72",",,,0","4.56",",,,0","","","","","","","","","",""
"USW00093009","1948-09","39.22803","-106.31625","3030.6","LEADVILLE LAKE CO AIRPORT, CO US","","","","","0.0",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","14",",0","0",",0","","","","","19480921",",,0","19480930","+,,0","19480930",",,0","","","19480927",",,0","19480905",",,0","-1.7",",0,21,","0",",,0,30,+","0",",T,0,30,","7.4",",,0,27,","26.1",",0,05,","","","201.9",",0","17.7",",,,0","0",",T,,0","11.60",",0","20.63",",,,0","2.57",",,,0","","","","","","","","","",""
"USW00093009","1948-10","39.22803","-106.31625","3030.6","LEADVILLE LAKE CO AIRPORT, CO US","","","","","0.0",",0","5",",0","4",",0","0",",0","4",",0","2",",0","0",",0","29",",0","0",",0","0",",0","0",",0","","","","","19481017",",,0","19481006","+,,0","19481005",",,0","","","19481005",",,0","19481003",",,0","-11.1",",0,17,","102",",,0,06,+","89",",,0,05,","8.6",",,0,05,","20.0",",0,03,","","","445.1",",0","21.3",",,,0","140",",,,0","3.98",",0","12.31",",,,0","-4.35",",,,0","","","","","","","","","",""
"USW00093009","1948-11","39.22803","-106.31625","3030.6","LEADVILLE LAKE CO AIRPORT, CO US","","","","","0.0","2,0","14",",0","3",",0","0",",0","28",",0","","","8","1,0","29","1,0","16","1,0","0","1,0","0","1,0","","","","","19481128",",1,0","19481128","+,,0","","","","","19481108",",,0","19481114",",1,0","-23.3","1,0,28,","152",",,0,28,+","","","7.4",",,0,08,","12.2","1,0,14,","","","713.7","1,0","28.2",",,,0","","","-7.08","2,0","-0.01","1,,,0","-14.15","1,,,0","","","","","","","","","",""
"USW00093009","1948-12","39.22803","-106.31625","3030.6","LEADVILLE LAKE CO AIRPORT, CO US","","","","","0.0",",0","18",",0","7",",0","0",",0","31",",0","8",",0","8",",0","31",",0","21",",0","0",",0","0",",0","","","","","19481229","+,,0","19481224","+,,0","19481223",",,0","","","19481223",",,0","19481213",",,0","-20.0",",0,29,+","533",",,0,24,+","203",",,0,23,","17.8",",,0,23,","8.3",",0,13,","","","822.9",",0","52.4",",,,0","613",",,,0","-8.21",",0","-2.16",",,,0","-14.26",",,,0","","","","","","","","","",""
"USW00093009","1949-01","39.22803","-106.31625","3030.6","LEADVILLE LAKE CO AIRPORT, CO US","","","0.0","0","0.0",",0","13",",0","1",",0","0",",0","31",",0","","","15",",0","31",",0","21",",0","0",",0","0",",0","","","","","19490129",",,0","19490106","+,,0","","","","","19490110",",,0","19490106",",,0","-30.0",",0,29,","432",",,0,06,+","","","5.1",",,0,10,","6.1",",0,06,","","","915.3",",0","16.1",",,,0","","","-11.19",",0","-4.23",",,,0","-18.15",",,,0","","","","","","","","","",""
"USW00093009","1949-02","39.22803","-106.31625","3030.6","LEADVILLE LAKE CO AIRPORT, CO US","","","0.0","0","0.0",",0","13",",0","2",",0","0",",0","28",",0","2","1,0","10",",0","28",",0","14",",0","0",",0","0",",0","","","","","19490206",",,0","19490209","+,,0","19490206","+,1,0","","","19490226",",,0","19490222",",,0","-27.2",",0,06,","381",",,0,09,+","25","1,,0,06,+","4.8",",,0,26,","6.7",",0,22,","","","771.9",",0","17.4",",,,0","63","1,,,0","-9.23",",0","-2.49",",,,0","-15.98",",,,0","","","","","","","","","",""
"USW00093009","1949-03","39.22803","-106.31625","3030.6","LEADVILLE LAKE CO AIRPORT, CO US","","","0.0","0","0.0","1,0","18",",0","3",",0","0",",0","29","2,0","4","1,0","0",",0","31",",0","8","1,0","0","1,0","0","1,0","","","","","19490331",",,0","19490301",",2,0","19490317",",1,0","","","19490329",",,0","19490319",",1,0","-16.1",",0,31,","279","2,,0,01,","38","1,,0,17,","4.3",",,0,29,","10.6","1,0,19,","","","660.4","1,0","27.5",",,,0","165","1,,,0","-3.77","1,0","2.97","1,,,0","-10.51",",,,0","","","","","","","","","",""
"USW00093009","1949-04","39.22803","-106.31625","3030.6","LEADVILLE LAKE CO AIRPORT, CO US","","","0.0","0","0.0","1,0","9",",0","2",",0","0",",0","5",",0","3",",0","0",",0","29",",0","4","1,0","0","1,0","0","1,0","","","","","19490404","+,,0","19490404","+,,0","19490403",",,0","","","19490402",",,0","19490424",",1,0","-15.6",",0,04,+","76",",,0,04,+","51",",,0,03,","6.1",",,0,02,","18.9","1,0,24,","","","504.7","1,0","17.8",",,,0","101",",,,0","0.97","1,0","8.12","1,,,0","-6.19",",,,0","","","","","","","","","",""
"USW00093009","1949-05","39.22803","-106.31625","3030.6","LEADVILLE LAKE CO AIRPORT, CO US","","","0.0","0","0.0","2,0","12",",0","4",",0","1",",0","","","0",",0","0",",0","26",",0","0","2,0","0","2,0","0","2,0","","","","","19490501",",,0","","","19490506",",,0","","","19490528",",,0","19490527","+,2,0","-6.7",",0,01,","","","0",",T,0,06,","25.4",",,0,28,","18.9","2,0,27,+","","","372.5","2,0","66.9",",,,0","0",",T,,0","5.46","2,0","12.76","2,,,0","-1.83",",,,0","","","","","","","","","",""
