"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"VQC00674600","1972-01","17.73333","-64.78333","64.0","KINGS HILL, VI US","","","","","","","0",",0","0",",0","19720131","+,,0","19720131","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","","","79.6",",a,,0","0",",,,0"
"VQC00674600","1972-02","17.73333","-64.78333","64.0","KINGS HILL, VI US","7","4,0","5","4,0","1","4,0","0",",0","0",",0","19720229","+,,0","19720229","+,,0","","","19720227",",4,0","0",",,0,29,+","0",",,0,29,+","35.6","4,,0,27,","81.4",",a,,0","0",",,,0"
"VQC00674600","1972-03","17.73333","-64.78333","64.0","KINGS HILL, VI US","","","","","","","0",",0","0",",0","19720331","+,,0","19720331","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","","","108.4",",a,,0","0",",,,0"
"VQC00674600","1972-04","17.73333","-64.78333","64.0","KINGS HILL, VI US","4","3,0","4","3,0","0","3,0","0",",0","0",",0","19720430","+,,0","19720430","+,,0","","","19720418","+,3,0","0",",,0,30,+","0",",,0,30,+","5.1","3,,0,18,+","33.0",",a,,0","0",",,,0"
"VQC00674600","1972-05","17.73333","-64.78333","64.0","KINGS HILL, VI US","4",",0","4",",0","0",",0","0",",0","0",",0","19720531","+,,0","19720531","+,,0","","","19720505",",,0","0",",,0,31,+","0",",,0,31,+","10.2",",,0,05,","25.5",",,,0","0",",,,0"
"VQC00674600","1972-06","17.73333","-64.78333","64.0","KINGS HILL, VI US","","","","","","","0",",0","0",",0","19720630","+,,0","19720630","+,,0","1","","","","0",",,0,30,+","0",",,0,30,+","","","62.7",",a,,0","0",",,,0"
"VQC00674600","1972-07","17.73333","-64.78333","64.0","KINGS HILL, VI US","","","","","","","0",",0","0",",0","19720731","+,,0","19720731","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","","","64.4",",a,,0","0",",,,0"
"VQC00674600","1972-08","17.73333","-64.78333","64.0","KINGS HILL, VI US","9","3,0","8","3,0","0","3,0","0",",0","0",",0","19720831","+,,0","19720831","+,,0","3","","19720810",",3,0","0",",,0,31,+","0",",,0,31,+","15.0","3,,0,10,","64.0",",a,,0","0",",,,0"
"VQC00674600","1972-09","17.73333","-64.78333","64.0","KINGS HILL, VI US","","","","","","","0",",0","0",",0","19720930","+,,0","19720930","+,,0","1","","","","0",",,0,30,+","0",",,0,30,+","","","82.3",",a,,0","0",",,,0"
"VQC00674600","1972-10","17.73333","-64.78333","64.0","KINGS HILL, VI US","","","","","","","0",",0","0",",0","19721031","+,,0","19721031","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","","","211.2",",a,,0","0",",,,0"
"VQC00674600","1972-11","17.73333","-64.78333","64.0","KINGS HILL, VI US","10","3,0","5","3,0","0","3,0","0",",0","0",",0","19721130","+,,0","19721130","+,,0","1","","19721110",",3,0","0",",,0,30,+","0",",,0,30,+","11.9","3,,0,10,","39.0",",a,,0","0",",,,0"
"VQC00674600","1972-12","17.73333","-64.78333","64.0","KINGS HILL, VI US","18",",0","13",",0","4",",0","0",",0","0",",0","19721231","+,,0","19721231","+,,0","","","19721214",",,0","0",",,0,31,+","0",",,0,31,+","40.6",",,0,14,","180.1",",,,0","0",",,,0"
"VQC00674600","1973-01","17.73333","-64.78333","64.0","KINGS HILL, VI US","21",",0","12",",0","0",",0","0",",0","0",",0","19730131","+,,0","19730131","+,,0","","","19730117",",,0","0",",,0,31,+","0",",,0,31,+","20.3",",,0,17,","124.8",",,,0","0",",,,0"
"VQC00674600","1973-02","17.73333","-64.78333","64.0","KINGS HILL, VI US","10",",0","7",",0","0",",0","0",",0","0",",0","19730228","+,,0","19730228","+,,0","","","19730227","+,,0","0",",,0,28,+","0",",,0,28,+","10.2",",,0,27,+","43.8",",,,0","0",",,,0"
"VQC00674600","1973-03","17.73333","-64.78333","64.0","KINGS HILL, VI US","14","2,0","8","2,0","1","2,0","0","2,0","0","4,0","19730331","+,2,0","19730331","+,4,0","","","19730315",",2,0","0","2,,0,31,+","0","4,,0,31,+","26.4","2,,0,15,","74.7","2,,,0","0","4,,,0"
"VQC00674600","1973-04","17.73333","-64.78333","64.0","KINGS HILL, VI US","6",",0","3",",0","0",",0","0",",0","0",",0","19730430","+,,0","19730430","+,,0","","","19730428",",,0","0",",,0,30,+","0",",,0,30,+","7.1",",,0,28,","16.5",",,,0","0",",,,0"
"VQC00674600","1973-05","17.73333","-64.78333","64.0","KINGS HILL, VI US","9",",0","4",",0","0",",0","0",",0","0",",0","19730531","+,,0","19730531","+,,0","","","19730520",",,0","0",",,0,31,+","0",",,0,31,+","24.9",",,0,20,","48.4",",,,0","0",",,,0"
"VQC00674600","1973-06","17.73333","-64.78333","64.0","KINGS HILL, VI US","9",",0","6",",0","0",",0","0",",0","0",",0","19730630","+,,0","19730630","+,,0","","","19730614",",,0","0",",,0,30,+","0",",,0,30,+","20.3",",,0,14,","46.3",",,,0","0",",,,0"
"VQC00674600","1973-07","17.73333","-64.78333","64.0","KINGS HILL, VI US","11","2,0","7","2,0","1","2,0","0",",0","0",",0","19730731","+,,0","19730731","+,,0","","","19730727",",2,0","0",",,0,31,+","0",",,0,31,+","27.9","2,,0,27,","93.0",",a,,0","0",",,,0"
